"player","fullNames","firstNames","givenNames","lastNames","birthNames","birthDates","birthPlaces","deathDates","deathPlaces","weightA","heightA","weightB","heightB","positions","wikidataId"
"http://dbpedia.org/resource/Tom_Golden","Thomas Golden; Tom Golden","","","","","1881-10-28","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Concord,_New_South_Wales; http://dbpedia.org/resource/New_South_Wales","1952-09-03","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Sydney",,,,,"","http://www.wikidata.org/entity/Q18396899"
"http://dbpedia.org/resource/Tom_Grabham","Tom Grabham","","","","Tom Grabham","1991-06-20","http://dbpedia.org/resource/Bridgend; http://dbpedia.org/resource/Wales","","",,,"86.0","178.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7815982"
"http://dbpedia.org/resource/Tom_Grace","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q3530733"
"http://dbpedia.org/resource/Tom_Graham_(rugby_union)","Tom Graham","","","","Thomas Cooper Graham","1866-11-12","Newcastle upon Tyne, England","1945-12-01","Cardiff, Wales","13.0","185.42","82.55381134","185.42","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q3525170"
"http://dbpedia.org/resource/Tom_Grahame","Tom Grahame; Tommy Grahame","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q61806709"
"http://dbpedia.org/resource/Tom_Griffin_(rugby)","Tom Griffin","","","","Thomas Sydney Griffin","1884-02-19","Sydney, New South Wales","1950-12-19","",,,,,"http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q1809480"
"http://dbpedia.org/resource/Tom_Griffiths_(rugby_union)","Tom Griffiths","","","","Thomas Griffiths","1995-11-17","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Gloucester","","",,,"98.0","188.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q46996258"
"http://dbpedia.org/resource/Tom_Guest","Tom Guest","","","","Thomas Guest","1984-07-05","http://dbpedia.org/resource/Buckinghamshire; http://dbpedia.org/resource/Taplow","","",,,"105.0","193.0","http://dbpedia.org/resource/Flanker_(rugby_union); http://dbpedia.org/resource/Number_eight_(rugby_union)","http://www.wikidata.org/entity/Q7816030"
"http://dbpedia.org/resource/Tom_Habberfield","Tom Habberfield","","","","Tom Habberfield","1992-05-19","http://dbpedia.org/resource/Bridgend; http://dbpedia.org/resource/Wales","","",,,"80.0","178.0","http://dbpedia.org/resource/Scrum_Half_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q7816039"
"http://dbpedia.org/resource/Tom_Haberecht","Tom Haberecht","","","","","1985-05-17","Sydney, New South Wales, Australia","","",,,,,"","http://www.wikidata.org/entity/Q7816041"
"http://dbpedia.org/resource/Tom_Haddon","Arthur Thompson Haddon; Tom Haddon","","","","","1886","England","1976","New Zealand",,,,,"","http://www.wikidata.org/entity/Q90676624"
"http://dbpedia.org/resource/Tom_Hardwick","Tom Hardwick","","","","; Thomas Vivien Colin Hardwick","1999-03-24","http://dbpedia.org/resource/Chertsey; http://dbpedia.org/resource/Surrey","","",,,"95.0","182.0","http://dbpedia.org/resource/Fly-half","http://www.wikidata.org/entity/Q56248759"
"http://dbpedia.org/resource/Tom_Haughey","Thomas Haughey; Tom Haughey","","","","","1982-01-30","Keighley, West Yorkshire, England","","",,,,,"","http://www.wikidata.org/entity/Q7816120"
"http://dbpedia.org/resource/Tom_Haywood","Thomas Archibald Haywood; Tom Haywood","","","","","1909-03-29","Redfern, New South Wales, Australia","1961-04-04","Rydalmere, New South Wales, Australia",,,,,"","http://www.wikidata.org/entity/Q18394660"
"http://dbpedia.org/resource/Tom_Heard","Tom Heard","","","","","1993-08-24","Taunton, England","","",,,"130.0","183.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q7816138"
"http://dbpedia.org/resource/Tom_Heathcote","Tom Heathcote","","","","Thomas Alexander Heathcote","1992-02-11","http://dbpedia.org/resource/Inverness; http://dbpedia.org/resource/Scotland","","","","1.79 m","87.0","179.0","http://dbpedia.org/resource/Fly-half_(rugby_union)","http://www.wikidata.org/entity/Q7816141"
"http://dbpedia.org/resource/Tom_Helm_(rugby)","Thomas Helm; Tom Helm","","","","","1885-09-02","http://dbpedia.org/resource/Hawick; http://dbpedia.org/resource/Scotland","1950-08-11","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Sydney",,,"82.55381134","152.4","","http://www.wikidata.org/entity/Q7816156"
"http://dbpedia.org/resource/Tom_Hemingway","Thomas Hemingway; Tom Hemingway","","","","","1986-12-06","Dewsbury, West Yorkshire, England","","",,,"82.55381134","152.4","","http://www.wikidata.org/entity/Q7816157"
"http://dbpedia.org/resource/Tom_Hendrickson","Tom  Hendrickson","","","","Thomas Craig Gilbert Hendrickson","1994-09-01","http://dbpedia.org/resource/Nelson,_New_Zealand","","",,,"100.0","184.0","","http://www.wikidata.org/entity/Q52662112"
"http://dbpedia.org/resource/Tom_Herridge","Thomas Herridge; Tom Herridge","","","","","","Bristol district, England","","York, England",,,,,"","http://www.wikidata.org/entity/Q57239260"
"http://dbpedia.org/resource/Tom_Hicks_(rugby_union)","Tom Hicks","","","","","1991-10-25","http://dbpedia.org/resource/Germany; http://dbpedia.org/resource/Rhineland","","",,,"119.0","203.0","http://dbpedia.org/resource/Lock_(rugby_union)","http://www.wikidata.org/entity/Q16233855"
"http://dbpedia.org/resource/Tom_Hodson","Tom Hodson","","","","","1990-09-27","","","",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q29514755"
"http://dbpedia.org/resource/Tom_Holliday_(rugby)","Thomas Edwin Holliday; Tom Holliday","","","","","1898-07-13","Wigton, England","1969-07-19","Carlisle, England",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7790755"
"http://dbpedia.org/resource/Tom_Holmes_(rugby_union)","Tom Holmes","","","","","1990-01-05","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Manchester","","",,,"119.0","193.0","http://dbpedia.org/resource/Lock_(rugby_union)","http://www.wikidata.org/entity/Q7816220"
"http://dbpedia.org/resource/Tom_Holroyd","Thomas Holroyd; Tom Holroyd","","","","","2001-02-09","Wadsworth, West Yorkshire, England","","",,,"114.0","188.0","","http://www.wikidata.org/entity/Q55183507"
"http://dbpedia.org/resource/Tom_Homer","Tom Homer","","","","","1990-04-01","Salisbury, Wiltshire, England","","",,,"91.0","178.0","http://dbpedia.org/resource/Rugby_union_positions; http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q7816225"
"http://dbpedia.org/resource/Tom_Hooper_(rugby_union)","Tom Hooper","","","","","","http://dbpedia.org/resource/Australia","","",,,"122.0","199.0","","http://www.wikidata.org/entity/Q106840316"
"http://dbpedia.org/resource/Tom_Horton_(rugby_union)","Tom Horton","","","","","1997-04-18","","","",,,"97.0","181.0","","http://www.wikidata.org/entity/Q81205889"
"http://dbpedia.org/resource/Tom_Howe_(rugby_union)","Tom Howe","","","","Tom Howe","1995-06-03","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Milton_Keynes","","",,,"95.0","183.0","","http://www.wikidata.org/entity/Q30612745"
"http://dbpedia.org/resource/Tom_Hudson_(rugby_union)","Tom Hudson","","","","Tom Owen Hudson","1994-11-08","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Newcastle_upon_Tyne","","",,,"95.0","185.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Fullback_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q55635980"
"http://dbpedia.org/resource/Tom_Humble","Tom Humble","","","","","1988-11-05","Brisbane, Queensland, Australia","","",,,"84.0","183.0","","http://www.wikidata.org/entity/Q7816266"
"http://dbpedia.org/resource/Tom_Isaacs__Tom_Isaacs__1","Tom Isaacs","","","","","","","","",,,"90.0","183.0","",
"http://dbpedia.org/resource/Tom_Jackson_(rugby_union)","Tom Jackson","","","","Thomas Henry Jackson","March 1870","http://dbpedia.org/resource/Swansea; http://dbpedia.org/resource/Wales","1952-12-02","http://dbpedia.org/resource/Llanelli; http://dbpedia.org/resource/Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7816308"
"http://dbpedia.org/resource/Tom_James_(rugby_union,_born_1987)__Tom_James__1","Tom James","","","","","","","","",,,"103.0","190.0","",
"http://dbpedia.org/resource/Tom_James_(rugby_union,_born_1993)__Tom_James__1","Tom James","","","","","","","","",,,"89.0","183.0","",
"http://dbpedia.org/resource/Tom_Johnson_(rugby_union,_born_1893)","Tom Johnson","","","","Tom Albert W. Johnson","c. 1893","http://dbpedia.org/resource/Cardiff; http://dbpedia.org/resource/Wales","1948-05-06","http://dbpedia.org/resource/Cardiff; http://dbpedia.org/resource/Wales",,,,,"Wing, Full back","http://www.wikidata.org/entity/Q7816351"
"http://dbpedia.org/resource/Tom_Johnson_(rugby_union,_born_1982)","Tom Johnson","","","","Thomas Anthony Johnson","1982-07-16","http://dbpedia.org/resource/Düsseldorf; http://dbpedia.org/resource/Germany","","",,,"116.0","188.0","http://dbpedia.org/resource/Flanker_(rugby_union); http://dbpedia.org/resource/Number_eight_(rugby_union)","http://www.wikidata.org/entity/Q7816352"
"http://dbpedia.org/resource/Tom_Johnstone","Thomas Johnstone; Tom Johnstone","","","","","1995-08-13","Germany","","",,,"92.0","186.0","","http://www.wikidata.org/entity/Q24005048"
"http://dbpedia.org/resource/Tom_Jordan_(rugby_union)","Tom Jordan","","","","Tom Jordan","1998-09-18","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","","",,,"95.0","189.0","","http://www.wikidata.org/entity/Q114554434"
"http://dbpedia.org/resource/Tom_Kent_(rugby)","Tom Kent","","","","Thomas Kent","1863-06-19","Nottingham, England","1930-06-02","Bury, Lancashire, England",,,"76.20351816","152.4","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7816442"
"http://dbpedia.org/resource/Tom_Kessell","Tom Kessell","","","","","1990-02-21","http://dbpedia.org/resource/Truro","","",,,"90.0","183.0","http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q23007932"
"http://dbpedia.org/resource/Tom_Kibble_(rugby_union)","Tom Kibble","","","","","2000-06-03","http://dbpedia.org/resource/Australia","","",,,"100.0","182.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q73498243"
"http://dbpedia.org/resource/Tom_Kiernan","","","","","Thomas Joseph Kiernan","1939-01-07","Cork, County Cork, Munster, Ireland","2022-02-03","",,,,,"Fullback","http://www.wikidata.org/entity/Q281871"
"http://dbpedia.org/resource/Tom_Killiby","Thomas William Wright Killiby; Tom Killiby","","","","","1898-05-25","http://dbpedia.org/resource/Sydney,_New_South_Wales,_Australia","1963-10-01","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Sans_Souci,_New_South_Wales",,,,,"","http://www.wikidata.org/entity/Q18166243"
"http://dbpedia.org/resource/Tom_Kingston","","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q107437958"
"http://dbpedia.org/resource/Tom_Kingston_(rugby_union)","Tom Kingston","","","","Thomas Kingston","1991-06-19","Sydney, New South Wales, Australia","","",,,"91.0","190.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q7816476"
"http://dbpedia.org/resource/Tom_Lambert_(rugby_union)","Tom Lambert","","","","Thomas Lambert","2000-11-20","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Sydney","","",,,"115.0","188.0","","http://www.wikidata.org/entity/Q106612925"
"http://dbpedia.org/resource/Tom_Lawday","Tom Lawday","","","","Tom Lawday","1993-11-11","Dorchester","","",,,"109.0","188.0","http://dbpedia.org/resource/Number_Eight_(rugby_union)","http://www.wikidata.org/entity/Q52662099"
"http://dbpedia.org/resource/Tom_Lawton","Tom Lawton, Jnr","","","","Thomas Anthony Lawton","1962-11-27","http://dbpedia.org/resource/Darwin,_Northern_Territory; http://dbpedia.org/resource/Northern_Territory","","",,,"118.3896","180.34","Hooker","http://www.wikidata.org/entity/Q3530773"
"http://dbpedia.org/resource/Tom_Lawton_Snr","Tom Lawton","","","","Tom Lawton","1899-01-16","Cungumbogan, Queensland, Australia","1978-07-01","Greenslopes, Queensland, Australia",,,,,"Stand-off half","http://www.wikidata.org/entity/Q7816547"
"http://dbpedia.org/resource/Tom_Leamy","Thomas Leamy; Tom Leamy","","","","","1898-06-14","Nymagee, New South Wales, Australia","1969-06-17","West Ryde, New South Wales, Australia",,,,,"","http://www.wikidata.org/entity/Q18394667"
"http://dbpedia.org/resource/Tom_Learoyd-Lahrs","Thomas Learoyd-Lahrs; Tom Learoyd-Lahrs","","","","","1985-09-13","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/New_South_Wales; http://dbpedia.org/resource/Tweed_Heads,_New_South_Wales","","",,,"115.0","194.0","","http://www.wikidata.org/entity/Q3530777"
"http://dbpedia.org/resource/Tom_Leggo","Thomas Tregear Leggo; Tom Leggo","","","","","1892","Sydney","--06-10","http://dbpedia.org/resource/Balgowlah,_New_South_Wales",,,,,"","http://www.wikidata.org/entity/Q18394668"
"http://dbpedia.org/resource/Tom_Lewis_(rugby_union)","Tom Lewis","","","","Thomas William Lewis","1904-06-07","; http://dbpedia.org/resource/Rhondda_Cynon_Taf; http://dbpedia.org/resource/Taff's_Well; http://dbpedia.org/resource/Wales","1994-05-31","http://dbpedia.org/resource/Cardiff; http://dbpedia.org/resource/Wales",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7816582"
"http://dbpedia.org/resource/Tom_Lillycrop","Thomas Lillycrop; Tom Lillycrop","","","","","1992-11-29","","","",,,"107.95498406","152.4","","http://www.wikidata.org/entity/Q27049116"
"http://dbpedia.org/resource/Tom_Lindsay_(rugby_union)","Tom Lindsay","","","","Tom Lindsay","1987-11-18","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Swindon","","",,,"110.0","188.0","http://dbpedia.org/resource/Hooker_(rugby_union)","http://www.wikidata.org/entity/Q19663197"
"http://dbpedia.org/resource/Tom_Lineham","Thomas Keighley Lineham; Tom Lineham","","","","","1991-09-21","Leeds, West Yorkshire, England","","",,,"96.0","190.0","","http://www.wikidata.org/entity/Q7816592"
"http://dbpedia.org/resource/Tom_Lister_(rugby_union)","Tom Lister","","","","Thomas Norman Lister","1943-10-27","Ashburton, New Zealand","2017-07-23","Timaru, New Zealand",,,"93.0","188.0","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q22006329"
"http://dbpedia.org/resource/Tom_Llewellyn","Thomas Llewellyn; Tom Llewellyn","","","","","1882","http://dbpedia.org/resource/Wales; http://dbpedia.org/resource/Whitchurch,_Cardiff","","",,,,,"","http://www.wikidata.org/entity/Q16206141"
"http://dbpedia.org/resource/Tom_Loizides","Tom Loizides","","","","Thomas Loizides","1988-08-02","http://dbpedia.org/resource/England; http://dbpedia.org/resource/London","","","88.0",,"88.0","178.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q16232229"
"http://dbpedia.org/resource/Tom_Lucas","","","","","","1993-11-23","","","",,,,"181.0","","http://www.wikidata.org/entity/Q24005093"
"http://dbpedia.org/resource/Tom_Lynch_(rugby_union)","Tom Lynch","","","","Thomas William Lynch","1892-03-26","Milton, New Zealand","1950-05-06","Clyde, New Zealand",,,"78.9264","152.4","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q23615935"
"http://dbpedia.org/resource/Tom_Marshall_(rugby_union)","Tom Marshall","","","","Thomas Guthrie Marshall","1990-07-05","Auckland, New Zealand","","",,,"90.0","183.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Fullback_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q7816724"
"http://dbpedia.org/resource/Tom_May_(rugby_union)","Tom May","","","","Tom Alexander May","1979-02-05","London, England","","",,,"91.0","175.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3530790"
"http://dbpedia.org/resource/Tom_McCartney","Tom McCartney","","","","Thomas McCartney","1985-09-06","http://dbpedia.org/resource/Auckland; http://dbpedia.org/resource/New_Zealand","","",,,"113.0","185.0","http://dbpedia.org/resource/Hooker_(rugby_union); http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q7816769"
"http://dbpedia.org/resource/Tom_McGown","Tom McGown","","","","Thomas Melville Watson McGown","1876-02-22","http://dbpedia.org/resource/Belfast; http://dbpedia.org/resource/Ireland","1956-07-15","http://dbpedia.org/resource/England; http://dbpedia.org/resource/High_Wycombe",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q770412"
"http://dbpedia.org/resource/Tom_McGurk__Tom_McGurk__1","Tom McGurk","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Tom_McKinney","Thomas McKinney; Tom McKinney","","","","","1926-12-31","Ballymena, Ireland","1999-11-10","http://dbpedia.org/resource/Salford",,,,,"","http://www.wikidata.org/entity/Q7792330"
"http://dbpedia.org/resource/Tom_McLachlan","Thomas Alroe McLachlan; Tom McLachlan","","","","","1912","http://dbpedia.org/resource/Sydney,_New_South_Wales,_Australia","1986-04-27","http://dbpedia.org/resource/Sydney,_New_South_Wales,_Australia",,,,,"","http://www.wikidata.org/entity/Q7816836"
"http://dbpedia.org/resource/Tom_McLaren","Tom McLaren","","","","Tom McLaren","1979-04-10","http://dbpedia.org/resource/Scotland; http://dbpedia.org/resource/Stirling","","",,,"102.0","190.5","http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q23769938"
"http://dbpedia.org/resource/Tom_McVerry","Tom McVerry","","","","","1980-06-30","http://dbpedia.org/resource/Australia","","",,,"104.0","186.0","","http://www.wikidata.org/entity/Q16751727"
"http://dbpedia.org/resource/Tom_Mellett","Tom Mellet","","","","Thomas Brown Mellet","1871-08-29","http://dbpedia.org/resource/Potchefstroom; http://dbpedia.org/resource/South_Africa","1943-07-29","Durban, South Africa",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7816872"
"http://dbpedia.org/resource/Tom_Mercey","Tom Mercey","","","","Thomas Mercey","1987-06-15","Lewisham, London, England","","",,,"113.0","180.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3530800"
"http://dbpedia.org/resource/Tom_Mitchell_(rugby_union,_born_1958)","Tom Mitchell","","","","","1958-05-10","http://dbpedia.org/resource/Fiji; http://dbpedia.org/resource/Taveuni","","",,,"89.8128","180.34","Wing, Centre","http://www.wikidata.org/entity/Q39073894"
"http://dbpedia.org/resource/Tom_Mitchell_(rugby_union,_born_1989)","","","","","","1989-07-22","Cuckfield, West Sussex, England","","",,,"85.0","177.0","http://dbpedia.org/resource/Back_(rugby_union)","http://www.wikidata.org/entity/Q26217953"
"http://dbpedia.org/resource/Tom_Molloy","Thomas J. Molloy; Tom Molloy","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q7816913"
"http://dbpedia.org/resource/Tom_Moloney_(rugby_union)","Tom Moloney","","","","Tom Moloney","1994-03-04","http://dbpedia.org/resource/Australia","","",,,"117.0","189.0","http://dbpedia.org/resource/Prop_(rugby_union)","http://www.wikidata.org/entity/Q28421707"
"http://dbpedia.org/resource/Tom_Morgan_(rugby_union)","Tom Morgan","","","","Thomas Morgan","1866-11-14","; http://dbpedia.org/resource/Carmarthenshire; http://dbpedia.org/resource/Llannon; http://dbpedia.org/resource/Wales","","",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3530807"
"http://dbpedia.org/resource/Tom_Morrison_(rugby_union)","Tom Morrison","","","","Thomas Clarence Morrison","1913-07-28","Gisborne, New Zealand","1985-08-31","Wellington, New Zealand",,,"79.0","180.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q20981774"
"http://dbpedia.org/resource/Tom_Murday","Tom Murday","","","","Thomas Murday","1989-04-24","http://dbpedia.org/resource/Australia; http://dbpedia.org/resource/Mossman,_Queensland","","",,,"112.0","200.0","http://dbpedia.org/resource/Lock_(rugby_union)","http://www.wikidata.org/entity/Q19875888"
"http://dbpedia.org/resource/Tom_Nevin","Thomas Joseph Nevin; Tommy Nevin","","","","","1916-01-19","Sydney, New South Wales, Australia","1972-05-06","Penshurst, New South Wales, Australia",,,,,"","http://www.wikidata.org/entity/Q18166245"
"http://dbpedia.org/resource/Tom_Nisbet","Thomas Nisbet; Tom Nisbet","","","","","1999-10-08","http://dbpedia.org/resource/England","","",,,"90.0","190.0","","http://www.wikidata.org/entity/Q101244289"
"http://dbpedia.org/resource/Tom_Nowlan","Thomas Nowlan; Tom Nowlan","","","","","","http://dbpedia.org/resource/Australia","","",,,,,"","http://www.wikidata.org/entity/Q105744387"
"http://dbpedia.org/resource/Tom_O'Flaherty_(rugby_union)","Tom O'Flaherty","","","","","1994-07-21","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Lambeth","","",,,,"180.0","","http://www.wikidata.org/entity/Q28421875"
"http://dbpedia.org/resource/Tom_O'Toole_(rugby_union)","Tom O'Toole","","","","","1998-09-23","http://dbpedia.org/resource/Drogheda","","",,,"120.0","185.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q62664755"
"http://dbpedia.org/resource/Tom_Olbison","Thomas Olbison; Tom Olbison","","","","","1991-03-20","http://dbpedia.org/resource/Leeds; http://dbpedia.org/resource/West_Yorkshire,_England","","",,,"100.0","188.0","","http://www.wikidata.org/entity/Q7817113"
"http://dbpedia.org/resource/Tom_Opacic","Thomas Opacic; Tom Opacic","","","","","1994-09-07","Redcliffe, Queensland, Australia","","",,,"100.0","183.0","","http://www.wikidata.org/entity/Q24809943"
"http://dbpedia.org/resource/Tom_Palmer_(rugby_union)","Tom Palmer","","","","Thomas Phillip Palmer","1979-03-27","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Harringay; http://dbpedia.org/resource/London","","",,,"118.0","200.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3530833"
"http://dbpedia.org/resource/Tom_Parker_(rugby_player)","","","","","","","","","",,,,,"",
"http://dbpedia.org/resource/Tom_Parker_(rugby_union)","Tom Parker","","","","Thomas Parker","1891-03-29","http://dbpedia.org/resource/Llansamlet; http://dbpedia.org/resource/Wales","1967-11-25","http://dbpedia.org/resource/Tredegar; http://dbpedia.org/resource/Wales",,,,,"http://dbpedia.org/resource/Flanker_(rugby_union)","http://www.wikidata.org/entity/Q7817160"
"http://dbpedia.org/resource/Tom_Parsons_(rugby_union)","Thomas Ian Parsons; Tom Parsons","","","","","1990-06-25","http://dbpedia.org/resource/New_Zealand; http://dbpedia.org/resource/Takapau","","",,,"113.0","198.0","","http://www.wikidata.org/entity/Q111951832"
"http://dbpedia.org/resource/Tom_Parton","Tom Parton","","","","Thomas Lewis Parton","1998-02-02","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Oxford","","",,,"89.0","181.0","http://dbpedia.org/resource/Full-back_(rugby_union)","http://www.wikidata.org/entity/Q104622032"
"http://dbpedia.org/resource/Tom_Paterson_Neilson","Tom Neilson","","","","; Thomas Paterson Neilson","1851-10-22","http://dbpedia.org/resource/Mossend; http://dbpedia.org/resource/North_Lanarkshire; http://dbpedia.org/resource/Scotland","1909-01-19","http://dbpedia.org/resource/Argyll_and_Bute; http://dbpedia.org/resource/Dunoon; http://dbpedia.org/resource/Scotland",,,,,"http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q23618261"
"http://dbpedia.org/resource/Tom_Pearson_(rugby_union,_born_1872)","Tom Pearson","","","","Thomas William Rory Pearson","1872-05-10","http://dbpedia.org/resource/India; http://dbpedia.org/resource/Mumbai","1957-09-12","http://dbpedia.org/resource/Monmouthshire_(historic); http://dbpedia.org/resource/Newport,_Wales",12,"6.0","76.20351816","182.88","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q3525469"
"http://dbpedia.org/resource/Tom_Pearson_(rugby_union,_born_1926)","Tom Pearson","","","","Tom Pearson","1926-10-04","http://dbpedia.org/resource/Gateside,_Fife; http://dbpedia.org/resource/Scotland","2010-09-14","http://dbpedia.org/resource/Leven,_Fife; http://dbpedia.org/resource/Scotland",,,,,"http://dbpedia.org/resource/Flanker_(rugby_union); http://dbpedia.org/resource/Scrum-half_(rugby_union)","http://www.wikidata.org/entity/Q91077383"
"http://dbpedia.org/resource/Tom_Pearson_(rugby_union,_born_1999)","Tom Pearson","","","","","1999-10-26","","","","114.0","190.5","114.0","190.5","","http://www.wikidata.org/entity/Q111169885"
"http://dbpedia.org/resource/Tom_Penny_(rugby_union)","Tom Penny","","","","Thomas Oscar Penny","1994-10-13","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Newcastle_upon_Tyne","","",,,"92.0","178.0","http://dbpedia.org/resource/Centre_(rugby_union); http://dbpedia.org/resource/Fullback_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q100604662"
"http://dbpedia.org/resource/Tom_Phelan","Thomas Phelan; Tom Phelan","","","","","","","","",,,,,"","http://www.wikidata.org/entity/Q65051406"
"http://dbpedia.org/resource/Tom_Philip","Thomas Philip","","","","Thomas Kenneth Philip","1983-06-25","Edinburgh, Scotland","","",,,"95.0","183.0","http://dbpedia.org/resource/Centre_(rugby_union)","http://www.wikidata.org/entity/Q7817231"
"http://dbpedia.org/resource/Tom_Phillips_(rugby_union)","Tom Phillips","","","","Tom Phillips","1996-02-13","http://dbpedia.org/resource/Swansea; http://dbpedia.org/resource/Wales","","",,,"110.0","192.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q21622371"
"http://dbpedia.org/resource/Tom_Pincus","Tom Pincus","","","","Thomas Pincus","1992-05-28","; Brisbane, Queensland, Australia","","",,,"97.0","191.0","","http://www.wikidata.org/entity/Q39248526"
"http://dbpedia.org/resource/Tom_Pook","Tom Pook","","","","Thomas Richard Pook","1869","Plymouth, England","; --02-21","Newport, Wales",,"167.64000000000001",,"167.64000000000001","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q7817258"
"http://dbpedia.org/resource/Tom_Price_(rugby_union)","Tom Price","","","","Thomas Price","1993-01-22","http://dbpedia.org/resource/England; http://dbpedia.org/resource/Leamington_Spa","","",,,"117.0","203.0","http://dbpedia.org/resource/Rugby_union_positions","http://www.wikidata.org/entity/Q21622399"
"http://dbpedia.org/resource/Tom_Prydie","Tom Prydie","","","","Tom Prydie","1992-02-23","http://dbpedia.org/resource/Porthcawl; http://dbpedia.org/resource/Wales","","",,,"95.2543977","182.88","http://dbpedia.org/resource/Fullback_(rugby_union); http://dbpedia.org/resource/Wing_(rugby_union)","http://www.wikidata.org/entity/Q3530852"
