origWdId,origName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q86756728,Tom Scott,"Tom_Scott_(rugby_union,_born_1875)",Amateur team(s),,Langholm,/wiki/Langholm_RFC,,
Q86756728,Tom Scott,"Tom_Scott_(rugby_union,_born_1875)",Amateur team(s),–,Hawick,/wiki/Hawick_RFC,,
Q86846603,Charles France,Charles_France_(rugby_union),Amateur team(s),,Kelvinside Academicals,/wiki/Kelvinside_Academicals,,
Q86861385,Bill Donaldson,Bill_Donaldson_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q87002931,William Thomson,"William_Thomson_(rugby_union,_born_1876)",Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q87068749,Alexandru Țiglă,Alexandru_%C8%9Aigl%C4%83,Amateur team(s),,RC Bârlad,,,
Q87068749,Alexandru Țiglă,Alexandru_%C8%9Aigl%C4%83,Youth career,Clubul Sportiv Școlar Bârlad,,,,
Q87073762,Jimmy Dobson,Jimmy_Dobson,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q87149216,Lucas Rey,Lucas_Rey_(rugby_union),Youth career,2008–2016,Section Paloise,/wiki/Section_Paloise,,
Q87201457,George Frew,George_Frew,Amateur team(s),,Glasgow HSFP,/wiki/Glasgow_HSFP,,
Q87201457,George Frew,George_Frew,Amateur team(s),–,Barbarians,/wiki/Barbarian_F.C.,,
Q87411425,Marius Dănilă,Marius_D%C4%83nil%C4%83,Youth career,CSȘ Gura Humorului,,,,
Q87411566,Ollie Hassell-Collins,Ollie_Hassell-Collins,Youth career,Newbury R.F.C.,,,,
Q87450743,Antoine Gibert,Antoine_Gibert,Youth career,2008–2011,AC Boulogne-Billancourt,,,
Q87450743,Antoine Gibert,Antoine_Gibert,Youth career,2011–2016,Racing 92,/wiki/Racing_92,,
Q87491804,Mihai Lămboiu,Mihai_L%C4%83mboiu,Youth career,2010–12,A.C.S. Litoral,,,
Q87496022,Billy Munro,Billy_Munro_(rugby_union),Amateur team(s),,Glasgow HSFP,/wiki/Glasgow_HSFP,,
Q87669590,Andrei Iurea,Andrei_Iurea,Youth career,2011–13,C.F.R. Pașcani,,,
Q87669590,Andrei Iurea,Andrei_Iurea,Youth career,2013–14,Clubul Sportiv Școlar Bârlad,,,
Q87669590,Andrei Iurea,Andrei_Iurea,Youth career,2014–16,Clubul Sportiv Cleopatra Mamaia,,,
Q87726669,Radu Petrescu,"Radu_Petrescu_(referee,_born_1980)",Youth career,1990–?,Grivița București,,,
Q87726669,Radu Petrescu,"Radu_Petrescu_(referee,_born_1980)",Youth career,?–?,Steaua București,/wiki/CSA_Steaua_Bucure%C8%99ti_(rugby),,
Q87734617,Donny Innes,Donny_Innes,Amateur team(s),,Aberdeen University,/wiki/Aberdeen_University_RFC,,
Q87734617,Donny Innes,Donny_Innes,Amateur team(s),–,Aberdeen GSFP,/wiki/Aberdeen_GSFP,,
Q87734617,Donny Innes,Donny_Innes,Amateur team(s),–,Co-Optimists,/wiki/Co-Optimist_Rugby_Club,,
Q87734617,Donny Innes,Donny_Innes,Amateur team(s),–,Aberdeen Nomads,/wiki/Aberdeen_Nomads_RFC,,
Q87740129,Liam Turner,Liam_Turner,Amateur team(s),,Dublin University,/wiki/Dublin_University_Football_Club,,
Q87844568,Gussie Graham,Gussie_Graham,Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q87894312,Nat Brewis,Nat_Brewis,Amateur team(s),-,Edinburgh Institution F.P.,/wiki/Edinburgh_Institution_F.P.,,
Q87929537,Robert Bruce Young,Robert_Bruce_Young,Amateur team(s),-,Glasgow University,/wiki/Glasgow_University_RFC,,
Q87979342,William Sorley Brown,William_Sorley_Brown,Amateur team(s),-,Edinburgh Institution F.P.,/wiki/Edinburgh_Institution_F.P.,,
Q88089955,Graham Findlay,Graham_Findlay,Amateur team(s),-,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q88105913,Robert Rainie,Robert_Rainie,Amateur team(s),1882-84,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q88355088,Roger Davidson,Roger_Davidson_(rugby_union),Amateur team(s),1890,Perthshire,/wiki/Perthshire_RFC,,
Q88355088,Roger Davidson,Roger_Davidson_(rugby_union),Amateur team(s),1892-94,Aberdeen Nomads,/wiki/Aberdeen_Nomads_RFC,,
Q88355088,Roger Davidson,Roger_Davidson_(rugby_union),Amateur team(s),1893,Royal HSFP,/wiki/Royal_HSFP,,
Q88638286,David Cassels,David_Cassels,Amateur team(s),-,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q88776810,Dylan Donnellan,Dylan_Donnellan,Amateur team(s),2016-2018,Clontarf,/wiki/Clontarf_F.C.,,
Q88776810,Dylan Donnellan,Dylan_Donnellan,Amateur team(s),2018-,Clontarf,/wiki/Clontarf_F.C.,,
Q88876856,Robert Cockrell,Robert_Cockrell,Amateur team(s),,Villagers RFC,/wiki/Villager_Football_Club,,
Q88876856,Robert Cockrell,Robert_Cockrell,Amateur team(s),–,Noordelikes (Connect NTK RFC),,,
Q88876856,Robert Cockrell,Robert_Cockrell,Amateur team(s),–,Paarl RFC,,,
Q88888690,Charlie Cockrell,Charlie_Cockrell,Amateur team(s),,Paarl RFC,,,
Q88888690,Charlie Cockrell,Charlie_Cockrell,Amateur team(s),–,Noordelikes (NTK Rugby Club),,,
Q88985328,Aymeric Luc,Aymeric_Luc,Youth career,2004–2009,Boucau Tarnos,,,
Q88985328,Aymeric Luc,Aymeric_Luc,Youth career,2009–2019,Bayonne,/wiki/Aviron_Bayonnais,,
Q89022242,Macbeth Duncan,Macbeth_Duncan,Amateur team(s),1885,Cambridge University,/wiki/Cambridge_University_R.U.F.C.,,
Q89022242,Macbeth Duncan,Macbeth_Duncan,Amateur team(s),1888,Fettesian-Lorettonians,/wiki/Fettesian-Lorettonian_Club,,
Q89022242,Macbeth Duncan,Macbeth_Duncan,Amateur team(s),1889,Aberdeen University,/wiki/Aberdeen_University_RFC,,
Q89045387,John Sturrock,John_Sturrock_(rugby_union),Amateur team(s),-,Royal HSFP,/wiki/Royal_HSFP,,
Q89127715,Crawford Findlay,Crawford_Findlay,Amateur team(s),-,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q89190295,Alfred Lawrie,Alfred_Lawrie,Amateur team(s),1903–1905,Oxford University,/wiki/Oxford_University_RFC,,
Q89190295,Alfred Lawrie,Alfred_Lawrie,Amateur team(s),1905–,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q89207696,Albert Harvey,Albert_Harvey,Amateur team(s),1869-,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q89208837,William Halliday Welsh,William_Halliday_Welsh,Amateur team(s),,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q89208837,William Halliday Welsh,William_Halliday_Welsh,Amateur team(s),–,Merchistonians,/wiki/Merchistonian_FC,,
Q89286080,Hamish Shaw,Hamish_Shaw,Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q89289854,Jimmie Ireland,Jimmie_Ireland,Amateur team(s),,Glasgow HSFP,/wiki/Glasgow_HSFP,,
Q89427678,Herbert Dixon,Herbert_Dixon_(rugby_union),Amateur team(s),,London Scottish,/wiki/London_Scottish_F.C.,,
Q89561532,Bob Hogg,Bob_Hogg_(rugby_union),Amateur team(s),,Gala,/wiki/Gala_RFC,,
Q89579292,Ranald Cuthbertson,Ranald_Cuthbertson,Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q89580364,Robert Ledingham,Robert_Ledingham,Amateur team(s),1911-14,Aberdeen GSFP,/wiki/Aberdeen_GSFP,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),,Melrose,/wiki/Melrose_RFC,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),,Army,,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),1948,C. R. Bruce XV,,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),-1949,London Scottish,/wiki/London_Scottish_F.C.,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),1949,Public School Wanderers,/wiki/Public_School_Wanderers,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),1950,Co-Optimists,,,
Q89789736,Frank Coutts,Frank_Coutts_(rugby_union),Amateur team(s),1950,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q89826424,Lex Govan,Lex_Govan,Amateur team(s),1933-48,Stewart's College FP,/wiki/Stewart%27s_College_FP,,
Q89888156,Cliff Wilton,Cliff_Wilton,Amateur team(s),1935,Fettesian-Lorettonians,/wiki/Fettesian-Lorettonian_Club,,
Q89888156,Cliff Wilton,Cliff_Wilton,Amateur team(s),1936-37,Cambridge University,/wiki/Cambridge_R.U.F.C.,,
Q89888156,Cliff Wilton,Cliff_Wilton,Amateur team(s),1937-38,London Scottish,/wiki/London_Scottish_F.C.,,
Q89888156,Cliff Wilton,Cliff_Wilton,Amateur team(s),1937-38,Territorial Army XV,,,
Q89888156,Cliff Wilton,Cliff_Wilton,Amateur team(s),1937-38,Northern,/wiki/Northern_Football_Club,,
Q89888156,Cliff Wilton,Cliff_Wilton,Amateur team(s),1939,Services XV,,,
Q89888640,Christophe Pras,Christophe_Pras,Youth career,,CS Vienne,/w/index.php?title=Club_sportif_de_Vienne_rugby&action=edit&redlink=1,,
Q89892200,Fraser MacAllister,Fraser_MacAllister,Amateur team(s),,Shawlands FP,/wiki/Shawlands_FP_RFC,,
Q89892200,Fraser MacAllister,Fraser_MacAllister,Amateur team(s),–,Clarkston,/wiki/Clarkston_RFC,,
Q9938,Bill Connon,Bill_Connon,Amateur team(s),1940-50,Aberdeen GSFP,/wiki/Aberdeen_GSFP,,
Q90008223,Pat Montini,Pat_Montini,Amateur team(s),,Gardens RFC,,,
Q90008223,Pat Montini,Pat_Montini,Amateur team(s),–,Worcester RFC,,,
Q90008223,Pat Montini,Pat_Montini,Amateur team(s),–,Maties,/wiki/Maties,,
Q90008223,Pat Montini,Pat_Montini,Amateur team(s),1955–57,Western Province,/wiki/Western_Province_(rugby_team),,
Q90008223,Pat Montini,Pat_Montini,Amateur team(s),1953–54,Boland,/wiki/Boland_Cavaliers,,
Q90019620,Robin Charters,Robin_Charters,Amateur team(s),,Hawick,/wiki/Hawick_RFC,,
Q90042666,Ionuț Balaban,Ionu%C8%9B_Balaban,Amateur team(s),,RC Bârlad,,,
Q90042666,Ionuț Balaban,Ionu%C8%9B_Balaban,Youth career,2010–2014,CSS Bârlad,,,
Q90042666,Ionuț Balaban,Ionu%C8%9B_Balaban,Youth career,2014–2016,CNOT Steaua,,,
Q90254833,Gordon Masson,Gordon_Masson,Amateur team(s),1953-61,Gordonians,/wiki/Gordonians_RFC,,
Q90254833,Gordon Masson,Gordon_Masson,Amateur team(s),1959,RAF & RN XV,,,
Q90260800,Jock Steven,Jock_Steven,Amateur team(s),-,Madras College FP,/wiki/Madras_College_FP_RFC,,
Q90291296,Iain Todd,Iain_Todd,Amateur team(s),,Glasgow University,/wiki/Glasgow_University_RFC,,
Q90291296,Iain Todd,Iain_Todd,Amateur team(s),1947-,Hillhead HSFP,/wiki/Hillhead_RFC,,
Q90312580,Marcos Moneta,Marcos_Moneta,Amateur team(s),2018−,San Andrés,/wiki/Club_San_Andr%C3%A9s,5,
Q90549096,Charlie Ritchie,Charlie_Ritchie,Amateur team(s),1951-70,Aberdeen GSFP,/wiki/Aberdeen_GSFP,,
Q90723470,Paul Bayvel,Paul_Bayvel,Amateur team(s),,Wits,,,
Q90723470,Paul Bayvel,Paul_Bayvel,Amateur team(s),–,Diggers,,,
Q90910687,Richard Palframan,Richard_Palframan,Youth career,2012,Sharks,/wiki/Sharks_(rugby_union),,
Q91025668,Robert Finlay,Robert_Finlay_(rugby_union),Amateur team(s),,Watsonians,/wiki/Watsonian_FC,,
Q91025986,Charlie Drummond,Charlie_Drummond_(rugby_union),Amateur team(s),,Melrose,/wiki/Melrose_RFC,,
Q91077383,Tom Pearson,"Tom_Pearson_(rugby_union,_born_1926)",Amateur team(s),-,Howe of Fife,/wiki/Howe_of_Fife_RFC,,
Q91082492,Bill Black,Bill_Black_(rugby_union),Amateur team(s),,Glasgow HSFP,/wiki/Glasgow_HSFP,,
Q91088298,Derek Brown,Derek_Brown_(rugby_union),Amateur team(s),1948-65,Melrose,/wiki/Melrose_RFC,,
Q91089169,Harvey Wright,Harvey_Wright,Amateur team(s),,Dundee HSFP,/wiki/Dundee_HSFP,,
Q91101593,Charlie Stewart,Charlie_Stewart_(rugby_union),Amateur team(s),,Kelso,/wiki/Kelso_RFC,,
Q91110577,Jim Stevenson,Jim_Stevenson_(rugby_union),Amateur team(s),,Rutherglen,,,
Q91110577,Jim Stevenson,Jim_Stevenson_(rugby_union),Amateur team(s),–,Cambuslang,/wiki/Cambuslang_RFC,,
Q91110577,Jim Stevenson,Jim_Stevenson_(rugby_union),Amateur team(s),–,Dalziel,/wiki/Dalziel_RFC,,
Q91140655,Peyo Muscarditz,Peyo_Muscarditz,Amateur team(s),,Aramits,,,
Q91140655,Peyo Muscarditz,Peyo_Muscarditz,Amateur team(s),–,Bayonne,/wiki/Aviron_Bayonnais,,
Q91190843,John Young,John_Young_(rugby_union),Amateur team(s),1958–1965,Harlequins,/wiki/Harlequin_F.C.,,
Q91205566,Bert Duffy,Bert_Duffy,Amateur team(s),,Walkerburn,/wiki/Walkerburn_RFC,,
Q91205566,Bert Duffy,Bert_Duffy,Amateur team(s),–,Selkirk,/wiki/Selkirk_RFC,,
Q91226601,Alexandru Oancea,Alexandru_Oancea_(rugby_union),Youth career,2008–12,CS Metrorex București,,,
Q91228524,Fred McLeod,Fred_McLeod_(rugby_union),Amateur team(s),1957-70,Stewart's College FP,/wiki/Stewart%27s_College_FP,,
Q91228979,Robert Young,Robert_Young_(rugby_union),Amateur team(s),,Watsonians,/wiki/Watsonian_FC,,
Q91244251,Ed Crozier,Ed_Crozier,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q91244251,Ed Crozier,Ed_Crozier,Amateur team(s),–,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q91247367,Rob Flockhart,Rob_Flockhart_(rugby_union),Amateur team(s),,Boroughmuir,/wiki/Boroughmuir_RFC,,
Q91957540,George Crerar,George_Crerar,Amateur team(s),,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q92540952,Jimmy McNeil,Jimmy_McNeil,Amateur team(s),,Hutchesons' GSFP,/wiki/Hutchesons%27_GSFP,,
Q93398300,Robert Meldrum,Robert_Meldrum,Amateur team(s),,Royal HSFP,/wiki/Royal_HSFP,,
Q93398300,Robert Meldrum,Robert_Meldrum,Amateur team(s),1911,Dental Students,,,
Q93413053,George Mackie,George_Mackie_(rugby_union),Amateur team(s),,Montrose,/w/index.php?title=Montrose_RFC&action=edit&redlink=1,,
Q93413053,George Mackie,George_Mackie_(rugby_union),Amateur team(s),–,Highland,/wiki/Highland_RFC,,
Q93471728,David Kerr,David_Kerr_(rugby_union),Amateur team(s),,Heriots,/wiki/Heriot%27s_Rugby_Club,,
Q93472946,Andrew Stewart,Andrew_Stewart_(rugby_union),Amateur team(s),1933–45,Jed-Forest,/wiki/Jed-Forest_RFC,,
Q93604587,William Holms,William_Holms_(engineer),Amateur team(s),,Blairlodge School,/w/index.php?title=Blairlodge_School&action=edit&redlink=1,,
Q93604587,William Holms,William_Holms_(engineer),Amateur team(s),–,London Scottish,/wiki/London_Scottish_F.C.,,
Q93604587,William Holms,William_Holms_(engineer),Amateur team(s),–,RIE College,/wiki/RIE_College_RFC,,
Q93604587,William Holms,William_Holms_(engineer),Amateur team(s),–,Clydesdale,/wiki/Clydesdale_RFC_(Glasgow),,
Q93604587,William Holms,William_Holms_(engineer),Amateur team(s),–,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q93769881,Filip Lazăr,Filip_Laz%C4%83r_(rugby_union),Youth career,Cleopatra Mamaia,,,,
Q93769881,Filip Lazăr,Filip_Laz%C4%83r_(rugby_union),Youth career,"LPS ""Nicolae Rotaru""",,,,
Q93877448,Alec Robertson,Alec_Robertson_(rugby_union),Amateur team(s),,Watsonians,/wiki/Watsonian_FC,,
Q93877448,Alec Robertson,Alec_Robertson_(rugby_union),Amateur team(s),–,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q94245236,Malcolm Allan,Malcolm_Allan,Amateur team(s),-,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q94258278,Alfred Wilson,Alfred_Wilson_(rugby_union),Amateur team(s),,Dunfermline,/wiki/Dunfermline_RFC,,
Q94278187,Alex Brown,"Alex_Brown_(rugby_union,_born_1905)",Amateur team(s),,Heriots,/wiki/Heriot%27s_Rugby_Club,,
Q94282569,Mark Stewart,Mark_Stewart_(rugby_union),Amateur team(s),,Stewart's College FP,/wiki/Stewart%27s_College_FP,,
Q94293678,David Thom,David_Thom,Amateur team(s),1927,Hawick Y.M.,,,
Q94293678,David Thom,David_Thom,Amateur team(s),1927-29,Hawick,/wiki/Hawick_RFC,,
Q94293678,David Thom,David_Thom,Amateur team(s),1929-,London Scottish,/wiki/London_Scottish_F.C.,,
Q94368610,Rae Tod,Rae_Tod,Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q94375257,Walter Irvine,Walter_Irvine,Amateur team(s),1882-89,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q94568485,Alec Cameron,Alec_Cameron_(rugby_union),Amateur team(s),-,Watsonians,/wiki/Watsonian_FC,,
Q94611321,Pat Smeaton,Pat_Smeaton,Amateur team(s),,Edinburgh Academicals,/wiki/Edinburgh_Academical_Football_Club,,
Q94782558,Gabriele Di Giulio,Gabriele_Di_Giulio,Youth career,Frascati Rugby,,,,
Q94783140,Apisai Tauyavuca,Apisai_Tauyavuca,Youth career,Hamilton Boys' High School,,,,
Q94783140,Apisai Tauyavuca,Apisai_Tauyavuca,Youth career,–,Queen Victoria School,/wiki/Queen_Victoria_School_(Fiji),,
Q94783140,Apisai Tauyavuca,Apisai_Tauyavuca,Youth career,–,Tokyo University RFC,/wiki/University_of_Tokyo,,
Q94783429,Lorenzo Masselli,Lorenzo_Masselli,Youth career,St John's College,,,,
Q95148733,Frank Moffat,Frank_Moffat,Amateur team(s),-,Watsonians,/wiki/Watsonian_FC,,
Q95476033,Giuseppe Di Stefano,Giuseppe_Di_Stefano_(rugby_union),Youth career,Wasps Stabia,,,,
Q95478285,Tomás Baravalle,Tom%C3%A1s_Baravalle,Youth career,Jockey Club,,,,
Q95688833,Erich Cronjé,Erich_Cronj%C3%A9,Youth career,2015−2017,Blue Bulls,/wiki/Bulls_(rugby_union),,
Q95688912,Cameron Dawson,Cameron_Dawson_(rugby_union),Youth career,2018,Free State Cheetahs,/wiki/Free_State_Cheetahs,,
Q95825225,Ian Corcoran,Ian_Corcoran,Amateur team(s),,Gala,/wiki/Gala_RFC,,
Q95948252,Henry Chambers,Henry_Chambers_(rugby_union),Amateur team(s),-,Edinburgh University,/wiki/Edinburgh_University_RFC,,
Q95985723,Ian Robertson,"Ian_Robertson_(rugby_union,_born_1950)",Amateur team(s),,Old Hararians,/wiki/Prince_Edward_School#Alumni,,
Q95985723,Ian Robertson,"Ian_Robertson_(rugby_union,_born_1950)",Amateur team(s),,Villagers RFC,/wiki/Villager_Football_Club,,
Q95985723,Ian Robertson,"Ian_Robertson_(rugby_union,_born_1950)",Amateur team(s),,Pretoria Harlequins,/wiki/Quins-Bobbies_Rugby_Club,,
Q95991148,Daniele Rimpelli,Daniele_Rimpelli,Youth career,Rugby Reggio,,,,
Q96002126,Andrea Bronzini,Andrea_Bronzini,Youth career,Viadana,,,,
Q96002162,Davide Ruggeri,Davide_Ruggeri,Youth career,Rugby Como,,,,
Q96002162,Davide Ruggeri,Davide_Ruggeri,Youth career,–,Rugby Milano,,,
Q96002163,Antoine Koffi,Antoine_Koffi,Youth career,Amatori Parma,,,,
Q96002165,Davide Fragnito,Davide_Fragnito,Youth career,Rugby Benevento,,,,
Q96002181,Filippo Cristiano,Filippo_Cristiano,Youth career,CUS Torino,,,,
Q96007380,Leonardo Mantelli,Leonardo_Mantelli,Youth career,GIPSI Prato,,,,
Q96007380,Leonardo Mantelli,Leonardo_Mantelli,Youth career,–,UR Prato Sesto,,,
Q96007380,Leonardo Mantelli,Leonardo_Mantelli,Youth career,–,I Cavalieri Prato,/wiki/Rugby_Club_I_Cavalieri_Prato,,
Q96021878,Malcolm Cross,Malcolm_Cross,Amateur team(s),-,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q96065911,Matteo Muccignat,Matteo_Muccignat,Youth career,Udine,,,,
Q96065911,Matteo Muccignat,Matteo_Muccignat,Youth career,–,San Donà,/wiki/Rugby_San_Don%C3%A0,,
Q96065911,Matteo Muccignat,Matteo_Muccignat,Youth career,–,Benetton Treviso,/wiki/Benetton_Rugby,,
Q96065912,Matteo Panunzi,Matteo_Panunzi,Youth career,Capitolina Roma,,,,
Q96066679,Leonard Krumov,Leonard_Krumov,Youth career,Rugby Crema,,,,
Q96066679,Leonard Krumov,Leonard_Krumov,Youth career,–,Viadana,/wiki/Rugby_Viadana,,
Q96066686,Samuele Ortis,Samuele_Ortis,Youth career,Venezia Mestre,,,,
Q96066686,Samuele Ortis,Samuele_Ortis,Youth career,–,Ruggers Tarvisium,,,
Q96100195,Gerrie Sonnekus,Gerrie_Sonnekus,Amateur team(s),,Shimlas,/wiki/Shimlas,,
Q96187995,Enrico Lucchin,Enrico_Lucchin,Youth career,F.I.R. Academy,,,,
Q96195388,Jackie Snyman,Jackie_Snyman,Amateur team(s),,Maties,/wiki/Maties,,
Q96200483,Aidan Kearney,Aidan_Kearney_(rugby_union),Amateur team(s),1998-2000,UCD,/wiki/University_College_Dublin_R.F.C.,,
Q96200483,Aidan Kearney,Aidan_Kearney_(rugby_union),Amateur team(s),2000-2003,Dungannon,/wiki/Dungannon_RFC,,
Q96200483,Aidan Kearney,Aidan_Kearney_(rugby_union),Amateur team(s),2003-2005,Clontarf,/wiki/Clontarf_F.C.,,
Q96200483,Aidan Kearney,Aidan_Kearney_(rugby_union),Amateur team(s),2005-2013,Suttonians,/wiki/Suttonians_RFC,,
Q96211487,Massimo Cioffi,Massimo_Cioffi,Youth career,Rugby Benevento,,,,
Q96215648,Roy McCallum,Roy_McCallum_(rugby_union),Amateur team(s),,Ikeys,/wiki/Ikey_Tigers,,
Q96215648,Roy McCallum,Roy_McCallum_(rugby_union),Amateur team(s),,Villagers RFC,/wiki/Villager_Football_Club,,
Q96224927,Simone Balocchi,Simone_Balocchi,Youth career,Colorno,,,,
Q96224927,Simone Balocchi,Simone_Balocchi,Youth career,2013,Tirreni,,,
Q96224927,Simone Balocchi,Simone_Balocchi,Youth career,–,F.I.R. Academy,/wiki/Italy_national_under-20_rugby_union_team#F.I.R._Academy,,
Q96239397,Boland Coetzee,Boland_Coetzee,Amateur team(s),,Maties,/wiki/Maties,,
Q96240635,Manuel Zuliani,Manuel_Zuliani,Youth career,Rugby Paese,,,,
Q96250211,Riccardo Favretto,Riccardo_Favretto,Youth career,Silea Rugby,,,,
Q96250211,Riccardo Favretto,Riccardo_Favretto,Youth career,Mogliano,,,,
Q96250211,Riccardo Favretto,Riccardo_Favretto,Youth career,Casale,,,,
Q96250211,Riccardo Favretto,Riccardo_Favretto,Youth career,2018−2019,Benetton,/wiki/Benetton_Rugby,,
Q96282752,John Simpson,John_Simpson_(rugby_union),Amateur team(s),,Royal HSFP,/wiki/Royal_HSFP,,
Q96313675,Jake Abel,Jake_Abel_(rugby_union),Amateur team(s),,Eastern Suburbs RUFC,/wiki/Eastern_Suburbs_District_RUFC,,
Q96313675,Jake Abel,Jake_Abel_(rugby_union),Amateur team(s),–,Tauranga Sports Rugby club,/w/index.php?title=Tauranga_Sports_Rugby_club&action=edit&redlink=1,,
Q96313675,Jake Abel,Jake_Abel_(rugby_union),Amateur team(s),–,Gordon RFC,/wiki/Gordon_RFC,,
Q96316281,David Lang,David_Lang_(rugby_union),Amateur team(s),,Paisley,/wiki/Paisley_Football_and_Shinty_Club,,
Q96321328,Luca Petrozzi,Luca_Petrozzi,Youth career,2013−2014,Benetton Treviso,/wiki/Benetton_Rugby,,
Q96321330,Paolo Buonfiglio,Paolo_Buonfiglio,Youth career,UR Prato-Sesto,,,,
Q96321334,Massimo Ceciliani,Massimo_Ceciliani,Youth career,US Delebio Rugby,,,,
Q96321334,Massimo Ceciliani,Massimo_Ceciliani,Youth career,–,Rugby Grande Milano,,,
Q96321395,Nicolò Casilio,Nicol%C3%B2_Casilio,Youth career,L'Aquila,,,,
Q96333387,Gordon Dixon,Gordon_Dixon_(rugby_union),Amateur team(s),-,Duns RFC,/wiki/Duns_RFC,,
Q96337286,Piet du Plessis,Piet_du_Plessis,Amateur team(s),,Tukkies,/wiki/Tukkies,,
Q96337286,Piet du Plessis,Piet_du_Plessis,Amateur team(s),,Maties,/wiki/Maties,,
Q96358795,Jacopo Trulla,Jacopo_Trulla,Youth career,Valsugana Rugby,,,,
Q96358795,Jacopo Trulla,Jacopo_Trulla,Youth career,–,Rangers Rugby,,,
Q96361352,Andrea Menniti Ippolito,Andrea_Menniti_Ippolito,Youth career,Rubano,,,,
Q96361433,Edoardo Lubian,Edoardo_Lubian,Youth career,Rovigo Delta,,,,
Q96361444,Federico Conforti,Federico_Conforti,Youth career,Petrarca Padova,,,,
Q96361556,Michele Mancini Parri,Michele_Mancini_Parri,Youth career,Vasari Arezzo,,,,
Q96371726,Alexander Blair,Alexander_Blair_(rugby_union),Amateur team(s),,Oxford University,/wiki/Oxford_University_RFC,,
Q96371731,Alexander Stephen,Alexander_Stephen_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96374795,Charles Milne,Charles_Milne_(rugby_union),Amateur team(s),,Fettesian-Lorettonians,/wiki/Fettesian-Lorettonian_Club,,
Q96374795,Charles Milne,Charles_Milne_(rugby_union),Amateur team(s),–,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96374795,Charles Milne,Charles_Milne_(rugby_union),Amateur team(s),–,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q96374799,Charles Stewart,Charles_Stewart_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96376031,David Fisher,David_Fisher_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96377911,Filippo Alongi,Filippo_Alongi,Youth career,Titani,,,,
Q96379347,George Jack,George_Jack_(rugby_union),Amateur team(s),,Leith,/wiki/Leith_RFC,,
Q96379371,George Robb,George_Robb_(rugby_union),Amateur team(s),1880,Glasgow University,/wiki/Glasgow_University_RFC,,
Q96379371,George Robb,George_Robb_(rugby_union),Amateur team(s),1881,Glasgow Academicals,/wiki/Glasgow_Academicals_RFC,,
Q96379382,George Thomson,"George_Thomson_(rugby_union,_died_2005)",Amateur team(s),-,Watsonians,/wiki/Watsonian_FC,,
Q96379383,George Turnbull,George_Turnbull_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
Q96379383,George Turnbull,George_Turnbull_(rugby_union),Amateur team(s),–,Edinburgh Wanderers,/wiki/Edinburgh_Wanderers,,
Q96379727,Gordon Mitchell,Gordon_Mitchell_(rugby_union),Amateur team(s),,West of Scotland,/wiki/West_of_Scotland_F.C.,,
