"X","origWdId","origName","wiki_name","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored"
29187,"Q5487225","Frank Herne","Frank Herne","Frank_Herne","senior_club","2013-2018","pumas","/wiki/Pumas_(Currie_Cup)",101,195
29188,"Q5487225","Frank Herne","Frank Herne","Frank_Herne","international","2007","s.a. schools academy",NA,0,0
29189,"Q5487225","Frank Herne","Frank Herne","Frank_Herne","international","2011","south african kings","/wiki/Southern_Kings",3,0
29190,"Q5487225","Frank Herne","Frank Herne","Frank_Herne","international","2013","south africa president's xv","/wiki/South_Africa_President%27s_XV",4,0
29191,"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","amateur","1914-19","cape town highlanders","/wiki/Cape_Town_Highlanders_Regiment",0,0
29192,"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","amateur","-","villagers","/wiki/Villager_Football_Club",0,0
29193,"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","senior_club","1919-20","blackheath f.c.","/wiki/Blackheath_F.C.",0,0
29194,"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","senior_club","-","barbarian f.c.","/wiki/Barbarian_F.C.",2,0
29195,"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","international","1920-21","england","/wiki/England_national_rugby_union_team",6,0
29196,"Q5488395","Frank Mellish","Frank Mellish","Frank_Mellish","international","1921-24","south africa","/wiki/South_African_College_School",6,0
29197,"Q5488675","Frank Nicholson","Frank Nicholson","Frank_Nicholson_(rugby_union)","amateur","","toombul, qld.",NA,NA,NA
29197,"Q5488675","Frank Nicholson","Frank Nicholson","Frank_Nicholson_(rugby_union)","senior_club","1900-04","queensland","/wiki/Queensland_Reds",13,0
29201,"Q5488675","Frank Nicholson","Frank Nicholson","Frank_Nicholson_(rugby_union)","international","1903–04","australia","/wiki/Australian_national_rugby_union_team",2,0
29205,"Q5489175","Frank Reginald Adams","Frank Reginald Adams","Frank_Reginald_Adams","senior_club","","richmond f.c.","/wiki/Richmond_F.C.",NA,NA
29205,"Q5489175","Frank Reginald Adams","Frank Reginald Adams","Frank_Reginald_Adams","international","1875–1879",NA,"/wiki/Newcastle_upon_Tyne",7,10
29206,"Q5489284","Frank Row","Frank Row","Frank_Row","senior_club","1896-1902","new south wales","/wiki/New_South_Wales_Waratahs",10,0
29207,"Q5489284","Frank Row","Frank Row","Frank_Row","international","]","australia","/wiki/Australian_national_rugby_union_team",0,0
29208,"Q5489284","Frank Row","Frank Row","Frank_Row","international","1",NA,"/wiki/Dalby,_Queensland",1,0
29209,"Q5489284","Frank Row","Frank Row","Frank_Row","international","[",NA,"/wiki/Dalby,_Queensland",0,1
29210,"Q5489284","Frank Row","Frank Row","Frank_Row","international","1899",NA,"/wiki/Dalby,_Queensland",3,0
29211,"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","amateur","-","barbarian f.c.","/wiki/Barbarian_F.C.",0,0
29212,"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","amateur","-","richmond f.c.","/wiki/Richmond_F.C.",0,0
29213,"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","international","1896-1905","england","/wiki/England_national_rugby_union_team",14,5
29214,"Q5489815","Frank Stout","Frank Stout","Frank_Stout_(rugby_union)","international","1899-1903","british isles","/wiki/British_%26_Irish_Lions",7,0
29215,"Q5489975","Frank Tobin","Frank Tobin","Frank_Tobin","international","1871","england","/wiki/England",1,0
29216,"Q5490242","Frank Waters","Frank Waters","Frank_Waters_(rugby_union)","amateur","-","london scottish","/wiki/London_Scottish_F.C.",0,0
29217,"Q5490242","Frank Waters","Frank Waters","Frank_Waters_(rugby_union)","international","1930-32","scotland","/wiki/Scotland_national_rugby_union_team",7,0
29218,"Q5492374","Frans Malherbe","Frans Malherbe","Frans_Malherbe","senior_club","2011-present","western province","/wiki/Western_Province_(rugby_union)",41,5
29219,"Q5492374","Frans Malherbe","Frans Malherbe","Frans_Malherbe","senior_club","2011-present","stormers","/wiki/Stormers",150,20
29220,"Q5492374","Frans Malherbe","Frans Malherbe","Frans_Malherbe","international","2013-present","south africa","/wiki/South_Africa_national_rugby_union_team",76,5
29221,"Q5492427","Frans ten Bos","Frans ten Bos","Frans_ten_Bos","amateur","-","oxford university rfc","/wiki/Oxford_University_RFC",0,0
29222,"Q5492427","Frans ten Bos","Frans ten Bos","Frans_ten_Bos","amateur","-","anglo-scots",NA,0,0
29223,"Q5492427","Frans ten Bos","Frans ten Bos","Frans_ten_Bos","international","1959-1963","scotland","/wiki/Scotland_national_rugby_union_team",17,3
29224,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2006-2011","edinburgh rugby","/wiki/Edinburgh_Rugby",28,10
29225,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2011-2013","sale sharks","/wiki/Sale_Sharks",42,15
29226,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2013-2014","newcastle falcons","/wiki/Newcastle_Falcons",21,5
29227,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2014-","edinburgh rugby","/wiki/Edinburgh_Rugby",71,25
29228,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","senior_club","2015","→glasgow warriors","/wiki/Glasgow_Warriors",1,0
29229,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","international","2006-2007","scotland u19","/wiki/Scotland_national_under-19_rugby_union_team",5,0
29230,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","international","2007-2008","scotland u20","/wiki/Scotland_national_under-20_rugby_union_team",4,0
29231,"Q5493638","Fraser McKenzie","Fraser McKenzie","Fraser_McKenzie","international","2009-","scotland a","/wiki/Scotland_A_national_rugby_union_team",3,0
29232,"Q5494430","Fred Alexander","Fred Alexander","Fred_Alexander_(rugby_union)","international","1891","south africa","/wiki/South_Africa",2,0
29233,"Q5494458","Fred Andrews","Fred Andrews","Fred_Andrews_(rugby_union)","amateur","-","swansea rfc","/wiki/Swansea_RFC",0,0
29234,"Q5494458","Fred Andrews","Fred Andrews","Fred_Andrews_(rugby_union)","international","1884","wales",NA,2,0
29235,"Q5494638","Fred Birt","Fred Birt","Fred_Birt","amateur","1906-1922","newport rfc","/wiki/Newport_RFC",0,0
29236,"Q5494638","Fred Birt","Fred Birt","Fred_Birt","amateur","-","monmouthshire","/wiki/Monmouthshire_County_RFC",0,0
29237,"Q5494638","Fred Birt","Fred Birt","Fred_Birt","international","1911-1913","wales","/wiki/Wales",7,7
29238,"Q5494660","Fred Bonsor","Fred Bonsor","Fred_Bonsor","senior_club","-","skipton rfc",NA,0,0
29239,"Q5494660","Fred Bonsor","Fred Bonsor","Fred_Bonsor","senior_club","-","yorkshire","/wiki/Yorkshire_Rugby_Football_Union",33,0
29240,"Q5494660","Fred Bonsor","Fred Bonsor","Fred_Bonsor","international","1886-89","england",NA,6,0
29241,"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","amateur","-","bridgwater & albion",NA,0,0
29242,"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","amateur","-","grangetown stars",NA,0,0
29243,"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","amateur","1895-1899","cardiff rfc","/wiki/Cardiff_RFC",0,0
29244,"Q5494893","Fred Cornish","Fred Cornish","Fred_Cornish","international","1898-1899","wales","/wiki/Wales_national_rugby_union_team",4,0
29245,"Q549490","Anthony Foley","Anthony Foley","Anthony_Foley","amateur","1992-2007","shannon","/wiki/Shannon_RFC",88,95
29246,"Q549490","Anthony Foley","Anthony Foley","Anthony_Foley","senior_club","1995-2008","munster","/wiki/Munster_Rugby",201,195
29247,"Q549490","Anthony Foley","Anthony Foley","Anthony_Foley","international","1995-2005","ireland","/wiki/Republic_of_Ireland",62,25
29248,"Q112135581","Shamus Hurley-Langton","Shamus Hurley-Langton","Shamus_Hurley-Langton","senior_club","2020-2021","manawatu","/wiki/Manawatu_(National_Provincial_Championship)",18,15
29249,"Q112135581","Shamus Hurley-Langton","Shamus Hurley-Langton","Shamus_Hurley-Langton","senior_club","2022-","connacht","/wiki/Connacht_Rugby",27,20
29250,"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","amateur","-","bridgend rfc","/wiki/Bridgend_Ravens",0,0
29251,"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","amateur","-","neath rfc","/wiki/Neath_RFC",0,0
29252,"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","amateur","-","glamorgan","/wiki/Glamorgan_County_RFC",0,0
29253,"Q5495530","Fred Hutchinson","Fred Hutchinson","Fred_Hutchinson_(rugby_union)","international","1894-1896","wales","/wiki/Wales",3,0
29254,"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","amateur","-","morriston rfc","/wiki/Morriston_RFC",0,0
29255,"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","amateur","-","glamorgan",NA,0,0
29256,"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","international","1903","wales","/wiki/Wales_national_rugby_union_team",1,0
29257,"Q5495622","Fred Jowett","Fred Jowett","Fred_Jowett_(rugby)","international","1904","british isles","/wiki/British_and_Irish_Lions",1,0
29258,"Q5496000","Fred Nicholson","Fred Nicholson","Fred_Nicholson_(rugby_union)","international","]","australia","/wiki/Australian_national_rugby_union_team",0,0
29259,"Q5496000","Fred Nicholson","Fred Nicholson","Fred_Nicholson_(rugby_union)","international","1",NA,"/wiki/Brisbane,_Queensland",1,0
29260,"Q5496000","Fred Nicholson","Fred Nicholson","Fred_Nicholson_(rugby_union)","international","[",NA,"/wiki/Brisbane,_Queensland",0,1
29261,"Q5496000","Fred Nicholson","Fred Nicholson","Fred_Nicholson_(rugby_union)","international","1904",NA,"/wiki/Brisbane,_Queensland",1,0
29262,"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","amateur","-","briton ferry rfc","/wiki/Briton_Ferry_RFC",0,0
29263,"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","amateur","-","aberavon rfc","/wiki/Aberavon_RFC",0,0
29264,"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","amateur","-","neath rfc","/wiki/Neath_RFC",0,0
29265,"Q5496060","Fred Perrett","Fred Perrett","Fred_Perrett","international","1912-1913","wales",NA,5,0
29266,"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","amateur","1930-38","wanderers rfc",NA,0,0
29267,"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","senior_club","1929-30","eastern province","/wiki/Eastern_Province_Elephants",0,0
29268,"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","senior_club","1930-39","transvaal","/wiki/Golden_Lions",0,0
29269,"Q5496305","Fred Smollan","Fred Smollan","Fred_Smollan","international","1933","south africa","/wiki/South_Africa_national_rugby_union_team",3,0
29270,"Q5496401","Fred Thompson","Fred Thompson","Fred_Thompson_(rugby_union)","international","]","]",NA,0,0
29271,"Q5496401","Fred Thompson","Fred Thompson","Fred_Thompson_(rugby_union)","international","1","1",NA,1,0
29272,"Q5496401","Fred Thompson","Fred Thompson","Fred_Thompson_(rugby_union)","international","[","[",NA,0,1
29273,"Q5496401","Fred Thompson","Fred Thompson","Fred_Thompson_(rugby_union)","international","1913–14","wallabies","/wiki/Australian_national_rugby_union_team",6,0
29274,"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","senior_club","1903","glebe rufc",NA,112,0
29275,"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","senior_club","1905-14","new south wales","/wiki/New_South_Wales_Waratahs",45,0
29276,"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","international","]","wallabies","/wiki/Australia_national_rugby_union_team",0,0
29277,"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","international","1",NA,"/wiki/Staffordshire",1,0
29278,"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","international","[",NA,"/wiki/Staffordshire",0,1
29279,"Q5496587","Fred Wood","Fred Wood","Fred_Wood_(rugby_union)","international","1907–14",NA,"/wiki/Staffordshire",12,0
29280,"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1891-1894","clifton","/wiki/Clifton_College",0,0
29281,"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1894-1899","bath","/wiki/Bath_Rugby",0,0
29282,"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1896-1897","bristol","/wiki/Bristol_Rugby",0,0
29283,"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","amateur","1896-1897","abergavenny rfc","/wiki/Abergavenny_RFC",0,0
29284,"Q5497366","Frederick Belson","Frederick Belson","Frederick_Belson","international","1899","british isles","/wiki/British_%26_Irish_Lions",1,0
29285,"Q112147735","Tharquinn Manuel","Tharquinn Manuel","Tharquinn_Manuel","senior_club","2022","blue bulls","/wiki/Blue_Bulls",3,0
29286,"Q5497610","Frederick Currey","Frederick Currey","Frederick_Currey","amateur","-","marlborough nomads","/wiki/Marlborough_Nomads",0,0
29287,"Q5497610","Frederick Currey","Frederick Currey","Frederick_Currey","international","1872","england","/wiki/England_national_rugby_union_team",1,0
29288,"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","amateur","-","st. thomas'","/wiki/Guy%27s,_Kings_and_St._Thomas%27_Rugby_Football_Club",0,0
29289,"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","amateur","-","london scottish f.c.","/wiki/London_Scottish_F.C.",0,0
29290,"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","amateur","-","barbarian f.c.","/wiki/Barbarian_F.C.",0,0
29291,"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","senior_club","1891","west of scotland district","/wiki/West_of_Scotland_District_(rugby_union)",0,0
29292,"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","senior_club","1893","middlesex","/wiki/Middlesex_Rugby_Football_Union",0,0
29293,"Q5497868","Frederick Goodhue","Frederick Goodhue","Frederick_Goodhue","international","1890-92","scotland","/wiki/West_of_Scotland_District_(rugby_union)",9,1
29294,"Q5497961","Frederick Harding Turner","Frederick Harding Turner","Frederick_Harding_Turner","senior_club","1911","whites trial","/w/index.php?title=Whites_Trial&action=edit&redlink=1",0,0
29295,"Q5497961","Frederick Harding Turner","Frederick Harding Turner","Frederick_Harding_Turner","international","1911-14","scotland","/wiki/Scotland_national_rugby_union_team",15,37
29296,"Q5498353","Frederick Margrave","Frederick Margrave","Frederick_Margrave","international","1884","wales",NA,2,0
29297,"Q5498409","Frederick Mills","Frederick Mills","Frederick_Mills_(rugby_union)","amateur","-","marlborough nomads","/wiki/Marlborough_Nomads",0,0
29298,"Q5498409","Frederick Mills","Frederick Mills","Frederick_Mills_(rugby_union)","international","1872-1873","england","/wiki/England_national_rugby_union_team",2,0
29299,"Q5498745","Frederick Smithwick","Frederick Smithwick","Frederick_Smithwick","international","1898","ireland","/wiki/Republic_of_Ireland",2,0
29300,"Q5498864","Frederick Timbury","Frederick Timbury","Frederick_Timbury","international","]","]",NA,0,0
29301,"Q5498864","Frederick Timbury","Frederick Timbury","Frederick_Timbury","international","1","1",NA,1,0
29302,"Q5498864","Frederick Timbury","Frederick Timbury","Frederick_Timbury","international","[","[",NA,0,1
29303,"Q5498864","Frederick Timbury","Frederick Timbury","Frederick_Timbury","international","1910","wallabies","/wiki/Australian_national_rugby_union_team",2,0
29304,"Q112148147","Andre Fouché","Andre Fouché","Andre_Fouch%C3%A9","senior_club","2019-2021","leopards","/wiki/Leopards_(rugby_union)",9,30
29305,"Q112148147","Andre Fouché","Andre Fouché","Andre_Fouch%C3%A9","senior_club","2022-","pumas","/wiki/Pumas_(Currie_Cup)",5,0
29306,"Q5498928","Frederick Vorrath","Frederick Vorrath","Frederick_Vorrath","international","1935","new zealand","/wiki/New_Zealand_national_rugby_union_team",12,6
29307,"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2016-2017","waikato","/wiki/Waikato_(National_Provincial_Championship)",12,0
29308,"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2017-2021","grenoble","/wiki/FC_Grenoble",65,40
29309,"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2021-2023","connacht","/wiki/Connacht_Rugby",24,10
29310,"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","senior_club","2023-present","oyonnax","/wiki/Oyonnax_Rugby",2,0
29311,"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","international","2009","tonga u20","/wiki/Tonga_national_under-20_rugby_union_team",4,5
29312,"Q54995092","Leva Fifita","Leva Fifita","Leva_Fifita","international","2017-","tonga","/wiki/Tonga_national_under-20_rugby_union_team",28,20
29313,"Q5503879","Friedrich Michau","Friedrich Michau","Friedrich_Michau","amateur","- 2004","drc hannover","/wiki/DRC_Hannover",0,0
29314,"Q5503879","Friedrich Michau","Friedrich Michau","Friedrich_Michau","amateur","2004 -","fc st. pauli rugby","/wiki/FC_St._Pauli_Rugby",0,0
29315,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","amateur","2011","up tuks","/wiki/University_of_Pretoria#Sport",1,0
29316,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","senior_club","2008-2013","blue bulls","/wiki/Blue_Bulls",47,0
29317,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","senior_club","2009-2014","bulls","/wiki/Blue_Bulls",34,0
29318,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","senior_club","2008-2013","total",NA,81,0
29319,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2005","s.a. schools b",NA,0,0
29320,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2006","s.a. schools u18",NA,0,0
29321,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2007","south africa under-19",NA,0,0
29322,"Q5504557","Frik Kirsten","Frik Kirsten","Frik_Kirsten","international","2008","south africa u20","/wiki/South_Africa_national_under-20_rugby_union_team",5,5
29323,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2005","golden lions","/wiki/Golden_Lions#Golden_Lions_XV",1,0
29324,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2006","free state cheetahs","/wiki/Free_State_Cheetahs",6,0
29325,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2007","golden lions","/wiki/Golden_Lions#Golden_Lions_XV",6,0
29326,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2008-2009","boland cavaliers","/wiki/Boland_Cavaliers",22,0
29327,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2010-2012","griquas","/wiki/Griquas_(rugby_union)",36,20
29328,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2012-2013","tarbes","/wiki/Tarbes_Pyr%C3%A9n%C3%A9es_Rugby",16,10
29329,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2013-2014","périgueux","/wiki/CA_P%C3%A9rigueux",17,5
29330,"Q5504559","Frikkie Spies","Frikkie Spies","Frikkie_Spies","senior_club","2014-2015","pumas","/wiki/Pumas_(Currie_Cup)",11,10
29331,"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","senior_club","2007-2013","counties manukau","/wiki/Counties_Manukau_(National_Provincial_Championship)",63,65
29332,"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","senior_club","2011-2013","chiefs","/wiki/Chiefs_(rugby_union)",21,10
29333,"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","senior_club","2013-","clermont","/wiki/ASM_Clermont_Auvergne",269,237
29334,"Q5504964","Fritz Lee","Fritz Lee","Fritz_Lee","international","2022-","samoa","/wiki/Samoa_national_rugby_union_team",8,5
29335,"Q55062286","Vivian Weston","Vivian Weston","Vivian_Weston","amateur","-","british army","/wiki/Army_Rugby_Union",0,0
29336,"Q55062286","Vivian Weston","Vivian Weston","Vivian_Weston","international","1936","scotland","/wiki/Scotland",2,0
29337,"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","senior_club","-","blackheath f.c.","/wiki/Blackheath_F.C.",0,0
29338,"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","senior_club","-","barbarian f.c.","/wiki/Barbarian_F.C.",0,0
29339,"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","senior_club","-","somerset","/wiki/Wellington,_Somerset",0,0
29340,"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","international","1886-1890","england","/wiki/England_national_rugby_union_team",3,0
29341,"Q5506249","Froude Hancock","Froude Hancock","Froude_Hancock","international","1891-1896","british isles xv","/wiki/British_and_Irish_Lions",7,3
29342,"Q5507064","Fudge Mabeta","Fudge Mabeta","Fudge_Mabeta","amateur","2015","college rovers",NA,0,0
29343,"Q5507064","Fudge Mabeta","Fudge Mabeta","Fudge_Mabeta","senior_club","2006-2011","blue bulls","/wiki/Blue_Bulls",58,15
29344,"Q5507064","Fudge Mabeta","Fudge Mabeta","Fudge_Mabeta","senior_club","2010","bulls","/wiki/Blue_Bulls",2,0
29345,"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","senior_club","2016-18","rugby club vannes","/wiki/Rugby_Club_Vannes",0,0
29346,"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","senior_club","2018-","rgc 1404","/wiki/RGC_1404",0,0
29347,"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","international","2013-13","wales u16","/w/index.php?title=Wales_national_under-16_rugby_union_team&action=edit&redlink=1",0,0
29348,"Q55080950","Joel Bennett Ringer","Joel Bennett Ringer","Joel_Bennett_Ringer","international","2014-14","wales u18","/w/index.php?title=Wales_national_under-18_rugby_union_team&action=edit&redlink=1",0,0
29349,"Q55081020","Hannes Huisamen","Hannes Huisamen","Hannes_Huisamen","amateur","2012-2014","nmmu madibaz","/wiki/Nelson_Mandela_University#Sports",0,0
29350,"Q55081020","Hannes Huisamen","Hannes Huisamen","Hannes_Huisamen","amateur","2015-2016","port elizabeth police",NA,0,0
29351,"Q55081020","Hannes Huisamen","Hannes Huisamen","Hannes_Huisamen","senior_club","2018-","eastern province kings","/wiki/Eastern_Province_Elephants",5,0
29352,"Q55081024","Vazha Kapanadze","Vazha Kapanadze","Vazha_Kapanadze","senior_club","2015-2018","chambery","/wiki/Stade_Olympique_Chamb%C3%A9rien_Rugby",31,0
29353,"Q55081024","Vazha Kapanadze","Vazha Kapanadze","Vazha_Kapanadze","senior_club","2018-","grenoble","/wiki/FC_Grenoble",0,0
29354,"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","amateur","2015","ukzn impi","/wiki/University_of_KwaZulu-Natal",0,0
29355,"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2016-2017","sharks xv","/wiki/Sharks_(Currie_Cup)#Sharks_XV",8,0
29356,"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2017-2018","eastern province elephants","/wiki/Eastern_Province_Elephants",2,5
29357,"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2017-2018","southern kings","/wiki/Southern_Kings",11,0
29358,"Q55081112","Rowan Gouws","Rowan Gouws","Rowan_Gouws","senior_club","2020-","rugby atl","/wiki/Rugby_ATL",0,0
29359,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2015−2016","f.i.r. academy","/wiki/Italy_national_under-20_rugby_union_team#F.I.R._Academy",0,0
29360,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2016−2017","lyons piacenza","/wiki/Rugby_Lyons_Piacenza",10,5
29361,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2017-2018","calvisano","/wiki/Rugby_Calvisano",10,10
29362,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2018-2022","zebre","/wiki/Zebre",38,0
29363,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2022-2023","london irish","/wiki/London_Irish",0,0
29364,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","senior_club","2023-","benetton","/wiki/Benetton_Rugby",0,0
29365,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","international","2016−2017","italy under 20","/wiki/Italy_national_under-20_rugby_union_team",8,0
29366,"Q55081123","Giosuè Zilocchi","Giosuè Zilocchi","Giosu%C3%A8_Zilocchi","international","2018-","italy","/wiki/Italy_national_under-20_rugby_union_team",16,0
29367,"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2016-2018","rouen","/wiki/Rouen_Normandie_Rugby",39,261
29368,"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2018-2020","nevers","/wiki/USO_Nevers",40,335
29369,"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2020-2021","leicester tigers","/wiki/Leicester_Tigers",26,155
29370,"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2021-","pau","/wiki/Section_Paloise",37,285
29371,"Q55081163","Zack Henry","Zack Henry","Zack_Henry","senior_club","2016-","total",NA,132,1036
29372,"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2014-2015","boland cavaliers","/wiki/Boland_Cavaliers",10,20
29373,"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2017","western province","/wiki/Western_Province_(rugby_union)",5,0
29374,"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2017","eastern province kings","/wiki/Eastern_Province_Elephants",2,20
29375,"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2017-2019","southern kings","/wiki/Southern_Kings",24,45
29376,"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2019-2020","dijon","/wiki/Stade_Dijonnais_C%C3%B4te_D%27Or",14,35
29377,"Q55081193","Harlon Klaasen","Harlon Klaasen","Harlon_Klaasen","senior_club","2020-2021","griquas","/wiki/Griquas_(rugby_union)",6,0
29378,"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2015-2016","vannes","/wiki/Vannes",3,0
29379,"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2016-2023","stade français","/wiki/Stade_Fran%C3%A7ais",127,68
29380,"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2017","→vannes(loan)",NA,7,10
29381,"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","senior_club","2023-","provence","/wiki/Provence_Rugby",3,10
29382,"Q55081253","Arthur Coville","Arthur Coville","Arthur_Coville","international","2017-2018","france u20","/wiki/France_national_under-20_rugby_union_team",12,5
29383,"Q55081398","William A. Munro","William A. Munro","William_A._Munro","senior_club","2013","randwick drufc","/wiki/Randwick_DRUFC",0,0
