"origWdId","origName","frName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q1079231","Christian Cullen","Christian Cullen","Christian_Cullen","International","1996-2002","Nouvelle-Zélande","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV","58","236","1996","2002"
"Q1079231","Christian Cullen","Christian Cullen","Christian_Cullen","International","2003-2003","Māori de NlleZélande","%C3%89quipe_des_M%C4%81ori_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV","5","15","2003","2003"
"Q1081019","Daisuke Ohata","Daisuke Ohata","Daisuke_Ohata","Senior","1998-2002","Kobelco Steelers","Kobelco_Kobe_Steelers",NA,NA,"1998","2002"
"Q1081019","Daisuke Ohata","Daisuke Ohata","Daisuke_Ohata","Senior","2002-2003","AS Montferrand","ASM_Clermont_Auvergne","2","20","2002","2003"
"Q1081019","Daisuke Ohata","Daisuke Ohata","Daisuke_Ohata","Senior","2003-2011","Kobelco Steelers","Kobelco_Kobe_Steelers","67","210","2003","2011"
"Q1081019","Daisuke Ohata","Daisuke Ohata","Daisuke_Ohata","International","1996-2006","Japon",NA,NA,NA,"1996","2006"
"Q1081019","Daisuke Ohata","Daisuke Ohata","Daisuke_Ohata","International","NA-NA","Japon","%C3%89quipe_du_Japon_de_rugby_%C3%A0_XV","58","345",NA,NA
"Q1095816","Clarke Dermody","Clarke Dermody","Clarke_Dermody","Senior","2000-2007","Southland","Southland_Rugby_Football_Union","90","20","2000","2007"
"Q1095816","Clarke Dermody","Clarke Dermody","Clarke_Dermody","Senior","2003-2007","Highlanders","Highlanders","44","5","2003","2007"
"Q1095816","Clarke Dermody","Clarke Dermody","Clarke_Dermody","Senior","2007-2012","London Irish","London_Irish","108","10","2007","2012"
"Q1095816","Clarke Dermody","Clarke Dermody","Clarke_Dermody","International","2006-2006","Nouvelle-Zélande","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV","3","5","2006","2006"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","Youth","1997-1999","Golden Lions","Golden_Lions",NA,NA,"1997","1999"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","Youth","2000-2001","Natal Sharks","Natal_Sharks",NA,NA,"2000","2001"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","Senior","2002-2005","Pumas","Pumas_(rugby_%C3%A0_XV)","6","10","2002","2005"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","Senior","2005-2010","Rugby Viadana","Rugby_Viadana","96","25","2005","2010"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","Senior","2010-2012","Aironi Rugby","Aironi_Rugby","34","5","2010","2012"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","Senior","2012-2017","Zebre","Zebre_Parma","78","10","2012","2017"
"Q1113393","Quintin Geldenhuys","Quintin Geldenhuys","Quintin_Geldenhuys","International","2009-2016","Italie","%C3%89quipe_d%27Italie_de_rugby_%C3%A0_XV","67","0","2009","2016"
"Q1113423","Julien Saby","Julien Saby","Julien_Saby","Senior","1916-1930","FC Grenoble","Football_Club_de_Grenoble_rugby","?","?","1916","1930"
"Q1113423","Julien Saby","Julien Saby","Julien_Saby","Senior","1930-1933","US Dole",NA,"?","?","1930","1933"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","1999-2000","La Tablada RC","Club_La_Tablada",NA,NA,"1999","2000"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2000-2001","Roma Olimpic","Rugby_Roma_Olimpic_Club_1930","19","122","2000","2001"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2001-2003","Rotherham Titans","Rotherham_Rugby_Union_Football_Club","46","557","2001","2003"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2003-2004","Leicester Tigers","Leicester_Tigers","12","89","2003","2004"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2004-2005","Rotherham Titans",NA,"12","131","2004","2005"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2005-2005","Bath Rugby","Bath_Rugby","1","0","2005","2005"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2005-2005","Castres olympique","Castres_olympique","1","0","2005","2005"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2005-2006","USA Perpignan","Union_sportive_Arlequins_perpignanais","11","61","2005","2006"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2006-2007","Aviron bayonnais","Aviron_bayonnais_rugby_pro","7","41","2006","2007"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2007-2008","Venezia Mestre","Venise_Mestre_Rugby","7","46","2007","2008"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2008-2009","RC Toulon","Rugby_club_toulonnais","10","45","2008","2009"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2009-2014","La Tablada RC",NA,NA,NA,"2009","2014"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","Senior","2016-2016","La Tablada RC",NA,"3","11","2016","2016"
"Q1116693","Ramiro Pez","Ramiro Pez","Ramiro_Pez","International","2000-2007","Italie","%C3%89quipe_d%27Italie_de_rugby_%C3%A0_XV","40","260","2000","2007"
"Q1117881","Georges Coste","Georges Coste","Georges_Coste","Senior","NA-NA","USA Perpignan","Union_sportive_Arlequins_perpignanais",NA,NA,NA,NA
"Q1117881","Georges Coste","Georges Coste","Georges_Coste","Senior","NA-NA","US Thuir","Union_sportive_thuirinoise",NA,NA,NA,NA
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","1999-2005","Auckland","Auckland_Rugby_Football_Union","42","65","1999","2005"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2001-2005","Blues","Blues_(rugby_%C3%A0_XV)","49","82","2001","2005"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2006-2011","Chiefs","Chiefs_(rugby_%C3%A0_XV)","55","65","2006","2011"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2006-2010","Waikato","Waikato_Rugby_Union","7","10","2006","2010"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2011-2013","NTT Docomo Red Hurricanes","NTT-Docomo_Red_Hurricanes_Osaka","19","20","2011","2013"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2013-2014","Chiefs","Chiefs_(rugby_%C3%A0_XV)","6","5","2013","2014"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2014-2015","Connacht Rugby","Connacht_Rugby","11","0","2014","2015"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2015-2016","Zebre","Zebre_Parma","11","5","2015","2016"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","Senior","2016-2016","Rush de San Francisco","Rush_de_San_Francisco_(rugby_%C3%A0_XV)","5","10","2016","2016"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","International","1999-2002","Nouvelle-Zélande à sept","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_sept",NA,NA,"1999","2002"
"Q1125154","Mils Muliaina","Mils Muliaina","Mils_Muliaina","International","2001-2011","Nouvelle-Zélande","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV","100","170","2001","2011"
"Q1133612","Tim Visser","Tim Visser","Tim_Visser","Senior","2006-2009","Newcastle Falcons","Newcastle_Falcons","57","65","2006","2009"
"Q1133612","Tim Visser","Tim Visser","Tim_Visser","Senior","2009-2015","Édimbourg Rugby","%C3%89dimbourg_Rugby","130","345","2009","2015"
"Q1133612","Tim Visser","Tim Visser","Tim_Visser","Senior","2015-2019","Harlequins","Harlequin_Football_Club","66","150","2015","2019"
"Q1133612","Tim Visser","Tim Visser","Tim_Visser","International","2012-2017","Écosse","%C3%89quipe_d%27%C3%89cosse_de_rugby_%C3%A0_XV","33","70","2012","2017"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","Senior","2005-2011","Ospreys","Ospreys","35","0","2005","2011"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","Senior","2011-2014","Exeter Chiefs","Exeter_Chiefs","36","5","2011","2014"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","Senior","2014-2016","Cardiff Blues","Cardiff_Rugby","22","0","2014","2016"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","Senior","2016-2017","Newport Gwent Dragons","Dragons_RFC","14","0","2016","2017"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","Senior","2017-2019","Yorkshire Carnegie","Leeds_Tykes","17","0","2017","2019"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","Senior","2019-2020","Cornish Pirates","Cornish_Pirates","16","0","2019","2020"
"Q1138615","Craig Mitchell","Craig Mitchell","Craig_Mitchell","International","2009-2013","Pays de Galles","%C3%89quipe_du_pays_de_Galles_de_rugby_%C3%A0_XV","15","5","2009","2013"
"Q1145792","Fabio Ongaro","Fabio Ongaro","Fabio_Ongaro","Senior","1998-2006","Benetton Trevise","Benetton_Rugby_Tr%C3%A9vise","118","60","1998","2006"
"Q1145792","Fabio Ongaro","Fabio Ongaro","Fabio_Ongaro","Senior","2006-2010","Saracens","Saracens","40","5","2006","2010"
"Q1145792","Fabio Ongaro","Fabio Ongaro","Fabio_Ongaro","Senior","2010-2012","Aironi Rugby","Aironi_Rugby","34","0","2010","2012"
"Q1145792","Fabio Ongaro","Fabio Ongaro","Fabio_Ongaro","International","2000-2012","Italie","%C3%89quipe_d%27Italie_de_rugby_%C3%A0_XV","81","25","2000","2012"
"Q1145820","David Marty","David Marty","David_Marty","Senior","2002-2016","USA Perpignan","Union_sportive_Arlequins_perpignanais","309","205","2002","2016"
"Q1145820","David Marty","David Marty","David_Marty","International","2005-2011","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","37","55","2005","2011"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","Senior","1998-2000","West Harbour","West_Harbour_Rugby_Football_Club",NA,NA,"1998","2000"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","Senior","2000-2009","Kobelco Steelers","Kobelco_Kobe_Steelers",NA,NA,"2000","2009"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","Senior","2009-2010","Viadana","Rugby_Viadana","9","39","2009","2010"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","Senior","2010-2010","Parramatta","Parramatta_Two_Blues","0","0","2010","2010"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","Senior","2011-2014","Eastwood","Eastwood_Rugby_Club","24","141","2011","2014"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","International","1998-2009","Tonga","%C3%89quipe_des_Tonga_de_rugby_%C3%A0_XV","39","312","1998","2009"
"Q1146089","Pierre Hola","Pierre Hola","Pierre_Hola","International","2008-2008","Pacific Islanders","%C3%89quipe_des_Pacific_Islanders_de_rugby_%C3%A0_XV","1","5","2008","2008"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","Senior","1997-2003","L'Aquila Rugby","L%27Aquila_Rugby","103","59","1997","2003"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","Senior","2003-2006","Rugby Viadana","Rugby_Viadana","44","50","2003","2006"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","Senior","2006-2009","Biarritz olympique","Biarritz_olympique_Pays_basque","45","20","2006","2009"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","Senior","2009-2011","Racing Métro 92","Racing_92","33","20","2009","2011"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","Senior","2011-2012","Aironi Rugby","Aironi_Rugby","8","0","2011","2012"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","Senior","2012-2016","Wasps","Wasps","59","20","2012","2016"
"Q1146098","Andrea Masi","Andrea Masi","Andrea_Masi","International","1999-2015","Italie","%C3%89quipe_d%27Italie_de_rugby_%C3%A0_XV","95","65","1999","2015"
"Q1146488","Malcolm O'Kelly","Malcolm O'Kelly","Malcolm_O%27Kelly","Senior","1995-1997","Leinster","Leinster_Rugby",NA,NA,"1995","1997"
"Q1146488","Malcolm O'Kelly","Malcolm O'Kelly","Malcolm_O%27Kelly","Senior","1997-1998","London Irish","London_Irish",NA,NA,"1997","1998"
"Q1146488","Malcolm O'Kelly","Malcolm O'Kelly","Malcolm_O%27Kelly","Senior","1998-2010","Leinster","Leinster_Rugby",NA,NA,"1998","2010"
"Q1146488","Malcolm O'Kelly","Malcolm O'Kelly","Malcolm_O%27Kelly","International","1997-2009","Irlande","%C3%89quipe_d%27Irlande_de_rugby_%C3%A0_XV","92","40","1997","2009"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Youth","NA-NA","Preston Lodge",NA,NA,NA,NA,NA
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Youth","NA-NA","Edinburgh Academicals","Edinburgh_Academical_Football_Club",NA,NA,NA,NA
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Senior","1996-1999","Bedford Blues","Bedford_Blues",NA,NA,"1996","1999"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Senior","1999-2002","Saracens","Saracens","10","10","1999","2002"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Senior","2002-2007","Édimbourg Rugby","%C3%89dimbourg_Rugby","58","35","2002","2007"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Senior","2007-2010","US Montauban","Union_sportive_montalbanaise","59","15","2007","2010"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Senior","2010-2012","Castres olympique","Castres_olympique","39","0","2010","2012"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","Senior","2012-2014","Stade montois","Stade_montois_rugby","15","0","2012","2014"
"Q1146510","Scott Murray","Scott Murray","Scott_Murray_(rugby_%C3%A0_XV)","International","1997-2007","Écosse","%C3%89quipe_d%27%C3%89cosse_de_rugby_%C3%A0_XV","87","15","1997","2007"
"Q1150644","Casey Dunning","Casey Dunning","Casey_Dunning","Senior","NA-NA","Eastwood","Eastwood_Rugby_Club",NA,NA,NA,NA
"Q1150644","Casey Dunning","Casey Dunning","Casey_Dunning","Senior","NA-NA","Calgary Mavericks","Calgary_Mavericks",NA,NA,NA,NA
"Q1150644","Casey Dunning","Casey Dunning","Casey_Dunning","Senior","2006-2007","Pertemps Bees","Birmingham_and_Solihull_Rugby_Football_Club",NA,NA,"2006","2007"
"Q1150644","Casey Dunning","Casey Dunning","Casey_Dunning","Senior","2007-2007","London Irish","London_Irish","1","0","2007","2007"
"Q1150644","Casey Dunning","Casey Dunning","Casey_Dunning","International","2005-2005","Canada","%C3%89quipe_du_Canada_de_rugby_%C3%A0_XV","5","0","2005","2005"
"Q1150866","Drew Mitchell","Drew Mitchell","Drew_Mitchell","Senior","2004-2007","Queensland Reds","Queensland_Reds","35","45","2004","2007"
"Q1150866","Drew Mitchell","Drew Mitchell","Drew_Mitchell","Senior","2007-2010","Western Force","Western_Force","38","45","2007","2010"
"Q1150866","Drew Mitchell","Drew Mitchell","Drew_Mitchell","Senior","2010-2013","Waratahs","Waratahs","39","85","2010","2013"
"Q1150866","Drew Mitchell","Drew Mitchell","Drew_Mitchell","Senior","2013-2017","RC Toulon","Rugby_club_toulonnais","84","170","2013","2017"
"Q1150866","Drew Mitchell","Drew Mitchell","Drew_Mitchell","International","2005-2017","Australie","%C3%89quipe_d%27Australie_de_rugby_%C3%A0_XV","71","170","2005","2017"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1985-1989","North Harbour","North_Harbour_Rugby_Union","51","543","1985","1989"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1988-1989","CO Saint-Lary",NA,"?","?","1988","1989"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1989-1990","L'Aquila Rugby","L%27Aquila_Rugby","?","?","1989","1990"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1996-1998","Llanelli Scarlets","Scarlets","?","?","1996","1998"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1998-1998","Waikato Chiefs","Chiefs_(rugby_%C3%A0_XV)","1","0","1998","1998"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1998-1999","North Harbour","North_Harbour_Rugby_Union","26","291","1998","1999"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1999-1999","Castres olympique","Castres_olympique","?","?","1999","1999"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1999-2001","Biarritz olympique","Biarritz_olympique_Pays_basque","?","?","1999","2001"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","2001-2001","North Harbour","North_Harbour_Rugby_Union","11","49","2001","2001"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","2001-2002","US Tours","Union_sportive_Tours_rugby","?","?","2001","2002"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1990-1995","Wigan Warriors","Wigan_Warriors_Rugby_League_Football_Club","65","1 883","1990","1995"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1995-1995","Auckland Warriors","New_Zealand_Warriors","5","46","1995","1995"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","Senior","1996-1996","Castleford Tigers","Castleford_Tigers_Rugby_League_Football_Club","21","190","1996","1996"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","International","1985-1989","Māori de NlleZélande","%C3%89quipe_des_M%C4%81ori_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV","14","168","1985","1989"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","International","1986-1989","Nouvelle-Zélande","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XV","7","6","1986","1989"
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","International","NA-NA","Croatie","%C3%89quipe_de_Croatie_de_rugby_%C3%A0_XV",NA,NA,NA,NA
"Q1151497","Frano Botica","Frano Botica","Frano_Botica","International","1991-1993","Nouvelle-Zélande","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XIII","7","50","1991","1993"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","1997-2000","Auckland","Auckland_Rugby_Football_Union","35","30","1997","2000"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","1997-1998","Hurricanes","Hurricanes","12","15","1997","1998"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","1999-2000","Blues","Blues_(rugby_%C3%A0_XV)","13","5","1999","2000"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","2001-2001","Highlanders","Highlanders","9","10","2001","2001"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","2001-2010","Stade toulousain","Stade_toulousain","195","95","2001","2010"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","2010-2011","Pays d'Aix RC","Provence_Rugby","18","5","2010","2011"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","Senior","2011-2012","SC Pamiers","Sporting_Club_appam%C3%A9en",NA,NA,"2011","2012"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","International","2007-2011","Tonga","%C3%89quipe_des_Tonga_de_rugby_%C3%A0_XV","8","5","2007","2011"
"Q1152152","Finau Maka","Finau Maka","Finau_Maka","International","2008-2008","Pacific Islanders","%C3%89quipe_des_Pacific_Islanders_de_rugby_%C3%A0_XV","1","0","2008","2008"
"Q1152188","Abdelatif Benazzi","Abdelatif Benazzi","Abdelatif_Benazzi","Youth","1984-1988","US Oujda","Union_sportive_de_Oujda_(rugby_%C3%A0_XV)",NA,NA,"1984","1988"
"Q1152188","Abdelatif Benazzi","Abdelatif Benazzi","Abdelatif_Benazzi","Senior","1988-1989","Cahors rugby","Cahors_Rugby","?","?","1988","1989"
"Q1152188","Abdelatif Benazzi","Abdelatif Benazzi","Abdelatif_Benazzi","Senior","1989-2001","SU Agen","Sporting_Union_Agen_Lot-et-Garonne","?","?","1989","2001"
"Q1152188","Abdelatif Benazzi","Abdelatif Benazzi","Abdelatif_Benazzi","Senior","2001-2003","Saracens","Saracens","?","?","2001","2003"
"Q1152188","Abdelatif Benazzi","Abdelatif Benazzi","Abdelatif_Benazzi","International","1990-1990","Maroc","%C3%89quipe_du_Maroc_de_rugby_%C3%A0_XV","1","?","1990","1990"
"Q1152188","Abdelatif Benazzi","Abdelatif Benazzi","Abdelatif_Benazzi","International","1990-2001","France","%C3%89quipe_de_France_de_rugby_%C3%A0_XV","78","45","1990","2001"
"Q1152349","Paolo Vaccari","Paolo Vaccari","Paolo_Vaccari","Senior","1987-1993","Calvisano","Rugby_Calvisano","?","?","1987","1993"
"Q1152349","Paolo Vaccari","Paolo Vaccari","Paolo_Vaccari","Senior","1993-1995","Amatori Milan","Amatori_Rugby_Milan","?","?","1993","1995"
