"rugbyscopeId","altNames","teamWP"
NA,"Union Cognac St-Jean-A.; Cognac St-Jean-d'Angély; Union Cognac S.J.Angély; Union Cognac St-J.-d'Angély; Cognac Saint-Jean-d'Angély; Union Cognac-SJA; Union Cognac S.Angély; Union Cognac-SJDA; Cognac St.J.Angély; Cognac St-Jean d'Angély; Union Cognac St-J.A.; Cognac-St-Jean-d'Angély; Union Cognac St-J.Angély","Union_Cognac_Saint-Jean-d%27Ang%C3%A9ly"
NA,"Fidji à sept; Fidji sept; Fidji 7; Fidji à 7","%C3%89quipe_des_Fidji_de_rugby_%C3%A0_sept"
NA,"ES catalane; ES Argèles; ES argelésienne; ES Catalane; Étoile sportive catalane; Grenouille sportive Argelésienne; ES Argelès","%C3%89toile_sportive_catalane"
NA,"Balmain; Balmain Tigers; Balmain Tigers (XIII)","Balmain_Tigers"
NA,"Penrith; Penrith Panthers","Penrith_Panthers"
NA,"RC Chalon; RC Chalon-Sur-Saône; RC Chalon-sur-Saône; RC Châlon; ASR Chalon; ASRC Chalon","Racing_Club_chalonnais"
NA,"Stade dijonnais; Stade Dijonnais","Stade_dijonnais"
NA,"RCM Timișoara; RCM Timişoara; RCM Timisoara; SCM Timișoara; Timișoara Saracens; Timisoara Saracens; SCM Rugby Timișoara","SCM_Rugby_Timi%C8%99oara"
NA,"ROC La Voulte Valence; ROC La Voulte-Valence; RCO La Voulte Valence","Rh%C3%B4ne_ovalie_club_La_Voulte_Valence"
NA,"CS Vienne; RC Vienne; CS Vienne rugby; C.S. Vienne; A.S.C. Vienne","Club_sportif_de_Vienne_rugby"
NA,"Shokki Shuttles; Toyota Industries Shuttles; Toyota Shokki; Toyota Shokki Shuttles; Toyota Industries Shuttles Aichi","Toyota_Industries_Shuttles"
NA,"Glamorgan; Glamorgan County RFC; Glamorgan RFC; Glamorgan County","Glamorgan_County_Rugby_Football_Club"
NA,"Rugby Vicence; Rangers Rugby Vicenza","Rangers_Rugby_Vicenza"
NA,"Namibië Koedoes; Namibia Welwitschias; Welwitschias; Namibie","Namibia_Welwitschias"
NA,"Boland Cavaliers; Boland; Boland Kavaliers","Boland_Cavaliers"
NA,"Border Bulldogs; Border","Border_Bulldogs"
NA,"Rotherham Titans; Rotherham RUFC","Rotherham_Rugby_Union_Football_Club"
NA,"Wanganui; Whanganui","Wanganui_Rugby_Football_Union"
NA,"Eagles; SWD Eagles; South Western Districts; SW Districts","Eagles_(rugby_%C3%A0_XV)"
NA,"US Bressane; US bressane; Bourg-en-Bresse; US Bresanne; US bressanne","Union_sportive_bressane_Pays_de_l%27Ain"
NA,"Bective Rangers RFC; Bective Rangers","Bective_Rangers_Rugby_Football_Club"
NA,"FC Lourdes; F.C. Lourdes; Lourdes; FC Lourdes XV","Football_club_lourdais_XV_Hautes-Pyr%C3%A9n%C3%A9es"
NA,"Western Sydney Rams; Greater Sydney Rams; Sydney Rams; Western Sydney","Greater_Sydney_Rams"
NA,"Bedford Blues; Bedford RUFC","Bedford_Blues"
NA,"Eastern Suburbs; Eastern Suburbs RFC; Eastern Suburbs RUFC","Eastern_Suburbs_Rugby_Union_Football_Club"
NA,"Sydney Fleet; Sydney Stars","Sydney_Stars"
NA,"CA Rosario; Atlético del Rosario; Rosario","Atl%C3%A9tico_del_Rosario"
NA,"Broughton; Broughton Rangers","Broughton_Rangers"
NA,"Swinton; Swinton RL; Swinton Lions","Swinton_Lions_Rugby_League_Club"
NA,"SC Mazamet; S.C. Mazamet","Sporting_Club_mazam%C3%A9tain"
NA,"West of Scotland RFC; West of Scotland FC; West of Scotland","West_of_Scotland_Football_Club"
NA,"Blackheath RC; Blackheath FC; Blackheath; Blackheath Football Club","Blackheath_Football_Club"
NA,"Legion de San Diego; San Diego Legion","Legion_de_San_Diego"
NA,"Afrique du Sud 7; Afrique du Sud à sept; Afrique du Sud à 7; Afrique du Sud sept","%C3%89quipe_d%27Afrique_du_Sud_de_rugby_%C3%A0_sept"
NA,"CSM Genneviliers; Gennevilliers; CSM Gennevilliers","Club_sportif_multisport_gennevillois_rugby"
NA,"La Voulte sportif; La Voulte Sportif","La_Voulte_sportif"
NA,"Auckland Marist; Marist Brothers Old Boys; Marist RFC","Marist_Brothers_Old_Boys_Rugby_Football_Club"
NA,"Auckland Warriors XIII; Auckland Warriors; Auckland; New Zealand Warriors; NZ Warriors","New_Zealand_Warriors"
NA,"Wests Tigers; West Tigers (XIII)","Wests_Tigers"
NA,"Pia XIII; SM Pia (XIII); Pia","XIII_Baroudeur_de_Pia"
NA,"Cronulla Sharks; Cronulla Sharks (XIII); Cronulla; CS Sharks; Cronulla-Sutherland Sharks","Cronulla-Sutherland_Sharks"
NA,"Samoa XIII; Samoa","%C3%89quipe_des_Samoa_de_rugby_%C3%A0_XIII"
NA,"CASG Paris; CASG; C.A.S.G. Paris; C.A.S.G.","Club_athl%C3%A9tique_des_sports_g%C3%A9n%C3%A9raux_(rugby_%C3%A0_XV)"
NA,"Lansdowne RFC; Lansdowne FC; Lansdowne Football Club; Lansdowne","Lansdowne_Football_Club"
NA,"UC Cork; University College Cork RFC; University College Cork","University_College_Cork_Rugby_Football_Club"
NA,"Wakefield RFC; Wakefield","Wakefield_Rugby_Football_Club"
NA,"CRC Madrid; CRC Pozuelo","CRC_Pozuelo"
NA,"Stade domontois RC; Stade domontois; Domont RC; Stade Domontois","Stade_domontois_rugby_club"
NA,"Ciencias RC; Cajasol Ciencias; Real Ciencias RC; Real Ciencias; Real Ciencias Rugby Club","Real_Ciencias_Rugby_Club"
NA,"RCA Cergy-Pontoise; RC Pontoise; RC Cergy-Pontoise","Rugby_Club_de_l%27agglom%C3%A9ration_de_Cergy-Pontoise"
NA,"Ampthill RUFC; Ampthill; Ampthill Rugby","Ampthill_Rugby_Union_Football_Club"
NA,"Dundee HSFP; Dundee","Dundee_HSFP"
NA,"Natacion y Gimnasia; Natación y Gimnasia","Club_Natacion_y_Gimnasia"
NA,"UCD RFC; University College Dublin; UCD; UC Dublin; University College Dublin RFC","University_College_Dublin_Rugby_Football_Club"
NA,"Perpignan XIII; XIII Catalan; XIII catalan; R.C. Catalan; RC Catalan","XIII_Catalan"
NA,"EV Malemort BO; Brive olympique; Entente Malemort Brive; EV Malemort Brive; EVMBO","Entente_vigilante_Malemort_Brive_olympique"
NA,"TOEC; Toulouse OEC; T.O.E.C.; FCTT; Toulouse O.E.C.","Toulouse_olympique_employ%C3%A9s_club_(rugby_%C3%A0_XV)"
NA,"Canterbury Bulldogs; Bulldogs; Canterbury-Bankstown; Canterbury","Canterbury-Bankstown_Bulldogs"
NA,"London Broncos; London Crusaders; Harlequins XIII; Fulham","London_Broncos_Rugby_League_Football_Club"
NA,"Nouvelle-Zélande; Nouvelle-Zélande XIII","%C3%89quipe_de_Nouvelle-Z%C3%A9lande_de_rugby_%C3%A0_XIII"
NA,"West Harbour; West Harbour RFC","West_Harbour_Rugby_Football_Club"
NA,"USO Nevers; USON Nevers; US Nevers; Nevers Rugby; Nevers rugby; USON Nevers Rugby","USON_Nevers_Rugby"
NA,"Autres Nationalités; Autres nationalités","Autres_Nationalit%C3%A9s"
NA,"États-Unis à sept; États-Unis VII; États-Unis sept; États-Unis à 7","%C3%89quipe_des_%C3%89tats-Unis_de_rugby_%C3%A0_sept"
NA,"Blackrock College; Blackrock College RFC","Blackrock_College_Rugby_Football_Club"
NA,"Banco Nación; Banco Nacion","Club_Atl%C3%A9tico_Banco_de_la_Naci%C3%B3n_Argentina"
NA,"OMBAC RFC; Old Mission Beach AC; Old Mission Bay AC","Old_Mission_Beach_Athletic_Club_Rugby_Football_Club"
NA,"NTT Shining Arcs; Urayasu D-Rocks; NTT Communications (Japon); Tokyo-Bay Urayasu","Urayasu_D-Rocks"
NA,"Austin Elite; Gilgronis d'Austin; Elite d'Austin; Austin Gilgronis","Gilgronis_d%27Austin"
NA,"Loughborough Students RUFC; Loughborough Students","Loughborough_Students_RUFC"
NA,"RC Vannes; Rugby club vannetais","Rugby_club_vannetais"
NA,"Giltinis de Los Angeles; LA Giltinis; Los Angeles Giltinis","Giltinis_de_Los_Angeles"
NA,"RC La Valette; RC valettois revestois; RC Valettois Revestois; RC Valette Revest; XV du Coudon","XV_du_Coudon"
NA,"Cardinal de Stanford; Indians de Stanford; Indian de Stanford","Cardinal_de_Stanford"
NA,"Lombez Samatan club; CS Lombez-Samatan; Lombez Samatan; Lombez-Samatan club; Lombez Samatan Club","Lombez_Samatan_club"
NA,"SC Rieumes; Sporting club rieumois","Rieumes"
NA,"Venise Mestre Rugby; Venezia Mestre; Venise Mestre; Venise","Venise_Mestre_Rugby"
NA,"RC Rouen; Stade rouennais; Rouen Normandie; Rouen NR; Stade rouennais rugby <; RNR","Rouen_Normandie_Rugby"
NA,"République tchèque; Tchéquie","%C3%89quipe_de_Tch%C3%A9quie_de_rugby_%C3%A0_XV"
NA,"Fiamme Oro Rugby; Fiamme Oro Roma; Fiamme Oro","Fiamme_Oro_Rugby"
NA,"Italie -20 ans; Italie -20","%C3%89quipe_d%27Italie_de_rugby_%C3%A0_XV_des_moins_de_20_ans"
NA,"Jockey Club; Jockey Club Córdoba","Jockey_Club_C%C3%B3rdoba"
NA,"South Sydney; South Sydney Rabbitohs; South Sydney XIII","South_Sydney_Rabbitohs"
NA,"Manly Sea Eagles; Manly-Warringah Sea Eagles; Manly; Manly-Warringah","Manly-Warringah_Sea_Eagles"
NA,"North Queensland; North Queensland Cowboys","North_Queensland_Cowboys"
NA,"New South Wales; Nouvelle-Galles du Sud","%C3%89quipe_de_Nouvelle-Galles_du_Sud_de_rugby_%C3%A0_XIII"
NA,"Crusaders RL; Crusaders Rugby League","Crusaders_Rugby_League"
NA,"Melbourne Storm; Melbourne; Storm","Melbourne_Storm"
NA,"Rugby Nice CA; Nice","Rugby_Nice_C%C3%B4te_d%27Azur"
NA,"FC Saint-Claude; F.C. Saint-Claude","Football_club_de_Saint-Claude"
NA,"AC Boulogne-Billancourt; ACBB rugby","Athletic_Club_de_Boulogne-Billancourt_(rugby_%C3%A0_XV)"
NA,"Horowhenua-Kapiti; Horowhenua","Horowhenua-Kapiti_Rugby_Football_Union"
NA,"Rugby Mogliano; San Marco RC; Mogliano SSD; San Marco Rugby; Mogliano; Mogliano Rugby; Mogliano Rugby SSD; Mogliano Veneto Rugby; Mogliano Veneto","Mogliano_Rugby_SSD"
NA,"RC Aubenas; RC Aubenas Vals","Rugby_Club_Aubenas_Vals"
NA,"AS Bédarrides; AS Bédarrides-Châteauneuf; AS Bédarrides Châteauneuf; AS Bédarrides Chât.; A.S. Bédarrides","Avenir_sportif_de_B%C3%A9darrides_Ch%C3%A2teauneuf-du-Pape"
NA,"Avenir valencien; Valence-d'Agen; Valence d'Agen","Avenir_valencien"
NA,"Central Vikings; Central Vinkings","Central_Vikings_Rugby_Union"
NA,"Japon; Japon à sept; Japon 7","%C3%89quipe_du_Japon_de_rugby_%C3%A0_sept"
NA,"Pumas; Steval Pumas; Mpumalanga Puma","Pumas_(rugby_%C3%A0_XV)"
NA,"US Thuir; Thuir; U.S. Thuir","Union_sportive_thuirinoise"
NA,"NTT Docomo Red Hurricanes; Red Hurricanes; Osaka Red Hurricanes; NTT Red Hurricanes","NTT-Docomo_Red_Hurricanes_Osaka"
NA,"Cornish Pirates; Penzance and Newlyn RFC","Cornish_Pirates"
NA,"Parramatta; Parramatta Two Blues","Parramatta_Two_Blues"
NA,"Edinburgh Academicals; Edinburgh Academical FC; Edinburgh Academical; Edinburgh Accies","Edinburgh_Academical_Football_Club"
NA,"US Tours; U.S. Tours","Union_sportive_Tours_rugby"
NA,"Castleford Tigers; Castleford","Castleford_Tigers_Rugby_League_Football_Club"
NA,"SA Trélissac; SA Trelissac; SAT Trélissac","Sport_athl%C3%A9tique_tr%C3%A9lissacois"
NA,"Esher RFC; Esher","Esher_Rugby_Football_Club"
NA,"Garryowen FC; Garryowen; Garryowen Football Club","Garryowen_Football_Club"
NA,"Seattle Seawolves; Seawolves de Seattle","Seawolves_de_Seattle"
NA,"Northern Suburbs; Northern Suburbs RFC","Northern_Suburbs_Rugby_Football_Club"
NA,"Dewsbury; Dewsbury Rams","Dewsbury_Rams_Rugby_League_Football_Club"
NA,"Keighley; Keighley Cougars","Keighley_Cougars_Rugby_League_Football_Club"
NA,"Bradford; Bradford Bulls; Bradford Northern","Bradford_Bulls_Rugby_League_Football_Club"
NA,"Central Coast Rays; Sydney Rays; North Harbour Rays","Sydney_Rays"
NA,"CUBA; CU Buenos Aires","Club_Universitario_de_Buenos_Aires"
NA,"Argentine à sept; Argentine (sept); Argentine à 7; Argentine 7; Argentine sept","%C3%89quipe_d%27Argentine_de_rugby_%C3%A0_sept"
NA,"SC Albi; S.C. Albi; Sporting club albigeois","Sporting_Club_albigeois"
NA,"Melbourne Rising; Melbourne Rebels","Melbourne_Rising"
NA,"Saint-Paul sports; Saint-Paul SR","Saint-Paul_sports_rugby"
NA,"Belgrano Athletic; Belgrano Athletic Club; Belgrano AC","Belgrano_Athletic_Club"
NA,"Golden Bears; Golden Bears de la Californie","Golden_Bears_de_la_Californie"
NA,"Boucau Stade; Boucau Tarnos stade; Boucau stade; Boucau; Boucau Tarnos; Boucau Tarnos Stade","Boucau_Tarnos_stade"
NA,"SA Bordelais; S.A. Bordeaux; SA Bordeaux; S.A. Bordelais","Sport_athl%C3%A9tique_bordelais_rugby"
NA,"RC France; Racing Club de France; Racing CF","Racing_Club_de_France"
NA,"Souths Rugby; Souths Magpies","Souths_Rugby"
NA,"Zimbabwe; Rhodésie; Zimbabwe Rugby Academy","%C3%89quipe_du_Zimbabwe_de_rugby_%C3%A0_XV"
NA,"Breakers de San Diego; San Diego","Breakers_de_San_Diego"
NA,"Halifax RLFC; Halifax (XIII); Halifax Blue Sox","Halifax_Rugby_League_Football_Club"
NA,"Southern Districts; Southern District; Southern Disctricts; Southern Districts Rebels; Southern Districts RC","Southern_Districts_Rugby_Club"
NA,"Raptors du Colorado; American Raptors; Raptors de Glendale; Glendale Raptors; Colorado Raptors","American_Raptors"
NA,"Sydney University FC; Sydney University; Sydney University Club","Sydney_University_Football_Club"
NA,"Blagnac SCR; Blagnac Rugby; SC Blagnac; Blagnac rugby; Blagnac SC; Blagnac sporting club rugby; Blagnac; Blagnac SRC","Blagnac_Sporting_Club_rugby"
NA,"Rugby San Donà; Amatori San Donà; Rugby San Dona; Amatori Rugby San Donà; San Donà","Amatori_Rugby_San_Don%C3%A0"
NA,"Stellenbosch; Maties","Universit%C3%A9_de_Stellenbosch"
NA,"Saint-Savin; Saint-Savin sportif","Saint-Savin_(Is%C3%A8re)"
NA,"Amatori Catane; Amatori Catania","Amatori_Catane"
NA,"Rugby Bologne; Rugby Bologne 1928","Rugby_Bologne_1928"
NA,"Lazio & Primavera Rugby; SS Lazio; Lazio Rugby; Lazio Rome; Lazio; SS Lazio Rugby; SS Lazio 1927","Polisportiva_SS_Lazio_Rugby_1927"
NA,"RC Roustavi Kharebi; Rustavi Kharebi; RC Rustavi Kharebi","Rugby_Club_Rustavi_Kharebi"
NA,"Valence Romans DR; Valence Romans; Valence-Romans DR","Valence_Romans_Dr%C3%B4me_Rugby"
NA,"Liverpool FC; Liverpool St Helens FC; Liverpool St Helens; Liverpool RC","Liverpool_St_Helens_Football_Club"
NA,"Dublin University FC; Trinity College; Trinity College Dublin; Dublin University","Dublin_University_Football_Club"
NA,"RO Grasse; Rugby Olympique de Grasse","Rugby_olympique_de_Grasse"
NA,"Viry-Châtillon; Viry-Châtillon RC","Viry-Ch%C3%A2tillon"
NA,"AS Lavaur; ASV Lavaur; Amicale sportive vauréenne; Association sportive vauréenne; Lavaur","Amicale_sportive_vaur%C3%A9enne"
NA,"Lille MR; Lille MRC; Lille; Lille Métropole rugby","Lille_M%C3%A9tropole_rugby"
NA,"CS Cluj-Napoca; U Cluj; CS Universitatea Cluj-Napoca; CSU Cluj-Napoca; Știința Cluj","CS_Universitatea_Cluj-Napoca_(rugby_%C3%A0_XV)"
NA,"Wanderers FC; Wanderers; Wanderers F.C. Dublin; Wanderers RFC","Wanderers_Football_Club_(rugby_%C3%A0_XV)"
NA,"Stade nantais; Stade Nantais UC; Stade nantais UC; Stade nantais rugby","Stade_nantais"
NA,"FCS Rumilly; RCS Rumilly; RC Rumilly; RC Savoie Rumilly","Rugby_club_Savoie_Rumilly"
NA,"RC Arras; Rugby club d'Arras","Rugby_Club_Arras"
NA,"CA Sarlat; Sarlat Rugby","Club_athl%C3%A9tique_sarladais_P%C3%A9rigord_noir"
NA,"CA Saint-Étienne; CA Saint-Etienne; Saint-Etienne","Club_athl%C3%A9tique_de_Saint-%C3%89tienne_Loire_sud_rugby"
NA,"Buenos Aires; URBA","Uni%C3%B3n_de_Rugby_de_Buenos_Aires"
NA,"CS Lons; CS Lons-le-Saunier; CS Lons Jura; CS Lons-Le-Saunier","Club_sportif_Lons_Jura"
NA,"VVA Podmoskovye; VVA Podmoskovie; VA Podmoskovie; VVA Podmoskovie II; VVA Podvoskovie","VVA_Podmoskovye"
NA,"XIII Limouxin; XIII limouxin; Limoux","XIII_limouxin"
NA,"Toulouse olympique XIII; Toulouse Olympique XIII; Toulouse olympique; Toulouse Olympique","Toulouse_olympique_XIII"
NA,"AS Roanne XV; N.A.C. Roanne; Sporting Club roannais; A.S. Roanne; AS Roanne","Association_sportive_roannaise_XV"
NA,"CA Ribérac; CA ribéracois","Club_athl%C3%A9tique_rib%C3%A9racois_rugby"
NA,"SC 1880 Frankfurt; SC Frankfurt","SC_1880_Frankfurt"
NA,"Toronto Wolfpack; Wolfpack de Toronto","Wolfpack_de_Toronto"
NA,"Newtown Rugby; Newtown Jets","Newtown_Jets"
NA,"Manchester RC; Manchester; Manchester FC; Manchester Rugby Club","Manchester_Rugby_Club"
NA,"Sedgley Park; Sedgley Park RUFC","Sedgley_Park_R.U.F.C."
NA,"US Coarraze Nay; Stade nayais; U.S. Coarraze Nay","Union_sportive_Coarraze_Nay_rugby"
NA,"CDU Porto; CDUP","Centro_Desportivo_Universit%C3%A1rio_do_Porto"
NA,"SL Benfica; Sport Lisboa e Benfica","Sport_Lisboa_e_Benfica_(rugby_%C3%A0_XV)"
NA,"Lelo Saracens Tbilissi; Lelo Saracens","Lelo_Saracens_Tbilissi"
NA,"GD Direito; Grupo Desportivo Direito","Grupo_Desportivo_Direito_de_Lisboa"
NA,"Portugal à sept; Portugal sept; Portugal (sept)","%C3%89quipe_du_Portugal_de_rugby_%C3%A0_sept"
NA,"Glasgow HSFP; Glasgow High School","Glasgow_High_School_Former_Pupils"
NA,"Plymouth Albion; Plymouth Albion RFC","Plymouth_Albion_Rugby_Football_Club"
NA,"Doncaster Knights; Doncaster","Doncaster_Knights"
NA,"Vallée du Girou; Entente de la vallée du Girou XV","Entente_de_la_vall%C3%A9e_du_Girou_XV"
NA,"Saint-Girons SCC; Saint-Girons SC","Saint-Girons_sporting_club_Couserans"
NA,"R.C. Saint-Gaudens; Saint-Gaudens; RC Saint-Gaudens","Racing_club_saint-gaudinois_Comminges_XIII"
NA,"SCUF; Sporting Club Universitaire de France","Sporting_Club_universitaire_de_France_rugby"
NA,"CS Beaune; C.S. Beaune; Club sportif beaunois; CS beaunois","Club_sportif_beaunois"
NA,"Farul Constanța; RCJ Farul Constanta; RCJ Farul Constanța","RCJ_Farul_Constan%C8%9Ba"
NA,"RC bassin d'Arcachon; RCB Arcachon; RC Bassin d'Arcachon; Arcachon","Rugby_Club_bassin_d%27Arcachon"
NA,"Stade Rodez; Stade Rodez Aveyron; Stade ruthénois","Stade_Rodez_Aveyron"
NA,"US Marmande; UR Marmande Casteljaloux; Marmande","Union_sportive_Marmande_rugby"
NA,"RO Agde; RO agathois; Agde; Rugby olympique agathois","Rugby_olympique_agathois"
NA,"RC Locomotive Tbilissi; Lokomotiv Tbilissi; Locomotive Tbilissi; RC Locomotive","Rugby_Club_Locomotive_Tbilissi"
NA,"Moseley RFC; Moseley; Birmingham-Moseley; Birmingham Moseley RFC","Birmingham_Moseley_Rugby_Football_Club"
NA,"UA Libourne; Union athlétique libournaise","Union_athl%C3%A9tique_libournaise"
NA,"US Fumel Libos; US Fumel; U.S. Fumel","Union_sportive_Fumel_Libos"
NA,"Montchanin; Stade montchaninois","Stade_montchaninois_Bourgogne"
NA,"Avignon; USAP 84; US Avignon-Le Pontet 84; Avignon RC; ES Avignon Saint-Saturnin","Entente_sportive_Avignon_Saint-Saturnin"
NA,"Wakefield Trinity; Wakefield Trinity Wildcats; Wakefield","Wakefield_Trinity_Rugby_League_Football_Club"
NA,"Kelso RFC; Wigan","Kelso_Rugby_Football_Club"
NA,"Écosse XIII; Écosse à XIII","%C3%89quipe_d%27%C3%89cosse_de_rugby_%C3%A0_XIII"
NA,"ASUB Waterloo; ASUB","ASUB_Rugby_Waterloo"
NA,"Rugby Club Soignies; RC Soignies","Rugby_club_Soignies"
NA,"Belgique à sept; Belgique à 7; Belgique (sept); Belgique sept","%C3%89quipe_de_Belgique_de_rugby_%C3%A0_sept"
NA,"Jockey Club Rosario; JC Rosario","Jockey_Club_Rosario"
NA,"Alumni Athletic Club; Asociación Alumni; Alumni; Alumni AC","Alumni_Athletic_Club"
NA,"Stade lavelanétien; Rugby du Pays d'Olmes","Stade_lavelan%C3%A9tien"
NA,"RC Roanne; Roanne; Roanne XIII; R.C. Roanne; RC Roanne XIII","Racing_Club_de_Roanne_XIII"
NA,"Pueyrredón RC; Pueyrredón","Pueyrred%C3%B3n_Rugby_Club"
NA,"US seynoise; US La Seyne; US La Seyne-sur-Mer; US Seynoise; Union sportive seynoise","Union_sportive_seynoise"
NA,"RC Châteaurenard; RC Chateaurenard","Rugby_Club_Ch%C3%A2teaurenard"
NA,"CS Villefranche-sur-Saône; CS Villefranche; CS Villefranche Rugby","Cercle_sportif_Villefranche-sur-Sa%C3%B4ne_rugby"
NA,"Peyrehorade SR; Peyrehorade sports; Aspremontoise; Peyrehorade","Peyrehorade_sports_rugby_Pays_d%27Orthe"
NA,"Stade poitevin; Stade poitevin rugby","Stade_poitevin_rugby"
NA,"Entente gourdonnaise; Gourdon XV; Gourdon XV Bouriane","Gourdon_XV_Bouriane"
NA,"US Tyrosse; Tyrosse; Tyrosse RCS","Union_sportive_Tyrosse_rugby_C%C3%B4te_sud"
NA,"Caerphilly RFC; Caerphilly","Caerphilly_Rugby_Football_Club"
NA,"Rennes EC; Rennes Étudiants Club","Rennes_%C3%89tudiants_Club_rugby"
NA,"US Rugby Benevento; US Benevento","U.S._Rugby_Benevento"
NA,"Alcobendas; Club Alcobendas rugby; Club Alcobendas; Sanitas Alcobendas","Club_Alcobendas_rugby"
NA,"AS bortoise; Amicale sportive bortoise; AS Bort-les-Orgues","Amicale_sportive_bortoise"
NA,"FC Barcelone; Barcelone","FC_Barcelone_(rugby_%C3%A0_XV)"
NA,"Parramatta Eels; Parramatta","Parramatta_Eels"
NA,"St. George Dragons; St. George","St._George_Dragons"
NA,"SA Mérignac; AS Mérignac","Association_sportive_M%C3%A9rignac_rugby"
NA,"SC Angoulême; Sporting Club d'Angoulême","Sporting_Club_d%27Angoul%C3%AAme"
NA,"SC Vaugirard; Olympique; Sporting Club de Vaugirard","Olympique_(rugby_%C3%A0_XV,_1897)"
NA,"Pau XIII; Pau","Pau_XIII"
NA,"University of Queensland RC; Université du Queensland RC; University of Queensland; University; Queensland University","University_of_Queensland_Rugby_Club"
NA,"South Queensland Crushers; South Queenslandt","South_Queensland_Crushers"
NA,"Football Club Villefranchois; Football club villefranchois; FC Villefranche; FC Villefranche-de-Lauragais; FC Villefranchois; Villefranche-de-Lauragais","Football_club_villefranchois"
NA,"US Saint Sulpice; US Saint-Sulpice; US Saint-Sulpice-sur-Lèze","Union_sportive_saint-sulpicienne_rugby"
NA,"Côte basque XIII; Côte basque","C%C3%B4te_basque_XIII"
NA,"Avenir castanéen; Avenir castanéen rugby; Castanet","Avenir_castan%C3%A9en_rugby"
NA,"Ienisseï Krasnoïarsk; Enisey-STM; Ienisseï-STM","Enisey-STM"
NA,"RC Novokouznetsk; Metallurg Novokouznetsk; Metallourg Novokouznetsk","Novokouznetsk_Rugby"
NA,"Krasny Yar Krasnoïarsk; Krasny Yar Krasnojarsk; Krasny Yar; Krasny Iar Krasnoïarsk; Krasny Iar","Krasny_Yar_Krasnojarsk"
NA,"Anglet ORC; Anglet olympique","Anglet_olympique_rugby_club"
NA,"U.S. Quillan; US Quillan; Quillan","Union_sportive_Quillan_Haute_vall%C3%A9e"
NA,"U.S. Lyon-Villeurbanne; Lyon-Villeurbanne; Lyon-Villeurbanne XIII; US Lyon-Villeurbanne; Lyon XIII","Lyon-Villeurbanne_Rh%C3%B4ne_XIII"
NA,"AS Bayonne; AS Bayonnaise; A.S. Bayonne; A.S. Bayonnaise; AS Côte basque","Association_sportive_bayonnaise"
NA,"SA Mauléon; SAM Mauléon; SA Mauléonais","Sport_athl%C3%A9tique_maul%C3%A9onais"
NA,"Army RU; Armée de terre britannique; Army","F%C3%A9d%C3%A9ration_de_l%27Arm%C3%A9e_de_terre_britannique_de_rugby_%C3%A0_XV"
NA,"Rugby Chartres; C' Chartres Rugby; Entente chartraine","C%27_Chartres_Rugby"
NA,"Jersey Reds; Jersey RFC","Jersey_Reds"
NA,"Cork Constitution FC; Cork Constitution RFC; Cork Constitution; Cork Constituion RFC","Cork_Constitution_Football_Club"
NA,"Llandovery RFC; Llandovery","Llandovery_Rugby_Football_Club"
NA,"Brisbane; Brisbane Broncos","Brisbane_Broncos"
NA,"US Orthez; JS Orthez","Union_sportive_Orthez_rugby"
NA,"Stade hendayais; Stade Hendayais","Stade_hendayais_rugby"
NA,"US Beaurepaire; Beaurepaire; Union sportive beaurepairoise","Union_sportive_beaurepairoise"
NA,"St. George Illawarra; St. George; St. George Illawarra Dragons; Saint-George Dragons","St._George_Illawarra_Dragons"
NA,"AS Saint Estève XIII; A.S. Saint-Estève; AS Saint-Estève","Association_sportive_Saint-Est%C3%A8ve_XIII"
NA,"Clontarf FC; Clontarf; Clontarf RFC; Clontarf Football Club","Clontarf_Football_Club"
NA,"Oldham RFC; Oldham RLFC; Oldham; Oldham Roughyeds (XIII)","Oldham_Roughyeds_Rugby_League_Football_Club"
NA,"RD Congo; R.D.C.","%C3%89quipe_de_la_r%C3%A9publique_d%C3%A9mocratique_du_Congo_de_rugby_%C3%A0_XV"
NA,"SU Cavaillon; Stade union cavaillonnais","Stade_union_cavaillonnais"
NA,"Boroughmuir RFC; Boroughmuir; Boroughmuir Bears","Boroughmuir_Rugby_Football_Club"
NA,"Fukuoka Sanix Blues; Fukuoka Sanix Bombs; Munakata Sanix Blues","Munakata_Sanix_Blues"
NA,"Écosse à sept; Écosse sept; Écosse à 7; Écosse 7; Écosse","%C3%89quipe_d%27%C3%89cosse_de_rugby_%C3%A0_sept"
NA,"CS Grésivaudan Belledonne; CS Villard-Bonnot","Cercle_sportif_Gr%C3%A9sivaudan_Belledonne"
NA,"US Perpignan; AS Perpignan; U.S. Perpignan","Union_sportive_perpignanaise"
NA,"SA Villeneuvois XIII; Villeneuve XIII; SA Villeneuve; U.S. Villeneuve; Villeneuve sur Lot (XIII); S.A. Villeneuve; Villeneuve-sur-Lot; US Villeneuve XIII; US Villeneuve-sur-Lot","Villeneuve_XIII_rugby_league"
NA,"Crociati Parme; Crociati RFC","Crociati_Rugby_Football_Club"
NA,"Bucarest Wolves; Bucarest Rugby; Bucarest Wolfes","Romanian_Wolves"
NA,"Madrid Gatos; Vacceos; Vacceos Cavaliers; Gatos de Madrid; Basque Korsarioak","Liga_Superib%C3%A9rica"
NA,"RC Ottignies; Rugby Ottignies","Rugby_Ottignies_Club"
