"origWdId","origName","jaName","wpPage","stepType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q116936641","Hayato Fukunishi","福西 隼杜","%E7%A6%8F%E8%A5%BF%E9%9A%BC%E6%9D%9C","Senior","2023-","神戸S","/wiki/%E3%82%B3%E3%83%99%E3%83%AB%E3%82%B3%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BA","1","0","2023",NA
"Q116936641","Hayato Fukunishi","福西 隼杜","%E7%A6%8F%E8%A5%BF%E9%9A%BC%E6%9D%9C","International",NA,"U20日本","/wiki/U-20%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E6%97%A5%E6%9C%AC%E4%BB%A3%E8%A1%A8",NA,NA,NA,NA
"Q116936642","Sōma Sugimoto","杉本 崇馬","%E6%9D%89%E6%9C%AC%E5%B4%87%E9%A6%AC","Amateur","2016-2019","佐野日大高校","/wiki/%E4%BD%90%E9%87%8E%E6%97%A5%E6%9C%AC%E5%A4%A7%E5%AD%A6%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936642","Sōma Sugimoto","杉本 崇馬","%E6%9D%89%E6%9C%AC%E5%B4%87%E9%A6%AC","Amateur","2019-2023","中央大学","/wiki/%E4%B8%AD%E5%A4%AE%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936642","Sōma Sugimoto","杉本 崇馬","%E6%9D%89%E6%9C%AC%E5%B4%87%E9%A6%AC","Senior","2023-","神戸S","/wiki/%E3%82%B3%E3%83%99%E3%83%AB%E3%82%B3%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BA","0","0","2023",NA
"Q116936643","Maki Shimizu","清水 麻貴","%E6%B8%85%E6%B0%B4%E9%BA%BB%E8%B2%B4","Amateur","2016-2019","東農大二高校","/wiki/%E6%9D%B1%E4%BA%AC%E8%BE%B2%E6%A5%AD%E5%A4%A7%E5%AD%A6%E7%AC%AC%E4%BA%8C%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936643","Maki Shimizu","清水 麻貴","%E6%B8%85%E6%B0%B4%E9%BA%BB%E8%B2%B4","Amateur","2019-2023","東海大学","/wiki/%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BD%93%E8%82%B2%E4%BC%9A%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%83%E3%83%88%E3%83%9C%E3%83%BC%E3%83%AB%E9%83%A8",NA,NA,"2019","2023"
"Q116936643","Maki Shimizu","清水 麻貴","%E6%B8%85%E6%B0%B4%E9%BA%BB%E8%B2%B4","Senior","2023-2024","神戸S","/wiki/%E3%82%B3%E3%83%99%E3%83%AB%E3%82%B3%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BA","0","0","2023","2024"
"Q116936643","Maki Shimizu","清水 麻貴","%E6%B8%85%E6%B0%B4%E9%BA%BB%E8%B2%B4","Senior","2024-","MOMOTARO'S","/wiki/AZ-COM%E4%B8%B8%E5%92%8CMOMOTARO%27S","0","0","2024",NA
"Q116936650","Syota Takai","髙井 翔太","%E9%AB%99%E4%BA%95%E7%BF%94%E5%A4%AA","Amateur","2016-2019","常翔学園高校","/wiki/%E5%B8%B8%E7%BF%94%E5%AD%A6%E5%9C%92%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936650","Syota Takai","髙井 翔太","%E9%AB%99%E4%BA%95%E7%BF%94%E5%A4%AA","Amateur","2019-2023","帝京大学","/wiki/%E5%B8%9D%E4%BA%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936650","Syota Takai","髙井 翔太","%E9%AB%99%E4%BA%95%E7%BF%94%E5%A4%AA","Senior","2023-","RH大阪","/wiki/%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","5","5","2023",NA
"Q116936651","Kaito Isono","五十野 海大","%E4%BA%94%E5%8D%81%E9%87%8E%E6%B5%B7%E5%A4%A7","Amateur","2016-2019","八幡工業高校","/wiki/%E6%BB%8B%E8%B3%80%E7%9C%8C%E7%AB%8B%E5%85%AB%E5%B9%A1%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936651","Kaito Isono","五十野 海大","%E4%BA%94%E5%8D%81%E9%87%8E%E6%B5%B7%E5%A4%A7","Amateur","2019-2023","大阪体育大学","/wiki/%E5%A4%A7%E9%98%AA%E4%BD%93%E8%82%B2%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936651","Kaito Isono","五十野 海大","%E4%BA%94%E5%8D%81%E9%87%8E%E6%B5%B7%E5%A4%A7","Senior","2023-","RH大阪","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","2","0","2023",NA
"Q116936651","Kaito Isono","五十野 海大","%E4%BA%94%E5%8D%81%E9%87%8E%E6%B5%B7%E5%A4%A7","Regional",NA,"ブリスベン",NA,NA,NA,NA,NA
"Q116936653","Ryūma Kohara","小原 充誠","%E5%B0%8F%E5%8E%9F%E5%85%85%E8%AA%A0","Amateur","2016-2019","神戸科学技術高校","/wiki/%E7%A5%9E%E6%88%B8%E5%B8%82%E7%AB%8B%E7%A7%91%E5%AD%A6%E6%8A%80%E8%A1%93%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936653","Ryūma Kohara","小原 充誠","%E5%B0%8F%E5%8E%9F%E5%85%85%E8%AA%A0","Amateur","2019-2023","九州共立大学","/wiki/%E4%B9%9D%E5%B7%9E%E5%85%B1%E7%AB%8B%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936653","Ryūma Kohara","小原 充誠","%E5%B0%8F%E5%8E%9F%E5%85%85%E8%AA%A0","Senior","2023-","RH大阪","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","0","0","2023",NA
"Q116936658","Fumiya Tobashi","土橋 郁矢","%E5%9C%9F%E6%A9%8B%E9%83%81%E7%9F%A2","Amateur","2016-2019","黒沢尻工業高校","/wiki/%E5%B2%A9%E6%89%8B%E7%9C%8C%E7%AB%8B%E9%BB%92%E6%B2%A2%E5%B0%BB%E5%B7%A5%E6%A5%AD%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936658","Fumiya Tobashi","土橋 郁矢","%E5%9C%9F%E6%A9%8B%E9%83%81%E7%9F%A2","Amateur","2019-2023","東洋大学","/wiki/%E6%9D%B1%E6%B4%8B%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936658","Fumiya Tobashi","土橋 郁矢","%E5%9C%9F%E6%A9%8B%E9%83%81%E7%9F%A2","Senior","2023-","RH大阪","/wiki/%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","5","0","2023",NA
"Q116936659","Takuma Yasui","安井 拓馬","%E5%AE%89%E4%BA%95%E6%8B%93%E9%A6%AC","Amateur","2016-2019","東海大大阪仰星高校","/wiki/%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E5%A4%A7%E9%98%AA%E4%BB%B0%E6%98%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1%E3%83%BB%E4%B8%AD%E7%AD%89%E9%83%A8",NA,NA,"2016","2019"
"Q116936659","Takuma Yasui","安井 拓馬","%E5%AE%89%E4%BA%95%E6%8B%93%E9%A6%AC","Amateur","2019-2023","立命館大学","/wiki/%E7%AB%8B%E5%91%BD%E9%A4%A8%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936659","Takuma Yasui","安井 拓馬","%E5%AE%89%E4%BA%95%E6%8B%93%E9%A6%AC","Senior","2023-","RH大阪","/wiki/NTT%E3%83%89%E3%82%B3%E3%83%A2%E3%83%AC%E3%83%83%E3%83%89%E3%83%8F%E3%83%AA%E3%82%B1%E3%83%BC%E3%83%B3%E3%82%BA%E5%A4%A7%E9%98%AA","0","0","2023",NA
"Q116936660","Ryūto Yagisawa","八木澤 龍翔","%E5%85%AB%E6%9C%A8%E6%BE%A4%E9%BE%8D%E7%BF%94","Amateur","2016-2019","流経大柏高校","/wiki/%E6%B5%81%E9%80%9A%E7%B5%8C%E6%B8%88%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E6%9F%8F%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936660","Ryūto Yagisawa","八木澤 龍翔","%E5%85%AB%E6%9C%A8%E6%BE%A4%E9%BE%8D%E7%BF%94","Amateur","2019-2023","筑波大学","/wiki/%E7%AD%91%E6%B3%A2%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936660","Ryūto Yagisawa","八木澤 龍翔","%E5%85%AB%E6%9C%A8%E6%BE%A4%E9%BE%8D%E7%BF%94","Senior","2023-","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","1","0","2023",NA
"Q116936662","Lamin Dieng Saito","齋藤 良明慈縁","%E9%BD%8B%E8%97%A4%E8%89%AF%E6%98%8E%E6%85%88%E7%B8%81","Amateur","2016-2019","目黒学院高校","/wiki/%E7%9B%AE%E9%BB%92%E5%AD%A6%E9%99%A2%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936662","Lamin Dieng Saito","齋藤 良明慈縁","%E9%BD%8B%E8%97%A4%E8%89%AF%E6%98%8E%E6%85%88%E7%B8%81","Amateur","2019-2023","東洋大学","/wiki/%E6%9D%B1%E6%B4%8B%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936662","Lamin Dieng Saito","齋藤 良明慈縁","%E9%BD%8B%E8%97%A4%E8%89%AF%E6%98%8E%E6%85%88%E7%B8%81","Senior","2023-","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","0","0","2023",NA
"Q116936663","Shunsuke Itō","伊藤 峻祐","%E4%BC%8A%E8%97%A4%E5%B3%BB%E7%A5%90","Amateur","2016-2019","桐蔭学園高校","/wiki/%E6%A1%90%E8%94%AD%E5%AD%A6%E5%9C%92%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936663","Shunsuke Itō","伊藤 峻祐","%E4%BC%8A%E8%97%A4%E5%B3%BB%E7%A5%90","Amateur","2019-2023","東海大学","/wiki/%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BD%93%E8%82%B2%E4%BC%9A%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E3%83%95%E3%83%83%E3%83%88%E3%83%9C%E3%83%BC%E3%83%AB%E9%83%A8",NA,NA,"2019","2023"
"Q116936663","Shunsuke Itō","伊藤 峻祐","%E4%BC%8A%E8%97%A4%E5%B3%BB%E7%A5%90","Senior","2023-","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","3","0","2023",NA
"Q116936671","Eito Maki","槇 瑛人","%E6%A7%87%E7%91%9B%E4%BA%BA","Amateur","2016-2019","国学院久我山高校","/wiki/%E5%9C%8B%E5%AD%B8%E9%99%A2%E5%A4%A7%E5%AD%B8%E4%B9%85%E6%88%91%E5%B1%B1%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936671","Eito Maki","槇 瑛人","%E6%A7%87%E7%91%9B%E4%BA%BA","Amateur","2019-2023","早稲田大学","/wiki/%E6%97%A9%E7%A8%B2%E7%94%B0%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E8%B9%B4%E7%90%83%E9%83%A8",NA,NA,"2019","2023"
"Q116936671","Eito Maki","槇 瑛人","%E6%A7%87%E7%91%9B%E4%BA%BA","Senior","2023-","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","14","10","2023",NA
"Q116936672","Kenta Iemura","家村 健太","%E5%AE%B6%E6%9D%91%E5%81%A5%E5%A4%AA","Amateur","2016-2019","流経大柏高校","/wiki/%E6%B5%81%E9%80%9A%E7%B5%8C%E6%B8%88%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E6%9F%8F%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936672","Kenta Iemura","家村 健太","%E5%AE%B6%E6%9D%91%E5%81%A5%E5%A4%AA","Amateur","2019-2023","京都産業大学","/wiki/%E4%BA%AC%E9%83%BD%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936672","Kenta Iemura","家村 健太","%E5%AE%B6%E6%9D%91%E5%81%A5%E5%A4%AA","Senior","2023-","静岡BR","/wiki/%E9%9D%99%E5%B2%A1%E3%83%96%E3%83%AB%E3%83%BC%E3%83%AC%E3%83%B4%E3%82%BA","18","83","2023",NA
"Q116936690","Keita Ichikawa","市川 敬太","%E5%B8%82%E5%B7%9D%E6%95%AC%E5%A4%AA","Amateur","2014-2017","日新高校","/wiki/%E6%9D%B1%E5%A4%A7%E9%98%AA%E5%B8%82%E7%AB%8B%E6%97%A5%E6%96%B0%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2014","2017"
"Q116936690","Keita Ichikawa","市川 敬太","%E5%B8%82%E5%B7%9D%E6%95%AC%E5%A4%AA","Amateur","2017-2021","天理大学","/wiki/%E5%A4%A9%E7%90%86%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2017","2021"
"Q116936690","Keita Ichikawa","市川 敬太","%E5%B8%82%E5%B7%9D%E6%95%AC%E5%A4%AA","Senior","2021-2022","中部電力","/wiki/%E4%B8%AD%E9%83%A8%E9%9B%BB%E5%8A%9B%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2021","2022"
"Q116936690","Keita Ichikawa","市川 敬太","%E5%B8%82%E5%B7%9D%E6%95%AC%E5%A4%AA","Senior","2022-","S愛知","/wiki/%E8%B1%8A%E7%94%B0%E8%87%AA%E5%8B%95%E7%B9%94%E6%A9%9F%E3%82%B7%E3%83%A3%E3%83%88%E3%83%AB%E3%82%BA%E6%84%9B%E7%9F%A5",NA,NA,"2022",NA
"Q116936707","Shinsaku Takada","高田 晋作","%E9%AB%98%E7%94%B0%E6%99%8B%E4%BD%9C","Amateur","1993-1996","國學院久我山高校","/wiki/%E5%9C%8B%E5%AD%B8%E9%99%A2%E5%A4%A7%E5%AD%B8%E4%B9%85%E6%88%91%E5%B1%B1%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"1993","1996"
"Q116936707","Shinsaku Takada","高田 晋作","%E9%AB%98%E7%94%B0%E6%99%8B%E4%BD%9C","Amateur","1996-2000","慶應義塾大学","/wiki/%E6%85%B6%E6%87%89%E7%BE%A9%E5%A1%BE%E9%AB%94%E8%82%B2%E6%9C%83%E8%B9%B4%E7%90%83%E9%83%A8",NA,NA,"1996","2000"
"Q116936735","Norihiro Asō","麻生 典宏","%E9%BA%BB%E7%94%9F%E5%85%B8%E5%AE%8F","Amateur","2015-2018","桐蔭学園高校","/wiki/%E6%A1%90%E8%94%AD%E5%AD%A6%E5%9C%92%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2015","2018"
"Q116936735","Norihiro Asō","麻生 典宏","%E9%BA%BB%E7%94%9F%E5%85%B8%E5%AE%8F","Amateur","2018-2022","立教大学","/wiki/%E7%AB%8B%E6%95%99%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2018","2022"
"Q116936735","Norihiro Asō","麻生 典宏","%E9%BA%BB%E7%94%9F%E5%85%B8%E5%AE%8F","Senior","2022-2023","ルリーロ福岡","/wiki/%E3%83%AB%E3%83%AA%E3%83%BC%E3%83%AD%E7%A6%8F%E5%B2%A1",NA,NA,"2022","2023"
"Q116936735","Norihiro Asō","麻生 典宏","%E9%BA%BB%E7%94%9F%E5%85%B8%E5%AE%8F","Senior","2023-2023","BR東京","/wiki/%E3%83%AA%E3%82%B3%E3%83%BC%E3%83%96%E3%83%A9%E3%83%83%E3%82%AF%E3%83%A9%E3%83%A0%E3%82%BA%E6%9D%B1%E4%BA%AC",NA,NA,"2023","2023"
"Q116936736","Kazuma Ueda","植田 和磨","%E6%A4%8D%E7%94%B0%E5%92%8C%E7%A3%A8","Youth","2017-2017","明石ジュニアラグビークラブ",NA,NA,NA,"2017","2017"
"Q116936736","Kazuma Ueda","植田 和磨","%E6%A4%8D%E7%94%B0%E5%92%8C%E7%A3%A8","Amateur","2018-2021","報徳学園高等学校","/wiki/%E5%A0%B1%E5%BE%B3%E5%AD%A6%E5%9C%92%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1","7","25","2018","2021"
"Q116936736","Kazuma Ueda","植田 和磨","%E6%A4%8D%E7%94%B0%E5%92%8C%E7%A3%A8","Amateur","2021-2025","近畿大学","/wiki/%E8%BF%91%E7%95%BF%E5%A4%A7%E5%AD%A6","38","220","2021","2025"
"Q116936736","Kazuma Ueda","植田 和磨","%E6%A4%8D%E7%94%B0%E5%92%8C%E7%A3%A8","Senior","2025-","コベルコ神戸スティーラーズ","/wiki/%E3%82%B3%E3%83%99%E3%83%AB%E3%82%B3%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%86%E3%82%A3%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BA",NA,NA,"2025",NA
"Q116936738","Ren Ōuchi","大内 錬","%E5%A4%A7%E5%86%85%E9%8C%AC","Amateur","2014-2017","佐野日大高校","/wiki/%E4%BD%90%E9%87%8E%E6%97%A5%E6%9C%AC%E5%A4%A7%E5%AD%A6%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2014","2017"
"Q116936738","Ren Ōuchi","大内 錬","%E5%A4%A7%E5%86%85%E9%8C%AC","Amateur","2017-2022","東洋大学","/wiki/%E6%9D%B1%E6%B4%8B%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2017","2022"
"Q116936738","Ren Ōuchi","大内 錬","%E5%A4%A7%E5%86%85%E9%8C%AC","Senior","2022-","SA広島","/wiki/%E3%83%9E%E3%83%84%E3%83%80%E3%82%B9%E3%82%AB%E3%82%A4%E3%82%A2%E3%82%AF%E3%83%86%E3%82%A3%E3%83%96%E3%82%BA%E5%BA%83%E5%B3%B6",NA,NA,"2022",NA
"Q116936739","Yūto Nakamura","中村 悠人","%E4%B8%AD%E6%9D%91%E6%82%A0%E4%BA%BA","Amateur","2013-2016","東海大福岡高校","/wiki/%E6%9D%B1%E6%B5%B7%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E7%A6%8F%E5%B2%A1%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2013","2016"
"Q116936739","Yūto Nakamura","中村 悠人","%E4%B8%AD%E6%9D%91%E6%82%A0%E4%BA%BA","Amateur","2016-2020","京都産業大学","/wiki/%E4%BA%AC%E9%83%BD%E7%94%A3%E6%A5%AD%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2016","2020"
"Q116936739","Yūto Nakamura","中村 悠人","%E4%B8%AD%E6%9D%91%E6%82%A0%E4%BA%BA","Senior","2020-","SA広島","/wiki/%E3%83%9E%E3%83%84%E3%83%80%E3%82%B9%E3%82%AB%E3%82%A4%E3%82%A2%E3%82%AF%E3%83%86%E3%82%A3%E3%83%96%E3%82%BA%E5%BA%83%E5%B3%B6",NA,NA,"2020",NA
"Q116936777","Kōki Hida","肥田 晃季","%E8%82%A5%E7%94%B0%E6%99%83%E5%AD%A3","Amateur","2016-2019","中部大春日丘高校","/wiki/%E4%B8%AD%E9%83%A8%E5%A4%A7%E5%AD%A6%E6%98%A5%E6%97%A5%E4%B8%98%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936777","Kōki Hida","肥田 晃季","%E8%82%A5%E7%94%B0%E6%99%83%E5%AD%A3","Amateur","2019-2023","筑波大学","/wiki/%E7%AD%91%E6%B3%A2%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936777","Kōki Hida","肥田 晃季","%E8%82%A5%E7%94%B0%E6%99%83%E5%AD%A3","Senior","2023-","三重H","/wiki/%E4%B8%89%E9%87%8D%E3%83%9B%E3%83%B3%E3%83%80%E3%83%92%E3%83%BC%E3%83%88","12","0","2023",NA
"Q116936779","Kei Tōma","當眞 慶","%E7%95%B6%E7%9C%9E%E6%85%B6","Amateur","2016-2019","流経大柏高校","/wiki/%E6%B5%81%E9%80%9A%E7%B5%8C%E6%B8%88%E5%A4%A7%E5%AD%A6%E4%BB%98%E5%B1%9E%E6%9F%8F%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936779","Kei Tōma","當眞 慶","%E7%95%B6%E7%9C%9E%E6%85%B6","Amateur","2019-2023","帝京大学","/wiki/%E5%B8%9D%E4%BA%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936779","Kei Tōma","當眞 慶","%E7%95%B6%E7%9C%9E%E6%85%B6","Senior","2023-","三重H","/wiki/%E4%B8%89%E9%87%8D%E3%83%9B%E3%83%B3%E3%83%80%E3%83%92%E3%83%BC%E3%83%88","4","5","2023",NA
"Q116936780","Yūto Yohena","饒平名 悠斗","%E9%A5%92%E5%B9%B3%E5%90%8D%E6%82%A0%E6%96%97","Amateur","2016-2019","コザ高校","/wiki/%E6%B2%96%E7%B8%84%E7%9C%8C%E7%AB%8B%E3%82%B3%E3%82%B6%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936780","Yūto Yohena","饒平名 悠斗","%E9%A5%92%E5%B9%B3%E5%90%8D%E6%82%A0%E6%96%97","Amateur","2019-2023","日本大学","/wiki/%E6%97%A5%E6%9C%AC%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936780","Yūto Yohena","饒平名 悠斗","%E9%A5%92%E5%B9%B3%E5%90%8D%E6%82%A0%E6%96%97","Senior","2023-","三重H","/wiki/%E4%B8%89%E9%87%8D%E3%83%9B%E3%83%B3%E3%83%80%E3%83%92%E3%83%BC%E3%83%88","0","0","2023",NA
"Q116936783","Taiga Yamaguchi","山口 泰雅","%E5%B1%B1%E5%8F%A3%E6%B3%B0%E9%9B%85","Amateur","2016-2019","目黒学院高校","/wiki/%E7%9B%AE%E9%BB%92%E5%AD%A6%E9%99%A2%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936783","Taiga Yamaguchi","山口 泰雅","%E5%B1%B1%E5%8F%A3%E6%B3%B0%E9%9B%85","Amateur","2019-2023","東洋大学","/wiki/%E6%9D%B1%E6%B4%8B%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936783","Taiga Yamaguchi","山口 泰雅","%E5%B1%B1%E5%8F%A3%E6%B3%B0%E9%9B%85","Senior","2023-","日野RD","/wiki/%E6%97%A5%E9%87%8E%E3%83%AC%E3%83%83%E3%83%89%E3%83%89%E3%83%AB%E3%83%95%E3%82%A3%E3%83%B3%E3%82%BA","10","0","2023",NA
"Q116936784","Towa Taniguchi","谷口 永遠","%E8%B0%B7%E5%8F%A3%E6%B0%B8%E9%81%A0","Amateur","2016-2019","関大北陽高校","/wiki/%E9%96%A2%E8%A5%BF%E5%A4%A7%E5%AD%A6%E5%8C%97%E9%99%BD%E4%B8%AD%E5%AD%A6%E6%A0%A1%E3%83%BB%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1",NA,NA,"2016","2019"
"Q116936784","Towa Taniguchi","谷口 永遠","%E8%B0%B7%E5%8F%A3%E6%B0%B8%E9%81%A0","Amateur","2019-2023","天理大学","/wiki/%E5%A4%A9%E7%90%86%E5%A4%A7%E5%AD%A6%E3%83%A9%E3%82%B0%E3%83%93%E3%83%BC%E9%83%A8",NA,NA,"2019","2023"
"Q116936784","Towa Taniguchi","谷口 永遠","%E8%B0%B7%E5%8F%A3%E6%B0%B8%E9%81%A0","Senior","2023-","日野RD","/wiki/%E6%97%A5%E9%87%8E%E3%83%AC%E3%83%83%E3%83%89%E3%83%89%E3%83%AB%E3%83%95%E3%82%A3%E3%83%B3%E3%82%BA","11","45","2023",NA
