"playerId","playerName","teamWdId","teamRsId","teamName","startYear","endYear","matchesPlayed","pointsScored","dataSource"
"Q6112394","Jack Evans","Q1517603",272,"Llanelli RFC",NA,NA,NA,NA,"WD"
"Q6112544","Jack Ford","Q5309256",1184,"Drummoyne DRFC",1924,1930,65,0,"enWP"
"Q6112544","Jack Ford","Q622443",86,"Australia national rugby union team",1925,1930,11,12,"WD; enWP"
"Q6112751","Jack Gore","Q822877",143,"Wales national rugby union team",1924,1925,NA,0,"WD"
"Q6112751","Jack Gore","Q3469726",643,"Salford Red Devils",NA,NA,NA,NA,"WD"
"Q6113025","Jack Heaton","Q378628",39,"England national rugby union team",1935,1947,9,34,"WD; enWP"
"Q6113025","Jack Heaton","Q3566691",733,"Waterloo FC",NA,NA,NA,NA,"WD"
"Q6113370","Jack Jones","Q4667198",897,"Abertillery RFC",NA,NA,NA,NA,"WD"
"Q6113370","Jack Jones","Q1127974",215,"Pontypool RFC",NA,NA,NA,NA,"WD"
"Q6114816","Jack Rhapps","Q822877",143,"Wales national rugby union team",1897,1897,NA,0,"WD"
"Q6114816","Jack Rhapps","Q3469726",643,"Salford Red Devils",NA,NA,NA,NA,"WD"
"Q6117294","Jackson Ormond","Q104856115",2913,"Taranaki Rugby Union Team",2011,2017,57,60,"enWP"
"Q6117294","Jackson Ormond","Q104856112",2912,"Southland",2018,NA,6,0,"enWP"
"Q6119200","Jacob Rowan","Q1360196",251,"Leeds Tykes",2008,2014,104,95,"WD; enWP"
"Q6119200","Jacob Rowan","Q745758",122,"Gloucester Rugby",2014,NA,69,20,"enWP"
"Q6129015","James Averis","Q917973",162,"Bristol Bears",NA,NA,NA,NA,"WD"
"Q6129015","James Averis","Q3359056",578,"Oxford University RFC",NA,NA,NA,NA,"WD"
"Q6131357","James Clare","Q842510",151,"Cardiff RFC",1881,1886,NA,NA,"WD; enWP"
"Q6131357","James Clare","Q822877",143,"Wales national rugby union team",1882,1882,NA,0,"WD"
"Q6131357","James Clare","Q822877",143,"Wales national rugby union team",1883,1883,1,0,"enWP"
"Q6131582","James Collins",NA,7087,"England national under-19 rugby union team",2005,2005,NA,NA,"enWP"
"Q6131582","James Collins","Q2094512",332,"Worcester Warriors",2006,NA,9,0,"WD; enWP"
"Q6136315","James Howe McClure","Q945016",176,"Scotland national rugby union team",1872,1872,1,0,"WD; enWP"
"Q6136315","James Howe McClure","Q3567454",739,"West of Scotland FC",NA,NA,NA,NA,"enWP"
"Q6136604","James Isaacson","Q910657",160,"Newcastle Red Bulls",1998,2005,57,5,"WD; enWP"
"Q6136604","James Isaacson","Q1360196",251,"Leeds Tykes",2005,2007,17,0,"WD; enWP"
"Q6138714","James Mackinlay","Q378628",39,"England national rugby union team",1872,1875,3,0,"WD; enWP"
"Q6138714","James Mackinlay","Q7588145",1831,"St. George's Hospital Medical School RFC",NA,NA,NA,NA,"enWP"
"Q6142133","James Ritchie","Q945016",176,"Scotland national rugby union team",1933,1934,NA,3,"WD"
"Q6142133","James Ritchie","Q3566734",734,"Watsonian FC",NA,NA,NA,NA,"enWP"
"Q6144087","James Tennant","Q945016",176,"Scotland national rugby union team",1909,1910,2,15,"WD; enWP"
"Q6144087","James Tennant","Q3567454",739,"West of Scotland FC",NA,NA,NA,NA,"enWP"
"Q6144142","James Thomas","Q82216",7,"Dragons",2009,2018,54,15,"WD; enWP"
"Q6144142","James Thomas","Q7961834",1950,"Wales national under-20 rugby union team",2010,NA,1,0,"WD; enWP"
"Q6145252","James Webb","Q1521264",275,"Newport RFC",1884,1892,NA,NA,"enWP"
"Q6145252","James Webb","Q822877",143,"Wales national rugby union team",1888,1889,2,1,"WD; enWP"
"Q6145849","James Wright","Q378628",39,"England national rugby union team",1890,1890,1,0,"WD; enWP"
"Q6145849","James Wright","Q896965",159,"Bradford Park Avenue A.F.C.",NA,NA,NA,NA,"WD"
"Q6147481","Jamie Smith","Q1548720",282,"Ulster Rugby",2009,2011,17,15,"enWP"
"Q6147481","Jamie Smith","Q82216",7,"Dragons",2011,2013,6,0,"WD; enWP"
"Q6163201","Jason Oakes","Q910657",160,"Newcastle Red Bulls",2006,NA,30,10,"WD; enWP"
"Q6163201","Jason Oakes","Q953823",184,"Otley R.U.F.C.",NA,2006,NA,NA,"enWP"
"Q6163405","Jason Rutledge","Q104856112",2912,"Southland",2000,2004,69,30,"enWP"
"Q6163405","Jason Rutledge","Q104856112",2912,"Southland",2009,2013,69,30,"enWP"
"Q6163405","Jason Rutledge","Q1210077",240,"Highlanders",NA,NA,59,40,"enWP"
"Q6174417","Jeff Makapelu","Q3415102",594,"SCM USV Timișoara",2010,NA,NA,NA,"WD; enWP"
"Q6174417","Jeff Makapelu",NA,6088,"Tawa RFC",NA,NA,NA,NA,"enWP"
"Q6180635","Jere Blake","Q842510",151,"Cardiff RFC",1895,1902,NA,NA,"WD; enWP"
"Q6180635","Jere Blake","Q822877",143,"Wales national rugby union team",1899,1901,9,0,"WD; enWP"
"Q6181971","Jeremy Tilse","Q3506818",689,"Sydney Stars",2007,2007,4,5,"enWP"
"Q6181971","Jeremy Tilse","Q534417",61,"New South Wales Waratahs",2007,2016,59,0,"WD; enWP"
"Q6181971","Jeremy Tilse","Q3506818",689,"Sydney Stars",2014,2015,17,0,"enWP"
"Q6196963","Jim Mills","Q842510",151,"Cardiff RFC",NA,NA,NA,NA,"WD"
"Q6196963","Jim Mills","Q3469726",643,"Salford Red Devils",NA,NA,NA,NA,"WD"
"Q6198443","Jim Tancred","Q622443",86,"Australia national rugby union team",1926,1928,3,0,"WD; enWP"
"Q6198443","Jim Tancred","Q19871070",2438,"Balmain RFC",NA,NA,NA,NA,"enWP"
"Q6208787","Joe Breytenbach","Q1170732",237,"SWD Eagles",2009,2011,35,30,"enWP"
"Q6208787","Joe Breytenbach","Q3046571",495,"Eastern Province Kings",2011,2011,7,5,"enWP"
"Q6209611","Joe Duffey","Q165586",13,"Nottingham R.F.C.",2003,2009,152,175,"enWP"
"Q6209611","Joe Duffey","Q1071691",204,"Leicester Tigers",2009,2011,12,0,"WD; enWP"
"Q6209611","Joe Duffey","Q165586",13,"Nottingham R.F.C.",2011,2013,53,20,"enWP"
"Q6212374","Joe Simpson","Q822877",143,"Wales national rugby union team",1884,1884,3,0,"WD; enWP"
"Q6212374","Joe Simpson","Q842510",151,"Cardiff RFC",NA,NA,NA,NA,"WD"
"Q6212657","Joe Thompson","Q822877",143,"Wales national rugby union team",1923,1923,NA,0,"WD"
"Q6212657","Joe Thompson","Q1127919",214,"Cross Keys RFC",NA,NA,NA,NA,"WD"
"Q6214051","Joel Tomkins","Q9641",2,"Saracens F.C.",2011,2014,45,40,"WD; frWP"
"Q6214051","Joel Tomkins","Q378628",39,"England national rugby union team",2013,2013,3,0,"WD; frWP"
"Q6221107","John Batten","Q2934697",454,"Cambridge University RUFC",1872,1875,NA,NA,"WD; enWP"
"Q6221107","John Batten","Q378628",39,"England national rugby union team",1874,1874,1,0,"WD; enWP"
"Q6226295","John Clayton","Q378628",39,"England national rugby union team",1871,1871,1,0,"WD; enWP"
"Q6226295","John Clayton",NA,4161,"Liverpool Collegiate RFC",NA,NA,NA,NA,"enWP"
"Q6227064","John Cootes","Q1101990",205,"SS Lazio Rugby 1927",1965,1966,NA,NA,"itWP"
"Q6227064","John Cootes",NA,6240,"Western Suburbs",1967,1973,83,NA,"frWP"
"Q6228537","John Daniell","Q378628",39,"England national rugby union team",1899,1904,NA,0,"WD"
"Q6228537","John Daniell","Q2934697",454,"Cambridge University RUFC",NA,NA,NA,NA,"WD"
"Q6228764","John Davies","Q1521270",276,"Neath RFC",1962,1962,NA,NA,"WD"
"Q6228764","John Davies","Q822877",143,"Wales national rugby union team",1962,1962,NA,0,"WD"
"Q6230330","John Dumbell","Q1476647",270,"Wellington Rugby Football Union Team",1877,1877,2,0,"enWP"
"Q6230330","John Dumbell","Q1476647",270,"Wellington Rugby Football Union Team",1882,1883,3,0,"enWP"
"Q6230330","John Dumbell","Q55801",6,"New Zealand national rugby union team",1884,1884,5,9,"WD; enWP"
"Q6231213","John Edmund Bentley","Q378628",39,"England national rugby union team",1871,1872,2,0,"WD; enWP"
"Q6231213","John Edmund Bentley","Q5564077",1263,"Gipsies Football Club",NA,NA,NA,NA,"enWP"
"Q6235168","John George Will","Q945016",176,"Scotland national rugby union team",1912,1914,7,15,"WD; enWP"
"Q6235168","John George Will","Q2934697",454,"Cambridge University RUFC",NA,NA,NA,NA,"enWP"
"Q6235888","John Goulstone Lewis","Q822877",143,"Wales national rugby union team",1887,1887,1,0,"WD; enWP"
"Q6235888","John Goulstone Lewis","Q1517603",272,"Llanelli RFC",NA,NA,NA,NA,"WD"
"Q6236360","John Griffin","Q822877",143,"Wales national rugby union team",1883,1883,1,0,"WD; enWP"
"Q6236360","John Griffin","Q5338280",1209,"Edinburgh University RFC",NA,NA,NA,NA,"enWP"
"Q6239390","John Hinton","Q842510",151,"Cardiff RFC",1879,1885,NA,NA,"WD; enWP"
"Q6239390","John Hinton","Q822877",143,"Wales national rugby union team",1884,1884,1,0,"WD; enWP"
"Q6239707","John Holtby","Q2904530",434,"Birmingham & Solihull R.F.C.",NA,NA,NA,NA,"WD"
"Q6239707","John Holtby","Q1360196",251,"Leeds Tykes",NA,NA,NA,NA,"WD"
"Q6244480","John Leighton Davies","Q1521270",276,"Neath RFC",NA,NA,NA,NA,"WD"
"Q6244480","John Leighton Davies","Q3565244",729,"Wakefield Trinity",NA,NA,NA,NA,"WD"
"Q6248513","John Meredith","Q841966",150,"Swansea RFC",1886,NA,NA,NA,"WD; enWP"
"Q6248513","John Meredith","Q822877",143,"Wales national rugby union team",1888,1890,4,0,"WD; enWP"
"Q6252570","John Perkins","Q822877",143,"Wales national rugby union team",1983,1986,NA,0,"WD"
"Q6252570","John Perkins","Q1127974",215,"Pontypool RFC",NA,NA,NA,NA,"WD"
"Q6252923","John Pinch","Q378628",39,"England national rugby union team",1896,1897,3,0,"WD; enWP"
"Q6252923","John Pinch",NA,7786,"Lancaster RFC",NA,NA,NA,NA,"enWP"
"Q6260391","John Taylor","Q378628",39,"England national rugby union team",1897,1905,11,12,"WD; enWP"
"Q6260391","John Taylor","Q3567426",738,"West Hartlepool RFC",NA,NA,NA,NA,"WD"
"Q6262902","John Walter","Q104856115",2913,"Taranaki Rugby Union Team",1924,1932,85,0,"enWP"
"Q6262902","John Walter","Q55801",6,"New Zealand national rugby union team",1925,1925,7,12,"WD; enWP"
"Q6263006","John Ward","Q378628",39,"England national rugby union team",1896,1896,NA,0,"WD"
"Q6263006","John Ward","Q3565244",729,"Wakefield Trinity",NA,NA,NA,NA,"WD"
"Q6263049","John Waring","Q4975841",1017,"Broughton Rangers",NA,NA,NA,NA,"WD"
"Q6263049","John Waring","Q2549837",369,"Warrington Wolves",NA,NA,NA,NA,"WD"
"Q6264097","John Willcox","Q378628",39,"England national rugby union team",1961,1964,16,17,"WD; enWP"
"Q6264097","John Willcox","Q733600",118,"British & Irish Lions",1962,1962,3,5,"WD; enWP"
"Q6264149","John William Evans","Q822877",143,"Wales national rugby union team",1904,1904,1,0,"WD; enWP"
"Q6264149","John William Evans","Q4923915",985,"Blaina RFC",NA,NA,NA,NA,"enWP"
"Q6267578","Johnny Ring","Q822877",143,"Wales national rugby union team",1921,1921,NA,3,"WD"
"Q6267578","Johnny Ring","Q319305",30,"Aberavon RFC",NA,NA,NA,NA,"WD"
"Q6267780","Johnny Thomas","Q842510",151,"Cardiff RFC",NA,NA,NA,NA,"WD"
"Q6267780","Johnny Thomas","Q936108",168,"Maesteg RFC",NA,NA,NA,NA,"WD"
"Q6273277","Jonathan Griffiths","Q822877",143,"Wales national rugby union team",1988,1989,NA,0,"WD"
"Q6273277","Jonathan Griffiths","Q1517603",272,"Llanelli RFC",NA,NA,NA,NA,"WD"
"Q6274683","Jonathan Vitale","Q1143805",228,"United States national rugby union team",2007,2007,3,0,"WD; enWP"
"Q6274683","Jonathan Vitale","Q5095689",1085,"Chicago Lions",NA,NA,NA,NA,"WD"
"Q6275834","Jonny Vaughton","Q1518257",273,"Ospreys",2005,2010,63,0,"WD; enWP"
"Q6275834","Jonny Vaughton","Q841966",150,"Swansea RFC",NA,2005,NA,NA,"enWP"
"Q6276869","Jordan Page","Q7620586",1847,"Stourbridge R.F.C.",NA,NA,NA,NA,"WD"
"Q6276869","Jordan Page","Q2094512",332,"Worcester Warriors",NA,NA,NA,NA,"WD"
"Q6286558","Joseph Richards","Q378628",39,"England national rugby union team",1891,1891,3,0,"WD; enWP"
"Q6286558","Joseph Richards","Q896965",159,"Bradford Park Avenue A.F.C.",NA,NA,NA,NA,"WD"
"Q6287811","Joseph Waters","Q945016",176,"Scotland national rugby union team",1904,1904,2,0,"WD; enWP"
"Q6287811","Joseph Waters","Q2934697",454,"Cambridge University RUFC",NA,NA,NA,NA,"enWP"
"Q6288700","Josh Bradnock","Q104856099",2909,"Manawatu Rugby Union Team",2003,2011,56,30,"enWP"
"Q6288700","Josh Bradnock","Q639797",99,"Hurricanes",2012,2012,5,0,"enWP"
"Q6288914","Josh Graham","Q1368281",253,"Queensland Reds",NA,NA,NA,NA,"WD"
"Q6288914","Josh Graham","Q915507",161,"Western Force",NA,NA,NA,NA,"WD"
"Q6290472","Josiah Edward Paul","Q378628",39,"England national rugby union team",1875,1875,1,0,"WD; enWP"
"Q6290472","Josiah Edward Paul","Q498478",52,"South Africa national rugby union team",1875,1875,NA,0,"WD"
"Q6305955","Jules Malfroy","Q2934697",454,"Cambridge University RUFC",1926,1926,NA,NA,"WD; enWP"
"Q6305955","Jules Malfroy","Q733600",118,"British & Irish Lions",1927,1927,NA,NA,"WD; enWP"
"Q6352296","Kalfie Martin","Q498478",52,"South Africa national rugby union team",1937,1937,15,9,"WD; enWP; enWP"
"Q6352296","Kalfie Martin",NA,7825,"Garrison RFC",NA,NA,NA,NA,"enWP"
"Q6361772","Kane Barrett","Q104856115",2913,"Taranaki Rugby Union Team",2010,2014,25,10,"frWP; enWP"
"Q6361772","Kane Barrett","Q1156303",232,"Blues",2013,2014,3,0,"frWP; enWP"
"Q6372170","Karl Pryce","Q289030",26,"Birmingham Moseley Rugby Club",NA,NA,NA,NA,"WD"
"Q6372170","Karl Pryce","Q745758",122,"Gloucester Rugby",NA,NA,NA,NA,"WD"
"Q6372300","Karl Te Nana","Q1210077",240,"Highlanders",2000,2000,5,5,"enWP"
"Q6372300","Karl Te Nana","Q586617",72,"Chiefs",NA,NA,NA,NA,"WD"
"Q6378253","Katsuyuki Kiyomiya","Q7971389",1952,"Waseda University Rugby Football Club",1986,1990,NA,NA,"jaWP"
"Q6378253","Katsuyuki Kiyomiya","Q3503997",685,"Tokyo Suntory Sungoliath",1990,2001,NA,NA,"WD; jaWP"
"Q6383816","Keiron Jenkins","Q82216",7,"Dragons",2011,NA,6,0,"WD; enWP"
"Q6383816","Keiron Jenkins","Q654755",104,"Pontypridd RFC",NA,NA,NA,NA,"WD"
"Q6387344","Ken Bloxham","Q104856109",2911,"Otago Rugby Union Team",1974,1986,155,0,"enWP"
"Q6387344","Ken Bloxham","Q55801",6,"New Zealand national rugby union team",1980,1980,2,0,"WD; enWP"
"Q6388362","Ken Richards","Q822877",143,"Wales national rugby union team",1960,1961,NA,9,"WD"
"Q6388362","Ken Richards","Q3469726",643,"Salford Red Devils",NA,NA,NA,NA,"WD"
"Q6388735","Ken Yanz","Q622443",86,"Australia national rugby union team",1958,1958,1,0,"WD; enWP"
"Q6388735","Ken Yanz","Q3110921",527,"Gordon RFC",NA,NA,NA,NA,"enWP"
"Q6396746","Kevin Laidlaw","Q104856112",2912,"Southland",1956,1962,59,0,"enWP"
"Q6396746","Kevin Laidlaw","Q55801",6,"New Zealand national rugby union team",1960,1960,17,21,"WD; enWP"
"Q6405461","Kieran Roche","Q1193020",238,"London Irish RFC",2003,NA,95,20,"WD; enWP"
"Q6405461","Kieran Roche","Q9641",2,"Saracens F.C.",NA,2003,NA,NA,"enWP"
"Q6407626","Killian Keane","Q599903",77,"Ireland national rugby union team",1998,1998,NA,0,"WD"
"Q6407626","Killian Keane","Q1140373",225,"Munster Rugby",NA,NA,NA,NA,"WD"
"Q6426204","Koiatu Koiatu","Q104856095",2907,"Counties Manukau Rugby Union Team",2004,2006,21,69,"enWP"
"Q6426204","Koiatu Koiatu","Q104856095",2907,"Counties Manukau Rugby Union Team",2008,2008,7,23,"enWP"
"Q6426204","Koiatu Koiatu","Q635712",90,"Cook Islands national rugby union team",NA,NA,NA,NA,"WD"
"Q6432103","Koree Britton","Q745758",122,"Gloucester Rugby",2012,2014,30,10,"WD; enWP"
"Q6432103","Koree Britton","Q1048688",201,"London Welsh RFC",2014,NA,30,20,"enWP"
"Q6439788","Krystian Trochowski","Q695374",116,"Germany national rugby union team",NA,2007,NA,NA,"WD; enWP"
"Q6439788","Krystian Trochowski","Q281694",24,"Berliner RC",NA,2011,NA,NA,"WD; enWP"
"Q6447198","Kurtis Haiu","Q4819588",928,"Auckland RFU Team",2005,2010,62,40,"enWP"
"Q6447198","Kurtis Haiu","Q1156303",232,"Blues",2006,2006,11,5,"enWP"
"Q6447198","Kurtis Haiu","Q1156303",232,"Blues",2008,2011,42,20,"enWP"
"Q6468464","Lachlan Mitchell","Q1150127",231,"Wasps RFC",2008,2010,31,10,"WD; enWP"
"Q6468464","Lachlan Mitchell","Q1300399",247,"Melbourne Rebels",2011,2014,48,35,"enWP"
"Q6485434","Lane Penn","Q104856115",2913,"Taranaki Rugby Union Team",1957,1963,NA,NA,"enWP"
"Q6485434","Lane Penn",NA,7498,"Wairarapa Rugby Football Union Team",1965,1966,12,0,"enWP"
"Q6490233","Larry Dwyer","Q622443",86,"Australia national rugby union team",1910,1914,NA,4,"WD"
"Q6490233","Larry Dwyer",NA,3718,"Orange Waratahs",NA,NA,NA,NA,"enWP"
"Q6501549","Laurie Daniel","Q822877",143,"Wales national rugby union team",1970,1970,NA,5,"WD"
"Q6501549","Laurie Daniel","Q1127974",215,"Pontypool RFC",NA,NA,NA,NA,"WD"
"Q6504362","Lawrence Macrides","Q675856",112,"Cyprus national rugby union team",2007,NA,NA,NA,"WD"
"Q6504362","Lawrence Macrides","Q6548897",1445,"Limassol Crusaders",NA,NA,NA,NA,"WD"
"Q6521958","Len Smith","Q622443",86,"Australia national rugby union team",1939,1939,NA,NA,"WD"
"Q6521958","Len Smith","Q3046570",494,"Eastern Suburbs RUFC",NA,NA,NA,NA,"WD"
"Q6524151","Leo Price","Q378628",39,"England national rugby union team",1922,1923,4,6,"WD; enWP"
"Q6524151","Leo Price","Q1071691",204,"Leicester Tigers",1922,1924,17,0,"enWP"
"Q6529155","Les Anthony","Q822877",143,"Wales national rugby union team",1948,1948,NA,0,"WD"
"Q6529155","Les Anthony","Q1521270",276,"Neath RFC",NA,NA,NA,NA,"WD"
"Q6662689","Lloyd Peers","Q1518257",273,"Ospreys",2011,NA,123,5,"WD; enWP"
"Q6662689","Lloyd Peers","Q538747",64,"Scarlets",2021,2021,3,0,"enWP"
"Q6674884","Lonza Bowdler","Q822877",143,"Wales national rugby union team",1927,1933,15,0,"WD; enWP"
"Q6674884","Lonza Bowdler","Q1127919",214,"Cross Keys RFC",NA,NA,NA,NA,"WD"
"Q6686709","Louis Babrow","Q794910",135,"Stormers",1935,1936,NA,NA,"enWP"
"Q6686709","Louis Babrow","Q498478",52,"South Africa national rugby union team",1937,1937,5,9,"WD; enWP"
"Q6702048","Luke Hume","Q1143805",228,"United States national rugby union team",2012,NA,NA,NA,"WD"
"Q6702048","Luke Hume","Q7083490",1600,"Old Blue R.F.C.",NA,NA,NA,NA,"WD"
"Q6722318","Mac McCallion","Q104856095",2907,"Counties Manukau Rugby Union Team",1976,1980,23,28,"itWP; enWP"
"Q6722318","Mac McCallion","Q1490464",271,"Maori All Blacks team",1978,1979,8,4,"itWP; enWP"
"Q6742243","Malcolm Changleng","Q893414",157,"Border Reivers",NA,NA,NA,NA,"WD"
"Q6742243","Malcolm Changleng","Q613916",84,"Gala RFC",NA,NA,NA,NA,"enWP"
"Q6758227","Marcus Holden","Q675856",112,"Cyprus national rugby union team",2007,NA,NA,NA,"WD"
"Q6758227","Marcus Holden","Q7132791",1635,"Paphos Tigers",NA,NA,NA,NA,"WD"
"Q6766619","Mark Aylor","Q1143805",228,"United States national rugby union team",2006,2008,11,0,"WD; enWP"
"Q6766619","Mark Aylor","Q5259678",1174,"Denver Barbarians RFC",NA,NA,NA,NA,"WD"
"Q6767286","Mark Davies","Q822877",143,"Wales national rugby union team",1981,1985,3,0,"WD; enWP"
"Q6767286","Mark Davies","Q841966",150,"Swansea RFC",NA,NA,NA,NA,"WD"
"Q6768103","Mark Hopley","Q2904530",434,"Birmingham & Solihull R.F.C.",NA,NA,NA,NA,"WD"
"Q6768103","Mark Hopley","Q1201283",239,"Northampton Saints",NA,NA,NA,NA,"WD"
"Q6768474","Mark Lambert","Q1149835",230,"Harlequin F.C.",2004,2020,250,20,"WD; enWP"
"Q6768474","Mark Lambert","Q3873497",824,"England A national rugby union team",2009,2020,NA,NA,"WD; enWP"
"Q6769214","Mark Perego","Q1517603",272,"Llanelli RFC",1981,1997,187,133,"WD; enWP"
"Q6769214","Mark Perego","Q822877",143,"Wales national rugby union team",1990,1994,9,0,"WD; enWP"
"Q6771522","Markus Walger","Q695374",116,"Germany national rugby union team",NA,2008,17,0,"WD; enWP"
"Q6771522","Markus Walger","Q3415234",600,"RK Heusenstamm",NA,NA,NA,NA,"WD"
"Q6773500","Marshall Brooks","Q378628",39,"England national rugby union team",1874,1874,1,0,"WD; enWP"
"Q6773500","Marshall Brooks","Q3359056",578,"Oxford University RFC",NA,NA,NA,NA,"enWP"
"Q6774257","Marten Strauch","Q695374",116,"Germany national rugby union team",2007,NA,19,40,"WD; enWP"
"Q6774257","Marten Strauch","Q870753",154,"Rudergesellschaft Heidelberg 1898",NA,NA,NA,NA,"WD"
"Q6775192","Martin Cooper","Q378628",39,"England national rugby union team",1973,1977,NA,4,"WD"
"Q6775192","Martin Cooper","Q289030",26,"Birmingham Moseley Rugby Club",NA,NA,NA,NA,"WD"
"Q6775608","Martin Halsall","Q928517",164,"Sale Sharks",2003,2010,NA,NA,"WD; enWP"
"Q6775608","Martin Halsall","Q165586",13,"Nottingham R.F.C.",2010,2011,NA,NA,"WD; enWP"
"Q6776776","Martin Tweed","Q733600",118,"British & Irish Lions",1910,1910,1,0,"WD; enWP"
"Q6776776","Martin Tweed","Q3121447",534,"Guy's Kings and St. Thomas' Rugby Football Club",NA,NA,NA,NA,"WD"
"Q6789113","Matt Mustchin","Q945016",176,"Scotland national rugby union team",2008,2008,NA,0,"WD"
"Q6789113","Matt Mustchin","Q1548720",282,"Ulster Rugby",NA,NA,NA,NA,"WD"
"Q6789135","Matt O'Connor","Q622443",86,"Australia national rugby union team",1994,1994,1,0,"WD; frWP; enWP"
"Q6789135","Matt O'Connor","Q6441306",1423,"Kubota Spears Funabashi Tokyo-Bay",1998,2001,NA,NA,"frWP; enWP"
"Q6789427","Matt Thompson","Q910657",160,"Newcastle Red Bulls",2001,2014,136,55,"WD; enWP"
"Q6789427","Matt Thompson","Q5325488",1197,"Ealing Rugby Club",2015,2016,7,0,"enWP"
"Q6791026","Matthew Nuthall","Q2904530",434,"Birmingham & Solihull R.F.C.",NA,NA,NA,NA,"WD"
"Q6791026","Matthew Nuthall","Q654755",104,"Pontypridd RFC",NA,NA,NA,NA,"WD"
"Q6791076","Matthew Pewtner","Q7961834",1950,"Wales national under-20 rugby union team",2009,2010,NA,NA,"WD; enWP"
"Q6791076","Matthew Pewtner","Q82216",7,"Dragons",2009,2017,42,25,"WD; enWP"
"Q6791644","Matthieu Franke","Q695374",116,"Germany national rugby union team",2006,NA,NA,NA,"WD; enWP"
"Q6791644","Matthieu Franke","Q3452853",625,"RC Orléans",NA,NA,NA,NA,"WD"
"Q6813870","Melville De Lloyd","Q1517603",272,"Llanelli RFC",NA,NA,NA,NA,"WD"
"Q6813870","Melville De Lloyd","Q2549837",369,"Warrington Wolves",NA,NA,NA,NA,"WD"
"Q6820803","Merv Hicks","Q1127919",214,"Cross Keys RFC",NA,NA,NA,NA,"WD"
"Q6820803","Merv Hicks","Q2549837",369,"Warrington Wolves",NA,NA,NA,NA,"WD"
"Q6829881","Michael Dods","Q945016",176,"Scotland national rugby union team",1994,1995,NA,80,"WD"
"Q6829881","Michael Dods","Q945016",176,"Scotland national rugby union team",1994,1996,8,80,"enWP"
"Q6829881","Michael Dods","Q1201283",239,"Northampton Saints",NA,NA,NA,NA,"enWP"
"Q6838386","Mick O'Flanagan","Q599903",77,"Ireland national rugby union team",1948,1948,1,0,"WD; enWP"
"Q6838386","Mick O'Flanagan","Q3217619",544,"Lansdowne Football Club",NA,NA,NA,NA,"WD"
"Q6838905","Micky Dore","Q3344238",568,"North Brisbane Rugby Club",1902,1907,NA,NA,"enWP"
"Q6838905","Micky Dore","Q622443",86,"Australia national rugby union team",1905,1905,1,0,"WD; enWP"
"Q6838932","Micky Ward","Q910657",160,"Newcastle Red Bulls",2002,2011,287,35,"WD; enWP"
"Q6838932","Micky Ward","Q23018837",2536,"Wallsend RUFC",NA,NA,NA,NA,"enWP"
"Q6845899","Mike Aspinall","Q1360196",251,"Leeds Tykes",NA,NA,NA,NA,"WD"
"Q6845899","Mike Aspinall","Q9641",2,"Saracens F.C.",NA,NA,NA,NA,"WD"
"Q6848187","Mike Nicholas","Q319305",30,"Aberavon RFC",NA,NA,NA,NA,"WD"
"Q6848187","Mike Nicholas","Q2549837",369,"Warrington Wolves",NA,NA,NA,NA,"WD"
"Q6848362","Mike Penn","Q289030",26,"Birmingham Moseley Rugby Club",NA,NA,NA,NA,"WD"
"Q6848362","Mike Penn","Q2094512",332,"Worcester Warriors",NA,NA,NA,NA,"WD"
"Q6851362","Miles Craigwell","Q16238092",2168,"New York Athletic Club RFC",2011,2011,NA,NA,"WD; enWP"
"Q6851362","Miles Craigwell","Q17041092",2334,"Seattle Saracens",2012,2012,NA,NA,"enWP"
"Q6911633","Morgan Cushe",NA,7511,"SAARB Leopards",1974,1974,1,0,"enWP"
"Q6911633","Morgan Cushe","Q7565682",1810,"South African Country Districts XV",1975,1975,1,0,"enWP"
"Q6911633","Morgan Cushe",NA,7511,"SAARB Leopards",1976,1976,1,0,"enWP"
"Q6911633","Morgan Cushe","Q7565682",1810,"South African Country Districts XV",1976,1976,1,0,"enWP"
"Q6913520","Morrie McHugh","Q4819588",928,"Auckland RFU Team",1936,1949,NA,NA,"enWP"
"Q6913520","Morrie McHugh","Q55801",6,"New Zealand national rugby union team",1946,1949,15,3,"WD; enWP"
"Q6916026","Mosese Luveitasau","Q1134669",222,"Fiji national rugby union team",2005,2008,8,20,"WD; enWP"
"Q6916026","Mosese Luveitasau","Q169941",14,"Cardiff Rugby",2006,2008,NA,NA,"WD; enWP"
"Q6939362","Murray Marshall","Q378628",39,"England national rugby union team",1873,1878,10,0,"WD; enWP"
"Q6939362","Murray Marshall","Q2481690",365,"Blackheath F.C.",NA,NA,NA,NA,"WD"
"Q6939511","Murray Wallace","Q945016",176,"Scotland national rugby union team",1996,1997,3,5,"WD; enWP"
"Q6939511","Murray Wallace","Q374981",37,"Glasgow Warriors",1996,1998,11,5,"enWP"
"Q6957071","Nacanieli Seru","Q1134669",222,"Fiji national rugby union team",2003,2003,6,0,"WD; enWP"
"Q6957071","Nacanieli Seru",NA,7145,"Lomaiviti Rugby Club",NA,NA,NA,NA,"enWP"
"Q6968925","Nathan Bressington","Q289030",26,"Birmingham Moseley Rugby Club",NA,NA,NA,NA,"WD"
"Q6968925","Nathan Bressington","Q7620586",1847,"Stourbridge R.F.C.",NA,NA,NA,NA,"WD"
