"playerId","playerName","type","teamWdId","teamRsId","teamName","startYear","endYear","matchesPlayed","pointsScored","dataSource"
"Q6112206","Jack Duncan","Junior","Q3418861",606,"Randwick DRUFC",NA,NA,NA,NA,"WD"
"Q6112206","Jack Duncan","International","Q622443",86,"Australia national rugby union team",1926,1926,1,0,"WD; enWP"
"Q6112544","Jack Ford","Senior","Q5309256",1184,"Drummoyne DRFC",1924,1930,65,0,"enWP"
"Q6112544","Jack Ford","International","Q622443",86,"Australia national rugby union team",1925,1930,11,12,"WD; enWP"
"Q6113113","Jack Hindmarsh","International","Q622443",86,"Australia national rugby union team",1904,1904,1,0,"WD; enWP"
"Q6113889","Jack Marshall","International","Q622443",86,"Australia national rugby union team",1949,1949,1,0,"WD; enWP"
"Q6114000","Jack McGrath","International","Q6068684",1370,"Ireland national under-20 rugby union team",2009,2009,13,0,"WD; frWP; enWP"
"Q6114000","Jack McGrath","Senior","Q1473374",267,"Leinster Rugby",2010,2019,145,65,"WD; frWP; itWP; enWP"
"Q6114000","Jack McGrath","International","Q599903",77,"Ireland national rugby union team",2013,2019,56,10,"WD; frWP; itWP; enWP"
"Q6114000","Jack McGrath","International","Q17153081",2364,"Ireland B national rugby union team",2013,2013,3,0,"WD; enWP"
"Q6114000","Jack McGrath","International","Q6068556",1368,"Ireland A national rugby union team",2014,2015,2,0,"WD; enWP"
"Q6114000","Jack McGrath","International","Q733600",118,"British & Irish Lions",2017,2017,3,0,"WD; frWP; itWP; enWP"
"Q6114000","Jack McGrath","Senior","Q1548720",282,"Ulster Rugby",2019,2022,25,0,"frWP; itWP; enWP"
"Q6114067","Jack Meibusch","International","Q622443",86,"Australia national rugby union team",1904,1904,1,0,"WD; enWP"
"Q6114189","Jack Morley","Junior","Q1521264",275,"Newport RFC",1927,1932,NA,NA,"enWP"
"Q6114189","Jack Morley","Junior","Q5183011",1145,"Crawshays RFC",1928,1928,NA,NA,"enWP"
"Q6114189","Jack Morley","International","Q822877",143,"Wales national rugby union team",1929,1932,14,15,"WD; enWP"
"Q6114189","Jack Morley","Junior","Q5183011",1145,"Crawshays RFC",1929,1929,NA,NA,"enWP"
"Q6114189","Jack Morley","International","Q733600",118,"British & Irish Lions",1930,1930,3,3,"enWP"
"Q6114189","Jack Morley","Junior","Q5183011",1145,"Crawshays RFC",1931,1931,NA,NA,"enWP"
"Q6114393","Jack O'Connor","International","Q622443",86,"Australia national rugby union team",1928,1928,4,3,"WD; enWP"
"Q6114399","Jack O'Donnell","International","Q622443",86,"Australia national rugby union team",1899,1899,1,0,"WD; enWP"
"Q6115301","Jack Spoors","Junior",NA,7551,"Gloucestershire Rugby Football Union Team",NA,NA,NA,NA,"enWP"
"Q6115301","Jack Spoors","Junior","Q917973",162,"Bristol Bears",1904,1910,NA,NA,"WD; enWP"
"Q6115301","Jack Spoors","International","Q733600",118,"British & Irish Lions",1910,1910,3,9,"WD; enWP"
"Q6115766","Jack Whitfield","Junior","Q6901165",1525,"Monmouthshire County RFC",NA,NA,NA,NA,"enWP"
"Q6115766","Jack Whitfield","Junior","Q7194094",1656,"Pill Harriers RFC",NA,1919,NA,NA,"WD; enWP"
"Q6115766","Jack Whitfield","International","Q822877",143,"Wales national rugby union team",1919,1924,12,15,"WD; enWP"
"Q6115766","Jack Whitfield","Junior","Q1521264",275,"Newport RFC",1920,1926,NA,NA,"enWP"
"Q6116650","Jackie Shute","International","Q622443",86,"Australia national rugby union team",1920,1922,3,6,"WD; enWP"
"Q6117294","Jackson Ormond","Senior","Q104856115",2913,"Taranaki Rugby Union Team",2011,2017,57,60,"enWP"
"Q6117294","Jackson Ormond","Senior","Q104856112",2912,"Southland RFU Team",2018,NA,6,0,"enWP"
"Q6117803","Jackson Willison","Senior","Q104901906",2915,"Waikato Rugby Union Team",2007,2014,60,65,"frWP; enWP"
"Q6117803","Jackson Willison","Senior","Q586617",72,"Chiefs",2008,2012,39,30,"WD; frWP; enWP"
"Q6117803","Jackson Willison","International","Q7016275",1566,"New Zealand national under-20 rugby union team",2008,2008,5,10,"WD; frWP; enWP"
"Q6117803","Jackson Willison","International","Q1490464",271,"Maori All Blacks team",2010,2013,7,5,"WD; frWP; enWP"
"Q6117803","Jackson Willison","Senior","Q1156303",232,"Blues",2012,2014,22,15,"WD; frWP; enWP"
"Q6117803","Jackson Willison","Senior","Q1387142",255,"Football Club Grenoble Rugby",2014,2016,33,10,"WD; frWP; enWP"
"Q6117803","Jackson Willison","Senior","Q2094512",332,"Worcester Warriors",2016,2018,45,25,"frWP; enWP"
"Q6117803","Jackson Willison","Senior","Q810786",138,"Bath Rugby",2018,2020,24,5,"frWP; enWP"
"Q6117803","Jackson Willison","Senior","Q3492488",651,"Soyaux Angoulême XV Charente",2020,2021,4,0,"enWP; frWP"
"Q6118171","Jaco Bekker","Senior","Q1777760",308,"Leopards",2003,2005,NA,NA,"enWP"
"Q6118171","Jaco Bekker","Senior","Q1170716",234,"Griquas",2006,2009,43,10,"enWP"
"Q6118171","Jaco Bekker","Senior","Q3046571",495,"Eastern Province Kings",2010,2012,30,20,"enWP"
"Q6118187","Jaco Kriel","Senior","Q1210146",241,"Lions",2010,2018,165,275,"WD; frWP; itWP; enWP"
"Q6118187","Jaco Kriel","Senior","Q6441306",1423,"Kubota Spears Funabashi Tokyo-Bay",2016,2018,7,5,"itWP; jaWP; frWP; enWP"
"Q6118187","Jaco Kriel","International","Q498478",52,"South Africa national rugby union team",2016,2018,11,0,"jaWP; frWP; itWP; enWP"
"Q6118187","Jaco Kriel","Senior","Q745758",122,"Gloucester Rugby",2018,2020,20,5,"itWP; jaWP; frWP; enWP"
"Q6118187","Jaco Kriel","Senior","Q1210146",241,"Lions",2020,2023,24,20,"frWP; itWP; enWP"
"Q6118188","Jaco Nepgen","Junior","Q651731",103,"Border Bulldogs",2002,2004,NA,NA,"enWP"
"Q6118188","Jaco Nepgen","Junior","Q794910",135,"Stormers",2005,2007,NA,NA,"enWP"
"Q6118188","Jaco Nepgen","Junior",NA,6186,"Stellenbosch University",2008,2009,15,15,"enWP"
"Q6118188","Jaco Nepgen","Senior","Q1170716",234,"Griquas",2010,2016,89,40,"enWP"
"Q6118188","Jaco Nepgen","Senior","Q1170732",237,"SWD Eagles",2011,2011,1,0,"enWP"
"Q6118199","Jaco van Schalkwyk","Senior","Q794910",135,"Stormers",2001,2001,NA,NA,"enWP"
"Q6118199","Jaco van Schalkwyk","Senior","Q266149",22,"Cheetahs",2002,2005,NA,NA,"enWP"
"Q6118199","Jaco van Schalkwyk","Senior","Q1210146",241,"Lions",2003,2008,58,73,"enWP"
"Q6118199","Jaco van Schalkwyk","Senior","Q3046571",495,"Eastern Province Kings",2009,2011,19,75,"enWP"
"Q6118579","Jacob Ellison","Senior","Q1476647",270,"Wellington Rugby Football Union Team",2007,2011,45,10,"enWP"
"Q6118579","Jacob Ellison","Senior","Q639797",99,"Hurricanes",2008,2011,31,0,"enWP"
"Q6118579","Jacob Ellison","International","Q1490464",271,"Maori All Blacks team",2008,2008,NA,NA,"enWP"
"Q6118579","Jacob Ellison","Senior","Q1210077",240,"Highlanders",2012,2012,1,0,"enWP"
"Q6118579","Jacob Ellison","Senior","Q5507699",1250,"Munakata Sanix Blues",2014,NA,2,0,"enWP"
"Q6119200","Jacob Rowan","Senior","Q1360196",251,"Leeds Tykes",2008,2014,104,95,"WD; enWP"
"Q6119200","Jacob Rowan","Senior","Q745758",122,"Gloucester Rugby",2014,NA,69,20,"enWP"
"Q6119661","Jacobie Adriaanse","Junior","Q1170721",235,"Boland Cavaliers",1997,2001,NA,NA,"enWP"
"Q6119661","Jacobie Adriaanse","Junior","Q794910",135,"Stormers",2002,2006,NA,NA,"enWP"
"Q6119661","Jacobie Adriaanse","International",NA,7303,"South Africa national under-19 rugby union team",2003,2004,NA,NA,"enWP"
"Q6119661","Jacobie Adriaanse","International","Q18379627",2403,"South Africa national under-18 rugby union team",2003,2003,1,0,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q1170721",235,"Boland Cavaliers",2008,2009,23,0,"enWP"
"Q6119661","Jacobie Adriaanse","International","Q3873494",822,"Emerging Springboks",2008,2008,1,0,"enWP"
"Q6119661","Jacobie Adriaanse","Junior",NA,6186,"Stellenbosch University",2008,2008,8,0,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q1170716",234,"Griquas",2010,2010,21,5,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q1210146",241,"Lions",2011,2012,24,15,"enWP; enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q538747",64,"Scarlets",2012,2015,51,0,"WD; enWP"
"Q6119661","Jacobie Adriaanse","Junior","Q1043501",200,"Carmarthen Quins RFC",2014,2015,NA,NA,"enWP"
"Q6119661","Jacobie Adriaanse","Junior","Q645253",100,"Llandovery RFC",2014,2015,NA,NA,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q596985",76,"Montpellier Hérault Rugby",2015,2015,3,0,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q885646",156,"Bulls",2016,2016,7,0,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q949807",179,"Southern Kings",2016,2016,12,0,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q1210146",241,"Lions",2017,2019,32,0,"enWP"
"Q6119661","Jacobie Adriaanse","Senior","Q885646",156,"Bulls",2017,2017,7,0,"enWP"
"Q6120595","Jacques Engelbrecht","Junior","Q1170721",235,"Boland Cavaliers",2005,2005,NA,NA,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q794910",135,"Stormers",2007,2008,2,0,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q1170732",237,"SWD Eagles",2008,2010,48,15,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q3046571",495,"Eastern Province Kings",2011,2011,24,25,"enWP"
"Q6120595","Jacques Engelbrecht","International","Q949807",179,"Southern Kings",2011,2011,2,0,"enWP"
"Q6120595","Jacques Engelbrecht","International","Q7565434",1809,"South African Barbarians",2012,2012,1,5,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q885646",156,"Bulls",2013,2015,34,0,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q949807",179,"Southern Kings",2013,2013,17,5,"WD; enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q3046571",495,"Eastern Province Kings",2015,2016,11,0,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q2002695",324,"US Montauban",2016,2020,78,25,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q1170721",235,"Boland Cavaliers",2016,2016,7,5,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q949807",179,"Southern Kings",2016,2016,10,0,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q2868153",412,"Association sportive mâconnaise",2020,2021,4,0,"enWP"
"Q6120595","Jacques Engelbrecht","Senior","Q1473503",268,"SC Albi",2021,NA,10,10,"enWP"
"Q6124556","Jake Ball","Senior",NA,3652,"Palmyra RC",NA,NA,NA,NA,"frWP"
"Q6124556","Jake Ball","Senior","Q538747",64,"Scarlets",2012,2021,133,15,"WD; jaWP; frWP; itWP; enWP"
"Q6124556","Jake Ball","Senior","Q1517603",272,"Llanelli RFC",2012,2013,11,0,"WD; jaWP; frWP; enWP"
"Q6124556","Jake Ball","Senior","Q915507",161,"Western Force",2012,2012,NA,NA,"jaWP; frWP; enWP"
"Q6124556","Jake Ball","International","Q822877",143,"Wales national rugby union team",2014,2021,50,0,"WD; jaWP; frWP; itWP; enWP"
"Q6124556","Jake Ball","Senior","Q3334335",562,"NEC Green Rockets Tokatsu",2021,2025,32,0,"frWP; WD; jaWP; enWP"
"Q6124556","Jake Ball","Senior","Q538747",64,"Scarlets",2025,NA,NA,NA,"enWP"
"Q6124904","Jake Paringatai","Senior","Q104856105",2910,"Northland Rugby Union Team",2004,2007,42,24,"enWP"
"Q6124904","Jake Paringatai","International","Q1490464",271,"Maori All Blacks team",2004,2006,5,5,"WD; enWP"
"Q6124904","Jake Paringatai","Senior","Q1140373",225,"Munster Rugby",2007,2008,2,0,"WD; enWP"
"Q6124904","Jake Paringatai","Senior","Q959847",188,"Crusaders",2007,2007,4,0,"enWP"
"Q6124904","Jake Paringatai","Senior","Q5507699",1250,"Munakata Sanix Blues",2009,2012,30,10,"enWP"
"Q6124904","Jake Paringatai","Senior","Q1210077",240,"Highlanders",2013,2013,6,0,"enWP"
"Q6124904","Jake Paringatai","Senior","Q104856105",2910,"Northland Rugby Union Team",2013,2013,11,6,"enWP"
"Q6124904","Jake Paringatai","Senior","Q3909617",832,"Poverty Bay Rugby Football Union",2014,NA,NA,NA,"enWP"
"Q6129919","James Body","International","Q378628",39,"England national rugby union team",1872,1873,2,0,"WD; enWP"
"Q6130956","James Campbell","Junior","Q3108545",523,"Glasgow Academicals RFC",NA,NA,NA,NA,"enWP"
"Q6130956","James Campbell","Junior","Q6818468",1508,"Merchistonian FC",NA,NA,NA,NA,"enWP"
"Q6130956","James Campbell","International","Q945016",176,"Scotland national rugby union team",1878,1881,5,0,"WD; enWP"
"Q6130956","James Campbell","Senior","Q20877062",2464,"Glasgow District RU Team",1880,1880,NA,NA,"enWP"
"Q6130956","James Campbell","Senior","Q85815139",2836,"West of Scotland District",1881,1881,NA,NA,"enWP"
"Q6131091","James Carson","Junior","Q3567424",737,"West Harbour RFC",NA,NA,NA,NA,"enWP"
"Q6131091","James Carson","Senior","Q534417",61,"New South Wales Waratahs",1893,1899,22,0,"enWP"
"Q6131091","James Carson","International","Q622443",86,"Australia national rugby union team",1899,1899,1,0,"WD; enWP"
"Q6131357","James Clare","Junior","Q842510",151,"Cardiff RFC",1881,1886,NA,NA,"WD; enWP"
"Q6131357","James Clare","International","Q822877",143,"Wales national rugby union team",1883,1883,1,0,"WD; enWP"
"Q6131582","James Collins","International",NA,7087,"England national under-19 rugby union team",2005,2005,NA,NA,"enWP"
"Q6131582","James Collins","Senior","Q2094512",332,"Worcester Warriors",2006,NA,9,0,"WD; enWP"
"Q6131782","James Coughlan","Junior","Q3034317",489,"Dolphin RFC",2001,2011,NA,NA,"enWP"
"Q6131782","James Coughlan","Senior","Q1140373",225,"Munster Rugby",2006,2014,139,65,"WD; frWP; enWP"
"Q6131782","James Coughlan","International","Q6068556",1368,"Ireland A national rugby union team",2013,2013,1,0,"WD; enWP"
"Q6131782","James Coughlan","Senior","Q15055309",2145,"Section Paloise",2014,2017,69,40,"WD; frWP; enWP"
"Q6131874","James Craig","Junior","Q3567454",739,"West of Scotland FC",NA,NA,NA,NA,"enWP"
"Q6131874","James Craig","Senior","Q374981",37,"Glasgow Warriors",1996,2002,58,105,"enWP"
"Q6131874","James Craig","International","Q945016",176,"Scotland national rugby union team",1997,2001,4,0,"WD; enWP"
"Q6132803","James Down","Senior","Q169941",14,"Cardiff Rugby",2006,2014,63,5,"WD; enWP"
"Q6132803","James Down","Senior","Q1048688",201,"London Welsh RFC",2014,2015,NA,NA,"enWP"
"Q6132803","James Down","Senior","Q169941",14,"Cardiff Rugby",2015,2020,69,0,"enWP"
"Q6132803","James Down","Senior","Q67087991",2794,"Lokomotiv Penza",2020,2022,NA,NA,"enWP"
"Q6133297","James Eddie","Junior","Q22097728",2504,"Clarkston RFC",NA,NA,NA,NA,"enWP"
"Q6133297","James Eddie","Junior","Q3108550",525,"Glasgow Hutchesons Aloysians RFC",NA,NA,NA,NA,"enWP"
"Q6133297","James Eddie","Junior","Q22097681",2501,"Glasgow Southern RFC",NA,NA,NA,NA,"enWP"
"Q6133297","James Eddie","Senior","Q374981",37,"Glasgow Warriors",2004,2016,126,35,"WD; enWP"
"Q6133297","James Eddie","International","Q22098292",2509,"Scotland national under-21 rugby union team",2005,2006,3,0,"enWP"
"Q6133297","James Eddie","International","Q7435629",1786,"Scotland A national rugby union team",2008,2010,6,0,"WD; enWP"
"Q6134589","James Gibbons","Senior","Q745758",122,"Gloucester Rugby",2013,2016,6,0,"WD; enWP"
"Q6134589","James Gibbons","Senior","Q657211",105,"London Scottish F.C.",2015,2016,14,0,"enWP"
"Q6134589","James Gibbons","Senior","Q5325488",1197,"Ealing Rugby Club",2016,2018,51,15,"enWP"
"Q6134589","James Gibbons","Senior","Q1138074",223,"Coventry R.F.C.",2018,2020,36,15,"enWP"
"Q6134589","James Gibbons","Senior","Q5325488",1197,"Ealing Rugby Club",2020,NA,NA,NA,"enWP"
"Q6134726","James Goode","Senior","Q169941",14,"Cardiff Rugby",2005,2007,14,0,"enWP"
"Q6134726","James Goode","Senior","Q104856099",2909,"Manawatu Rugby Union Team",2007,2009,19,10,"enWP"
"Q6134726","James Goode","Senior","Q1518257",273,"Ospreys",2010,2013,15,0,"WD; enWP"
"Q6134726","James Goode","Senior","Q910657",160,"Newcastle Red Bulls",2012,2013,12,0,"enWP"
"Q6134804","James Gowans","Junior","Q2934697",454,"Cambridge University RUFC",NA,NA,NA,NA,"WD"
"Q6134804","James Gowans","Senior",NA,7555,"Durham County Rugby Football Union Team",NA,NA,NA,NA,"enWP"
"Q6134804","James Gowans","Junior","Q24185018",2547,"Edinburgh Wanderers",NA,NA,NA,NA,"enWP"
"Q6134804","James Gowans","Junior","Q930661",165,"Hawick RFC",NA,NA,NA,NA,"enWP"
"Q6134804","James Gowans","Junior","Q657211",105,"London Scottish F.C.",NA,NA,NA,NA,"WD"
"Q6134804","James Gowans","Senior","Q96400361",2873,"Provinces District",NA,NA,NA,NA,"enWP"
"Q6134804","James Gowans","Junior","Q7989340",1971,"South Shields Westoe RFC",NA,NA,NA,NA,"enWP"
"Q6134804","James Gowans","International","Q945016",176,"Scotland national rugby union team",1892,1896,NA,6,"WD"
"Q6134804","James Gowans","International","Q945016",176,"Scotland national rugby union team",1893,1896,8,6,"enWP"
"Q6135396","James Hall","Junior","Q3566691",733,"Waterloo FC",2006,2009,44,15,"WD; enWP"
"Q6135396","James Hall","Senior","Q1138074",223,"Coventry R.F.C.",2009,2010,31,25,"WD; enWP"
"Q6135396","James Hall","International",NA,7090,"England national university rugby union team",2009,2009,NA,NA,"enWP"
"Q6135396","James Hall","Senior","Q910657",160,"Newcastle Red Bulls",2010,2013,46,10,"WD; enWP"
"Q6135396","James Hall","Senior","Q917973",162,"Bristol Bears",2013,2017,55,10,"enWP"
"Q6135396","James Hall","Senior","Q5278270",1179,"Dings Crusaders RFC",2018,2019,28,0,"enWP"
"Q6135396","James Hall","Senior","Q165586",13,"Nottingham R.F.C.",2018,2018,5,0,"enWP"
"Q6135777","James Hayter","Senior","Q3356673",577,"Orrell Rugby Club",1996,1999,NA,NA,"enWP"
"Q6135777","James Hayter","Senior","Q1138074",223,"Coventry R.F.C.",1999,2001,NA,NA,"WD; enWP"
"Q6135777","James Hayter","Senior","Q1149835",230,"Harlequin F.C.",2001,2007,40,30,"WD; enWP"
"Q6135777","James Hayter","Senior","Q538747",64,"Scarlets",2007,2008,17,17,"WD; enWP"
"Q6135777","James Hayter","Senior","Q5397827",1223,"Esher RFC",2008,2008,NA,NA,"WD; enWP"
"Q6136315","James Howe McClure","Junior","Q3567454",739,"West of Scotland FC",NA,NA,NA,NA,"enWP"
"Q6136315","James Howe McClure","International","Q945016",176,"Scotland national rugby union team",1872,1872,1,0,"WD; enWP"
"Q6136385","James Hughes","International","Q622443",86,"Australia national rugby union team",1907,1907,2,0,"WD; enWP"
"Q6136604","James Isaacson","Senior","Q910657",160,"Newcastle Red Bulls",1998,2005,57,5,"WD; enWP"
"Q6136604","James Isaacson","Senior","Q1360196",251,"Leeds Tykes",2005,2007,17,0,"WD; enWP"
"Q6136920","James Johnston","Senior","Q4748551",909,"Ampthill Rugby Club",NA,NA,NA,NA,"enWP"
"Q6136920","James Johnston","Senior","Q3496202",674,"Rugby Nice Côte d'Azur Université-Racing",NA,NA,NA,NA,"enWP"
"Q6136920","James Johnston","International","Q1138539",224,"Samoa national rugby union team",2008,2016,16,5,"WD; frWP; enWP"
"Q6136920","James Johnston","Senior","Q1149835",230,"Harlequin F.C.",2009,2013,102,10,"WD; frWP; enWP"
"Q6136920","James Johnston","Senior","Q9641",2,"Saracens F.C.",2013,2015,52,10,"WD; frWP; enWP"
"Q6136920","James Johnston","Senior","Q1150127",231,"Wasps RFC",2015,2016,2,0,"WD; frWP; enWP"
"Q6136920","James Johnston","Senior","Q2094512",332,"Worcester Warriors",2016,2017,24,0,"frWP; enWP"
"Q6136920","James Johnston","Senior","Q1022912",197,"CA Brive",2017,2020,51,15,"frWP; enWP"
"Q6136920","James Johnston","Senior","Q3496238",678,"Rouen Normandie Rugby",2020,2021,16,0,"frWP; enWP"
"Q6136920","James Johnston","Senior","Q48835514",2689,"Stade Niçois",2021,2023,31,20,"frWP"
"Q6137024","James Joyce","International","Q622443",86,"Australia national rugby union team",1903,1903,1,0,"WD; enWP"
"Q6137088","James Kamana","Senior","Q104901906",2915,"Waikato Rugby Union Team",2007,2009,6,25,"enWP"
"Q6137088","James Kamana","Senior","Q104856087",2905,"Tasman Rugby Union Team",2009,2010,18,30,"jaWP; enWP"
"Q6137088","James Kamana","Senior","Q1210146",241,"Lions",2011,2012,17,0,"jaWP; enWP; enWP"
"Q6137088","James Kamana","Senior","Q11648111",2098,"Nippon Steel Kamaishi Seawaves",2013,NA,NA,NA,"WD; enWP"
"Q6137342","James King","International","Q7435697",1787,"Scotland national under-18 rugby union team",NA,NA,NA,NA,"enWP"
"Q6137342","James King","International","Q7435699",1788,"Scotland national under-19 rugby union team",NA,NA,NA,NA,"enWP"
"Q6137342","James King","Senior","Q893414",157,"Border Reivers",2004,2007,4,15,"enWP"
"Q6137342","James King","Senior","Q2278510",341,"L'Aquila Rugby Club",2007,2008,NA,NA,"enWP"
"Q6137342","James King","Junior","Q1000020",195,"Melrose RFC",2008,2010,NA,NA,"enWP"
"Q6137342","James King","Senior","Q739613",120,"Edinburgh Rugby",2010,2013,30,5,"WD; enWP"
"Q6137887","James Leadbeater","Senior","Q82216",7,"Dragons",2009,2012,13,0,"WD; enWP"
"Q6138278","James Loxton","Senior","Q606042",81,"Glamorgan Wanderers RFC",2007,2009,27,57,"enWP"
"Q6138278","James Loxton","Senior","Q842510",151,"Cardiff RFC",2009,2011,28,35,"enWP"
"Q6138278","James Loxton","Senior","Q169941",14,"Cardiff Rugby",2009,2011,5,5,"enWP"
"Q6138278","James Loxton","International","Q7961834",1950,"Wales national under-20 rugby union team",2009,2010,17,25,"enWP"
"Q6138278","James Loxton","Senior","Q1126167",213,"Connacht Rugby",2011,2013,4,0,"WD; enWP"
"Q6138278","James Loxton","Senior","Q842510",151,"Cardiff RFC",2013,2016,67,58,"enWP"
"Q6138278","James Loxton","Senior","Q3394565",591,"Shannon RFC",2013,2013,NA,NA,"enWP"
"Q6138278","James Loxton","Senior","Q606042",81,"Glamorgan Wanderers RFC",2016,2022,NA,NA,"enWP"
"Q6138714","James Mackinlay","Junior","Q7588145",1831,"St. George's Hospital Medical School RFC",NA,NA,NA,NA,"enWP"
"Q6138714","James Mackinlay","International","Q378628",39,"England national rugby union team",1872,1875,3,0,"WD; enWP"
"Q6139338","James McGougan","Senior","Q4874226",957,"Bay of Plenty Steamers",2007,2010,26,4,"enWP"
"Q6139338","James McGougan","Senior","Q586617",72,"Chiefs",2009,2010,16,0,"WD; enWP"
"Q6139338","James McGougan","Senior","Q104856109",2911,"Otago Rugby Union Team",2011,2011,8,0,"enWP"
"Q6139338","James McGougan","Senior","Q104901906",2915,"Waikato Rugby Union Team",2014,NA,7,0,"enWP"
"Q6139338","James McGougan","Senior","Q4874226",957,"Bay of Plenty Steamers",2015,NA,6,1,"enWP"
"Q6140478","James O'Donnell","Senior","Q104855938",2903,"Canterbury Rugby Union Team",1882,1882,1,0,"enWP"
"Q6140478","James O'Donnell","Senior","Q104856109",2911,"Otago Rugby Union Team",1883,1883,3,0,"enWP"
"Q6140478","James O'Donnell","Senior","Q534417",61,"New South Wales Waratahs",1884,1888,NA,NA,"WD; enWP"
"Q6140478","James O'Donnell","International","Q55801",6,"New Zealand national rugby union team",1884,1884,NA,8,"WD; enWP"
"Q6140943","James Parkes","Senior","Q9641",2,"Saracens F.C.",2001,2004,NA,NA,"enWP"
"Q6140943","James Parkes","Senior","Q745758",122,"Gloucester Rugby",2004,2006,NA,NA,"enWP"
"Q6140943","James Parkes","Senior","Q1360196",251,"Leeds Tykes",2006,2010,40,0,"WD; enWP"
"Q6141523","James Pyke","International","Q378628",39,"England national rugby union team",1892,1892,1,0,"WD; enWP"
"Q6142456","James Ross","Junior","Q657211",105,"London Scottish F.C.",1901,1903,NA,NA,"enWP"
"Q6142456","James Ross","International","Q945016",176,"Scotland national rugby union team",1901,1903,5,0,"WD; enWP"
"Q6142456","James Ross","Senior","Q96400361",2873,"Provinces District",1901,1901,NA,NA,"enWP"
"Q6142456","James Ross","Senior","Q25352074",2592,"Scottish Exiles",1901,1901,NA,NA,"enWP"
"Q6142583","James Ryan","Junior","Q7178484",1654,"Petone Rugby Club",1905,1915,NA,NA,"enWP"
"Q6142583","James Ryan","Senior","Q1476647",270,"Wellington Rugby Football Union Team",1905,1915,NA,NA,"enWP"
"Q6142583","James Ryan","International","Q55801",6,"New Zealand national rugby union team",1910,1914,NA,20,"WD"
"Q6142583","James Ryan","International","Q55801",6,"New Zealand national rugby union team",1910,1910,2,0,"enWP"
"Q6142583","James Ryan","International","Q55801",6,"New Zealand national rugby union team",1914,1914,2,0,"enWP"
"Q6142583","James Ryan","International",NA,7526,"New Zealand Army Rugby Team",1919,1919,NA,NA,"enWP"
"Q6142583","James Ryan","Junior","Q5441552",1234,"Feilding Old Boys RFC",1920,1920,NA,NA,"enWP"
"Q6142583","James Ryan","Senior","Q104856099",2909,"Manawatu Rugby Union Team",1920,1920,NA,NA,"enWP"
"Q6142583","James Ryan","Junior","Q7178484",1654,"Petone Rugby Club",1920,1920,NA,NA,"enWP"
"Q6142583","James Ryan","Senior","Q1476647",270,"Wellington Rugby Football Union Team",1920,1920,NA,NA,"enWP"
"Q6142761","James Sandford","International","Q6068684",1370,"Ireland national under-20 rugby union team",2008,2009,13,5,"WD; enWP"
"Q6142761","James Sandford","Senior","Q686057",114,"Rotherham R.U.F.C.",2010,2011,16,25,"WD; enWP"
"Q6142761","James Sandford","Senior","Q1193020",238,"London Irish RFC",2011,2013,12,0,"WD; enWP"
"Q6142761","James Sandford","Senior","Q1134198",220,"Cornish Pirates",2013,2014,7,5,"WD; enWP"
"Q6142761","James Sandford","Senior","Q1048688",201,"London Welsh RFC",2014,NA,NA,NA,"enWP"
"Q6143132","James Short","Senior","Q9641",2,"Saracens F.C.",2007,2013,51,55,"WD; enWP"
"Q6143132","James Short","Senior","Q1150127",231,"Wasps RFC",2013,2014,6,5,"enWP"
"Q6143132","James Short","Senior","Q1193020",238,"London Irish RFC",2014,2015,13,15,"enWP"
"Q6143132","James Short","Senior","Q675305",111,"Exeter Chiefs",2015,NA,66,155,"enWP"
"Q6143384","James So'oialo","International","Q1138539",224,"Samoa national rugby union team",2011,NA,7,78,"WD; enWP"
"Q6143384","James So'oialo","Senior","Q964957",189,"Castres Olympique",2011,2012,6,0,"enWP"
"Q6143384","James So'oialo","Senior","Q951242",181,"Provence Rugby",2012,2013,8,0,"enWP"
"Q6143384","James So'oialo","Senior","Q1126167",213,"Connacht Rugby",2013,2013,2,58,"WD; enWP"
"Q6143384","James So'oialo","Senior","Q1476647",270,"Wellington Rugby Football Union Team",2014,2015,2,0,"enWP"
"Q6143384","James So'oialo","Senior","Q4996770",1027,"Buller Rugby Football Union",2016,NA,2,0,"enWP"
"Q6143508","James Stannard","Senior","Q3376168",586,"Perth Spirit",2007,2007,3,9,"WD; frWP; enWP"
