"origWdId","origName","esName","wpPage","startYear","endYear","teamName","teamWP","matchesPlayed","pointsScored"
"Q3295994","Martín Rodríguez","Martín Rodríguez Gurruchaga","Mart%C3%ADn_Rodr%C3%ADguez_Gurruchaga","2010","2013","Stade Français","Stade_Fran%C3%A7ais_Paris",NA,NA
"Q3295994","Martín Rodríguez","Martín Rodríguez Gurruchaga","Mart%C3%ADn_Rodr%C3%ADguez_Gurruchaga","2013",NA,"Club Atlético del Rosario","Club_Atl%C3%A9tico_del_Rosario",NA,NA
"Q3296002","Martín Schusterman","Martín Schusterman","Mart%C3%ADn_Schusterman",NA,NA,"Argentina","Selecci%C3%B3n_de_rugby_de_Argentina","18",NA
"Q3296002","Martín Schusterman","Martín Schusterman","Mart%C3%ADn_Schusterman","1997","2003","San Isidro Club",NA,NA,NA
"Q3296002","Martín Schusterman","Martín Schusterman","Mart%C3%ADn_Schusterman","2003","2006","Plymouth Albion R.F.C.",NA,NA,NA
"Q3296002","Martín Schusterman","Martín Schusterman","Mart%C3%ADn_Schusterman","2006","2008","Leeds Carnegie","Leeds_Tykes",NA,NA
"Q3296002","Martín Schusterman","Martín Schusterman","Mart%C3%ADn_Schusterman","2008","2010","San Isidro Club",NA,NA,NA
"Q3296076","Marvin O'Connor","Marvin O'Connor","Marvin_O%27Connor","2010","2011","FC Grenoble Rugby",NA,NA,NA
"Q3296076","Marvin O'Connor","Marvin O'Connor","Marvin_O%27Connor","2011","2015","Aviron Bayonnais","Aviron_Bayonnais",NA,NA
"Q3296076","Marvin O'Connor","Marvin O'Connor","Marvin_O%27Connor","2015","2017","Montpellier Hérault","Montpellier_H%C3%A9rault_Rugby",NA,NA
"Q3296076","Marvin O'Connor","Marvin O'Connor","Marvin_O%27Connor","2017",NA,"Stade Français Paris",NA,NA,NA
"Q3297745","Massimo Bonomi","Massimo Bonomi","Massimo_Bonomi",NA,NA,"Italia","Selecci%C3%B3n_de_rugby_de_Italia","34",NA
"Q3297745","Massimo Bonomi","Massimo Bonomi","Massimo_Bonomi","1986","1990","Rugby Leonessa 1928",NA,NA,NA
"Q3297745","Massimo Bonomi","Massimo Bonomi","Massimo_Bonomi","1990","1998","Amatori Milano","Amatori_Rugby_Milano",NA,NA
"Q3297745","Massimo Bonomi","Massimo Bonomi","Massimo_Bonomi","1998","2003","Rugby Calvisano","Rugby_Calvisano",NA,NA
"Q3297745","Massimo Bonomi","Massimo Bonomi","Massimo_Bonomi","2003","2007","Borgo Poncarale",NA,NA,NA
"Q3297752","Massimo Cuttitta","Massimo Cuttitta","Massimo_Cuttitta",NA,NA,"Italia","Selecci%C3%B3n_de_rugby_de_Italia","69",NA
"Q3297752","Massimo Cuttitta","Massimo Cuttitta","Massimo_Cuttitta","1985","1988","L'Aquila Rugby","L%27Aquila_Rugby",NA,NA
"Q3297752","Massimo Cuttitta","Massimo Cuttitta","Massimo_Cuttitta","1988","1997","Amatori Milano","Amatori_Rugby_Milano",NA,NA
"Q3297752","Massimo Cuttitta","Massimo Cuttitta","Massimo_Cuttitta","1997","1998","Harlequins FC","Harlequins_FC",NA,NA
"Q3297752","Massimo Cuttitta","Massimo Cuttitta","Massimo_Cuttitta","2004","2006","Rugby Leonessa 1928",NA,NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie",NA,NA,"España","Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a","14","5"
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2007","2009","Stade Toulousain","Stade_Toulousain",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2009","2010","US Montauban","Union_Sportive_Montauban",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2010","2012","CA Brive","Club_Athl%C3%A9tique_Brive-Corr%C3%A8ze",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2012","2013","Racing 92","Racing_92",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2013","2014","Aviron Bayonnais","Aviron_Bayonnais",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2014","2017","USAP","Union_Sportive_Arlequins_Perpignanais",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2017","2019","USON Nevers",NA,NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2019","2020","Alcobendas Rugby","Club_Alcobendas_Rugby",NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2020","2021","SO Chambéry",NA,NA,NA
"Q3298650","Mathieu Bélie","Mathieu Belie","Mathieu_Belie","2021",NA,"Saint-Jean-de-Luz Olympique",NA,NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"España","Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a",NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"RAC Angérien",NA,NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"US Carcassonne","US_Carcassonne",NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"CA Saint-Étienne",NA,NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"Mont-de-Marsan","Stade_Montois",NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"RC Chalon-sur-Saône",NA,NA,NA
"Q3298807","Mathieu Lopez","Matthieu López","Matthieu_L%C3%B3pez_Herrero",NA,NA,"La Rochelle","Stade_Rochelais",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2006","2007","Northampton Saints","Northampton_Saints",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2007","2008","Biarritz Olympique","Biarritz_Olympique_Pays_Basque",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2008","2009","Aviron Bayonnais","Aviron_Bayonnais",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2009","2011","Pampas XV","Pampas_XV",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2011","2012","Gloucester Rugby","Gloucester_Rugby",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2014","2015","RCT Toulon",NA,NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese",NA,NA,"Liceo Rugby Mendoza","Liceo_Rugby_Club_de_Mendoza",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2014","2016","Pampas XV","Pampas_XV",NA,NA
"Q3299080","Matias Cortese","Matias Cortese","Mat%C3%ADas_Cortese","2016",NA,"COBS","Craighouse_Old_Boys",NA,NA
"Q3299432","Matt Dawson","Matt Dawson","Matt_Dawson",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","77",NA
"Q3299432","Matt Dawson","Matt Dawson","Matt_Dawson","1991","2004","Northampton Saints","Northampton_Saints",NA,NA
"Q3299432","Matt Dawson","Matt Dawson","Matt_Dawson","2004","2006","London Wasps","Wasps_RFC",NA,NA
"Q3299562","Matt Toomua","Matt Toomua","Matt_Toomua",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","31","20"
"Q3299562","Matt Toomua","Matt Toomua","Matt_Toomua","2008",NA,"Brumbies","Brumbies",NA,NA
"Q3299562","Matt Toomua","Matt Toomua","Matt_Toomua","2009",NA,"Western Province","Western_Province",NA,NA
"Q3299562","Matt Toomua","Matt Toomua","Matt_Toomua","2014",NA,"NSW Country Eagles","New_South_Wales_Country_Eagles",NA,NA
"Q3299684","Matthew Burke","Matthew Burke","Matthew_Burke",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","23",NA
"Q3299684","Matthew Burke","Matthew Burke","Matthew_Burke","1984","1987","Randwick",NA,NA,NA
"Q3299694","Matt Cockbain","Matt Cockbain","Matt_Cockbain",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","63",NA
"Q3299694","Matt Cockbain","Matt Cockbain","Matt_Cockbain","1991","2003","GPS Rugby",NA,NA,NA
"Q3299694","Matt Cockbain","Matt Cockbain","Matt_Cockbain","2004",NA,"Cardiff Blues","Cardiff_Rugby",NA,NA
"Q3299694","Matt Cockbain","Matt Cockbain","Matt_Cockbain","2004","2006","World Fighting Bull",NA,NA,NA
"Q3299694","Matt Cockbain","Matt Cockbain","Matt_Cockbain","2007",NA,"Melbourne Rising",NA,NA,NA
"Q3299977","Mattin Auzqui","Mattin Auzqui","Mattin_Auzqui",NA,NA,"España","Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a","5","5"
"Q3299977","Mattin Auzqui","Mattin Auzqui","Mattin_Auzqui","2001",NA,"US Garazi",NA,NA,NA
"Q3299977","Mattin Auzqui","Mattin Auzqui","Mattin_Auzqui","2001","2004","US Dax(juvenil)","Union_Sportive_Dacquoise",NA,NA
"Q3299977","Mattin Auzqui","Mattin Auzqui","Mattin_Auzqui","2004","2011","US Dax","Union_Sportive_Dacquoise",NA,NA
"Q3299977","Mattin Auzqui","Mattin Auzqui","Mattin_Auzqui","2011","2012","Saint-Médard RC",NA,NA,NA
"Q3301624","Mauricio Reggiardo","Mauricio Reggiardo","Mauricio_Reggiardo","1996",NA,"Argentina","Selecci%C3%B3n_de_rugby_de_Argentina","50","15"
"Q3301624","Mauricio Reggiardo","Mauricio Reggiardo","Mauricio_Reggiardo","1988","1996","CASI",NA,NA,NA
"Q3301624","Mauricio Reggiardo","Mauricio Reggiardo","Mauricio_Reggiardo","1996","2005","Castres Olympique","Castres_Olympique",NA,NA
"Q3301624","Mauricio Reggiardo","Mauricio Reggiardo","Mauricio_Reggiardo","2005","2006","SC Mazamet",NA,NA,NA
"Q3302040","Max Brito","Max Brito","Max_Brito",NA,NA,"Costa de Marfil","Selecci%C3%B3n_de_rugby_de_Costa_de_Marfil","3",NA
"Q3302040","Max Brito","Max Brito","Max_Brito","1990","1995","Biscarrosse Olympique",NA,NA,NA
"Q3302643","Maxime Machenaud","Maxime Machenaud","Maxime_Machenaud",NA,NA,"Francia","Selecci%C3%B3n_de_rugby_de_Francia","32",NA
"Q3302643","Maxime Machenaud","Maxime Machenaud","Maxime_Machenaud","2007","2010","Union Bordeaux Bègles",NA,NA,NA
"Q3302643","Maxime Machenaud","Maxime Machenaud","Maxime_Machenaud","2010","2012","Sporting Union Agen","Sporting_Union_Agen_Lot-et-Garonne",NA,NA
"Q3302643","Maxime Machenaud","Maxime Machenaud","Maxime_Machenaud","2012",NA,"Racing 92",NA,NA,NA
"Q3308051","Michael Bradley","Michael Bradley","Michael_Bradley_(rugbista)",NA,NA,"Irlanda","Selecci%C3%B3n_de_rugby_de_Irlanda","40",NA
"Q3308051","Michael Bradley","Michael Bradley","Michael_Bradley_(rugbista)","1982","1995","Munster Rugby","Munster_Rugby",NA,NA
"Q3308102","Michael Cheika","Michael Cheika","Michael_Cheika","1986","1989","Randwick DRUFC",NA,NA,NA
"Q3308102","Michael Cheika","Michael Cheika","Michael_Cheika","1989","1991","Castres Olympique","Castres_Olympique",NA,NA
"Q3308102","Michael Cheika","Michael Cheika","Michael_Cheika","1991","1992","Stade Français Paris","Stade_Fran%C3%A7ais_Paris",NA,NA
"Q3308102","Michael Cheika","Michael Cheika","Michael_Cheika","1992","1994","Rugby Livorno 1931",NA,NA,NA
"Q3308102","Michael Cheika","Michael Cheika","Michael_Cheika","1994","1999","Randwick DRUFC",NA,NA,NA
"Q3308195","Michael Foley","Michael Foley","Michael_Foley",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","50",NA
"Q3308195","Michael Foley","Michael Foley","Michael_Foley","1987","2001","Queensland Reds","Queensland_Reds",NA,NA
"Q3308294","Mike Kiernan","Michael Kiernan","Michael_Kiernan",NA,NA,"Irlanda","Selecci%C3%B3n_de_rugby_de_Irlanda","46",NA
"Q3308294","Mike Kiernan","Michael Kiernan","Michael_Kiernan","1980","1994","Dolphin RFC",NA,NA,NA
"Q3311738","Mickael De Marco","Mickael De Marco","Mickael_De_Marco",NA,NA,"España","Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a","5",NA
"Q3311738","Mickael De Marco","Mickael De Marco","Mickael_De_Marco","2008","2014","Montpellier Hérault RC","Montpellier_H%C3%A9rault_Rugby",NA,NA
"Q3311738","Mickael De Marco","Mickael De Marco","Mickael_De_Marco","2014","2015","Lyon Olympique","Lyon_Olympique",NA,NA
"Q3311738","Mickael De Marco","Mickael De Marco","Mickael_De_Marco","2015","2017","US Oyonnax Rugby","Oyonnax_Rugby",NA,NA
"Q3311738","Mickael De Marco","Mickael De Marco","Mickael_De_Marco","2017",NA,"Sporting Union Agen",NA,NA,NA
"Q3311889","Michael Skinner","Michael Skinner","Michael_Skinner_(rugbista)",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","21",NA
"Q3311889","Michael Skinner","Michael Skinner","Michael_Skinner_(rugbista)","1978","1984","Blackheath F.C.",NA,NA,NA
"Q3311889","Michael Skinner","Michael Skinner","Michael_Skinner_(rugbista)","1984","1992","Harlequins FC","Harlequins_FC",NA,NA
"Q3311889","Michael Skinner","Michael Skinner","Michael_Skinner_(rugbista)","1992","1994","Blackheath F.C.",NA,NA,NA
"Q3313238","Mike Brewer","Mike Brewer","Mike_Brewer_(rugbista)","1986",NA,"Nueva Zelanda","Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda","32","4"
"Q3313238","Mike Brewer","Mike Brewer","Mike_Brewer_(rugbista)","1983","1993","Otago Razorbacks",NA,NA,NA
"Q3313238","Mike Brewer","Mike Brewer","Mike_Brewer_(rugbista)","1988","1989","L'Aquila Rugby","L%27Aquila_Rugby",NA,NA
"Q3313238","Mike Brewer","Mike Brewer","Mike_Brewer_(rugbista)","1993","1995","Canterbury Rugby","Canterbury_(rugby)",NA,NA
"Q3313238","Mike Brewer","Mike Brewer","Mike_Brewer_(rugbista)","1996","1997","Blackrock College RFC",NA,NA,NA
"Q3313238","Mike Brewer","Mike Brewer","Mike_Brewer_(rugbista)","1997","1999","West Hartlepool",NA,NA,NA
"Q3313242","Mike Brown","Mike Brown","Mike_Brown_(rugbista)",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","72","65"
"Q3313242","Mike Brown","Mike Brown","Mike_Brown_(rugbista)","2005","2021","Harlequins FC","Harlequins_FC",NA,NA
"Q3313242","Mike Brown","Mike Brown","Mike_Brown_(rugbista)","2021","2022","Newcastle Falcons","Newcastle_Falcons",NA,NA
"Q3313242","Mike Brown","Mike Brown","Mike_Brown_(rugbista)","2023",NA,"Leicester Tigers","Leicester_Tigers",NA,NA
"Q3313261","Mike Catt","Mike Catt","Mike_Catt",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","75",NA
"Q3313261","Mike Catt","Mike Catt","Mike_Catt","1992","2004","Bath Rugby","Bath_Rugby",NA,NA
"Q3313261","Mike Catt","Mike Catt","Mike_Catt","2004","2010","London Irish","London_Irish",NA,NA
"Q3313357","Mike Harrison","Mike Harrison","Mike_Harrison",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","15",NA
"Q3313357","Mike Harrison","Mike Harrison","Mike_Harrison","1977","1992","Wakefield RFC",NA,NA,NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus",NA,NA,"Estados Unidos","Selecci%C3%B3n_de_rugby_de_los_Estados_Unidos","48",NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus","1998","2003","Gordon RFC",NA,NA,NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus","2003","2005","Sale Sharks","Sale_Sharks",NA,NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus","2005","2006","Llanelli Scarlets","Scarlets",NA,NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus","2006","2008","Newport Dragons","Dragons_RFC",NA,NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus","2008","2009","IBM Big Blue",NA,NA,NA
"Q3313363","Mike Hercus","Mike Hercus","Mike_Hercus","2010",NA,"Sunshine Coast Stingrays",NA,NA,NA
"Q3313522","Mike Ross","Mike Ross","Mike_Ross",NA,NA,"WolfhoundsIrlanda","Ireland_Wolfhounds","13","0"
"Q3313522","Mike Ross","Mike Ross","Mike_Ross","2005","2006","Munster","Munster_Rugby",NA,NA
"Q3313522","Mike Ross","Mike Ross","Mike_Ross","2006","2009","Harlequins","Harlequins_FC",NA,NA
"Q3313522","Mike Ross","Mike Ross","Mike_Ross","2009","2017","Leinster","Leinster_Rugby",NA,NA
"Q3315671","Minya Csaba Gál","Minya Csaba Gál","Minya_Csaba_G%C3%A1l",NA,NA,"Rumania","Selecci%C3%B3n_de_rugby_de_Rumania","84","22"
"Q3315671","Minya Csaba Gál","Minya Csaba Gál","Minya_Csaba_G%C3%A1l","2005","2013","Steaua București",NA,NA,NA
"Q3315671","Minya Csaba Gál","Minya Csaba Gál","Minya_Csaba_G%C3%A1l","2013","2014","Baia Mare",NA,NA,NA
"Q3315671","Minya Csaba Gál","Minya Csaba Gál","Minya_Csaba_G%C3%A1l","2013","2015","București Wolves","Bucure%C8%99ti_Wolves",NA,NA
"Q3315671","Minya Csaba Gál","Minya Csaba Gál","Minya_Csaba_G%C3%A1l","2015",NA,"Cluj",NA,NA,NA
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2003",NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","20","30"
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2000","2002","Randwick DRUFC",NA,NA,NA
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2003","2007","NSW Waratahs","New_South_Wales_Waratahs",NA,NA
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2008","2010","Queensland Reds","Queensland_Reds",NA,NA
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2010","2011","US Dax","Union_Sportive_Dacquoise",NA,NA
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2011","2013","Stade Français Paris","Stade_Fran%C3%A7ais_Paris",NA,NA
"Q3324008","Morgan Turinui","Morgan Turinui","Morgan_Turinui","2013","2014","Lille Métropole Rugby",NA,NA,NA
"Q3324209","Morné du Plessis","Morné du Plessis","Morn%C3%A9_du_Plessis",NA,NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","22",NA
"Q3324209","Morné du Plessis","Morné du Plessis","Morn%C3%A9_du_Plessis","1968","1980","Western Province",NA,NA,NA
"Q3328211","Murray Pierce","Murray Pierce","Murray_Pierce","1985",NA,"Nueva Zelanda","Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda","26","0"
"Q3328211","Murray Pierce","Murray Pierce","Murray_Pierce","1976","1982","Combined Services",NA,NA,NA
"Q3328211","Murray Pierce","Murray Pierce","Murray_Pierce","1982","1990","Wellington Lions","Wellington_Lions",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo",NA,NA,"España","Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a","67",NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2000",NA,"Bera Bera","Bera_Bera_Rugby_Taldea",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2007",NA,"Bera Bera","Bera_Bera_Rugby_Taldea",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2007",NA,"Leicester Tigers","Leicester_Tigers",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2007",NA,"Waterloo RFC",NA,NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2008",NA,"Waterloo RFC",NA,NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2008",NA,"CRC Pozuelo","CRC_Pozuelo",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2010",NA,"CRC Pozuelo","CRC_Pozuelo",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2009",NA,"Gatos de Madrid","Gatos_de_Madrid",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2010",NA,"Cetransa El Salvador","Club_de_Rugby_El_Salvador",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2014",NA,"Cetransa El Salvador","Club_de_Rugby_El_Salvador",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2015",NA,"Complutense Cisneros","Club_de_Rugby_Cisneros",NA,NA
"Q3328311","Pablo Feijoo","Pablo Feijoo","Pablo_Feijoo","2016",NA,"Complutense Cisneros","Club_de_Rugby_Cisneros",NA,NA
"Q3335328","Naka Drotské","Naka Drotské","Naka_Drotsk%C3%A9","1993",NA,"Sudáfrica","Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica","26","15"
"Q3335328","Naka Drotské","Naka Drotské","Naka_Drotsk%C3%A9","1990","1999","Free State Cheetahs",NA,NA,NA
"Q3335328","Naka Drotské","Naka Drotské","Naka_Drotsk%C3%A9","1996","1999","Lions",NA,NA,NA
"Q3335328","Naka Drotské","Naka Drotské","Naka_Drotsk%C3%A9","2000","2001","Bulls","Bulls_(rugby)",NA,NA
"Q3335328","Naka Drotské","Naka Drotské","Naka_Drotsk%C3%A9","2001","2003","London Irish","London_Irish",NA,NA
"Q3335328","Naka Drotské","Naka Drotské","Naka_Drotsk%C3%A9","2004","2005","Lions",NA,NA,NA
"Q3335909","Napolioni Nalaga","Napolioni Nalaga","Napolioni_Nalaga",NA,NA,"Fiyi","Selecci%C3%B3n_de_rugby_de_Fiyi","16",NA
"Q3335909","Napolioni Nalaga","Napolioni Nalaga","Napolioni_Nalaga","2006","2010","ASM Clermont","ASM_Clermont_Auvergne",NA,NA
"Q3335909","Napolioni Nalaga","Napolioni Nalaga","Napolioni_Nalaga","2011",NA,"Nadroga RU",NA,NA,NA
"Q3335909","Napolioni Nalaga","Napolioni Nalaga","Napolioni_Nalaga","2012",NA,"Western Force","Western_Force",NA,NA
"Q3335909","Napolioni Nalaga","Napolioni Nalaga","Napolioni_Nalaga","2012","2015","ASM Clermont","ASM_Clermont_Auvergne",NA,NA
"Q3335909","Napolioni Nalaga","Napolioni Nalaga","Napolioni_Nalaga","2015",NA,"LOU Rugby","Lyon_Olympique",NA,NA
"Q3336729","Nathan Grey","Nathan Grey","Nathan_Grey","1994","1997","Queensland Reds",NA,NA,NA
"Q3336729","Nathan Grey","Nathan Grey","Nathan_Grey","1998","2005","NSW Waratahs","New_South_Wales_Waratahs",NA,NA
"Q3336729","Nathan Grey","Nathan Grey","Nathan_Grey","2005","2010","Kyuden Voltex",NA,NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo",NA,NA,"Fiyi","Selecci%C3%B3n_de_rugby_de_Fiyi","30","206"
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2007","2007","Perth Spirit","Perth_Spirit",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2008","2009","Randwick","Randwick_DRUFC",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2008","2008","Manly","Manly",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2010","2011","Bourgoin-Jallieu","Club_Sportif_Bourgoin-Jallieu",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2012","2012","Exeter","Exeter_Chiefs",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2011","2015","Green Rockets",NA,NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2014","2016","Crusaders","Crusaders",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2016","2020","Montpellier HRC","Montpellier_H%C3%A9rault_Rugby",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2020","2022","Leicester Tigers","Leicester_Tigers",NA,NA
"Q3337982","Nemani Nadolo","Nemani Nadolo","Nemani_Nadolo","2023",NA,"New South Wales Waratahs","New_South_Wales_Waratahs",NA,NA
"Q3339714","Nick Beal","Nick Beal","Nick_Beal",NA,NA,"Inglaterra","Selecci%C3%B3n_de_rugby_de_Inglaterra","15",NA
"Q3339714","Nick Beal","Nick Beal","Nick_Beal","1991","2004","Northampton Saints","Northampton_Saints",NA,NA
"Q3339743","Nick Farr-Jones","Nick Farr-Jones","Nick_Farr-Jones",NA,NA,"Australia","Selecci%C3%B3n_de_rugby_de_Australia","63",NA
"Q3339743","Nick Farr-Jones","Nick Farr-Jones","Nick_Farr-Jones","1980","1984","Sydney Uni FC",NA,NA,NA
"Q3339743","Nick Farr-Jones","Nick Farr-Jones","Nick_Farr-Jones","1985","1993","New South Wales Waratahs","New_South_Wales_Waratahs",NA,NA
"Q3339789","Nick Popplewell","Nick Popplewell","Nick_Popplewell",NA,NA,"Irlanda","Selecci%C3%B3n_de_rugby_de_Irlanda","48",NA
"Q3339789","Nick Popplewell","Nick Popplewell","Nick_Popplewell","1983","1994","Greystones RFC",NA,NA,NA
"Q3339789","Nick Popplewell","Nick Popplewell","Nick_Popplewell","1994","1995","Wasps RFC","Wasps_RFC",NA,NA
"Q3339789","Nick Popplewell","Nick Popplewell","Nick_Popplewell","1995","2001","Newcastle Falcons","Newcastle_Falcons",NA,NA
"Q3340158","Nicolas Brusque","Nicolas Brusque","Nicolas_Brusque","1997",NA,"Francia","Selecci%C3%B3n_de_rugby_de_Francia","27","38"
"Q3340158","Nicolas Brusque","Nicolas Brusque","Nicolas_Brusque","1994","2001","Section Paloise",NA,NA,NA
"Q3340158","Nicolas Brusque","Nicolas Brusque","Nicolas_Brusque","2001","2010","Biarritz Olympique",NA,NA,NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo",NA,NA,"Argentina","Selecci%C3%B3n_de_rugby_de_Argentina","33",NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo","2004","2008","Jockey Club de Rosario","Jockey_Club_de_Rosario",NA,NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo","2008","2010","Union Sportive Dacquoise","Union_Sportive_Dacquoise",NA,NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo","2010","2012","Stade Toulousain","Stade_Toulousain",NA,NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo","2013",NA,"Southern Kings","Southern_Kings",NA,NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo","2013","2014","LOU Rugby","Lyon_Olympique",NA,NA
"Q3341190","Nicolás Vergallo","Nicolás Vergallo","Nicol%C3%A1s_Vergallo","2014",NA,"Tarbes Pyrénées Rugby",NA,NA,NA
