"rugbyscopeId","altNames","teamWP","fusionName"
"2907","Counties Manukau; Counties Manukau Steelers","Counties_Manukau_Steelers","Counties Manukau Rugby Union Team"
"2210","NSW Country Eagles","New_South_Wales_Country_Eagles","New South Wales Country Eagles"
"740","Western Sydney Rams",NA,"Western Sydney Rams"
"740","Greater Sydney Rams",NA,"Western Sydney Rams"
"581","Parramatta Two Blues",NA,"Parramatta Two Blues"
"2345","Lelo",NA,"RC Lelo Tbilisi"
"55","Sydney Rays",NA,"Central Coast Rays"
"689","Sydney Stars",NA,"Sydney Stars"
"737","West Harbour RFC",NA,"West Harbour RFC"
"526","Gold Coast Breakers",NA,"Gold Coast Breakers"
"114","Rotherham Titans",NA,"Rotherham R.U.F.C."
"404","Amatori Rugby San Donà",NA,"Rugby San Donà"
"46","Amatori Catania",NA,"Amatori Catania"
"610","Rugby Bologna 1928",NA,"Rugby Bologna"
"17","Pacific Islanders","Pacific_Islanders","Pacific Islanders rugby union team"
"368","Rugby Parma","Rugby_Parma","Rugby Parma FC"
"1385","NTT Communications Shining Arcs",NA,"NTT Shining Arcs"
"620","Aubenas",NA,"Rugby club Aubenas Vals"
"2433","Sunwolves","Sunwolves","Sunwolves"
"1891","Toyota Industries Shuttles",NA,"Toyota Industries Shuttles Aichi"
"412","AS Maçon",NA,"Association sportive mâconnaise"
"604","RC Chalon",NA,"RC Chalon"
"125","Stade Aurillac",NA,"Stade Aurillacois Cantal Auvergne"
"539","UE Santboiana; U.E. Santboiana","Uni%C3%B3_Esportiva_Santboiana","UE Santboiana"
"464","Moraleja Alcobendas; M.A.R.U.; Club Alcobendas Rugby; Alcobendas Rugby; Sanitas Alcobendas","Club_Alcobendas_Rugby","Alcobendas Rugby"
"7336","Teachers Eastern Auckland",NA,"Teachers Eastern Auckland"
"2037","B.U.C",NA,"Barcelona Universitari Club"
"2333","UBC Old Boys Ravens",NA,"UBC Old Boys Ravens"
"1106","Club Banco Hipotecario Nacional","Club_Banco_Hipotecario_Nacional","Club Banco Hipotecario"
"208","Rugby Club Narbonne",NA,"RC Narbonne"
"1912","Cardiff Metropolitan RFC",NA,"Cardiff Metropolitan University RFC"
"829","Newbridge RFC",NA,"Newbridge RFC"
"579","Panasonic Sanyo Wildknights",NA,"Saiatama Panasonic Wild Knights"
"1154","Curupaytí","Curupayt%C3%AD_Club_de_Rugby","Curupaytí Club de Rugby"
"5","Massy",NA,"RC Massy"
"408","Saint-Junien",NA,"AS Saint-Junien"
"474","Vienne",NA,"Club sportif de Vienne rugby"
"223","Coventry; Coventry RFC","Coventry_RFC","Coventry R.F.C."
"589","Plymouth Albion",NA,"Plymouth Albion R.F.C."
"220","Cornish Pirates","Cornish_Pirates","Cornish Pirates"
"1232","RCJ Farul Constanța",NA,"RCJ Farul Constanța"
"405","San Luis Rugby Club; Club San Luis","Club_San_Luis","Club San Luis"
"152","Biarritz","Biarritz","Biarritz Olympique"
"27","Clermont","Clermont","ASM Clermont Auvergne"
"76","Montpellier","Montpellier_H%C3%A9rault_Rugby_Club","Montpellier Hérault Rugby"
"265","Club Newman",NA,"Club Newman"
"105","London Scottish; London Scottish FC","London_Scottish_FC","London Scottish F.C."
"26","Moseley RFC",NA,"Birmingham Moseley Rugby Club"
"510","FC Aix-les-Bains",NA,"Football Club Aix-les-Bains"
"4606","RC Seyssens",NA,"RC Seyssins"
"3007","Toulouse olympique employés club",NA,"Toulouse olympique employés club"
"3055","Stade nayais",NA,"Stade nayais"
"178","Asociación Alumni; Alumni","Asociaci%C3%B3n_Alumni","Asociación Alumni"
"2015","Pueyrredón Rugby Club","Pueyrred%C3%B3n_Rugby_Club","Pueyrredón Rugby Club"
"787","Udine",NA,"Rugby Udine"
"468","CA Saint-Étienne",NA,"CA Saint-Étienne Loire Sud Rugby"
"114","Rotherham Rugby",NA,"Rotherham R.U.F.C."
"440","Bridgend; Bridgend RFC","Bridgend_Ravens","Bridgend Ravens"
"2037","B.U.C.; Barcelona Universitari Club","Barcelona_Universitari_Club","Barcelona Universitari Club"
"6862","Auckland University","Universidad_de_Auckland","University of Auckland"
"279","VVA Saracens",NA,"VVA-Podmoskovye Monino"
"1699","Aviator de Kiev",NA,"RC Aviator"
"2037","Barcelona Universitari Club",NA,"Barcelona Universitari Club"
"71","FC Barcelona; FC Barcelona(junior)","F%C3%BAtbol_Club_Barcelona_(rugby)","FC Barcelona Rugby"
"725","Universidad de Queensland","Universidad_de_Queensland","University of Queensland Rugby Club"
"516","GPS Rugby",NA,"GPS Rugby"
"669","Stade Hendayais",NA,"Stade hendayais rugby"
"235","Boland Cavaliers; Boland","Boland_Cavaliers","Boland Cavaliers"
"407","AS Mérignac",NA,"AS Mérignac"
"10","Racing Club de France","Racing_Club_de_France","Racing 92"
"733","Waterloo Rugby Club",NA,"Waterloo FC"
"1476","Loughborough Students",NA,"Loughborough Students RUFC"
"245","Edinburgh Accies",NA,"Edinburgh Academical Football Club"
"606","Randwick",NA,"Randwick DRUFC"
"690","Sydney University FC",NA,"Sydney University Football Club"
"618","Rugby Lyons Piacenza",NA,"Rugby Lyons Piacenza"
"13","Nottingham Rugby",NA,"Nottingham R.F.C."
"607","Richmond Rugby",NA,"Richmond Rugby Club"
"1583","North Shore",NA,"North Shore Rugby Football Club"
"195","Melrose RFC","Melrose_RFC","Melrose RFC"
"655","SA Mauleon",NA,"Sport athlétique mauléonais"
"78","Vigo Rugby Club","Vigo_Rugby_Club","Vigo RC"
"2905","Tasman Mako; Tasman Rugby Union","Tasman_Mako","Tasman Rugby Union Team"
"102","Krasny Yar Krasnoyarsk",NA,"Krasny Yar Krasnoyarsk"
"2388","CSM București",NA,"CSM București"
"2887","Pilier Rugby Club",NA,"Pilier Rugby Club"
"57","Oviedo Rugby Club","Real_Oviedo_Rugby","Real Oviedo Rugby"
"343","Rugby Club Steaua Bucarest",NA,"CSA Steaua București"
"342","Romanian Wolves; București Wolves","Romanian_Wolves","București Wolves"
"594","SCM Rugby Timișoara",NA,"SCM USV Timișoara"
"2913","Taranaki RFU",NA,"Taranaki Rugby Union Team"
"83","CR La Vila","Club_de_Rugby_La_Vila","CR La Vila"
"171","Gatos de Madrid(franquicia); Gatos de Madrid","Gatos_de_Madrid","Madrid Gatos"
"1621","Olympus XV(franquicia)","Olympus_Rugby_XV_Madrid","Olympus Rugby XV Madrid"
"13","Nottingham R.F.C.",NA,"Nottingham R.F.C."
"6954","Tatami Rugby Club",NA,"Tatami Rugby Club"
"2310","Meraloma",NA,"Meraloma Rugby"
"454","Cambridge University",NA,"Cambridge University RUFC"
"13","Nottingham",NA,"Nottingham R.F.C."
"642","Saint-Médard",NA,"Saint-Médard rugby club"
"1922","NUI Galway RFC",NA,"University College Galway R.F.C."
"592","St Mary's College RFC","St_Mary%27s_College_RFC","St Mary's College RFC"
"544","Lansdowne RFC",NA,"Lansdowne Football Club"
"1494","Marist Brothers",NA,"Marist Brothers Old Boys RFC"
"324","RC Montauban",NA,"US Montauban"
"650","Souths Rugby",NA,"Souths Rugby"
"577","Orrell RUFC",NA,"Orrell Rugby Club"
"674","RC Nice",NA,"Rugby Nice Côte d'Azur Université-Racing"
"1891","Tokyo Shokki Shuttles",NA,"Toyota Industries Shuttles Aichi"
"689","Sydney Fleet",NA,"Sydney Stars"
"111","Exeter Chiefs; Exeter","Exeter_Chiefs","Exeter Chiefs"
"724","Universidad Colegio Cork","Universidad_de_Cork","University College Cork RFC"
"489","Dolphin RFC",NA,"Dolphin RFC"
"165","Hawick RFC","Hawick_RFC","Hawick RFC"
"1189","Dunbar RFC",NA,"Dunbar RFC"
"1290","Haddington RFC",NA,"Haddington RFC"
"233","Atlantic Pumas",NA,"Pumas"
"2264","La Salle Rugby Club",NA,"Asociación de Ex-Alumnos del Colegio de La Salle"
"1867","Tala Rugby Club; Tala RC","Tala_Rugby_Club","Tala Rugby Club"
"23","Uruguay; Selección de rugby de Uruguay","Selecci%C3%B3n_de_rugby_de_Uruguay","Uruguay national rugby union team"
"455","Carrasco Polo Club","Carrasco_Polo_Club","Carrasco Polo Club"
"175","Vacceos Cavaliers","Vacceos_Cavaliers","Vacceos Cavaliers"
"41","CRC Madrid Noroeste","CRC_Madrid","CRC Pozuelo"
"706","US Bergerac",NA,"US Bergerac"
"2036","Rugby Brescia","Rugby_Brescia","Rugby Brescia"
"1358","Ikey Tigers",NA,"Ikey Tigers"
"519","Garryowen Football Club","Garryowen_Football_Club","Garryowen Football Club"
"123","Cavalieri Prato",NA,"Rugby Club I Cavalieri"
"93","Tahití","Selecci%C3%B3n_de_rugby_de_Tahit%C3%AD","Tahiti national rugby union team"
"3335","UNC Rugby",NA,"Universidad Nacional de Córdoba Rugby"
"731","Warringah Rugby Club",NA,"Warringah RC"
"2687","CUBA","Club_Universitario_de_Buenos_Aires_(rugby)","Club Universitario de Buenos Aires rugby"
"2344","Western Suburbs","Western_Suburbs_FC","Western Suburbs RFC"
"1232","Farul Constanţa; Farul Constanța","Fotbal_Club_Farul_Constan%C8%9Ba","RCJ Farul Constanța"
"488","Dinamo București","Fotbal_Club_Dinamo_de_Bucarest","CS Dinamo București"
"3381","Mendoza RC",NA,"Mendoza Rugby Club"
"404","Rugby San Donà",NA,"Rugby San Donà"
"809","Cesena Rugby Club",NA,"Cesena Rugby Club"
"46","Amatori Catania Rugby",NA,"Amatori Catania"
"2488","Lomas Athletic Club","Lomas_Athletic_Club","Lomas Athletic Club (rugby)"
"89","Tarbes Pyrénées",NA,"Tarbes Pyrénées Rugby"
"343","CSA Steaua Bucarest",NA,"CSA Steaua București"
"343","CSA Steaua București","CSA_Steaua_Bucarest","CSA Steaua București"
"1232","Farul Constanța",NA,"RCJ Farul Constanța"
"2388","București",NA,"CSM București"
"115","Ordizia RE; Ordizia Rugby Elkartea; AMPO Ordizia","Ordizia_Rugby_Elkartea","Ordizia RE"
"640","Saint-Jean-de-Luz Olympique",NA,"Saint-Jean-de-Luz Olympique rugby team"
"2889","Saint Germain",NA,"MLSGP Rugby"
"4148","Wiveliscombe RFC",NA,"Wiveliscombe RFC"
"4746","Arudy","Arudy","ES Arudyenne"
"7147","Louvie-Juzon",NA,"Louvie sports"
"506","Fiji Warriors",NA,"Fiji Warriors"
"1589","Northern Sharks",NA,"Northern Sharks"
"357","Jed-Forest RFC",NA,"Jed-Forest RFC"
"182","CA Périgueux",NA,"CA Périgueux"
"720","USON Nevers",NA,"USON Nevers"
"651","Soyaux Angoulême XV Charente; Soyaux Angoulême","Soyaux_Angoul%C3%AAme_XV_Charente","Soyaux Angoulême XV Charente"
"721","US Seynoise",NA,"Union sportive seynoise"
"7474","Te Atatu",NA,"Te Atatu Rugby"
"1947","Waitemata RFSU",NA,"Waitemata Rugby Football and Sports Club"
"181","Provence Rugby",NA,"Provence Rugby"
"89","Tarbes; Tarbes Pyrénées rugby; Stado Tarbes PR; Stado Tarbes Pyrénées; Stado Tarbes Pyrénées Rugby","Stado_Tarbes_Pyr%C3%A9n%C3%A9es_Rugby","Tarbes Pyrénées Rugby"
"548","Lille MR",NA,"Lille Métropole rugby"
"543","La Plata Rugby Club","La_Plata_Rugby_Club","La Plata Rugby Club"
"668","Domont",NA,"Stade domontois rugby club"
"394","Valence d'Agen",NA,"Avenir Valencien"
"2347","James Bay A.A.",NA,"James Bay Athletic Association"
"730","Wanganui RFU",NA,"Wanganui Rugby Football Union"
"1025","Buenos Aires Cricket & RC",NA,"Buenos Aires Cricket & Rugby Club"
"1497","Marista Rugby Club","Marista_Rugby_Club","Marista Rugby Club"
"295","Cahors",NA,"Cahors Rugby"
"1919","United Rugby Club",NA,"United Rugby Club"
"1250","Sanix Blues",NA,"Munakata Sanix Blues"
"193","Jockey Club de Rosario","Jockey_Club_de_Rosario","Jockey Club de Rosario"
"393","SC Graulhetois",NA,"Sporting Club Graulhetois"
"1268","Glenrothes RFC",NA,"Glenrothes RFC"
"2910","Northland Rugby",NA,"Northland Rugby Union Team"
"2904","North Harbour Rugby",NA,"North Harbour Rugby Union Team"
"561","Hernani CRE","Hernani_Club_de_Rugby_Elkartea","Hernani Club Rugby Elkartea"
"640","Saint Jean de Luz",NA,"Saint-Jean-de-Luz Olympique rugby team"
"3073","Urayasu D-Rocks",NA,"Urayasu D-Rocks"
"793","AS Ruggers Tarvisium",NA,"Ruggers Tarvisium"
"1273","Gosforth RFC",NA,"Gosforth Rugby Football Club"
"234","Wildeklawer Griquas",NA,"Griquas"
"105","London Scottish FC",NA,"London Scottish F.C."
"708","US Marmande",NA,"Union sportive Marmande rugby"
"717","Union Sportive Carmausine",NA,"Union sportive carmausine"
"439","Boucau Tarnos Stade",NA,"Boucau Tarnos stade"
"125","Stade Aurillacois",NA,"Stade Aurillacois Cantal Auvergne"
"1128","Los Tilos; Club de Rugby Los Tilos","Club_de_Rugby_Los_Tilos","Club de Rugby Los Tilos"
"2703","Toronto Arrows","Toronto_Arrows","Toronto Arrows"
"5947","Zingarei-Richmond",NA,"Zingari Richmond RFC"
"1904","Tuggeranong Vikings",NA,"Tuggeranong Vikings"
"1659","Ponsonby RFC",NA,"Ponsonby RFC"
"250","US Bressane",NA,"Union Sportive Bressane"
"7155","Marist Saint Patricks",NA,"Marist St Pats Rugby Football Club"
"6083","Oriental Rongotai",NA,"Oriental-Rongotai FC"
"365","Blackheath FC",NA,"Blackheath F.C."
"490","Doncaster Knights",NA,"Doncaster R.F.C."
"541","King Country Rugby",NA,"King Country Rugby Football Union"
"274","Selkirk RFC",NA,"Selkirk RFC"
"2346","Huirapuca","Huirapuca","Huirapuca Social Club"
"359","Atlético del Rosario",NA,"Club Atlético del Rosario"
"2694","Jockey Club de Salta",NA,"Jockey Club de Salta"
"1187","Duendes Rugby Club; Duendes R.C. Amateur","Duendes_Rugby_Club","Duendes Rugby Club"
"2897","Moana Pasifika","Moana_Pasifika","Moana Pasifika"
"428","Tucumán Rugby Club; Tucumán Rugby","Tucum%C3%A1n_Rugby_Club","Tucumán Rugby Club"
"582","Partenope Rugby Club",NA,"Partenope Rugby"
"678","Stade Rouen",NA,"Rouen Normandie Rugby"
"1200","East Coast Rugby Union",NA,"East Coast Rugby Football Union"
"957","Bay of Plenty Rugby; Bay of Plenty RU; Bay of Plenty Steamers","Bay_of_Plenty_Steamers","Bay of Plenty Steamers"
"2478","Hino Red Dolphins",NA,"Hino Red Dolphins"
"680","Stirling County RFC",NA,"Stirling County RFC"
"572","Old Mission Beach",NA,"Old Mission Beach Athletic Club RFC"
"549","Liverpool St Helens F.C.",NA,"Liverpool St Helens F.C."
"2913","Taranaki RFC",NA,"Taranaki Rugby Union Team"
"928","Auckland RU",NA,"Auckland rugby union team"
"733","Firwood Waterloo",NA,"Waterloo FC"
"2223","Kochebi",NA,"RC Kochebi Bolnisi"
"2188","Rhône",NA,"ROC La Voulte-Valence"
"664","Bagnères",NA,"Stade Bagnérais"
"1111","Gimnasia y Esgrima","Club_Gimnasia_y_Esgrima_de_Rosario","Club Gimnasia y Esgrima de Rosario"
"805","Verona",NA,"Verona Rugby"
"1473","Los Matreros",NA,"Rugby Club los Matreros"
"396","SC Mazamet",NA,"SC Mazamet"
"1474","Tarcos","Los_Tarcos_Rugby_Club","Los Tarcos Rugby Club"
"717","US Carmaux",NA,"Union sportive carmausine"
"624","RC Nîmes",NA,"RC Nîmes"
"1607","Old Georgian Club",NA,"Old Georgian Club"
"831","Piacenza Rugby Club",NA,"Piacenza Rugby Club"
"313","República Checa","Selecci%C3%B3n_de_rugby_de_la_Rep%C3%BAblica_Checa","Czech Republic national rugby union team"
"688","RC Říčany",NA,"RC Říčany"
"1420","Rugby Club Valencia","Rugby_Club_Valencia","RC Valencia"
"497","Eastwood Rugby Club",NA,"Eastwood Rugby Club"
"1107","Club Champagnat","Club_Champagnat","Club Champagnat"
"589","Plymouth Albion R.F.C.",NA,"Plymouth Albion R.F.C."
"2147","Rugby Leonessa 1928",NA,"Rugby Leonessa 1928"
"7261","Borgo Poncarale",NA,"Rugby Borgo Poncarale"
"675","SO Chambéry",NA,"Stade Olympique Chambérien Rugby"
"619","RAC Angérien",NA,"Rugby Athletic Club angérien"
"604","RC Chalon-sur-Saône",NA,"RC Chalon"
"315","RCT Toulon",NA,"RC Toulonnais"
"3223","Liceo Rugby Mendoza; Liceo Rugby Club","Liceo_Rugby_Club_de_Mendoza","Liceo Rugby Club"
"1334","COBS","Craighouse_Old_Boys","Craighouse Old Boys"
"1989","World Fighting Bull",NA,"World Fighting Bull"
"2255","Melbourne Rising","Melbourne_Rising","Melbourne Rising"
"2927","US Garazi",NA,"Union sportive Garazi"
"642","Saint-Médard RC",NA,"Saint-Médard rugby club"
"305","Costa de Marfil","Selecci%C3%B3n_de_rugby_de_Costa_de_Marfil","Ivory Coast national rugby union team"
"2930","Biscarrosse Olympique",NA,"Biscarrosse olympique rugby"
"738","West Hartlepool",NA,"West Hartlepool RFC"
"527","Gordon RFC",NA,"Gordon RFC"
"1354","IBM Big Blue",NA,"IBM Big Blue"
"684","Sunshine Coast Stingrays",NA,"Sunshine Coast Stingrays"
"1368","WolfhoundsIrlanda","Ireland_Wolfhounds","Ireland Wolfhounds"
"447","Baia Mare",NA,"CSM Baia Mare"
"342","București Wolves","Bucure%C8%99ti_Wolves","București Wolves"
"1041","Cluj",NA,"CS Universitatea Cluj-Napoca"
"548","Lille Métropole Rugby",NA,"Lille Métropole rugby"
"7465","Combined Services",NA,"Combined Services"
"431","Bera Bera; Bera Bera Rugby","Bera_Bera_Rugby_Taldea","Bera Bera RT"
"733","Waterloo RFC",NA,"Waterloo FC"
"588","Complutense Cisneros; CR Cisneros; C. R. Cisneros","Club_de_Rugby_Cisneros","CR Cisneros"
"4446","Nadroga RU",NA,"Nadroga Stallions"
"552","Manly","Manly","Manly RUFC"
"562","Green Rockets",NA,"NEC Green Rockets Tokatsu"
"690","Sydney Uni FC",NA,"Sydney University Football Club"
"530","Greystones RFC",NA,"Greystones RFC"
"179","Southern Kings","Southern_Kings","Southern Kings"
"1972","Weston-super-Mare",NA,"Weston-super-Mare RFC"
"255","Grenoble","Grenoble_Foot_38","Football Club Grenoble Rugby"
"4470","Salanque CR",NA,"Salanque Côte Radieuse"
"2388","CSM Bucarest",NA,"CSM București"
"5042","Foyer Laïque Haut Vernet",NA,"F Laique Ht Vernet Perpignan"
"1921","Universitario","Universitario_Rugby_Club_(Tucum%C3%A1n)","Universitario Rugby Club de Tucumán"
"227","Montevideo Cricket Club","Montevideo_Cricket_Club","Montevideo Cricket Club"
"394","Avenir Valencien",NA,"Avenir Valencien"
"671","Stade Lavelanétien",NA,"Stade lavelanétien"
"442","Brothers Old Boys",NA,"Brothers Old Boys"
"216","Ebbw Vale RFC",NA,"Ebbw Vale RFC"
"266","Perpignan; Perpiñán","USA_Perpignan","USA Perpignan"
"482","Crociati Rugby","Crociati_Rugby","Crociati Rugby Football Club"
"5083","US Eauze",NA,"US Eauze d'Armagnac"
"2859","ES Gimont",NA,"Étoile sportive gimontoise rugby"
"719","Isle Jourdain",NA,"US L'Isle-Jourdain"
"361","Marlborough",NA,"Marlborough Rugby Union"
"603","Racing Club Vichy",NA,"Racing Club Vichy Rugby"
"1343","Honda Heat",NA,"Mie Honda Heat"
"193","Jockey Club Rosario",NA,"Jockey Club de Rosario"
"358","Wanderers F.C.",NA,"Wanderers F.C."
"957","Bay of Plenty Steamers",NA,"Bay of Plenty Steamers"
"1995","Yokogawa Musashino Atlastars",NA,"Yokogawa Musashino Atlastars"
"198","CA San Martín",NA,"San Martín de Tucumán"
"32","Chile; Selección de rugby de Chile","Selecci%C3%B3n_de_rugby_de_Chile","Chile national rugby union team"
"6260","Police",NA,"Police"
"26","Birmingham Moseley",NA,"Birmingham Moseley Rugby Club"
"7469","Yalalevu Rugby",NA,"Yalalevu Rugby"
"2038","Red Hurricanes",NA,"Red Hurricanes Osaka"
"594","Timișoara Saracens",NA,"SCM USV Timișoara"
"1072","Central Vikings",NA,"Central Vikings Rugby Union"
"957","Bay of Plenty RU",NA,"Bay of Plenty Steamers"
"3298","Avenir Gruissanais",NA,"Avenir Gruissanais"
"2598","Hasparren AC",NA,"Hasparren AC"
"1582","North Otago RFC",NA,"North Otago Rugby Football Union"
"3245","Club Logaritmo Rugby",NA,"Club Logaritmo Rugby"
"478","Coca-Cola Red Sparks",NA,"Coca Cola West Red Sparks"
"720","USON Nevers Rugby",NA,"USON Nevers"
"165","Hawick RFU",NA,"Hawick RFC"
"1394","Kandy Sports Club",NA,"Kandy Sports Club"
"1679","Preston Grasshoppers",NA,"Preston Grasshoppers R.F.C."
"4450","Rewa",NA,"Rewa"
"63","Fiamme Oro Rugby","Fiamme_Oro_Rugby","Fiamme Oro Rugby"
"840","Rugby Città di Frascati SSD",NA,"Rugby Frascati Union"
"803","CUS Roma Rugby",NA,"CUS Roma Rugby"
"49","Capitolina Rugby",NA,"Unione Rugby Capitolina"
"1128","Club de Rugby Los Tilos",NA,"Club de Rugby Los Tilos"
"843","Grande Milano Rugby",NA,"Rugby Grande Milano"
"610","Bolonia",NA,"Rugby Bologna"
"1879","Teqüe Rugby Club","Teq%C3%BCe_Rugby_Club","Teqüe Rugby Club"
"5742","Tauranga Sports Club",NA,"Tauranga Sports Club"
"1325","Cha Roga Club","Cha_Roga_Club","Cha Roga Club"
"549","Liverpool St Helens",NA,"Liverpool St Helens F.C."
"1046","Caldy Rugby Club",NA,"Caldy Rugby Football Club"
"2909","Manawatu","Manawatu_Rugby_Football_Union","Manawatu Rugby Union Team"
"5792","Southbridge RFC",NA,"Southbridge RFC"
"299","Cataluña","Selecci%C3%B3n_de_rugby_de_Catalu%C3%B1a","Catalonia national rugby union team"
"2963","Freyberg RC",NA,"Freyberg Old Boys RFC"
"226","Old Boys Club","Old_Boys_Club","Old Boys & Old Girls Club"
"1336","Sannio","Unione_Rugby_Sannio","Unione Rugby Sannio"
"649","Southern Districts",NA,"Southern Districts Rugby Club"
"1049","California Golden Bears",NA,"California Golden Bears rugby"
"957","Bay of Plenty","Regi%C3%B3n_de_Bay_of_Plenty","Bay of Plenty Steamers"
"7479","Borneo Eagles",NA,"Borneo Eagles Rugby Club"
"1949","Gales sub-18",NA,"Wales national under-18 rugby union team"
"1950","Gales sub-20",NA,"Wales national under-20 rugby union team"
"90","Islas Cook","Selecci%C3%B3n_de_rugby_de_Islas_Cook","Cook Islands national rugby union team"
"233","Pumas","Pumas_(rugby)","Pumas"
"2038","Red Hurricanes Osaka",NA,"Red Hurricanes Osaka"
"2910","Northland","Northland_(rugby)","Northland Rugby Union Team"
"1056","Yokohama Canon Eagles",NA,"Yokohama Canon Eagles"
"7470","White Plains RFC",NA,"White Plains Rugby Football club"
"491","Dublin University",NA,"Dublin University Football Club"
"18","Portugal","Selecci%C3%B3n_de_rugby_de_Portugal","Portugal national rugby union team"
"459","CDU Porto",NA,"Centro Desportivo Universitário do Porto"
"533","GD Direito",NA,"GD Direito"
"139","Bedwas",NA,"Bedwas RFC"
"1209","Edinburgh University RFC",NA,"Edinburgh University RFC"
"42","Canberra Vikings","Canberra_Vikings","Canberra Vikings"
"302","USA Limoges",NA,"USA Limoges"
"559","Montluçon Rugby",NA,"Montluçon Rugby"
"7153","Andalucía Bulls Marbella RC",NA,"Marbella RC"
"470","Liceo Francés C.R.",NA,"CR Liceo Francés"
"1682","Prince of Wales Country Club","Prince_of_Wales_Country_Club_(Rugby)","Prince of Wales Country Club"
"2915","Waikato Mooloos",NA,"Waikato Rugby Union Team"
"2013","Les Abelles Rugby Club","Les_Abelles_Rugby_Club","CR Les Abelles"
"2904","North Harbour","North_Harbour_Rugby_Union","North Harbour Rugby Union Team"
"1179","Dings Crusaders RFC",NA,"Dings Crusaders RFC"
"492","Dungannon RFC",NA,"Dungannon RFC"
"2912","Southland","Southland_Stags","Southland"
"116","Alemania","Germany_national_rugby_union_team","Germany national rugby union team"
"1105","Club San Martín",NA,"Club San Martín"
"7440","URBA","Uni%C3%B3n_de_Rugby_de_Buenos_Aires","Unión de Rugby de Buenos Aires Team"
"993","Boston RFC",NA,"Boston RFC"
"1055","Canberra Royals",NA,"Canberra Royals"
"850","Rugby Vicenza",NA,"ASD Rugby Vicenza"
"2691","American Raptors","American_Raptors","American Raptors"
"683","Sunnybank Rugby",NA,"Sunnybank Rugby"
"75","University College Dublin",NA,"University College Dublin R.F.C."
"454","Universidad de Cambridge",NA,"Cambridge University RUFC"
"2547","Edinburgh Wanderers",NA,"Edinburgh Wanderers"
"660","Saint-Nazaire",NA,"Sporting Club nazairien"
"627","Rugby Club Bassin d'Arcachon",NA,"Rugby Club bassin d'Arcachon"
"2909","Manawatu Turbos; Manawatu Rugby Union","Manawatu_Turbos","Manawatu Rugby Union Team"
"1631","BC Bears",NA,"Pacific Tyee"
"1853","Sundays Well RFC",NA,"Sundays Well RFC"
"2509","Escocia sub-21",NA,"Scotland national under-21 rugby union team"
"1786","Escocia A",NA,"Scotland A national rugby union team"
"918","Army",NA,"Army Rugby Union"
"2905","Tasman Rugby Union",NA,"Tasman Rugby Union Team"
"1217","Selección de rugby sub-18 de Inglaterra",NA,"England national under-18 rugby union team"
"163","Selección juvenil de rugby de Inglaterra; Inglaterra U20; Inglaterra (sub-20)","Selecci%C3%B3n_juvenil_de_rugby_de_Inglaterra","England national under-20 rugby union team"
"824","England Saxons","Inglaterra_A","England Saxons"
"267","Leinster","Leinster","Leinster Rugby"
"567","Northern Suburbs",NA,"Northern Suburbs Rugby Club"
"42","University of Canberra Vikings",NA,"Canberra Vikings"
"2062","Doshisha University Rugby Football Club",NA,"Doshisha University Rugby Football Club"
"2038","NTT DoCoMo Red Hurricanes Osaka",NA,"Red Hurricanes Osaka"
"542","Kobe Steel Kobelco Steelers",NA,"Kobelco Kobe Steelers"
"690","Sydney University",NA,"Sydney University Football Club"
"365","Blackheath Rugby",NA,"Blackheath F.C."
"3139","Miami Sharks","Miami_Sharks","Miami Sharks"
"7162","Moata'a",NA,"Moata'a Rugby Club"
"531","Griffons","Griffons","Griffons"
"730","Wanganui",NA,"Wanganui Rugby Football Union"
"1591","Norths Devils",NA,"Norths Devils"
"2156","RC Locomotive Tbilisi",NA,"RC Locomotive Tbilisi"
"633","Rugby Club Vannes; RC Vannes; Vannes","Rugby_Club_Vannes","Rugby Club Vannes"
"6898","Rugby Kaneka Chemicals",NA,"Kaneka Corporation"
"217","Dundee HSFP",NA,"Dundee HSFP"
"1880","Thames Valley RFU",NA,"Thames Valley Rugby Football Union"
"1921","Universitario de Tucumán",NA,"Universitario Rugby Club de Tucumán"
"1789","Escocia U20; Escocia (sub-20)","Selecci%C3%B3n_juvenil_de_rugby_de_Escocia","Scotland national under-20 rugby union team"
"1507","Melbourne RUFC",NA,"Melbourne Rugby Union Football Club"
"1745","Redruth R.F.C.",NA,"Redruth R.F.C."
"7468","York St John University",NA,"York St John University"
"999","Bradford & Bingley RFC",NA,"Bradford & Bingley RFC"
"103","Border Bulldogs","Border_Bulldogs","Border Bulldogs"
"1115","Club Natación y Gimnasia; Natación y Gimnasia","Club_Nataci%C3%B3n_y_Gimnasia","Club Natación y Gimnasia"
"2825","Olimpia Lions; Yacare XV","Yacare_XV","Yacare XV"
"1065","Cascais Rugby Linha",NA,"Cascais Rugby Linha"
"1622","Ontario Blues",NA,"Ontario Blues"
"2702","Durham University Rugby",NA,"Durham University Rugby Football Club"
"918","Army Rugby Union",NA,"Army Rugby Union"
"2592","Scottish Exiles",NA,"Scottish Exiles"
"1474","Los Tarcos Rugby Club",NA,"Los Tarcos Rugby Club"
"3414","Bigua Rugby Club",NA,"Biguá Rugby Club"
"543","La Plata R.C.",NA,"La Plata Rugby Club"
"1116","Club Palermo Bajo",NA,"Club Palermo Bajo"
"690","Sydney University Football Club",NA,"Sydney University Football Club"
