"origWdId","origName","itName","wpPage","stintType","timePeriod","teamName","teamWP","matchesPlayed","pointsScored","startYear","endYear"
"Q3481368","Shane Jennings","Shane Jennings","Shane_Jennings","International","2007-","Irlanda","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","13","5","2007",NA
"Q3481564","Shaun Berne","Shaun Berne","Shaun_Berne","Senior","1999-2001","Bath","Bath_Rugby","28","80","1999","2001"
"Q3481564","Shaun Berne","Shaun Berne","Shaun_Berne","Senior","2006-2009","Bath","Bath_Rugby","55","107","2006","2009"
"Q3481564","Shaun Berne","Shaun Berne","Shaun_Berne","Senior","2011-2013","Calvisano","Rugby_Calvisano","36","10","2011","2013"
"Q3481564","Shaun Berne","Shaun Berne","Shaun_Berne","Senior","2002-2006","Waratahs","New_South_Wales_Waratahs","38","57","2002","2006"
"Q3481564","Shaun Berne","Shaun Berne","Shaun_Berne","Senior","2009-2011","Leinster","Leinster_Rugby","18","39","2009","2011"
"Q3482463","Shontayne Hape","Shontayne Hape","Shontayne_Hape","Senior","2008-11","Bath","Bath_Rugby","46","25","2008","2011"
"Q3482463","Shontayne Hape","Shontayne Hape","Shontayne_Hape","Senior","2011-12","London Irish","London_Irish_Rugby_Football_Club","5","10","2011","2012"
"Q3482463","Shontayne Hape","Shontayne Hape","Shontayne_Hape","Senior","2012-13","Montpellier","Montpellier_H%C3%A9rault_Rugby","12","5","2012","2013"
"Q3482463","Shontayne Hape","Shontayne Hape","Shontayne_Hape","International","2010-11","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","13","10","2010","2011"
"Q3482545","Shota Horie","Shōta Horie","Sh%C5%8Dta_Horie","Regional","2012-2012","Otago","Otago_Rugby_Football_Union","5","5","2012","2012"
"Q3482545","Shota Horie","Shōta Horie","Sh%C5%8Dta_Horie","Senior","2010-","Wild Knights","Saitama_Wild_Knights","150","155","2010",NA
"Q3482545","Shota Horie","Shōta Horie","Sh%C5%8Dta_Horie","Senior","2013-15","Rebels","Melbourne_Rebels","18","5","2013","2015"
"Q3482545","Shota Horie","Shōta Horie","Sh%C5%8Dta_Horie","Senior","2016-19","Sunwolves","Sunwolves","26","15","2016","2019"
"Q3482545","Shota Horie","Shōta Horie","Sh%C5%8Dta_Horie","International","2009-","Giappone","Nazionale_maschile_di_rugby_a_15_del_Giappone","72","50","2009",NA
"Q3482905","Siaosi Vaili","Siaosi Vaili","Siaosi_Vaili","Regional","2000-2000","Counties Manukau","Counties_Manukau_Rugby_Football_Union","1","5","2000","2000"
"Q3482905","Siaosi Vaili","Siaosi Vaili","Siaosi_Vaili","Regional","2002-2002","Hawke's Bay",NA,"1","0","2002","2002"
"Q3482905","Siaosi Vaili","Siaosi Vaili","Siaosi_Vaili","Senior","2003-04","Exeter","Exeter_Chiefs",NA,NA,"2003","2004"
"Q3482905","Siaosi Vaili","Siaosi Vaili","Siaosi_Vaili","Senior","2004-06","Worcester","Worcester_Rugby","27","20","2004","2006"
"Q3482905","Siaosi Vaili","Siaosi Vaili","Siaosi_Vaili","Senior","2006-07","Viadana","Rugby_Viadana",NA,NA,"2006","2007"
"Q3482905","Siaosi Vaili","Siaosi Vaili","Siaosi_Vaili","International","2001-04","Samoa","Nazionale_maschile_di_rugby_a_15_di_Samoa","10","0","2001","2004"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Regional","1997-1997","Auckland","Auckland_Rugby_Football_Union",NA,NA,"1997","1997"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Regional","1997-1999","North Harbour","North_Harbour_Rugby_Union",NA,NA,"1997","1999"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","1995-1997","Suburbs",NA,NA,NA,"1995","1997"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","1997-1999","Waitakere",NA,NA,NA,"1997","1999"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","1999-2001","Bologna","Rugby_Bologna_1928",NA,NA,"1999","2001"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2001-2003","Reggio Emilia","Valorugby_Emilia",NA,NA,"2001","2003"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2003-2004","Parma","Rugby_Parma_F.C._1931",NA,NA,"2003","2004"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2004-2006","Rovigo","Rugby_Rovigo_Delta","11","5","2004","2006"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2006-2009","Petrarca","Petrarca_Rugby","42","55","2006","2009"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2009-2010","Riviera","Rugby_Riviera_1975",NA,NA,"2009","2010"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2010-2011","Reggio Emilia","Valorugby_Emilia",NA,NA,"2010","2011"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","Senior","2011-2016","Lupi di Canolo",NA,NA,NA,"2011","2016"
"Q3483791","Silao Leaega","Silao Leaega","Silao_Leaega","International","1997-2002","Samoa","Nazionale_maschile_di_rugby_a_15_di_Samoa","19","145","1997","2002"
"Q3483970","Silvano Tartaglini","Silvano Tartaglini","Silvano_Tartaglini","Youth","1940-43","GUF Roma","CUS_Roma_Rugby",NA,NA,"1940","1943"
"Q3483970","Silvano Tartaglini","Silvano Tartaglini","Silvano_Tartaglini","Senior","1946-51","Rugby Roma","Rugby_Roma_Olimpic_Club_1930",NA,NA,"1946","1951"
"Q3483970","Silvano Tartaglini","Silvano Tartaglini","Silvano_Tartaglini","Senior","1951-53","L’Aquila","L%27Aquila_Rugby_Club",NA,NA,"1951","1953"
"Q3483970","Silvano Tartaglini","Silvano Tartaglini","Silvano_Tartaglini","International","1948-53","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","8","0","1948","1953"
"Q3484067","Silvio Orlando","Silvio Orlando","Silvio_Orlando_(rugbista)","Senior","2001-10","Benetton","Benetton_Rugby_Treviso","108","65","2001","2010"
"Q3484067","Silvio Orlando","Silvio Orlando","Silvio_Orlando_(rugbista)","Senior","2010-13","Mogliano","Mogliano_Rugby_1969","35","25","2010","2013"
"Q3484067","Silvio Orlando","Silvio Orlando","Silvio_Orlando_(rugbista)","International","2004-07","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","14","0","2004","2007"
"Q3484246","Simon Culhane","Simon Culhane","Simon_Culhane","Regional","1988-98","Southland","Southland_Rugby_Football_Union","104","976","1988","1998"
"Q3484246","Simon Culhane","Simon Culhane","Simon_Culhane","Regional","1999-1999","Otago","Otago_Rugby_Football_Union","6","48","1999","1999"
"Q3484246","Simon Culhane","Simon Culhane","Simon_Culhane","Senior","1996-99","Highlanders","Highlanders","16","96","1996","1999"
"Q3484246","Simon Culhane","Simon Culhane","Simon_Culhane","International","1995-96","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","6","114","1995","1996"
"Q3484250","Simon Danielli","Simon Danielli","Simon_Danielli","Senior","1999-2000","Univ. di Oxford",NA,"2","0","1999","2000"
"Q3484250","Simon Danielli","Simon Danielli","Simon_Danielli","Senior","2000-2000","Bristol","Bristol_Rugby","1","0","2000","2000"
"Q3484250","Simon Danielli","Simon Danielli","Simon_Danielli","Senior","2000-2004","Bath","Bath_Rugby","41","40","2000","2004"
"Q3484250","Simon Danielli","Simon Danielli","Simon_Danielli","Senior","2004-2007","Borders","Border_Reivers_(rugby_a_15)","35","55","2004","2007"
"Q3484250","Simon Danielli","Simon Danielli","Simon_Danielli","Senior","2008-2012","Ulster","Ulster_Rugby","55","95","2008","2012"
"Q3484250","Simon Danielli","Simon Danielli","Simon_Danielli","International","2003-11","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","32","40","2003","2011"
"Q3484266","Simon Easterby","Simon Easterby","Simon_Easterby","Regional","1999-2001","Llanelli","Llanelli_Rugby_Football_Club",NA,NA,"1999","2001"
"Q3484266","Simon Easterby","Simon Easterby","Simon_Easterby","Senior","1998-1999","Leeds Tykes","Leeds_Tykes","26","40","1998","1999"
"Q3484266","Simon Easterby","Simon Easterby","Simon_Easterby","Senior","2001-2003","Llanelli","Llanelli_Rugby_Football_Club","9","0","2001","2003"
"Q3484266","Simon Easterby","Simon Easterby","Simon_Easterby","Senior","2003-2010","Scarlets","Scarlets","57","10","2003","2010"
"Q3484266","Simon Easterby","Simon Easterby","Simon_Easterby","International","2000-2008","Irlanda","Nazionale_maschile_di_rugby_a_15_dell%27Irlanda","65","40","2000","2008"
"Q3484266","Simon Easterby","Simon Easterby","Simon_Easterby","International","2005-2005","British Lions","British_and_Irish_Lions","2","5","2005","2005"
"Q3484297","Simon Halliday","Simon Halliday","Simon_Halliday","Senior","1979-81","Univ. di Oxford",NA,NA,NA,"1979","1981"
"Q3484297","Simon Halliday","Simon Halliday","Simon_Halliday","Senior","1981-90","Bath","Bath_Rugby","170","260","1981","1990"
"Q3484297","Simon Halliday","Simon Halliday","Simon_Halliday","Senior","1990-92","Harlequins","Harlequin_Football_Club",NA,NA,"1990","1992"
"Q3484297","Simon Halliday","Simon Halliday","Simon_Halliday","International","1986-92","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","23","8","1986","1992"
"Q3484300","Simon Hodgkinson","Simon Hodgkinson","Simon_Hodgkinson","Senior","1981-96","Nottingham","Nottingham_Rugby_Football_Club","318","2778","1981","1996"
"Q3484300","Simon Hodgkinson","Simon Hodgkinson","Simon_Hodgkinson","Senior","1993-95","Moseley","Birmingham_Moseley_Rugby_Club",NA,NA,"1993","1995"
"Q3484300","Simon Hodgkinson","Simon Hodgkinson","Simon_Hodgkinson","International","1989-91","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","14","203","1989","1991"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Youth","1994-1999","Viterbo",NA,NA,NA,"1994","1999"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","1999-2000","Viterbo",NA,"1","0","1999","2000"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2000-2001","Rugby Roma","Rugby_Roma_Olimpic_Club_1930","1","5","2000","2001"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2001-2002","Silea","Mogliano_Rugby_1969","19","40","2001","2002"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2002-2010","Benetton","Benetton_Rugby_Treviso","95","70","2002","2010"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2012-2013","Calvisano","Rugby_Calvisano","22","15","2012","2013"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2013-2014","Viterbo",NA,NA,NA,"2013","2014"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2014-2015","L’Aquila","L%27Aquila_Rugby_Club","11","10","2014","2015"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","Senior","2010-2012","Benetton","Benetton_Rugby_Treviso","21","5","2010","2012"
"Q3484417","Simon Picone","Simon Picone","Simon_Picone","International","2004-2010","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","23","5","2004","2010"
"Q3484422","Simon Poidevin","Simon Poidevin","Simon_Poidevin","Regional","1979-92","N. Galles del Sud","New_South_Wales_Rugby_Union","58","24","1979","1992"
"Q3484422","Simon Poidevin","Simon Poidevin","Simon_Poidevin","Senior","1978-81","Sydney University",NA,"44","52","1978","1981"
"Q3484422","Simon Poidevin","Simon Poidevin","Simon_Poidevin","Senior","1982-92","Randwick","Randwick_District_Rugby_Union_Football_Club","125","84","1982","1992"
"Q3484422","Simon Poidevin","Simon Poidevin","Simon_Poidevin","International","1980-91","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","59","24","1980","1991"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Regional","2010-11","Hawke's Bay",NA,"12","20","2010","2011"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Regional","2013-2013","Wellington","Wellington_Rugby_Football_Union","1","5","2013","2013"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Senior","2008-09","Tolone","Rugby_Club_Toulonnais","17","25","2008","2009"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Senior","2010-2010","Castres","Castres_Olympique","2","0","2010","2010"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Senior","2014-20","Newcastle","Newcastle_Falcons","80","85","2014","2020"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Senior","2011-12","Aironi","Aironi_Rugby","20","15","2011","2012"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","Senior","2012-13","Zebre","Zebre_Rugby_Club","17","15","2012","2013"
"Q3485047","Sinoti Sinoti","Sinoti Sinoti","Sinoti_Sinoti","International","2010-18","Samoa","Nazionale_maschile_di_rugby_a_15_di_Samoa","9","0","2010","2018"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Youth","-2005","SAV Vierzon",NA,NA,NA,NA,"2005"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Youth","2005-06","Brive","Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin",NA,NA,"2005","2006"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Youth","2006-07","Agen","Sporting_Union_Agen_Lot-et-Garonne",NA,NA,"2006","2007"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Senior","2007-10","Agen","Sporting_Union_Agen_Lot-et-Garonne","42","25","2007","2010"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Senior","2010-12","Albi","Sporting_Club_Albigeois","56","83","2010","2012"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Senior","2012-14","Perpignano","Union_Sportive_Arlequins_Perpignanais","17","50","2012","2014"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Senior","2014-16","Bordeaux Bègles","Union_Bordeaux_B%C3%A8gles","30","35","2014","2016"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","Senior","2016-24","Tolosa","Stade_Toulousain","103","125","2016","2024"
"Q3488842","Sofiane Guitoune","Sofiane Guitoune","Sofiane_Guitoune","International","2013-19","Francia","Nazionale_maschile_di_rugby_a_15_della_Francia","9","15","2013","2019"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","Senior","1995-1998","Marist Bros. O.B.",NA,NA,NA,"1995","1998"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","Senior","1998-1999","Viadana","Rugby_Viadana",NA,NA,"1998","1999"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","Senior","1999-2003","Pontypridd","Pontypridd_Rugby_Football_Club","16","10","1999","2003"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","Senior","2012-2014","London Welsh","London_Welsh_Rugby_Football_Club","31","0","2012","2014"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","Senior","2003-2004","Celtic Warriors","Celtic_Warriors","8","15","2003","2004"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","Senior","2004-2012","Ospreys","Ospreys","98","65","2004","2012"
"Q3490651","Sonny Parker","Sonny Parker","Sonny_Parker_(rugbista)","International","2002-2008","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","31","30","2002","2008"
"Q3497946","Stefano Bordon","Stefano Bordon","Stefano_Bordon","Senior","1985-1995","Rovigo","Rugby_Rovigo_Delta",NA,NA,"1985","1995"
"Q3497946","Stefano Bordon","Stefano Bordon","Stefano_Bordon","Senior","1995-1996","Piacenza","Piacenza_Rugby_Club","14","0","1995","1996"
"Q3497946","Stefano Bordon","Stefano Bordon","Stefano_Bordon","Senior","1997-1998","Tolone","Rugby_Club_Toulonnais","2","0","1997","1998"
"Q3497946","Stefano Bordon","Stefano Bordon","Stefano_Bordon","Senior","1998-2000","Rovigo","Rugby_Rovigo_Delta",NA,NA,"1998","2000"
"Q3497946","Stefano Bordon","Stefano Bordon","Stefano_Bordon","Senior","2000-2003","CUS Verona","Verona_Rugby",NA,NA,"2000","2003"
"Q3497946","Stefano Bordon","Stefano Bordon","Stefano_Bordon","International","1990-1997","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","29","5","1990","1997"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","Senior","1994-1998","Livorno","Rugby_Livorno_1931",NA,NA,"1994","1998"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","Senior","1996-2001","Benetton","Benetton_Rugby_Treviso",NA,NA,"1996","2001"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","Senior","2001-2003","Parma","Rugby_Parma_F.C._1931",NA,NA,"2001","2003"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","Senior","2003-2004","Leonessa","Rugby_Leonessa_1928",NA,NA,"2003","2004"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","Senior","2004-2005","Viadana","Rugby_Viadana",NA,NA,"2004","2005"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","Senior","2005-2011","Mogliano","Mogliano_Rugby_1969","11","5","2005","2011"
"Q3497992","Stefano Saviozzi","Stefano Saviozzi","Stefano_Saviozzi","International","1998-2002","Italia","Nazionale_maschile_di_rugby_a_15_dell%27Italia","16","15","1998","2002"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Regional","1996-1996","Otago","Otago_Rugby_Football_Union","14","20","1996","1996"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Regional","1997-1998","Central Vikings",NA,"22","34","1997","1998"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1986-1990","Canterbury","Canterbury_Rugby_Football_Union","80","106","1986","1990"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1991-1991","Canterbury","Canterbury_Rugby_Football_Union","1","4","1991","1991"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1991-92","S.S. Lazio","Polisportiva_S.S._Lazio_Rugby_1927",NA,NA,"1991","1992"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1992-1995","Otago","Otago_Rugby_Football_Union","64","121","1992","1995"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1996-1996","Highlanders","Highlanders","10","10","1996","1996"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1997-1998","Hurricanes","Hurricanes_(rugby_a_15)","21","15","1997","1998"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","1998-2000","London Irish","London_Irish_Rugby_Football_Club","32","23","1998","2000"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","Senior","2001-2002","Leeds Tykes","Leeds_Tykes","12","5","2001","2002"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","International","1991-1999","Samoa","Nazionale_maschile_di_rugby_a_15_di_Samoa","18","64","1991","1999"
"Q3498501","Stephen Bachop","Stephen Bachop","Stephen_Bachop","International","1994-1994","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","5","0","1994","1994"
"Q3498621","Stephen Myler","Stephen Myler","Stephen_Myler","Senior","2006-18","Northampton","Northampton_Saints","205","1704","2006","2018"
"Q3498621","Stephen Myler","Stephen Myler","Stephen_Myler","Senior","2018-20","London Irish","London_Irish_Rugby_Football_Club","12","74","2018","2020"
"Q3498621","Stephen Myler","Stephen Myler","Stephen_Myler","Senior","2020-23","Ospreys","Ospreys","29","213","2020","2023"
"Q3498621","Stephen Myler","Stephen Myler","Stephen_Myler","International","2013-2013","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","1","0","2013","2013"
"Q3498896","Steve Cutler","Steve Cutler","Steve_Cutler_(rugbista)","Regional","1982-91","N. Galles del Sud","New_South_Wales_Rugby_Union","47","0","1982","1991"
"Q3498896","Steve Cutler","Steve Cutler","Steve_Cutler_(rugbista)","Senior","1980-91","Gordon",NA,NA,NA,"1980","1991"
"Q3498896","Steve Cutler","Steve Cutler","Steve_Cutler_(rugbista)","International","1982-91","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","40","16","1982","1991"
"Q3498905","Steve Devine","Steve Devine","Steve_Devine","Regional","1998-2007","Auckland","Auckland_Rugby_Football_Union","78","","1998","2007"
"Q3498905","Steve Devine","Steve Devine","Steve_Devine","Senior","1999-2007","Blues","Blues_(rugby_a_15)","70","25","1999","2007"
"Q3498905","Steve Devine","Steve Devine","Steve_Devine","International","2002-2003","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","10","0","2002","2003"
"Q3498924","Steve Fenwick","Steve Fenwick","Steve_Fenwick","Senior","1970-71","Taffs Well",NA,NA,NA,"1970","1971"
"Q3498924","Steve Fenwick","Steve Fenwick","Steve_Fenwick","Senior","1971-74","Beddau",NA,"51","","1971","1974"
"Q3498924","Steve Fenwick","Steve Fenwick","Steve_Fenwick","Senior","1974-81","Bridgend","Bridgend_Ravens_Rugby_Football_Club",NA,NA,"1974","1981"
"Q3498924","Steve Fenwick","Steve Fenwick","Steve_Fenwick","International","1975-81","Galles","Nazionale_maschile_di_rugby_a_15_del_Galles","30","152","1975","1981"
"Q3498924","Steve Fenwick","Steve Fenwick","Steve_Fenwick","International","1977-1977","British Lions","British_and_Irish_Lions","4","0","1977","1977"
"Q3498946","Steve Hanley","Steve Hanley","Steve_Hanley_(rugbista)","Senior","1998-2008","Sale Sharks","Sale_Sharks","135","375","1998","2008"
"Q3498946","Steve Hanley","Steve Hanley","Steve_Hanley_(rugbista)","International","1999-1999","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","1","5","1999","1999"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","Regional","1982-84","Bay of Plenty","Bay_of_Plenty_Rugby_Union","35","","1982","1984"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","Regional","1984-92","Auckland","Auckland_Rugby_Football_Union","106","","1984","1992"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","Regional","1989-1989","Bay of Plenty","Bay_of_Plenty_Rugby_Union","1","","1989","1989"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","Regional","1994-1994","Wellington","Wellington_Rugby_Football_Union","10","","1994","1994"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","Regional","1998-1998","Auckland","Auckland_Rugby_Football_Union","3","","1998","1998"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","Senior","1992-95","Old Belvedere","Old_Belvedere_Rugby_Football_Club",NA,NA,"1992","1995"
"Q3499015","Steve McDowall","Steve McDowall","Steve_McDowall","International","1985-92","Nuova Zelanda","Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda","46","12","1985","1992"
"Q3499042","Steve Ojomoh","Stephen Ojomoh","Steve_Ojomoh","Senior","1996-1997","Bath","Bath_Rugby",NA,NA,"1996","1997"
"Q3499042","Steve Ojomoh","Stephen Ojomoh","Steve_Ojomoh","Senior","1997-2001","Gloucester","Gloucester_Rugby","76","35","1997","2001"
"Q3499042","Steve Ojomoh","Stephen Ojomoh","Steve_Ojomoh","Senior","2001-2002","Parma","Rugby_Parma_F.C._1931",NA,NA,"2001","2002"
"Q3499042","Steve Ojomoh","Stephen Ojomoh","Steve_Ojomoh","Senior","2002-2003","Newport","Newport_Rugby_Football_Club","6","5","2002","2003"
"Q3499042","Steve Ojomoh","Stephen Ojomoh","Steve_Ojomoh","International","1994-1995","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","12","0","1994","1995"
"Q3499146","Steve Tuynman","Steve Tuynman","Steve_Tuynman","Regional","1982-90","N. Galles del Sud","New_South_Wales_Rugby_Union","33","24","1982","1990"
"Q3499146","Steve Tuynman","Steve Tuynman","Steve_Tuynman","Senior",NA,"Eastwood",NA,NA,NA,NA,NA
"Q3499146","Steve Tuynman","Steve Tuynman","Steve_Tuynman","International","1983-90","Australia","Nazionale_maschile_di_rugby_a_15_dell%27Australia","34","20","1983","1990"
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","Senior","2001-2004","Orrels",NA,NA,NA,"2001","2004"
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","Senior","2004-","Harlequins","Harlequin_Football_Club","75","45","2004",NA
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","International","1998-","Samoa","Nazionale_maschile_di_rugby_a_15_di_Samoa","38","25","1998",NA
"Q3499275","Steven So'oialo","Steven So'oialo","Steven_So%27oialo","International","2004-","Pacific Islanders","Pacific_Islanders","2","0","2004",NA
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","Senior","1999-2000","Leicester","Leicester_Tigers","2","0","1999","2000"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","Senior","2001-2001","Stormers","Stormers","","","2001","2001"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","Senior","2001-2006","London Wasps","Wasps_Rugby_Football_Club","67","50","2001","2006"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","Senior","2006-2007","Harlequins","Harlequin_Football_Club","11","5","2006","2007"
"Q3500777","Stuart Abbott","Stuart Abbott","Stuart_Abbott","International","2003-2006","Inghilterra","Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra","9","10","2003","2006"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","Senior","1996-1998","Caledonia Reds",NA,NA,NA,"1996","1998"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","Senior","1998-1999","Glasgow Warriors","Glasgow_Warriors",NA,NA,"1998","1999"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","Senior","1999-2006","Newcastle","Newcastle_Falcons","100","60","1999","2006"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","Senior","2006-2007","Borders","Border_Reivers_(rugby_a_15)","11","0","2006","2007"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","Senior","2007-2009","Petrarca","Petrarca_Rugby","17","0","2007","2009"
"Q3500801","Stuart Grimes","Stuart Grimes","Stuart_Grimes","International","1997-2005","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","71","25","1997","2005"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","Senior","2019-23","Exeter","Exeter_Chiefs","21","35","2019","2023"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","Senior","2010-19","Glasgow Warriors","Glasgow_Warriors","83","185","2010","2019"
"Q3500807","Stuart Hogg","Stuart Hogg","Stuart_Hogg","International","2012-23","Scozia","Nazionale_maschile_di_rugby_a_15_della_Scozia","85","144","2012","2023"
"Q3500816","Stuart Lane","Stuart Lane","Stuart_Lane","Senior","1973-81","Cardiff RFC","Cardiff_Rugby_Football_Club","158","176","1973","1981"
"Q3500816","Stuart Lane","Stuart Lane","Stuart_Lane","Senior","1981-82","Newport","Newport_Rugby_Football_Club","2","0","1981","1982"
