"rugbyscopeId","altNames","teamWP"
NA,"germany u18s; germany under-18","Germany_national_under-18_rugby_union_team"
NA,"germany; west germany; w-germany","Germany_national_rugby_union_team"
NA,"gernika; bizkaia gernika; gernika rt","Gernika_RT"
NA,"getxo rt; getxo artea rt; getxo artea; getxo RT; getxo rugby taldea","Getxo_RT"
NA,"gha; glasgow hutchesons aloysians; gha rugby; gha rfc; GHA","Glasgow_Hutchesons_Aloysians_RFC"
NA,"gipsies; gipsies football club; Gipsies Football Club","Gipsies_Football_Club"
NA,"glamorgan county rfc; glamorgan county RFC; Glamorgan County RFC; glamorgan county; glamorgan; Glamorgan County","Glamorgan_County_RFC"
NA,"glamorgan police rfc; glamorgan constabulary; Glamorgan Police RFC","Glamorgan_Police_RFC"
NA,"glamorgan wanderers rfc; glamorgan wanderers; Glamorgan Wanderers RFC; Glamorgan Wanderers","Glamorgan_Wanderers_RFC"
NA,"glasgow academicals; glasgow academicals rfc; Glasgow Academicals; Glasgow Academicals RFC","Glasgow_Academicals_RFC"
NA,"glasgow caledonians; glasgow warriors; glasgow; glasgow warriors a","Glasgow_Warriors"
NA,"glasgow district; glasgow district u18","Glasgow_District_(rugby_union)"
NA,"glasgow hawks; glasgow hawks rfc; Glasgow Hawks","Glasgow_Hawks_RFC"
NA,"glasgow high kelvinside; Glasgow High Kelvinside","Glasgow_High_Kelvinside"
NA,"glasgow hsfp; Glasgow HSFP","Glasgow_HSFP"
NA,"glasgow southern rfc; glasgow southern; Glasgow Southern","Glasgow_Southern_RFC"
NA,"glasgow university; Glasgow University; Glasgow University RFC","Glasgow_University_RFC"
NA,"glendale merlins; Glendale Merlins","Glendale_Merlins"
NA,"glenrothes; Glenrothes","Glenrothes_RFC"
NA,"gloria buzău; scm gloria buzău","SCM_Gloria_Buz%C4%83u_(rugby_union)"
NA,"gloucester rugby; gloucester; gloucester rfc; gloucester academy; Gloucester; Gloucester Academy; Gloucester Rugby","Gloucester_Rugby"
NA,"gloucestershire; gloucestershire county rfu","Gloucestershire_Rugby_Football_Union"
NA,"glynneath rfc; Glynneath RFC","Glynneath_RFC"
NA,"gold coast breakers; bond university; gold coast; Bond University RFC","Bond_University_Rugby_Club"
NA,"gordon; gordon rfc; gordon highlanders; Gordon RFC","Gordon_RFC"
NA,"gordonians rfc; gordonians; Gordonians RFC; Gordonians","Gordonians_RFC"
NA,"gorey rfc; Gorey","Gorey_RFC"
NA,"gorseinon rfc; Gorseinon RFC; Gorseinon","Gorseinon_RFC"
NA,"gosforth rfc; gosforth rugby football club; Gosforth RFC","Gosforth_RFC"
NA,"gowerton rfc; Gowerton RFC","Gowerton_RFC"
NA,"gps; gps old boys; gps rugby; GPS Rugby; GPS","GPS_Rugby"
NA,"grammar carlton; grammar","Grammar_Carlton_RFC"
NA,"gran ducato parma; Gran Ducato Parma; gran parma rugby; gran parma; gran ducato; gran ducato parma rugby; gran rugby; gran; Amatori Parma Rugby","Gran_Ducato_Parma_Rugby"
NA,"greater sydney rams; western sydney rams; Greater Sydney Rams","Greater_Sydney_Rams"
NA,"greenock wanderers; Greenock Wanderers RFC; Greenock Wanderers","Greenock_Wanderers_RFC"
NA,"greystones; greystones rfc","Greystones_RFC"
NA,"griffons; northern free state; Griffons","Griffons_(rugby_union)"
NA,"griquas; griqualand west; wildeklawer griquas; north western cape; Griquas; Griquas U21","Griquas_(rugby_union)"
NA,"guildford rugby club; guildford & godalming rfc","Guildford_Rugby"
NA,"guy's hospital; guy's hospital rc; guy's hospital fc; st. thomas hospital; st. thomas'; st thomas' hospital; Guy's Hospital; St. Thomas' Hospital; Guy's Hospital RFC","Guy%27s,_Kings_and_St_Thomas%27_RFC"
NA,"haddington; Haddington; Haddington RFC","Haddington_RFC"
NA,"hamilton rfc; hamilton","Hamilton_RFC"
NA,"hamiltons; hamilton sea point; hamiltons rfc sea point; Hamilton RFC Sea Point; Hamiltons; Hamiltons RFC","Hamilton_RFC,_Sea_Point"
NA,"hampshire; Hampshire","Hampshire_Rugby_Football_Union"
NA,"harlequin f.c.; Harlequins F.C.; nec harlequins; harlequin fc; harlequins f.c.; harlequin; NEC Harlequins; Harlequins RFC; Harlequins Academy; Harlequin F.C.","Harlequin_F.C."
NA,"harlequin rc; melbourne harlequins; Harlequin Junior Rugby Club; Harlequin Rugby Club","Harlequin_Rugby_Club"
NA,"harrogate rufc; harrogate; Harrogate; Harrogate RUFC","Harrogate_RUFC"
NA,"hartlepool rovers; Hartlepool Rovers","Hartlepool_Rovers"
NA,"hartpury college; hartpury university; hartpury college r.f.c.; hartpury; hartpury rfc; Hartpury RFC; Hartpury College","Hartpury_University_R.F.C."
NA,"hawick linden; Hawick Linden","Hawick_Linden_RFC"
NA,"hawick rfc; Hawick RFC","Hawick_RFC"
NA,"hawick trades; Hawick Trades","Hawick_Trades"
NA,"hawke's bay; hawkes bay; hawkes bay rugby football union; hawke’s bay; hawke's bay magpies; Hawkes Bay","Hawke%27s_Bay_(National_Provincial_Championship)"
NA,"heidelberger rk; hrk; heidelberger rkusc rugby","Heidelberger_RK"
NA,"heidelberger tv; htv","Heidelberger_TV"
NA,"hendy rfc; Hendy RFC","Hendy_RFC"
NA,"heriot's rugby; heriots; heriot's; heriots rfc; heriot's rugby club; heriot's fp; Heriots; Heriot's; Heriots FP; Heriot's FP","Heriot%27s_Rugby_Club"
NA,"hertford; hertford rfc","Hertford_RFC"
NA,"high school old boys rfc; christchurch hsob; Christchurch HSOB; ChCh HSOB","High_School_Old_Boys_RFC"
NA,"highfield; highfield rfc; highfield r.f.c.; Highfield","Highfield_R.F.C."
NA,"highland; Highland RFC","Highland_RFC"
NA,"highlanders; otago highlanders","Highlanders_(rugby_union)"
NA,"highveld xv; royal xv","Highveld_XV"
NA,"hillfoots; Hillfoots","Hillfoots_RFC"
NA,"hillhead hsfp; Hillhead RFC; Hillhead HSFP","Hillhead_RFC"
NA,"hillhead jordanhill; Hillhead Jordanhill","Hillhead_Jordanhill_RFC"
NA,"hinckley; Hinkley; Hinckley RFC","Hinckley_RFC"
NA,"hindú; hindú club; Hindú Club; hindu","Hind%C3%BA_Club"
NA,"hino red dolphins; hino motors","Hino_Red_Dolphins"
NA,"honda heat; mie honda heat; honda","Mie_Honda_Heat"
NA,"hong kong china under-20; hong kong u20","Hong_Kong_national_under-20_rugby_union_team"
NA,"hong kong football club; hong kong FC; Hong Kong Football Club","Hong_Kong_Football_Club"
NA,"hong kong; hong kong china; hong kong china xv; hong kong rugby union","Hong_Kong_national_rugby_union_team"
NA,"hornsby rugby union club; Hornsby Lions","Hornsby_Rugby_Union_Club"
NA,"horowhenua; horowhenua-kapiti","Horowhenua-Kapiti_Rugby_Football_Union"
NA,"howe of fife; Howe of Fife; Howe of Fife RFC","Howe_of_Fife_RFC"
NA,"huddersfield; Huddersfield Giants","Huddersfield_Giants"
NA,"huirapuca; huirapuca social club","Huirapuca_Social_Club"
NA,"hull f.c.; hull fc","Hull_F.C."
NA,"hull ionians; Hull Ionians","Hull_Ionians"
NA,"hull; hull rufc","Hull_RUFC"
NA,"hurricanes; wellington hurricanes; Hurricanes","Hurricanes_(rugby_union)"
NA,"Hutt Old Boys-Marist; hutt old boys; hutt old boys-marist; Hutt Old Boys Marist RFC","Hutt_Old_Boys-Marist"
NA,"hyères; Hyères","Rugby_Club_hy%C3%A9rois"
NA,"i medicei; I Medicei","R.C._I_Medicei"
NA,"ibm big blue; ibm japan; ibm","IBM_Big_Blue_(rugby_union)"
NA,"ilkley; ilkley rugby club; Ilkley RFC","Ilkley_Rugby_Club"
NA,"imperia penza; penza","Imperia-Dynamo_Penza"
NA,"instonians; Instonians","Instonians"
NA,"invercargill; Invercargill(Blues)","Invercargill_Rugby_Club_(Blues)"
NA,"ireland 7s; ireland sevens","Ireland_national_rugby_sevens_team"
NA,"ireland a; ireland wolfhounds; ireland A; wolfhounds; ireland xv; ireland 'a'; Ireland Wolfhounds; ireland b","Ireland_Wolfhounds"
NA,"ireland schools; ireland schoolboys; ireland u18 schools","Ireland_national_schoolboy_rugby_union_team"
NA,"ireland students; irish universities; irish universities xv","Irish_Universities_Rugby_Union"
NA,"ireland u20; ireland u20s; ireland under-20; ireland under 20","Ireland_national_under-20_rugby_union_team"
NA,"irish exiles; exiles","IQ_Rugby"
NA,"italy a; emerging italy","Italy_A_national_rugby_union_team"
NA,"italy sevens; italy seven","Italy_national_rugby_sevens_team"
NA,"italy under 20; italy u20; italy under-20; italy u20s; italy under 21","Italy_national_under-20_rugby_union_team"
NA,"ivory coast; côte d'ivoire","Ivory_Coast_national_rugby_union_team"
NA,"jaguares xv; jaguares","Jaguares_(Super_Rugby)"
NA,"james bay aa; james bay athletic association; James Bay AA","James_Bay_Athletic_Association"
NA,"japan u20; japan under-20","Japan_national_under-20_rugby_union_team"
NA,"japan xv; junior japan; Junior Japan; emerging blossoms","Junior_Japan"
NA,"japan; japan national team","Japan_national_rugby_union_team"
NA,"jed-forest rfc; jed-forest; Jed-Forest; Jed-Forest RFC","Jed-Forest_RFC"
NA,"jersey reds; Jersey Reds","Jersey_Reds"
NA,"Jersey RFC; jersey r.f.c; jersey rfc","Jersey_RFC"
NA,"jockey club de rosario; jockey rosario; jockey club rosario; Jockey Club de Rosario","Jockey_Club_de_Rosario"
NA,"jordanhill; jordanhill rfc; Jordanhill","Jordanhill_RFC"
NA,"kamaishi seawaves; nippon steel; shin-nittetsu kamaishi; nippon steel kamaishi","Nippon_Steel_Kamaishi_Seawaves"
NA,"kandy sc; kandy sports club; kandy","Kandy_Sports_Club_(rugby)"
NA,"kelso rfc; kelso; Kelso RFC; Kelso","Kelso_RFC"
NA,"kelvinside-west; Kelvinside-West","Kelvinside-West"
NA,"kelvinside academicals; kelvinside academicals rfc; Kelvinside Academicals","Kelvinside_Academicals_RFC"
NA,"kenfig hill rfc; Kenfig Hill RFC; Kenfig Hill","Kenfig_Hill_RFC"
NA,"kent; kent under-20; Kent","Kent_Rugby_Football_Union"
NA,"kenya harlequins; Kenya Harlequins","Kenya_Harlequin_F.C."
NA,"kersal; altrincham kersal","Altrincham_Kersal_RFC"
NA,"kia toa; kia toa rfc","Kia_Toa_RFC"
NA,"kilmarnock rfc; Kilmarnock; Kilmarnock RFC","Kilmarnock_RFC"
NA,"king's college hospital rfc; king's college hospital; King's College Hospital","King%27s_College_Hospital_RFC"
NA,"kintetsu liners; kintetsu; hanazono kintetsu liners","Hanazono_Kintetsu_Liners"
NA,"kirkcaldy; Kirkcaldy","Kirkcaldy_RFC"
NA,"knights; tailevu knights","Tailevu_Knights"
NA,"kobelco steelers; kobelco kobe steelers; kobe steel; kobe steel kobelco steelers; kobelco; kobe steelers","Kobelco_Kobe_Steelers"
NA,"kowloon rfc; kowloon","Kowloon_RFC"
NA,"krasny yar; krasny yar krasnoyarsk; krasny krasnoyarsk","Krasny_Yar_Krasnoyarsk"
NA,"kuban; kuban krasnodar; rc kuban","RC_Kuban"
NA,"kubota spears; kubota","Kubota_Spears"
NA,"kurita water gush; kurita water gush akishima; kurita water; kurita water rfc","Kurita_Water_Gush_Akishima"
NA,"kyadondo heathens; Kyadondo Heathens","Kyadondo_Rugby_Club"
NA,"l'aquila; l'aquila rugby; L'Aquila","L%27Aquila_Rugby"
NA,"la plata; la plata rugby club","La_Plata_Rugby_Club"
NA,"la rochelle; stade rochelais; La Rochelle; stade la rochelle; Stade Rochelais","Stade_Rochelais"
NA,"lancashire; Lancashire","Lancashire_County_Rugby_Football_Union"
NA,"langholm; Langholm","Langholm_RFC"
NA,"lansdowne; lansdowne fc; Lansdowne R.F.C.; lansdowne football club; Lansdowne; Lansdowne FC; Lansdowne Football Club","Lansdowne_Football_Club"
NA,"lasswade; Lasswade","Lasswade_RFC"
NA,"launceston; cornish all blacks; launceston rufc; Launceston RUFC","Launceston_Rugby_Club"
NA,"lazio; s.s. lazio; s.s. lazio rugby 1927; lazio rugby; Lazio; S.S. Lazio Rugby 1927","S.S._Lazio_Rugby_1927"
NA,"leeds tykes; yorkshire carnegie; leeds carnegie; leeds; headingley rugby union club; headingley fc; headingley; leeds tykes academy; Leeds Tykes; Headingley; Yorkshire Carnegie","Leeds_Tykes"
NA,"leicester tigers; leicester; leicester fc; Leicester Tigers; Leicester Academy","Leicester_Tigers"
NA,"leinster; leinster rugby; leinster a; leinster u21; Leinster Rugby","Leinster_Rugby"
NA,"lelo saracens; Lelo Saracens","Lelo_Saracens"
NA,"leopards; leopards xv; western transvaal; north west; Leopards; Leopards S.A. Academy; Leopards U19; Leopards U21","Leopards_(rugby_union)"
NA,"liceo naval; liceo; Liceo Naval","Club_Liceo_Naval"
NA,"life university; life running eagles; Life University","Life_University"
NA,"limpopo blue bulls; Far North; Limpopo Blue Bulls; Falcons U19","Limpopo_Blue_Bulls"
NA,"lions; golden lions; golden lions xv; transvaal; Lions; cats; transvaal/gauteng lions; lions xv; the cats; transvaal/golden lions; gauteng lions; cats / lions; cats/lions; transvaal province; cats /lions (super rugby); Golden Lions; Golden Lions U19","Lions_(United_Rugby_Championship)"
NA,"Liverpool St Helens FC; st helens; liverpool sh; liverpool f.c.","Liverpool_St_Helens_F.C."
NA,"livingston rfc; Livingston","Livingston_RFC"
NA,"llandovery; llandovery rfc; Llandovery RFC","Llandovery_RFC"
NA,"llanelli rfc; llanelli; Llanelli RFC","Llanelli_RFC"
NA,"llanelli wanderers; llanelli wanderers rfc; Llanelli Wanderers RFC","Llanelli_Wanderers_RFC"
NA,"llangennech rfc; Llangennech RFC","Llangennech_RFC"
NA,"llwynypia rfc; Llwynypia RFC","Llwynypia_RFC"
NA,"london irish wild geese; London Irish Amateur","London_Irish_Amateur"
NA,"london irish; london irish academy; London Irish; London Irish Academy","London_Irish"
NA,"london scottish; london scottish f.c.; London Scottish; london scottish,; london scottish.; london scottish fc; London Scottish F.C.; London Scottish FC","London_Scottish_F.C."
NA,"london welsh rfc; london welsh; London Welsh; london welsh.; London Welsh RFC","London_Welsh_RFC"
NA,"los tarcos; los tarcos rugby club","Los_Tarcos_Rugby_Club"
NA,"loughborough students rufc; loughborough students; loughborough; loughborough college; loghborough students; loughborough colleges; Loughborough Colleges; Loughborough Students; Loughborough Students RUFC; Loughborough students","Loughborough_Students_RUFC"
NA,"loughor rfc; Loughor RFC","Loughor_RFC"
NA,"luctonians; Luctonians","Luctonians"
NA,"lydney rfc; lydney","Lydney_RFC"
NA,"lyon ou; lyon; lyon olympique universitaire; Lyon; Lyon OU; Lyon Academy","Lyon_OU_Rugby"
NA,"lyons piacenza; piacenza; rugby lyons piacenza; piacenza lyons; Lyons Piacenza","Rugby_Lyons_Piacenza"
NA,"macclesfield; macclesfield rufc; Macclesfield","Macclesfield_R.U.F.C."
NA,"madras college fp; Madras College FP","Madras_College_FP_RFC"
NA,"maesteg rfc; maesteg; Maesteg RFC","Maesteg_RFC"
NA,"malone; malone rfc; Malone","Malone_RFC"
NA,"malvern; malvern rfc","Malvern_RFC"
NA,"manawatu; manawatu turbos; manawatu rugby union","Manawatu_(National_Provincial_Championship)"
NA,"manchester football club; manchester rfc; manchester; manchester r.f.c.; Manchester Rugby Club","Manchester_Rugby_Club"
NA,"manly rufc; manly; manly marlins; Manly RUFC; Manly; Manly Marlins","Manly_RUFC"
NA,"manningham; manningham fc","Manningham_F.C."
NA,"manuel belgrano; club manuel belgrano","Club_Manuel_Belgrano"
NA,"manuma samoa; Manuma Samoa; samoa kagifa","Manuma_Samoa"
NA,"māori all blacks; new zealand māori; new zealand maori; new zealand natives; māori; nz māori; nz maori; maori all blacks; new zealand native team","M%C4%81ori_All_Blacks"
NA,"marist brothers auckland; Marist Brothers Auckland; marist brothers old boys; marist brothers old boys rfc; auckland marist; Marist Auckland","Marist_Brothers_Old_Boys_RFC"
NA,"marist st. joseph; marist st joseph","Marist_St._Joseph"
NA,"marlborough nomads; Marlborough Nomads","Marlborough_Nomads"
NA,"marlborough rugby union; marlborough; marborough","Marlborough_Rugby_Union"
NA,"Marlow Rugby Club; Marlow; Marlow RUFC","Marlow_RUFC"
NA,"marr college fp; marr; marr rfc; Marr RFC","Marr_RFC"
NA,"marseille vitrolles; stade phocéen; Rugby Club Stade Phocéen; marseille vitrolles rugby","Rugby_Club_Stade_Phoc%C3%A9en"
NA,"massey; Massey; Massey Rugby Club","Massey_Rugby_Club"
NA,"massy; rc massy; Massy; RC Massy Essonne; RC Massy","RC_Massy"
NA,"maties; stellenbosch university; stellenbosch rfc; maties/ victorians; university of stellenbosch; Maties; Stellenbosch University","Stellenbosch_University"
NA,"mazda motor corporation; skyactivs hiroshima; mazda blue zoomers","Skyactivs_Hiroshima"
NA,"melbourne rising; Melbourne Rising; melbourne","Melbourne_Rising"
NA,"meraloma rugby; Meralomas; Meraloma RFC; Meraloma Rugby","Meraloma_Rugby"
NA,"merchistonians; merchistons; Merchistonians; Merchistonian FC","Merchistonian_FC"
NA,"merthyr rfc; merthyr; Merthyr","Merthyr_RFC"
NA,"metallurg; novokuznetsk","RC_Novokuznetsk"
NA,"mid canterbury; ashburton county; Mid Canterbury","Mid_Canterbury_Rugby_Football_Union"
NA,"middlesbrough; middlesbrough rufc; Middlesbrough RUFC","Middlesbrough_RUFC"
NA,"middlesex hospital; University College Hospital","Royal_Free,_University_College_and_Middlesex_Medical_Students_RFC"
NA,"middlesex; middlesex county","Middlesex_Rugby_Football_Union"
NA,"midleton; Midleton","Midleton_RFC"
NA,"mitsubishi sagamihara dynaboars; mitsubishi dynaboars; mitsubishi; sagamihara dynaboars; mitsubishi dyanaboars","Mitsubishi_Sagamihara_DynaBoars"
NA,"mogliano; mogliano rugby; mogliano veneto; rugby mogliano; san marco; Mogliano; Mogliano Rugby","Mogliano_Rugby"
NA,"monkstown; Monkstown","Monkstown_Football_Club"
NA,"monmouthshire; monmouthshire county rfc; Monmouthshire","Monmouthshire_County_RFC"
NA,"montauban; us montauban; us montalbanaise; union sportive montalbanaise; US Montauban","US_Montauban"
NA,"montferrand; clermont; clermont auvergne; asm clermont auvergne; as montferrand; asm clermont; as montferrandaise; clermont montferrand; clermont-ferrand; AS Montferrand; Clermont Auvergne; Clermont; ASM Clermont Auvergne","ASM_Clermont_Auvergne"
NA,"montluçon; montluçon rugby","Montlu%C3%A7on_Rugby"
NA,"montpellier; montpellier hérault rugby; montpellier hr; montpellier hérault; montpellier herault rugby; montpellier hérault rc; montpellier rc; Montpellier","Montpellier_H%C3%A9rault_Rugby"
NA,"morley rfc; morley","Morley_R.F.C."
NA,"morriston rfc; Morriston RFC","Morriston_RFC"
NA,"moseley; birmingham moseley; birmingham moseley rugby club; moseley rfc; Moseley; Moseley Rugby Club; Moseley Rugby Football Club","Birmingham_Moseley_Rugby"
NA,"mountain ash rfc; Mountain Ash RFC","Mountain_Ash_RFC"
NA,"mounts bay; mounts bay rfc","Mounts_Bay_RFC"
NA,"mumbles rfc; Mumbles RFC","Mumbles_RFC"
NA,"munakata sanix blues; fukuoka sanix blues; fukuoka sanix bombs; Munakata Sanix Blues; sanix","Munakata_Sanix_Blues"
NA,"munster; munster academy; munster a; Munster; munster rugby; Munster U18; Munster U19; Munster U20; Munster Rugby","Munster_Rugby"
NA,"musselburgh; Musselburgh RFC","Musselburgh_RFC"
NA,"mwamba rfc; Mwamba RFC","Mwamba_RFC"
NA,"mystic river; mystic river rugby club; boston mystics","Mystic_River_Rugby_Club"
NA,"naas; Naas","Naas_RFC"
NA,"nakuru rfc; Nakuru RFC","Nakuru_RFC"
NA,"namibia under-20; namibia under 20; namibia u20; namibia u20s","Namibia_national_under-20_rugby_union_team"
NA,"namibia; south west africa; Namibia","Namibia_national_rugby_union_team"
NA,"narbonne; rc narbonne; Narbonne","RC_Narbonne"
NA,"natación; natación y gimnasia; club natación y gimnasia","Club_Nataci%C3%B3n_y_Gimnasia"
NA,"natal; sharks xv; sharks; natal duikers; natal wildebeest; coastal sharks; natal sharks; sharks invitational xv; natal/sharks; sharks academy; Durban Sharks; Sharks; Sharks(Academy); Sharks U19; Sharks U21; Natal Sharks; Sharks Academy","Sharks_(rugby_union)"
NA,"nawaka; nawaka rugby club","Nawaka_Rugby_Club"
NA,"Neath RFC; neath rfc; neath; Neath","Neath_RFC"
NA,"nec; nec green rockets; green rockets tokatsu; green rockets","Green_Rockets_Tokatsu"
NA,"nenagh ormond; Nenagh Ormond","Nenagh_Ormond"
NA,"new brighton f.c.; new brighton","New_Brighton_F.C._(rugby_union)"
NA,"new england free jacks; new england; free jacks; boston free jacks","New_England_Free_Jacks"
NA,"new orleans gold; nola gold","New_Orleans_Gold"
NA,"new south wales country; New South Wales Country RU; central north","New_South_Wales_Country_Rugby_Union"
NA,"new zealand barbarians; NZ Barbarians; nz barbarians","New_Zealand_Barbarians"
NA,"new zealand colts; new zealand u21; new zealand under-21; new zealand u-21; new zealand under 21s; nz under 21s; nz u21; new zealand u21s; nz u-21","New_Zealand_national_under-21_rugby_union_team"
NA,"new zealand divisional xv; nz divisional xv; New Zealand Heartland XV; heartland xv; new zealand divisional team; new zealand heartland xv","New_Zealand_Heartland_XV"
NA,"new zealand schools; new zealand schools barbarians; nz schools; new zealand u18; new zealand schoolboys","New_Zealand_national_schoolboy_rugby_union_team"
NA,"new zealand u-19; new zealand u19; new zealand under 19s; nz u19; new zealand u19s; new zealand under-19; nz under 19s; nz u-19","New_Zealand_national_under-19_rugby_union_team"
NA,"new zealand u20; new zealand under-20; new zealand u20s; new zealand u-20; new zealand under 20; Under-20s","New_Zealand_national_under-20_rugby_union_team"
NA,"new zealand; all blacks; New Zealand","New_Zealand_national_rugby_union_team"
NA,"newbridge rfc; newbridge; Newbridge RFC; Newbridge","Newbridge_RFC"
NA,"newbury; newbury blues","Newbury_R.F.C."
NA,"newcastle falcons; newcastle; Newcastle Falcons; newcastle gosforth; newcastle falcons academy; newcastle red bulls; newcastle academy; Newcastle Red Bulls","Newcastle_Red_Bulls"
NA,"newport rfc; Newport RFC; newport f.c.","Newport_RFC"
NA,"newton abbot rfc; newton abbot","Newton_Abbot_RFC"
NA,"ngati porou east coast; east coast; ngāti porou east coast; east coast rugby football union","Ngati_Porou_East_Coast_Rugby_Football_Union"
NA,"nhru wildfires; wildfires","Newcastle_and_Hunter_Rugby_Union"
NA,"nice; rc nice; racing club de nice; nice côte d'azur; Nice","Rugby_Nice_C%C3%B4te_d%27Azur_Universit%C3%A9-Racing"
NA,"nîmes; rc nimes; rc nîmes; nimes","RC_N%C3%AEmes"
NA,"niort; stade niortais; niortais","Stade_Niortais"
NA,"north auckland; northland; northland rugby union; North Auckland","Northland_Rugby_Union"
NA,"north berwick rfc; north berwick; North Berwick","North_Berwick_RFC"
NA,"north brisbane; North Brisbane","North_Brisbane_Rugby_Club"
NA,"North Dorset RFC; North Dorset","North_Dorset_RFC"
NA,"north harbour; n. harbour","North_Harbour_Rugby_Union"
NA,"north of ireland football club; nifc; north of ireland f.c.; north of ireland fc; north of ireland; North of Ireland","North_of_Ireland_F.C."
NA,"north of scotland district; north of scotland","North_of_Scotland_District_(rugby_union)"
NA,"north otago; North Otago","North_Otago_Rugby_Football_Union"
NA,"north shore; North Shore Rugby Club; North Shore Rugby Football Club","North_Shore_Rugby_Football_Club"
NA,"northampton saints; northampton; northampton rfc; Northampton Academy; Northampton Saints; Northampton RFC; Northampton","Northampton_Saints"
NA,"northern football club; northern; newcastle northern; Northern Football Club; Northern; Newcastle Northern","Northern_Football_Club"
NA,"northern suburbs; northern suburbs nsw; norths; Norths; north sydney rufc; Northern Suburbs","Northern_Suburbs_Rugby_Club"
NA,"nottingham; nottingham rfc; nottingham r.f.c.; nottingham rugby; Nottingham","Nottingham_R.F.C."
NA,"nsw country eagles; nsw country; new south wales country eagles; country eagles","New_South_Wales_Country_Eagles"
NA,"nsw; waratahs; nsw waratahs; new south wales waratahs; NSW Waratahs; metropolis sydney; metropolitan rugby union; nswru; waratahs A; nsw academy; inter-colonial nsw; Waratahs Academy","New_South_Wales_Waratahs"
NA,"ntt docomo red hurricanes; red hurricanes; red hurricanes osaka; ntt red hurricanes; Red Hurricanes; ntt docomo; ntt docomo red hurricanes osaka","Red_Hurricanes_Osaka"
NA,"ntt shining arcs; urayasu d-rocks; shining arcs; ntt communications shining arcs; ntt com shining arcs; ntt; ntt comms shining arcs","Urayasu_D-Rocks"
NA,"nuneaton; nuneaton r.f.c.; Nuneaton; Nuneaton RFC","Nuneaton_Rugby_Club"
NA,"nyac; new york athletic club rfc; new york athletic club; New York Athletic Club RFC; nyac rfc; new york ac","New_York_Athletic_Club_RFC"
NA,"old albanian rfc; old albanians; old albanian; Old Albanian RFC","Old_Albanian_RFC"
NA,"Old Alleynian; Old Alleynians","Old_Alleynian_F.C."
NA,"old belvedere; old belvedere rfc; Old Belvedere; Old Belvedere RFC","Old_Belvedere_R.F.C."
NA,"old blue; old blue r.f.c.; old blue rfc; Old Blue","Old_Blue_R.F.C."
NA,"old boys university; Old Boys University; Old Boys College/University","Old_Boys_University"
NA,"old boys; Old Boys","Old_Boys_%26_Old_Girls_Club"
NA,"old crescent; Old Crescent","Old_Crescent_RFC"
NA,"old merchant taylors; Merchant Taylors","Old_Merchant_Taylors%27_FC"
NA,"old novocastrians; novocastrians","Novocastrians_RFC"
NA,"old wesley; Old Wesley","Old_Wesley_R.F.C."
NA,"oldham; oldham rfc","Oldham_R.L.F.C."
NA,"olimpia lions; olímpia lions","Yacare_XV"
NA,"olivos rugby club; olivos","Olivos_Rugby_Club"
NA,"olney rfc; olney; Olney Rugby Club; Olney RFC","Olney_RFC"
NA,"olympic club; olympic club rfc; Olympic Club RFC","Olympic_Club_RFC"
NA,"olympus rugby xv madrid; olympus madrid","Olympus_Rugby_XV_Madrid"
NA,"ombac rugby; ombac; ombac rfc; old mission beach athletic club; OMBAC","OMBAC_Rugby"
NA,"ordizia; ordizia re; ampo ordizia","Ordizia_RE"
NA,"orléans; rc orléans","RC_Orl%C3%A9ans"
NA,"orrell; orrell r.u.f.c.; orrell rufc","Orrell_R.U.F.C."
NA,"ospreys; Ospreys","Ospreys_(rugby_union)"
NA,"otahuhu; otahuhu rfc","Otahuhu_RFC"
NA,"otley; Otley; otley rufc; otley r.u.f.c.","Otley_R.U.F.C."
NA,"oxford university rfc; oxford university; Oxford University RFC; Oxford University","Oxford_University_RFC"
NA,"oyonnax; oyonnax rugby; oyannax; us oyonnax; Oyonnax; US Oyonnax","Oyonnax_Rugby"
NA,"pacific rugby a.c.; san martín","Club_Atl%C3%A9tico_Ferrocarril_General_San_Mart%C3%ADn"
NA,"pampas xv; pampas","Pampas_XV"
NA,"panasonic wild knights; sanyo wild knights; sanyo; saitama wild knights; sanyo electric; sanyo/panasonic wild knights","Saitama_Wild_Knights"
NA,"paris université club; paris university rugby; puc; puc paris; paris uc","Paris_Universit%C3%A9_Club_(rugby_union)"
NA,"parramatta; parramatta two blues","Western_Sydney_Two_Blues"
NA,"pau; section paloise; pau academy; paloise; Section Paloise; Pau; Pau Academy","Section_Paloise"
NA,"peebles; peebles rfc; Peebles","Peebles_RFC"
NA,"peñarol; peñarol rugby","Pe%C3%B1arol_Rugby"
NA,"penarth rfc; Penarth RFC","Penarth_RFC"
NA,"penclawdd rfc; Penclawdd RFC","Penclawdd_RFC"
NA,"pencoed; Pencoed","Pencoed_RFC"
NA,"penguins; penguin international rfc","Penguin_International_RFC"
NA,"penn state lions; Penn State Nittany Lions","Penn_State_Nittany_Lions"
NA,"penrith emus rugby; penrith; penrith emus","Penrith_Rugby_Club"
NA,"penryn; Penryn","Penryn_RFC"
NA,"penygraig rfc; penygraig; Penygraig RFC","Penygraig_RFC"
NA,"penzance rfc; penzance and newlyn","Penzance_RFC"
NA,"Percy Park; percy park rfc; percy park","Percy_Park_RFC"
