,wiki_name,wpPage,stintType,timePeriod,teamName,matchesPlayed,pointsScored
3979,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2014-2018,cheetahs,0,15
3980,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2014-2017,free state cheetahs,0,0
3981,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2016,free state xv,0,5
3982,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2018-2020,toyota verblitz,0,5
3983,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2020,cheetahs,0,0
3984,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2020-2021,free state cheetahs,0,5
3985,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2021-2023,benetton,0,5
3986,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,senior_club,2023-,cheetahs,0,0
3987,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,international,2009,s.a. schools,0,0
3988,Carl Wegner,https://en.wikipedia.org/wiki/Carl_Wegner,international,2011,south africa under-20,0,0
3989,Jim Stevenson,https://en.wikipedia.org/wiki/Jim_Stevenson_(rugby_union),amateur,-,cambuslang,0,0
3990,Jim Stevenson,https://en.wikipedia.org/wiki/Jim_Stevenson_(rugby_union),amateur,-,dalziel,0,0
3991,Sean Lineen,https://en.wikipedia.org/wiki/Sean_Lineen,amateur,-,boroughmuir,0,0
3992,Sean Lineen,https://en.wikipedia.org/wiki/Sean_Lineen,senior_club,-,blues trial,0,0
3993,Sean Lineen,https://en.wikipedia.org/wiki/Sean_Lineen,international,1989-92,scotland,0,8
3994,Graham Hogg,"https://en.wikipedia.org/wiki/Graham_Hogg_(rugby_union,_born_1948)",amateur,-,hawick wanderers,0,0
3995,Graham Hogg,"https://en.wikipedia.org/wiki/Graham_Hogg_(rugby_union,_born_1948)",amateur,-,hawick linden,0,0
3996,Graham Hogg,"https://en.wikipedia.org/wiki/Graham_Hogg_(rugby_union,_born_1948)",amateur,-,hawick,0,0
3997,Graham Hogg,"https://en.wikipedia.org/wiki/Graham_Hogg_(rugby_union,_born_1948)",amateur,-,boroughmuir,0,0
3998,Graham Hogg,"https://en.wikipedia.org/wiki/Graham_Hogg_(rugby_union,_born_1948)",senior_club,-,edinburgh district,0,0
3999,Graham Hogg,"https://en.wikipedia.org/wiki/Graham_Hogg_(rugby_union,_born_1948)",international,1978,scotland,0,0
4000,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),amateur,1991-1995,united pirates,0,0
4001,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),amateur,1996,te puke sports,0,0
4002,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),amateur,1997,te puke,0,0
4003,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),senior_club,1998-2004,kobelco steelers,0,0
4004,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),senior_club,1991-1997,bay of plenty,0,718
4005,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),senior_club,2004,southland,0,0
4006,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),senior_club,1996,crusaders,0,77
4007,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),international,1992,new zealand colts,0,21
4008,Andrew Miller,https://en.wikipedia.org/wiki/Andrew_Miller_(rugby_union),international,2002-2003,japan,0,70
4009,Bob Burgess,https://en.wikipedia.org/wiki/Bob_Burgess,amateur,1973-75,lyon olympique universitaire,0,0
4010,Bob Burgess,https://en.wikipedia.org/wiki/Bob_Burgess,senior_club,1967-73,manawatu,0,0
4011,Bob Burgess,https://en.wikipedia.org/wiki/Bob_Burgess,international,1968-70,new zealand universities,0,0
4012,Bob Burgess,https://en.wikipedia.org/wiki/Bob_Burgess,international,1971-73,new zealand,0,6
4013,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,amateur,2006-07,waterloo,0,0
4014,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,amateur,2007-08,birmingham & solihull,0,0
4015,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,amateur,-,dundee hsfp,0,0
4016,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,amateur,-,stirling county,0,0
4017,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,amateur,-,aberdeen gsfp,0,0
4018,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,senior_club,2008-09,london welsh,0,0
4019,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,senior_club,2009-17,glasgow warriors,0,80
4020,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,international,2011-12,scotland a,0,0
4021,Peter Murchie,https://en.wikipedia.org/wiki/Peter_Murchie,international,2013-2014,scotland,0,0
4022,John McCrow,https://en.wikipedia.org/wiki/John_McCrow,amateur,-,edinburgh academicals,0,0
4023,John McCrow,https://en.wikipedia.org/wiki/John_McCrow,senior_club,1920,edinburgh district,0,0
4024,John McCrow,https://en.wikipedia.org/wiki/John_McCrow,international,1921,scotland,0,0
4025,Alfred Duke,https://en.wikipedia.org/wiki/Alfred_Duke,amateur,-,royal hsfp,0,0
4026,Alfred Duke,https://en.wikipedia.org/wiki/Alfred_Duke,senior_club,1885-86,edinburgh district,0,0
4027,Alfred Duke,https://en.wikipedia.org/wiki/Alfred_Duke,senior_club,1888,east of scotland district,0,0
4028,Alfred Duke,https://en.wikipedia.org/wiki/Alfred_Duke,international,1888-90,scotland,0,2
4029,Josua Vici,https://en.wikipedia.org/wiki/Josua_Vici,amateur,2012-2016,uluninakau rfc,0,0
4030,Josua Vici,https://en.wikipedia.org/wiki/Josua_Vici,senior_club,2020-,us colomiers,0,0
4031,Josua Vici,https://en.wikipedia.org/wiki/Josua_Vici,senior_club,2018-2019,houston sabercats,0,0
4032,Jacob Sprague,https://en.wikipedia.org/wiki/Jacob_Sprague,amateur,2004-2009,mystic river rugby club,0,0
4033,Jacob Sprague,https://en.wikipedia.org/wiki/Jacob_Sprague,amateur,2009-2010,new york athletic club,0,0
4034,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,amateur,1994-1996,te awamutu,0,0
4035,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,1996-1997,canterbury,0,0
4036,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,1997-1998,waikato,0,0
4037,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,1998-1999,north harbour,0,0
4038,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,1999-2001,sale,0,287
4039,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2001,dax,0,0
4040,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2001-2002,pontypridd,0,0
4041,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2002-2006,saracens,0,287
4042,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2006,calvisano,0,0
4043,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2006-2009,petrarca padova,0,291
4044,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2009-2010,bath,0,123
4045,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2010-2011,bristol,0,104
4046,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2011-2012,esher,0,32
4047,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,senior_club,2012-2013,canterbury,0,0
4048,Nicky Little,https://en.wikipedia.org/wiki/Nicky_Little,international,1996-2011,fiji,0,670
4049,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,amateur,-,waipu,0,0
4050,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,senior_club,1990-1997,nadroga,0,0
4051,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,senior_club,2005-2007,us dax,0,0
4052,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,senior_club,2007-2011,stade aurillacois,0,0
4053,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,senior_club,2011-2012,rugby athlétic club angérien,0,0
4054,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,senior_club,2012,stade rouennais,0,0
4055,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,senior_club,1997-2004,northland,0,115
4056,Fero Lasagavibau,https://en.wikipedia.org/wiki/Fero_Lasagavibau,international,1997-2002,fiji,0,80
4057,Yannick Jauzion,https://en.wikipedia.org/wiki/Yannick_Jauzion,amateur,1997-1998,sc graulhet,0,0
4058,Yannick Jauzion,https://en.wikipedia.org/wiki/Yannick_Jauzion,senior_club,1998-2002,us colomiers,0,15
4059,Yannick Jauzion,https://en.wikipedia.org/wiki/Yannick_Jauzion,senior_club,2002-2013,toulouse,0,317
4060,Yannick Jauzion,https://en.wikipedia.org/wiki/Yannick_Jauzion,international,2001-2011,france,0,103
4061,Alfred Teggin,https://en.wikipedia.org/wiki/Alfred_Teggin,amateur,1884-87,broughton rangers,0,0
4062,Alfred Teggin,https://en.wikipedia.org/wiki/Alfred_Teggin,amateur,-,lancashire,0,0
4063,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,amateur,-,edinburgh university,0,0
4064,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,amateur,-,oxford university,0,0
4065,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,amateur,-,london scottish,0,0
4066,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,senior_club,1923,edinburgh district,0,0
4067,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,international,1923-29,scotland,0,45
4068,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,international,1924,british and irish lions,0,0
4069,Dan Drysdale,https://en.wikipedia.org/wiki/Dan_Drysdale,international,-,barbarians,0,0
4070,Taliaʻuli Sikuea,https://en.wikipedia.org/wiki/Talia%CA%BBuli_Sikuea,amateur,-2016,toloa old boys,0,0
4071,Taliaʻuli Sikuea,https://en.wikipedia.org/wiki/Talia%CA%BBuli_Sikuea,senior_club,2016-present,csm știința baia mare,0,180
4072,Taliaʻuli Sikuea,https://en.wikipedia.org/wiki/Talia%CA%BBuli_Sikuea,international,2015,tonga u-20,0,10
4073,Taliaʻuli Sikuea,https://en.wikipedia.org/wiki/Talia%CA%BBuli_Sikuea,international,2023-present,romania,0,5
4074,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,amateur,2014,uct ikey tigers,0,0
4075,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,senior_club,2014,western province,0,0
4076,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,senior_club,2016-2020,brive,0,5
4077,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,senior_club,2020-2021,bulls,0,0
4078,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,senior_club,2020-2021,blue bulls,0,0
4079,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,senior_club,2021-2022,grenoble,0,0
4080,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,senior_club,2022-2023,zebre parma,0,0
4081,Jan Uys,https://en.wikipedia.org/wiki/Jan_Uys,international,2010,s.a. under-16 high performance squad,0,0
4082,Piet Lindeque,https://en.wikipedia.org/wiki/Piet_Lindeque,amateur,2013,up tuks,0,5
4083,Piet Lindeque,https://en.wikipedia.org/wiki/Piet_Lindeque,senior_club,2010-2012,sharks (currie cup),0,20
4084,Piet Lindeque,https://en.wikipedia.org/wiki/Piet_Lindeque,senior_club,2013,blue bulls,0,5
4085,Piet Lindeque,https://en.wikipedia.org/wiki/Piet_Lindeque,senior_club,2013,sharks,0,5
4086,Piet Lindeque,https://en.wikipedia.org/wiki/Piet_Lindeque,senior_club,2013,free state cheetahs,0,0
4087,Piet Lindeque,https://en.wikipedia.org/wiki/Piet_Lindeque,international,2009,s.a. schools,0,0
4088,Vuyo Mbotho,https://en.wikipedia.org/wiki/Vuyo_Mbotho,amateur,2011-2012,ufh blues,0,0
4089,Vuyo Mbotho,https://en.wikipedia.org/wiki/Vuyo_Mbotho,senior_club,2010-2012,border bulldogs,0,10
4090,Vuyo Mbotho,https://en.wikipedia.org/wiki/Vuyo_Mbotho,senior_club,2013-2017,griffons,0,150
4091,Vuyo Mbotho,https://en.wikipedia.org/wiki/Vuyo_Mbotho,senior_club,2018-2019,swd eagles,0,15
4092,Vuyo Mbotho,https://en.wikipedia.org/wiki/Vuyo_Mbotho,senior_club,2021,border bulldogs,0,0
4093,Vuyo Mbotho,https://en.wikipedia.org/wiki/Vuyo_Mbotho,senior_club,2022-,leopards,0,0
4094,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),amateur,2021-2022,ucc,0,0
4095,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),amateur,2022-23,highfield,0,7
4096,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),amateur,2023-24,ballynahinch,0,0
4097,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),senior_club,2021-2023,munster,0,0
4098,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),senior_club,2023-2024,ulster,0,0
4099,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),senior_club,2024-,cornish pirates,0,0
4100,James French,https://en.wikipedia.org/wiki/James_French_(rugby_union),international,2018,ireland u20,0,0
4101,Luke Davies,https://en.wikipedia.org/wiki/Luke_Davies_(rugby_union),amateur,2021-2023,llanelli rfc,0,19
4102,Luke Davies,https://en.wikipedia.org/wiki/Luke_Davies_(rugby_union),senior_club,2021,scarlets,0,0
4103,Luke Davies,https://en.wikipedia.org/wiki/Luke_Davies_(rugby_union),senior_club,2023,jersey reds,0,0
4104,Luke Davies,https://en.wikipedia.org/wiki/Luke_Davies_(rugby_union),senior_club,2023-,ospreys,0,5
4105,Luke Davies,https://en.wikipedia.org/wiki/Luke_Davies_(rugby_union),international,2022,wales u20,0,5
4106,Joshua Brennan,https://en.wikipedia.org/wiki/Joshua_Brennan_(rugby_union),amateur,2008-2012,tla xv,0,0
4107,Joshua Brennan,https://en.wikipedia.org/wiki/Joshua_Brennan_(rugby_union),amateur,2012-2020,toulouse,0,0
4108,Joshua Brennan,https://en.wikipedia.org/wiki/Joshua_Brennan_(rugby_union),senior_club,2020-,toulouse,0,50
4109,Joshua Brennan,https://en.wikipedia.org/wiki/Joshua_Brennan_(rugby_union),international,2020-2021,france u20,0,5
4110,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,amateur,-,northern suburbs,0,0
4111,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,amateur,-,warringah,0,0
4112,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,amateur,-,souths,0,0
4113,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,senior_club,2007,central coast rays,0,25
4114,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,senior_club,2013,bay of plenty,0,5
4115,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,senior_club,2014,queensland country,0,5
4116,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,senior_club,2015,new south wales country eagles,0,0
4117,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,senior_club,2016,harlequins,0,0
4118,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,senior_club,2016-17,doncaster knights,0,0
4119,Beau Robinson,https://en.wikipedia.org/wiki/Beau_Robinson,international,2011,australia,0,0
4120,William Dowell,https://en.wikipedia.org/wiki/William_Dowell,amateur,1905-08,newport rfc,0,0
4121,William Dowell,https://en.wikipedia.org/wiki/William_Dowell,amateur,1908,pontypool rfc,0,0
4122,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,amateur,2003,campbelltown harlequins,0,0
4123,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2003-2005,west harbour,0,0
4124,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2006−2007,dax,0,75
4125,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2007-2010,toulon,0,35
4126,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2011-2012,ntt com shining arcs,0,5
4127,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2014,canberra vikings,0,5
4128,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2016−2017,canon eagles,0,0
4129,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2006,new south wales,0,0
4130,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,senior_club,2012-2015,brumbies,0,5
4131,Fotunuupule Auelua,https://en.wikipedia.org/wiki/Fotunu%27upule_Auelua,international,2001-02,australian schoolboys,0,0
4132,Jamie Hamilton,https://en.wikipedia.org/wiki/Jamie_Hamilton_(rugby_union),amateur,1986-1990,lincoln,0,0
4133,Jamie Hamilton,https://en.wikipedia.org/wiki/Jamie_Hamilton_(rugby_union),senior_club,1990-2003,leicester tigers,0,118
4134,Victor Le Fanu,https://en.wikipedia.org/wiki/Victor_Le_Fanu,amateur,1884-1886,cambridge university r.u.f.c.,0,0
4135,Victor Le Fanu,https://en.wikipedia.org/wiki/Victor_Le_Fanu,amateur,-,lansdowne football club,0,0
4136,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),amateur,2016-2019,sydney university,0,90
4137,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),senior_club,2018,nsw country eagles,0,0
4138,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),senior_club,2019,melbourne rising,0,5
4139,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),senior_club,2020,melbourne rebels,0,0
4140,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),senior_club,2020-2023,leicester tigers,0,100
4141,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),senior_club,2024-,western force,0,5
4142,Harry Potter,https://en.wikipedia.org/wiki/Harry_Potter_(rugby_union),international,2024-,australia,0,5
4143,W.B. Young,https://en.wikipedia.org/wiki/W._B._Young,amateur,-,london scottish,0,0
4144,W.B. Young,https://en.wikipedia.org/wiki/W._B._Young,senior_club,1938,scotland probables,0,0
4145,W.B. Young,https://en.wikipedia.org/wiki/W._B._Young,international,1937-48,scotland,0,3
4146,W.B. Young,https://en.wikipedia.org/wiki/W._B._Young,international,1949-50,east africa,0,0
4147,Glen Ella,https://en.wikipedia.org/wiki/Glen_Ella,amateur,1978-1988,randwick,0,0
4148,Glen Ella,https://en.wikipedia.org/wiki/Glen_Ella,amateur,1989-unknown,manly,0,0
4149,Kelvano King,https://en.wikipedia.org/wiki/Kalvano_King,amateur,2010-2013,progress,0,0
4150,Kelvano King,https://en.wikipedia.org/wiki/Kalvano_King,amateur,2015-present,despatch,0,20
4151,Kelvano King,https://en.wikipedia.org/wiki/Kalvano_King,senior_club,2014,eastern province kings,0,0
4152,Kelvano King,https://en.wikipedia.org/wiki/Kalvano_King,international,2007,s.a. schools,0,0
4153,Alistair Vermaak,https://en.wikipedia.org/wiki/Ali_Vermaak,amateur,2011-2013,maties,0,0
4154,Alistair Vermaak,https://en.wikipedia.org/wiki/Ali_Vermaak,senior_club,2011-present,western province,0,10
4155,Alistair Vermaak,https://en.wikipedia.org/wiki/Ali_Vermaak,senior_club,2013,→boland cavaliers,0,0
4156,Alistair Vermaak,https://en.wikipedia.org/wiki/Ali_Vermaak,senior_club,2014-present,stormers,0,0
4157,Alistair Vermaak,https://en.wikipedia.org/wiki/Ali_Vermaak,international,2013,south african universities,0,0
4158,Percy Down,https://en.wikipedia.org/wiki/Percy_Down,amateur,-,bristol,0,0
4159,Percy Down,https://en.wikipedia.org/wiki/Percy_Down,amateur,-,somerset,0,0
4160,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),amateur,2005,army,0,0
4161,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),amateur,2016-17,currie,0,0
4162,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),amateur,2017-18,ayr,0,0
4163,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),senior_club,2005-2007,border reivers,0,0
4164,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),senior_club,2007-2010,edinburgh rugby,0,0
4165,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),senior_club,2010-2017,glasgow warriors,0,40
4166,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),senior_club,2017,worcester warriors,0,0
4167,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),senior_club,2017,edinburgh rugby,0,0
4168,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),senior_club,2017-2019,glasgow warriors,0,0
4169,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),international,2006,scotland u21,0,0
4170,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),international,2007,scotland a,0,0
4171,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),international,2012-,scotland,0,0
4172,Ryan Grant,https://en.wikipedia.org/wiki/Ryan_Grant_(rugby_union),international,2013,british & irish lions,0,0
4173,Will Skelton,https://en.wikipedia.org/wiki/Will_Skelton,amateur,2013-2017,sydney university,0,10
4174,Will Skelton,https://en.wikipedia.org/wiki/Will_Skelton,senior_club,2014-2015,sydney stars,0,10
4175,Will Skelton,https://en.wikipedia.org/wiki/Will_Skelton,senior_club,2016,western sydney rams,0,0
4176,Will Skelton,https://en.wikipedia.org/wiki/Will_Skelton,senior_club,2017-2020,saracens,0,30
