wikidataId,name,wikipediaEn,url,,,,,
Q16231889,Valentin Pop«Ωrlan,Valentin_Pop%C3%A2rlan,https://en.wikipedia.org/wiki/Valentin_Pop%C3%A2rlan,,,,,
Q16231892,Spanner Pretorius,Spanner_Pretorius,https://en.wikipedia.org/wiki/Spanner_Pretorius,,,,,
Q16231897,Andrei Réüdoi,Andrei_R%C4%83doi,https://en.wikipedia.org/wiki/Andrei_R%C4%83doi,,,,,
Q16231937,Male Sa'u,Male_Sa%27u,https://en.wikipedia.org/wiki/Male_Sa%27u,,,,,
Q16231942,Joe Seerane,Joe_Seerane,https://en.wikipedia.org/wiki/Joe_Seerane,,,,,
Q16231957,Richard Smith,"Richard_Smith_(rugby_union,_born_1987)","https://en.wikipedia.org/wiki/Richard_Smith_(rugby_union,_born_1987)",,,,,
Q16231980,Jeff Taljard,Jeff_Taljard,https://en.wikipedia.org/wiki/Jeff_Taljard,,,,,
Q16231991,Alexander Todua,Alexander_Todua,https://en.wikipedia.org/wiki/Alexander_Todua,,,,,
Q16231997,Isaia Tuifua,Isaia_Tuifua,https://en.wikipedia.org/wiki/Isaia_Tuifua,,,,,
Q16232028,Joe Wheeler,Joe_Wheeler_(rugby_union),https://en.wikipedia.org/wiki/Joe_Wheeler_(rugby_union),,,,,
Q16232093,Reinhardt Erwee,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232101,Mata Fafita,Mata_Fifita,https://en.wikipedia.org/wiki/Mata_Fifita,,,,,
Q16232103,Jon Fisher,Jon_Fisher_(rugby_union),https://en.wikipedia.org/wiki/Jon_Fisher_(rugby_union),,,,,
Q16232105,Dave Foley,Dave_Foley_(rugby_union),https://en.wikipedia.org/wiki/Dave_Foley_(rugby_union),,,,,
Q16232110,Jaco Fourie,Jaco_Fourie_(rugby_union),https://en.wikipedia.org/wiki/Jaco_Fourie_(rugby_union),,,,,
Q16232119,Riki Hoeata,Riki_Hoeata,https://en.wikipedia.org/wiki/Riki_Hoeata,,,,,
Q16232132,Jevon Groves,Jevon_Groves,https://en.wikipedia.org/wiki/Jevon_Groves,,,,,
Q16232141,Kane Hames,Kane_Hames,https://en.wikipedia.org/wiki/Kane_Hames,,,,,
Q16232161,Niell Jacobs,Niell_Jacobs,https://en.wikipedia.org/wiki/Niell_Jacobs,,,,,
Q16232162,Ruan Jacobs,Ruan_Jacobs,https://en.wikipedia.org/wiki/Ruan_Jacobs,,,,,
Q16232183,Lucky Kebe,Ntando_Kebe,https://en.wikipedia.org/wiki/Ntando_Kebe,,,,,
Q16232194,Hugo Kloppers,Hugo_Kloppers,https://en.wikipedia.org/wiki/Hugo_Kloppers,,,,,
Q16232196,Tevita Koloamatangi,Tevita_Koloamatangi,https://en.wikipedia.org/wiki/Tevita_Koloamatangi,,,,,
Q16232204,Blake Kyd,Blake_Kyd,https://en.wikipedia.org/wiki/Blake_Kyd,,,,,
Q16232206,Kingsley Lang,Kingsley_Lang,https://en.wikipedia.org/wiki/Kingsley_Lang,,,,,
Q16232229,Tom Loizides,Tom_Loizides,https://en.wikipedia.org/wiki/Tom_Loizides,,,,,
Q16232234,MB Lusaseni,MB_Lusaseni,https://en.wikipedia.org/wiki/MB_Lusaseni,,,,,
Q16232239,Quentin MacDonald,Quentin_MacDonald,https://en.wikipedia.org/wiki/Quentin_MacDonald,,,,,
Q16232276,Siya Mdaka,Siya_Mdaka,https://en.wikipedia.org/wiki/Siya_Mdaka,,,,,
Q16232285,Khwezi Mkhafu,Khwezi_Mkhafu,https://en.wikipedia.org/wiki/Khwezi_Mkhafu,,,,,
Q16232295,Niall Morris,Niall_Morris_(rugby_union),https://en.wikipedia.org/wiki/Niall_Morris_(rugby_union),,,,,
Q16232313,Sabelo Nhlapo,Sabelo_Nhlapo,https://en.wikipedia.org/wiki/Sabelo_Nhlapo,,,,,
Q16232318,Jimmy Norris,Jimmy_Norris,https://en.wikipedia.org/wiki/Jimmy_Norris,,,,,
Q16232324,Schalk Oelofse,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232378,Kempie Rautenbach,Kempie_Rautenbach,https://en.wikipedia.org/wiki/Kempie_Rautenbach,,,,,
Q16232382,Deroy Rhoode,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232384,Shannon Rick,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232390,J«∏an Rossouw,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232393,John Ryan,"John_Ryan_(rugby_union,_born_1988)","https://en.wikipedia.org/wiki/John_Ryan_(rugby_union,_born_1988)",,,,,
Q16232405,Mike Scholz,Mike_Scholz,https://en.wikipedia.org/wiki/Mike_Scholz,,,,,
Q16232411,Wentsley Scott,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232415,Brian Shabangu,Brian_Shabangu,https://en.wikipedia.org/wiki/Brian_Shabangu,,,,,
Q16232425,Sila Puafisi,Sila_Puafisi,https://en.wikipedia.org/wiki/Sila_Puafisi,,,,,
Q16232434,Gerrit Smith,Gerrit_Smith_(rugby_union),https://en.wikipedia.org/wiki/Gerrit_Smith_(rugby_union),,,,,
Q16232441,Harry Spencer,Harry_Spencer_(rugby_union),https://en.wikipedia.org/wiki/Harry_Spencer_(rugby_union),,,,,
Q16232442,Shane Spring,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232445,Steve McColl,Steve_McColl,https://en.wikipedia.org/wiki/Steve_McColl,,,,,
Q16232448,Suliasi Taufalele,Suliasi_Taufalele,https://en.wikipedia.org/wiki/Suliasi_Taufalele,,,,,
Q16232470,James Tincknell,James_Tincknell,https://en.wikipedia.org/wiki/James_Tincknell,,,,,
Q16232473,Toby L'Estrange,Toby_L%27Estrange,https://en.wikipedia.org/wiki/Toby_L%27Estrange,,,,,
Q16232518,Vainon Willis,Vainon_Willis,https://en.wikipedia.org/wiki/Vainon_Willis,,,,,
Q16232533,Mzwanele Zito,Mzwanele_Zito,https://en.wikipedia.org/wiki/Mzwanele_Zito,,,,,
Q16232542,Andr«∏ Lafond,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232560,Eamonn Sheridan,Eamonn_Sheridan,https://en.wikipedia.org/wiki/Eamonn_Sheridan,,,,,
Q16232563,Daniel Faleafa,Daniel_Faleafa,https://en.wikipedia.org/wiki/Daniel_Faleafa,,,,,
Q16232567,Martin Ferreira,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232608,Lambert Groenewald,Lambert_Groenewald,https://en.wikipedia.org/wiki/Lambert_Groenewald,,,,,
Q16232613,Elliott Hagen,Elliott_Hagen,https://en.wikipedia.org/wiki/Elliott_Hagen,,,,,
Q16232617,Stokkies Hanekom,Stokkies_Hanekom,https://en.wikipedia.org/wiki/Stokkies_Hanekom,,,,,
Q16232630,James Hilterbrand,James_Hilterbrand,https://en.wikipedia.org/wiki/James_Hilterbrand,,,,,
Q16232677,Belgium Tuatagaloa,Belgium_Tuatagaloa,https://en.wikipedia.org/wiki/Belgium_Tuatagaloa,,,,,
Q16232680,Rocky Khan,Rocky_Khan,https://en.wikipedia.org/wiki/Rocky_Khan,,,,,
Q16232685,Kelvano King,Kalvano_King,https://en.wikipedia.org/wiki/Kalvano_King,,,,,
Q16232700,Inus Kritzinger,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16232701,Strand Kruger,Strand_Kruger,https://en.wikipedia.org/wiki/Strand_Kruger,,,,,
Q16232708,Max Lahiff,Max_Lahiff,https://en.wikipedia.org/wiki/Max_Lahiff,,,,,
Q16232737,Jamie Mackenzie,Jamie_Mackenzie,https://en.wikipedia.org/wiki/Jamie_Mackenzie,,,,,
Q16232749,Hoffman Maritz,Hoffmann_Maritz,https://en.wikipedia.org/wiki/Hoffmann_Maritz,,,,,
Q16232785,Howard Mnisi,Howard_Mnisi,https://en.wikipedia.org/wiki/Howard_Mnisi,,,,,
Q16232797,Dean Muir,Dean_Muir,https://en.wikipedia.org/wiki/Dean_Muir,,,,,
Q16232800,Duncan Taylor,Duncan_Taylor_(rugby_union),https://en.wikipedia.org/wiki/Duncan_Taylor_(rugby_union),,,,,
Q16232820,Michael Noone,Michael_Noone,https://en.wikipedia.org/wiki/Michael_Noone,,,,,
Q16232834,Ronan O'Mahony,Ronan_O%27Mahony,https://en.wikipedia.org/wiki/Ronan_O%27Mahony,,,,,
Q16232878,Nic Reynolds,Nic_Reynolds,https://en.wikipedia.org/wiki/Nic_Reynolds,,,,,
Q16232956,Matt Symons,Matt_Symons,https://en.wikipedia.org/wiki/Matt_Symons,,,,,
Q16232979,Henry Trinder,Henry_Trinder,https://en.wikipedia.org/wiki/Henry_Trinder,,,,,
Q16232993,Alistair Vermaak,Ali_Vermaak,https://en.wikipedia.org/wiki/Ali_Vermaak,,,,,
Q16233046,Carlo Fazzari,Carlo_Fazzari,https://en.wikipedia.org/wiki/Carlo_Fazzari,,,,,
Q16233061,Wesley Cloete,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233064,Liam Coltman,Liam_Coltman,https://en.wikipedia.org/wiki/Liam_Coltman,,,,,
Q16233070,Craig Ronaldson,Craig_Ronaldson,https://en.wikipedia.org/wiki/Craig_Ronaldson,,,,,
Q16233073,James Cronin,James_Cronin_(rugby_union),https://en.wikipedia.org/wiki/James_Cronin_(rugby_union),,,,,
Q16233075,Simon Berghan,Simon_Berghan,https://en.wikipedia.org/wiki/Simon_Berghan,,,,,
Q16233083,Gareth Davies,"Gareth_Davies_(rugby_union,_born_1990)","https://en.wikipedia.org/wiki/Gareth_Davies_(rugby_union,_born_1990)",,,,,
Q16233085,Dalton Davis,Dalton_Davis,https://en.wikipedia.org/wiki/Dalton_Davis,,,,,
Q16233090,Alb«∏ de Swardt,Alb%C3%A9_de_Swardt,https://en.wikipedia.org/wiki/Alb%C3%A9_de_Swardt,,,,,
Q16233107,Willie du Plessis,"Willie_du_Plessis_(rugby_union,_born_1990)","https://en.wikipedia.org/wiki/Willie_du_Plessis_(rugby_union,_born_1990)",,,,,
Q16233108,Fran«ıois du Toit,Fran%C3%A7ois_du_Toit,https://en.wikipedia.org/wiki/Fran%C3%A7ois_du_Toit,,,,,
Q16233109,Matt Duffie,Matt_Duffie,https://en.wikipedia.org/wiki/Matt_Duffie,,,,,
Q16233122,Adriaan Engelbrecht,Adriaan_Engelbrecht,https://en.wikipedia.org/wiki/Adriaan_Engelbrecht,,,,,
Q16233138,Filippo Ferrarini,Filippo_Ferrarini,https://en.wikipedia.org/wiki/Filippo_Ferrarini,,,,,
Q16233151,Piers Francis,Piers_Francis,https://en.wikipedia.org/wiki/Piers_Francis,,,,,
Q16233152,Tom Franklin,Tom_Franklin_(rugby_union),https://en.wikipedia.org/wiki/Tom_Franklin_(rugby_union),,,,,
Q16233182,Tala Gray,Tala_Gray,https://en.wikipedia.org/wiki/Tala_Gray,,,,,
Q16233183,Carel Greeff,Carel_Greeff,https://en.wikipedia.org/wiki/Carel_Greeff,,,,,
Q16233190,Nic Groom,Nic_Groom,https://en.wikipedia.org/wiki/Nic_Groom,,,,,
Q16233199,Billy Guyton,Billy_Guyton,https://en.wikipedia.org/wiki/Billy_Guyton,,,,,
Q16233222,Rob Herring,Rob_Herring_(rugby_union),https://en.wikipedia.org/wiki/Rob_Herring_(rugby_union),,,,,
Q16233251,Grant Janke,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233257,Dwayne Jenner,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233262,Reuben Johannes,Reuben_Johannes,https://en.wikipedia.org/wiki/Reuben_Johannes,,,,,
Q16233332,Michael Le Bourgeois,Michael_Le_Bourgeois,https://en.wikipedia.org/wiki/Michael_Le_Bourgeois,,,,,
Q16233343,RJ Liebenberg,RJ_Liebenberg,https://en.wikipedia.org/wiki/RJ_Liebenberg,,,,,
Q16233365,Andrea Manici,Andrea_Manici,https://en.wikipedia.org/wiki/Andrea_Manici,,,,,
Q16233367,Marco Fuser,Marco_Fuser,https://en.wikipedia.org/wiki/Marco_Fuser,,,,,
Q16233370,Ben Marshall,Ben_Marshall_(rugby_union),https://en.wikipedia.org/wiki/Ben_Marshall_(rugby_union),,,,,
Q16233399,Craig Millar,Craig_Millar_(rugby_union),https://en.wikipedia.org/wiki/Craig_Millar_(rugby_union),,,,,
Q16233404,Oupa Mohoje,Oupa_Mohoj%C3%A9,https://en.wikipedia.org/wiki/Oupa_Mohoj%C3%A9,,,,,
Q16233440,Ryan Nell,Ryan_Nell,https://en.wikipedia.org/wiki/Ryan_Nell,,,,,
Q16233447,Sino Nyoka,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233482,Sam Prattley,Sam_Prattley,https://en.wikipedia.org/wiki/Sam_Prattley,,,,,
Q16233491,John Quill,John_Quill,https://en.wikipedia.org/wiki/John_Quill,,,,,
Q16233503,Noel Reid,Noel_Reid,https://en.wikipedia.org/wiki/Noel_Reid,,,,,
Q16233572,Hennie Skorbinski,Hennie_Skorbinski,https://en.wikipedia.org/wiki/Hennie_Skorbinski,,,,,
Q16233581,Jean-Pierre Smith,JP_Smith_(rugby_union),https://en.wikipedia.org/wiki/JP_Smith_(rugby_union),,,,,
Q16233596,James Stephenson,James_Stephenson_(rugby_union),https://en.wikipedia.org/wiki/James_Stephenson_(rugby_union),,,,,
Q16233630,Ruggero Trevisan,Ruggero_Trevisan,https://en.wikipedia.org/wiki/Ruggero_Trevisan,,,,,
Q16233638,Josh Tyler,Josh_Tyler,https://en.wikipedia.org/wiki/Josh_Tyler,,,,,
Q16233644,Chrislyn van Schalkwyk,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233651,Clinton Wagman,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233718,Adam Coleman,Adam_Coleman,https://en.wikipedia.org/wiki/Adam_Coleman,,,,,
Q16233744,Robert de Bruyn,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233777,Renier Erasmus,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233780,Gareth Evans,"Gareth_Evans_(rugby_union,_born_August_1991)","https://en.wikipedia.org/wiki/Gareth_Evans_(rugby_union,_born_August_1991)",,,,,
Q16233803,Tazz Fuzani,Tazz_Fuzani,https://en.wikipedia.org/wiki/Tazz_Fuzani,,,,,
Q16233844,Jeff Hassler,Jeff_Hassler,https://en.wikipedia.org/wiki/Jeff_Hassler,,,,,
Q16233847,David Heffernan,Dave_Heffernan,https://en.wikipedia.org/wiki/Dave_Heffernan,,,,,
Q16233855,Tom Hicks,Tom_Hicks_(rugby_union),https://en.wikipedia.org/wiki/Tom_Hicks_(rugby_union),,,,,
Q16233857,Jonathan Holland,Jonathan_Holland_(rugby_union),https://en.wikipedia.org/wiki/Jonathan_Holland_(rugby_union),,,,,
Q16233875,Lohan Jacobs,Lohan_Jacobs,https://en.wikipedia.org/wiki/Lohan_Jacobs,,,,,
Q16233881,John-Roy Jenkinson,John-Roy_Jenkinson,https://en.wikipedia.org/wiki/John-Roy_Jenkinson,,,,,
Q16233895,Sam Jones,Sam_Jones_(rugby_union),https://en.wikipedia.org/wiki/Sam_Jones_(rugby_union),,,,,
Q16233917,Dwayne Kelly,Dwayne_Kelly,https://en.wikipedia.org/wiki/Dwayne_Kelly,,,,,
Q16233918,Seamus Kelly,"Seamus_Kelly_(rugby_union,_born_1991)","https://en.wikipedia.org/wiki/Seamus_Kelly_(rugby_union,_born_1991)",,,,,
Q16233923,Wayne Khan,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16233943,Chris Kuridrani,Kirisi_Kuridrani,https://en.wikipedia.org/wiki/Kirisi_Kuridrani,,,,,
Q16233974,Kieran Low,Kieran_Low,https://en.wikipedia.org/wiki/Kieran_Low,,,,,
Q16234006,Sizo Maseko,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16234008,Charlie Matthews,Charlie_Matthews,https://en.wikipedia.org/wiki/Charlie_Matthews,,,,,
Q16234015,Simon McIntyre,Simon_McIntyre,https://en.wikipedia.org/wiki/Simon_McIntyre,,,,,
Q16234044,Martin Moore,Marty_Moore_(rugby_union),https://en.wikipedia.org/wiki/Marty_Moore_(rugby_union),,,,,
Q16234070,Ruhan Nel,Ruhan_Nel,https://en.wikipedia.org/wiki/Ruhan_Nel,,,,,
Q16234072,Maritino Nemani,Maritino_Nemani,https://en.wikipedia.org/wiki/Maritino_Nemani,,,,,
Q16234076,Yamkela Ngam,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16234077,Freddie Ngoza,Freddy_Ngoza,https://en.wikipedia.org/wiki/Freddy_Ngoza,,,,,
Q16234128,Jordy Reid,Jordy_Reid,https://en.wikipedia.org/wiki/Jordy_Reid,,,,,
Q16234139,Javier Rojas,Javier_Rojas_Alvarez,https://en.wikipedia.org/wiki/Javier_Rojas_Alvarez,,,,,
Q16234144,Dale Sabbagh,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16234165,Ricky Schroeder,Ricky_Schroeder_(rugby_union),https://en.wikipedia.org/wiki/Ricky_Schroeder_(rugby_union),,,,,
Q16234186,Courtnall Skosan,Courtnall_Skosan,https://en.wikipedia.org/wiki/Courtnall_Skosan,,,,,
Q16234187,Brian Skosana,Brian_Skosana,https://en.wikipedia.org/wiki/Brian_Skosana,,,,,
Q16234209,Liam Squire,Liam_Squire,https://en.wikipedia.org/wiki/Liam_Squire,,,,,
Q16234228,Andy Symons,Andy_Symons,https://en.wikipedia.org/wiki/Andy_Symons,,,,,
Q16234234,Sonatane Takulua,Sonatane_Takulua,https://en.wikipedia.org/wiki/Sonatane_Takulua,,,,,
Q16234246,Iain Thornley,Iain_Thornley,https://en.wikipedia.org/wiki/Iain_Thornley,,,,,
Q16234282,Michael van der Spuy,Michael_van_der_Spuy,https://en.wikipedia.org/wiki/Michael_van_der_Spuy,,,,,
Q16234283,Jaco van Tonder,Jaco_van_Tonder,https://en.wikipedia.org/wiki/Jaco_van_Tonder,,,,,
Q16234284,Kayle van Zyl,Kayle_van_Zyl,https://en.wikipedia.org/wiki/Kayle_van_Zyl,,,,,
Q16234312,Brad Weber,Brad_Weber,https://en.wikipedia.org/wiki/Brad_Weber,,,,,
Q16234325,Olly Woodburn,Olly_Woodburn,https://en.wikipedia.org/wiki/Olly_Woodburn,,,,,
Q16234461,Stephan Coetzee,Stephan_Coetzee,https://en.wikipedia.org/wiki/Stephan_Coetzee,,,,,
Q16234466,Aaron Conneely,Aaron_Conneely,https://en.wikipedia.org/wiki/Aaron_Conneely,,,,,
Q16234481,Elliot Daly,Elliot_Daly,https://en.wikipedia.org/wiki/Elliot_Daly,,,,,
Q16234482,Danny Qualter,Danny_Qualter,https://en.wikipedia.org/wiki/Danny_Qualter,,,,,
Q16234486,Stephan de Wit,Stephan_de_Wit,https://en.wikipedia.org/wiki/Stephan_de_Wit,,,,,
Q16234515,Ionu‘? Dumitru,Ionu%C8%9B_Dumitru,https://en.wikipedia.org/wiki/Ionu%C8%9B_Dumitru,,,,,
Q16234525,Jamie Elliott,Jamie_Elliott_(rugby_union),https://en.wikipedia.org/wiki/Jamie_Elliott_(rugby_union),,,,,
Q16234538,Ethan Waller,Ethan_Waller,https://en.wikipedia.org/wiki/Ethan_Waller,,,,,
Q16234605,Gerbrandt Grobler,Gerbrandt_Grobler,https://en.wikipedia.org/wiki/Gerbrandt_Grobler,,,,,
Q16234617,Nathan Harris,Nathan_Harris_(rugby_union),https://en.wikipedia.org/wiki/Nathan_Harris_(rugby_union),,,,,
Q16234620,Jake Heenan,Jake_Heenan,https://en.wikipedia.org/wiki/Jake_Heenan,,,,,
Q16234621,Bryce Hegarty,Bryce_Hegarty,https://en.wikipedia.org/wiki/Bryce_Hegarty,,,,,
Q16234630,Cory Hill,Cory_Hill,https://en.wikipedia.org/wiki/Cory_Hill,,,,,
Q16234650,Travis Ismaiel,Travis_Ismaiel,https://en.wikipedia.org/wiki/Travis_Ismaiel,,,,,
Q16234661,Tony Jantjies,Tony_Jantjies,https://en.wikipedia.org/wiki/Tony_Jantjies,,,,,
Q16234666,Andile Jho,Andile_Jho,https://en.wikipedia.org/wiki/Andile_Jho,,,,,
Q16234689,Oli Kebble,Oli_Kebble,https://en.wikipedia.org/wiki/Oli_Kebble,,,,,
Q16234693,Milford Keresoma,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16234694,Simon Kerrod,Simon_Kerrod,https://en.wikipedia.org/wiki/Simon_Kerrod,,,,,
Q16234713,Marika Koroibete,Marika_Koroibete,https://en.wikipedia.org/wiki/Marika_Koroibete,,,,,
Q16234744,Stephan Lewies,Stephan_Lewies,https://en.wikipedia.org/wiki/Stephan_Lewies,,,,,
Q16234746,Wiaan Liebenberg,Wiaan_Liebenberg,https://en.wikipedia.org/wiki/Wiaan_Liebenberg,,,,,
Q16234758,James Lowe,James_Lowe_(rugby_union),https://en.wikipedia.org/wiki/James_Lowe_(rugby_union),,,,,
Q16234764,Kevin Luiters,Kevin_Luiters,https://en.wikipedia.org/wiki/Kevin_Luiters,,,,,
Q16234768,Marzuq Maarman,Marzuq_Maarman,https://en.wikipedia.org/wiki/Marzuq_Maarman,,,,,
Q16234805,Marty McKenzie,Marty_McKenzie_(rugby_union),https://en.wikipedia.org/wiki/Marty_McKenzie_(rugby_union),,,,,
Q16234852,Peter Nelson,Peter_Nelson_(rugby_union),https://en.wikipedia.org/wiki/Peter_Nelson_(rugby_union),,,,,
Q16234863,Ben Nutley,Ben_Nutley,https://en.wikipedia.org/wiki/Ben_Nutley,,,,,
Q16234892,Buran Parks,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16234910,Api Pewhairangi,Api_Pewhairangi,https://en.wikipedia.org/wiki/Api_Pewhairangi,,,,,
Q16234929,Mark Pretorius,Mark_Pretorius_(rugby_union),https://en.wikipedia.org/wiki/Mark_Pretorius_(rugby_union),,,,,
Q16234943,Semi Radradra,Semi_Radradra,https://en.wikipedia.org/wiki/Semi_Radradra,,,,,
Q16234944,James Rael,James_Rael,https://en.wikipedia.org/wiki/James_Rael,,,,,
Q16234958,Rob Evans,Rob_Evans_(rugby_union),https://en.wikipedia.org/wiki/Rob_Evans_(rugby_union),,,,,
Q16234960,Robin Hislop,Robin_Hislop,https://en.wikipedia.org/wiki/Robin_Hislop,,,,,
Q16234993,Niall Scannell,Niall_Scannell,https://en.wikipedia.org/wiki/Niall_Scannell,,,,,
Q16234998,Paul Schoeman,Paul_Schoeman,https://en.wikipedia.org/wiki/Paul_Schoeman,,,,,
Q16235000,Matthew Screech,Matthew_Screech,https://en.wikipedia.org/wiki/Matthew_Screech,,,,,
Q16235024,Will Skelton,Will_Skelton,https://en.wikipedia.org/wiki/Will_Skelton,,,,,
Q16235026,Rayn Smid,Rayn_Smid,https://en.wikipedia.org/wiki/Rayn_Smid,,,,,
Q16235037,Kuhle Sonkosi,Kuhle_Sonkosi,https://en.wikipedia.org/wiki/Kuhle_Sonkosi,,,,,
Q16235043,Ben Spencer,Ben_Spencer_(rugby_union),https://en.wikipedia.org/wiki/Ben_Spencer_(rugby_union),,,,,
Q16235053,Pieter Stemmet,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16235076,Jordan Taufua,Jordan_Taufua,https://en.wikipedia.org/wiki/Jordan_Taufua,,,,,
Q16235115,Maks van Dyk,Maks_van_Dyk,https://en.wikipedia.org/wiki/Maks_van_Dyk,,,,,
Q16235117,Hencus van Wyk,Hencus_van_Wyk,https://en.wikipedia.org/wiki/Hencus_van_Wyk,,,,,
Q16235133,Tyrone Viiga,Tyrone_Vi%27iga,https://en.wikipedia.org/wiki/Tyrone_Vi%27iga,,,,,
Q16235155,Ihaia West,Ihaia_West,https://en.wikipedia.org/wiki/Ihaia_West,,,,,
Q16235157,Jack Whetton,Jack_Whetton,https://en.wikipedia.org/wiki/Jack_Whetton,,,,,
Q16235159,Brayden Wiliame,Brayden_Wiliame,https://en.wikipedia.org/wiki/Brayden_Wiliame,,,,,
Q16235302,Santiago Cordero,Santiago_Cordero,https://en.wikipedia.org/wiki/Santiago_Cordero,,,,,
Q16235327,Mat«as D«az,Mat%C3%ADas_D%C3%ADaz,https://en.wikipedia.org/wiki/Mat%C3%ADas_D%C3%ADaz,,,,,
Q16235360,Craig Felston,Craig_Felston,https://en.wikipedia.org/wiki/Craig_Felston,,,,,
Q16235366,Tyler Fisher,Tyler_Fisher,https://en.wikipedia.org/wiki/Tyler_Fisher,,,,,
Q16235393,Justin Geduld,Justin_Geduld,https://en.wikipedia.org/wiki/Justin_Geduld,,,,,
Q16235449,Ollie Hoskins,Ollie_Hoskins_(rugby_union),https://en.wikipedia.org/wiki/Ollie_Hoskins_(rugby_union),,,,,
Q16235451,Ben Howard,Ben_Howard_(rugby_union),https://en.wikipedia.org/wiki/Ben_Howard_(rugby_union),,,,,
Q16235455,Santiago Iglesias,Santiago_Iglesias_Valdez,https://en.wikipedia.org/wiki/Santiago_Iglesias_Valdez,,,,,
Q16235460,Ruwellyn Isbell,Ruwellyn_Isbell,https://en.wikipedia.org/wiki/Ruwellyn_Isbell,,,,,
Q16235470,Jack Clifford,Jack_Clifford_(rugby_union),https://en.wikipedia.org/wiki/Jack_Clifford_(rugby_union),,,,,
Q16235510,Samu Kerevi,Samu_Kerevi,https://en.wikipedia.org/wiki/Samu_Kerevi,,,,,
Q16235526,Cheslin Kolbe,Cheslin_Kolbe,https://en.wikipedia.org/wiki/Cheslin_Kolbe,,,,,
Q16235565,Ngani Laumape,Ngani_Laumape,https://en.wikipedia.org/wiki/Ngani_Laumape,,,,,
Q16235566,Tom«≠s Lavanini,Tom%C3%A1s_Lavanini,https://en.wikipedia.org/wiki/Tom%C3%A1s_Lavanini,,,,,
Q16235570,Darragh Leader,Darragh_Leader,https://en.wikipedia.org/wiki/Darragh_Leader,,,,,
Q16235575,Daniel Lienert-Brown,Daniel_Lienert-Brown,https://en.wikipedia.org/wiki/Daniel_Lienert-Brown,,,,,
Q16235610,Jordan Manihera,Jordan_Manihera,https://en.wikipedia.org/wiki/Jordan_Manihera,,,,,
Q16235620,Pablo Matera,Pablo_Matera,https://en.wikipedia.org/wiki/Pablo_Matera,,,,,
Q16235627,Ben Meehan,Ben_Meehan,https://en.wikipedia.org/wiki/Ben_Meehan,,,,,
Q16235649,Enoch Mnyaka,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16235691,Luther Obi,Luther_Obi,https://en.wikipedia.org/wiki/Luther_Obi,,,,,
Q16235697,Stuart Olding,Stuart_Olding,https://en.wikipedia.org/wiki/Stuart_Olding,,,,,
Q16235749,Constantin Pristéüvi‘?a,Constantin_Prist%C4%83vi%C8%9Ba,https://en.wikipedia.org/wiki/Constantin_Prist%C4%83vi%C8%9Ba,,,,,
Q16235774,Sean Robinson,"Sean_Robinson_(rugby_union,_born_1993)","https://en.wikipedia.org/wiki/Sean_Robinson_(rugby_union,_born_1993)",,,,,
Q16235846,Roelof Smit,Roelof_Smit_(rugby_union),https://en.wikipedia.org/wiki/Roelof_Smit_(rugby_union),,,,,
Q16235851,Vukile Sofisa,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16235875,Tim Swiel,Tim_Swiel,https://en.wikipedia.org/wiki/Tim_Swiel,,,,,
Q16235888,Jamie-Jerry Taulagi,Jamie-Jerry_Taulagi,https://en.wikipedia.org/wiki/Jamie-Jerry_Taulagi,,,,,
Q16235913,Claude Tshidibi,NA,https://en.wikipedia.org/wiki/NA,,,,,
Q16235918,Patrick Tuipulotu,Patrick_Tuipulotu,https://en.wikipedia.org/wiki/Patrick_Tuipulotu,,,,,
Q16235930,Stefan Ungerer,Stefan_Ungerer,https://en.wikipedia.org/wiki/Stefan_Ungerer,,,,,
Q16235943,Jurie van Vuuren,Jurie_van_Vuuren,https://en.wikipedia.org/wiki/Jurie_van_Vuuren,,,,,
