origWdId,origName,esName,wpPage,startYear,endYear,teamName,teamWP,matchesPlayed,pointsScored
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2005,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,3,0
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2000,2001,Hawke's Bay Magpies ,,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2002,2007,Canterbury,/wiki/Canterbury_(rugby),,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2004,2008,Crusaders,/wiki/Crusaders,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2008,2011,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2012,,Vigo Rugby Club,/wiki/Vigo_Rugby_Club,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2012,,Tasman Mako,/wiki/Tasman_Mako,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2012,2013,Ospreys,/wiki/Ospreys,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2013,,Krasny Yar Krasnoyarsk,/w/index.php?title=Krasny_Yar_Krasnoyarsk&action=edit&redlink=1,,
Q2935484,Campbell Johnstone,Campbell Johnstone,Campbell_Johnstone,2013,2014,CSM București ,,,
Q2939465,Carlos Souto Vidal,Carlos Souto,Carlos_Souto_Vidal,,,España,/wiki/Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a,50,
Q2939465,Carlos Souto Vidal,Carlos Souto,Carlos_Souto_Vidal,1991,1993,Pilier Rugby Club,/w/index.php?title=Pilier_Rugby_Club&action=edit&redlink=1,,
Q2939465,Carlos Souto Vidal,Carlos Souto,Carlos_Souto_Vidal,1993,2001,Oviedo Rugby Club,/wiki/Oviedo_Rugby_Club,,
Q2939465,Carlos Souto Vidal,Carlos Souto,Carlos_Souto_Vidal,2001,2003,M.A.R.U.,/wiki/Club_Alcobendas_Rugby,,
Q2939465,Carlos Souto Vidal,Carlos Souto,Carlos_Souto_Vidal,2003,2012,CR El Salvador,/wiki/Club_de_Rugby_El_Salvador,,
Q2939465,Carlos Souto Vidal,Carlos Souto,Carlos_Souto_Vidal,2012,2013,Oviedo Rugby Club,/wiki/Oviedo_Rugby_Club,,
Q2941606,Cătălin Fercu,Cătălin Fercu,C%C4%83t%C4%83lin_Fercu,,,Rumania,/wiki/Selecci%C3%B3n_de_rugby_de_Rumania,107,
Q2941606,Cătălin Fercu,Cătălin Fercu,C%C4%83t%C4%83lin_Fercu,2005,2010,Rugby Club Steaua Bucarest,/w/index.php?title=Rugby_Club_Steaua_Bucarest&action=edit&redlink=1,,
Q2941606,Cătălin Fercu,Cătălin Fercu,C%C4%83t%C4%83lin_Fercu,2005,2014,Romanian Wolves,/wiki/Romanian_Wolves,,
Q2941606,Cătălin Fercu,Cătălin Fercu,C%C4%83t%C4%83lin_Fercu,2010,2014,SCM Rugby Timișoara,/w/index.php?title=SCM_Rugby_Timi%C8%99oara&action=edit&redlink=1,,
Q2941606,Cătălin Fercu,Cătălin Fercu,C%C4%83t%C4%83lin_Fercu,2014,2016,Saracens,/wiki/Saracens,,
Q2941606,Cătălin Fercu,Cătălin Fercu,C%C4%83t%C4%83lin_Fercu,2016,Act.,SCM Rugby Timișoara,/w/index.php?title=SCM_Rugby_Timi%C8%99oara&action=edit&redlink=1,,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,,,Samoa,/wiki/Selecci%C3%B3n_de_rugby_de_Samoa,57,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,2002,2005,Taranaki RFU ,,,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,2005,2006,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,2006,2009,Saracens,/wiki/Saracens,,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,2009,2017,Stade Toulousain,/wiki/Stade_Toulousain,,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,2017,2019,Racing 92,/wiki/Racing_92,,
Q2944283,Census Johnston,Census Johnston,Census_Johnston,2019,2020,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,,,España,/wiki/Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a,53,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2002,2004,CR La Vila,/wiki/Club_de_Rugby_La_Vila,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2004,2006,El Salvador,/wiki/Club_de_Rugby_El_Salvador,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2006,2009,CRC Pozuelo,/wiki/CRC_Pozuelo,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2009,,Gatos de Madrid(franquicia) ,/wiki/Gatos_de_Madrid,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2009,2010,Olympus XV(franquicia) ,/wiki/Olympus_Rugby_XV_Madrid,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2009,2010,Montpellier Hérault,/wiki/Montpellier_H%C3%A9rault_Rugby_Club,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2010,,Leicester Tigers,/wiki/Leicester_Tigers,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2010,2011,Nottingham R.F.C. ,,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2011,2012,Northampton Saints,/wiki/Northampton_Saints,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2012,2016,CR El Salvador,/wiki/Club_de_Rugby_El_Salvador,,
Q2946998,César Sempere,César Sempere,C%C3%A9sar_Sempere,2016,2019,Tatami Rugby Club ,,,
Q2957861,Charl McLeod,Charl McLeod,Charl_McLeod,,,Sudáfrica,/wiki/Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica,1,
Q2957861,Charl McLeod,Charl McLeod,Charl_McLeod,2005,2007,Western Province ,,,
Q2957861,Charl McLeod,Charl McLeod,Charl_McLeod,2008,2014,Sharks,/wiki/Sharks,,
Q2957861,Charl McLeod,Charl McLeod,Charl_McLeod,2014,2017,FC Grenoble Rugby,/wiki/Football_Club_de_Grenoble_Rugby,,
Q2957861,Charl McLeod,Charl McLeod,Charl_McLeod,2017,,Stade Français Paris ,,,
Q2964847,Chris Rossouw,Chris Rossouw,Chris_Rossouw,,,Sudáfrica,/wiki/Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica,9,
Q2964847,Chris Rossouw,Chris Rossouw,Chris_Rossouw,1989,1997,Golden Lions,/wiki/Golden_Lions,,
Q2964847,Chris Rossouw,Chris Rossouw,Chris_Rossouw,1996,1997,Lions,/wiki/Lions_(Super_Rugby),,
Q2964847,Chris Rossouw,Chris Rossouw,Chris_Rossouw,1998,2000,Natal Sharks,/wiki/Natal_Sharks,,
Q2964847,Chris Rossouw,Chris Rossouw,Chris_Rossouw,1998,2000,Sharks,/wiki/Sharks,,
Q2964850,Chris Robshaw,Chris Robshaw,Chris_Robshaw,,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,66,10
Q2964850,Chris Robshaw,Chris Robshaw,Chris_Robshaw,2005,2020,Harlequins FC,/wiki/Harlequins_FC,,
Q2964850,Chris Robshaw,Chris Robshaw,Chris_Robshaw,2020,2022,San Diego Legion ,,,
Q2964877,Chris Tynan,Chris Tynan,Chris_Tynan,,,Canadá,/wiki/Selecci%C3%B3n_de_rugby_de_Canad%C3%A1,20,
Q2964877,Chris Tynan,Chris Tynan,Chris_Tynan,1986,2000,Meraloma ,,,
Q2964877,Chris Tynan,Chris Tynan,Chris_Tynan,1993,,Cambridge University,/w/index.php?title=Cambridge_University_RFC&action=edit&redlink=1,,
Q2964893,Chris Whitaker,Chris Whitaker,Chris_Whitaker,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,31,
Q2964893,Chris Whitaker,Chris Whitaker,Chris_Whitaker,1993,1996,Randwick DRUFC ,,,
Q2964893,Chris Whitaker,Chris Whitaker,Chris_Whitaker,1997,2006,NSW Waratahs,/wiki/New_South_Wales_Waratahs,,
Q2964893,Chris Whitaker,Chris Whitaker,Chris_Whitaker,2006,2009,Leinster Rugby ,,,
Q2964897,Chris Wyles,Chris Wyles,Chris_Wyles,,,Estados Unidos,/wiki/Selecci%C3%B3n_de_rugby_de_Estados_Unidos,54,222
Q2964897,Chris Wyles,Chris Wyles,Chris_Wyles,2004,06,Nottingham,/w/index.php?title=Nottingham_R.F.C.&action=edit&redlink=1,,
Q2964897,Chris Wyles,Chris Wyles,Chris_Wyles,2006,07,Northampton Saints,/wiki/Northampton_Saints,,
Q2964897,Chris Wyles,Chris Wyles,Chris_Wyles,2008,,Saracens,/wiki/Saracens_F.C.,,
Q2964973,Christiaan Scholtz,Christiaan Scholtz,Christiaan_Scholtz,,,Sudáfrica,/wiki/Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica,4,
Q2964973,Christiaan Scholtz,Christiaan Scholtz,Christiaan_Scholtz,1990,1993,Western Province ,,,
Q2964973,Christiaan Scholtz,Christiaan Scholtz,Christiaan_Scholtz,1994,1995,Golden Lions,/wiki/Golden_Lions,,
Q2964973,Christiaan Scholtz,Christiaan Scholtz,Christiaan_Scholtz,1996,1999,Lions ,,,
Q2965184,Christian Darrouy,Christian Darrouy,Christian_Darrouy,1957,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,40,69
Q2965184,Christian Darrouy,Christian Darrouy,Christian_Darrouy,1955,1972,Stade Montois ,,,
Q2966334,Christophe Lamaison,Christophe Lamaison,Christophe_Lamaison,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,37,
Q2966334,Christophe Lamaison,Christophe Lamaison,Christophe_Lamaison,1990,1996,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q2966334,Christophe Lamaison,Christophe Lamaison,Christophe_Lamaison,1996,2000,CA Brive-Corrèze,/wiki/Club_Athl%C3%A9tique_Brive-Corr%C3%A8ze,,
Q2966334,Christophe Lamaison,Christophe Lamaison,Christophe_Lamaison,2000,2002,SU Agen,/wiki/Sporting_Union_Agen,,
Q2966334,Christophe Lamaison,Christophe Lamaison,Christophe_Lamaison,2002,2004,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q2966334,Christophe Lamaison,Christophe Lamaison,Christophe_Lamaison,2004,2006,Saint-Médard ,,,
Q2972202,Cian Healy,Cian Healy,Cian_Healy,,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,137,65
Q2972202,Cian Healy,Cian Healy,Cian_Healy,2007,2025,Leinster ,,,
Q2972218,Ciaran Fitzgerald,Ciaran Fitzgerald,Ciaran_Fitzgerald,1979,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,25,4
Q2972218,Ciaran Fitzgerald,Ciaran Fitzgerald,Ciaran_Fitzgerald,1970,1973,NUI Galway RFC ,,,
Q2972218,Ciaran Fitzgerald,Ciaran Fitzgerald,Ciaran_Fitzgerald,1973,1986,St Mary's College RFC,/wiki/St_Mary%27s_College_RFC,,
Q2972218,Ciaran Fitzgerald,Ciaran Fitzgerald,Ciaran_Fitzgerald,1974,1986,Connacht Rugby ,,,
Q2980645,Clément Maynadier,Clément Maynadier,Cl%C3%A9ment_Maynadier,2004,2013,Sporting Club Albi,/wiki/Sporting_Club_Albi,,
Q2980645,Clément Maynadier,Clément Maynadier,Cl%C3%A9ment_Maynadier,2013,,Union Bordeaux Bègles,/wiki/Union_Bordeaux_B%C3%A8gles,,
Q2993552,Conor Murray,Conor Murray,Conor_Murray,,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,125,115
Q2993552,Conor Murray,Conor Murray,Conor_Murray,2010,2025,Munster,/wiki/Munster_Rugby,,
Q2993556,Conor O'Shea,Conor O'Shea,Conor_O%27Shea,1993,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,35,44
Q2993556,Conor O'Shea,Conor O'Shea,Conor_O%27Shea,1990,1993,Lansdowne RFC ,,,
Q2993556,Conor O'Shea,Conor O'Shea,Conor_O%27Shea,1993,1995,Leinster Rugby,/wiki/Leinster_Rugby,,
Q2993556,Conor O'Shea,Conor O'Shea,Conor_O%27Shea,1995,2000,London Irish,/wiki/London_Irish,,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,,,Escocia,/wiki/Selecci%C3%B3n_de_rugby_de_Escocia,60,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,1987,1996,Melrose RFC,/wiki/Melrose_RFC,,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,1996,1998,Border Reivers,/w/index.php?title=Border_Reivers_(rugby)&action=edit&redlink=1,,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,1998,1999,Edinburgh Rugby,/wiki/Edinburgh_Rugby,,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,1999,2000,Glasgow Warriors,/wiki/Glasgow_Warriors,,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,2000,2001,Harlequins FC,/wiki/Harlequins_FC,,
Q3001992,Craig Chalmers,Craig Chalmers,Craig_Chalmers,2001,2003,Worcester Warriors,/wiki/Worcester_Rugby_Football_Club,,
Q3002002,Craig Dowd,Craig Dowd,Craig_Dowd,1993,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,60,10
Q3002002,Craig Dowd,Craig Dowd,Craig_Dowd,1991,2001,Auckland ,,,
Q3002002,Craig Dowd,Craig Dowd,Craig_Dowd,1996,2001,Blues,/wiki/Blues_(rugby),,
Q3002002,Craig Dowd,Craig Dowd,Craig_Dowd,1993,2005,Wasps RFC ,,,
Q3002019,Craig Innes,Craig Innes,Craig_Innes,,,Nueva Zelanda,/wiki/Selecci%C3%B3n_de_rugby_de_Nueva_Zelanda,17,
Q3002019,Craig Innes,Craig Innes,Craig_Innes,1988,1991,Marist Brothers,/w/index.php?title=Marist_Brothers_Old_Boys_RFC&action=edit&redlink=1,,
Q3002019,Craig Innes,Craig Innes,Craig_Innes,1998,2001,Blues,/wiki/Blues,,
Q3009894,Cédric Garcia,Cédric García,C%C3%A9dric_Garcia,,,España,/wiki/Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a,3,0
Q3009894,Cédric Garcia,Cédric García,C%C3%A9dric_Garcia,,,2001-2008US Montauban,/wiki/US_Montauban,,
Q3009894,Cédric Garcia,Cédric García,C%C3%A9dric_Garcia,,,2008-2013Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q3009894,Cédric Garcia,Cédric García,C%C3%A9dric_Garcia,,,2013-2015Castres Olympique,/wiki/Castres_Olympique,,
Q3009894,Cédric Garcia,Cédric García,C%C3%A9dric_Garcia,,,2015 RC Montauban,,,
Q3011484,D.T.H. van der Merwe,D. T. H. van der Merwe,D._T._H._van_der_Merwe,,,Canadá,/wiki/Selecci%C3%B3n_de_rugby_de_Canad%C3%A1,39,100
Q3011484,D.T.H. van der Merwe,D. T. H. van der Merwe,D._T._H._van_der_Merwe,2007,2008,Saracens,/wiki/Saracens_F.C.,,
Q3011484,D.T.H. van der Merwe,D. T. H. van der Merwe,D._T._H._van_der_Merwe,2009,15,Glasgow Warriors,/wiki/Glasgow_Warriors,,
Q3011484,D.T.H. van der Merwe,D. T. H. van der Merwe,D._T._H._van_der_Merwe,2015,,Scarlets,/wiki/Scarlets,,
Q3012711,Damian Smith,Damian Smith,Damian_Smith,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,21,
Q3012711,Damian Smith,Damian Smith,Damian_Smith,1988,1998,Souths Rugby ,,,
Q3012711,Damian Smith,Damian Smith,Damian_Smith,1996,2002,Queensland Reds,/wiki/Queensland_Reds,,
Q3013047,Dan Crowley,Dan Crowley,Dan_Crowley,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,55,
Q3013047,Dan Crowley,Dan Crowley,Dan_Crowley,1985,2000,Queensland Reds,/wiki/Queensland_Reds,,
Q3013095,Daniel Herbert,Daniel Herbert,Daniel_Herbert,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,67,
Q3013095,Daniel Herbert,Daniel Herbert,Daniel_Herbert,1993,1995,GPS Rugby ,,,
Q3013095,Daniel Herbert,Daniel Herbert,Daniel_Herbert,1996,2003,Queensland Reds,/wiki/Queensland_Reds,,
Q3013095,Daniel Herbert,Daniel Herbert,Daniel_Herbert,2004,2005,USA Perpignan ,,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,,,Inglaterra,/wiki/Selecci%C3%B3n_de_rugby_de_Inglaterra,38,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,1993,1995,Richmond FC ,,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,1995,1996,Orrell RUFC ,,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,1996,1999,Harlequins FC,/wiki/Harlequins_FC,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,1999,2001,Saracens,/wiki/Saracens,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,2001,2003,Harlequins FC,/wiki/Harlequins_FC,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,2003,2005,USA Perpignan,/wiki/Union_Sportive_Arlequine_Perpignan,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,2005,2006,RC Toulon,/wiki/Rugby-Club_Toulonnais,,
Q3013138,Dan Luger,Dan Luger,Dan_Luger,2006,2010,RC Nice ,,,
Q3013444,Dane Haylett-Petty,Dane Haylett-Petty,Dane_Haylett-Petty,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,4,
Q3013444,Dane Haylett-Petty,Dane Haylett-Petty,Dane_Haylett-Petty,2008,2010,Western Force,/wiki/Western_Force,,
Q3013444,Dane Haylett-Petty,Dane Haylett-Petty,Dane_Haylett-Petty,2010,2013,Biarritz,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3013444,Dane Haylett-Petty,Dane Haylett-Petty,Dane_Haylett-Petty,2013,2014,Tokyo Shokki Shuttles,/w/index.php?title=Tokyo_Shokki_Shuttles&action=edit&redlink=1,,
Q3013444,Dane Haylett-Petty,Dane Haylett-Petty,Dane_Haylett-Petty,2014,,Western Force,/wiki/Western_Force,,
Q3013593,Danie Rossouw,Danie Rossouw,Danie_Rossouw,,,Sudáfrica,/wiki/Selecci%C3%B3n_de_rugby_de_Sud%C3%A1frica,63,
Q3013593,Danie Rossouw,Danie Rossouw,Danie_Rossouw,1999,2011,Blue Bulls,/wiki/Blue_Bulls,,
Q3013593,Danie Rossouw,Danie Rossouw,Danie_Rossouw,2002,2011,Bulls,/wiki/Bulls_(rugby),,
Q3013593,Danie Rossouw,Danie Rossouw,Danie_Rossouw,2011,2013,Suntory Sungoliath,/wiki/Suntory_Sungoliath,,
Q3013593,Danie Rossouw,Danie Rossouw,Danie_Rossouw,2013,2014,RC Toulon,/wiki/Rugby-Club_Toulonnais,,
Q3013976,Daniel Dubroca,Daniel Dubroca,Daniel_Dubroca,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,33,
Q3013976,Daniel Dubroca,Daniel Dubroca,Daniel_Dubroca,1972,1990,Sporting Union Agen,/wiki/Sporting_Union_Agen,,
Q3018168,David Wilson,David Wilson,David_Wilson_(rugbista),,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,79,
Q3018168,David Wilson,David Wilson,David_Wilson_(rugbista),1986,2000,Queensland Reds,/wiki/Queensland_Reds,,
Q3018168,David Wilson,David Wilson,David_Wilson_(rugbista),2000,2001,Harlequins FC,/wiki/Harlequins_FC,,
Q3018333,David Lyons,David Lyons,David_Lyons_(rugbista),,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,46,
Q3018333,David Lyons,David Lyons,David_Lyons_(rugbista),2000,2008,NSW Waratahs,/wiki/New_South_Wales_Waratahs,,
Q3018333,David Lyons,David Lyons,David_Lyons_(rugbista),2008,2011,Llanelli Scarlets,/wiki/Llanelli_Scarlets,,
Q3018333,David Lyons,David Lyons,David_Lyons_(rugbista),2011,,Stade Français Paris,/wiki/Stade_Fran%C3%A7ais_Paris,,
Q3018521,David Mélé,David Mélé,David_M%C3%A9l%C3%A9,,,España,/wiki/Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a,5,
Q3018521,David Mélé,David Mélé,David_M%C3%A9l%C3%A9,,,2006 - 2013USAP,/wiki/Union_Sportive_Arlequine_Perpignan,,
Q3018521,David Mélé,David Mélé,David_M%C3%A9l%C3%A9,,,2013 - 2015Leicester Tigers,/wiki/Leicester_Tigers,,
Q3018521,David Mélé,David Mélé,David_M%C3%A9l%C3%A9,,,2015 - 2016Stade Toulousain,/wiki/Stade_Toulousain,,
Q3018521,David Mélé,David Mélé,David_M%C3%A9l%C3%A9,,,2016 - 2018Grenoble,/wiki/Football_Club_de_Grenoble_Rugby,,
Q3018521,David Mélé,David Mélé,David_M%C3%A9l%C3%A9,,,2018 - 2019USAP,/wiki/Union_Sportive_Arlequine_Perpignan,,
Q3018725,David Roumieu,David Roumieu,David_Roumieu,2002,2005,US Montauban,/wiki/Union_Sportive_Montauban,,
Q3018725,David Roumieu,David Roumieu,David_Roumieu,2005,2007,Castres Olympique,/wiki/Castres_Olympique,,
Q3018725,David Roumieu,David Roumieu,David_Roumieu,2007,2015,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q3018725,David Roumieu,David Roumieu,David_Roumieu,2015,2016,Atlantique Stade Rochelais,/wiki/Atlantique_Stade_Rochelais,,
Q3018725,David Roumieu,David Roumieu,David_Roumieu,2016,2017,Biarritz Olympique,/wiki/Biarritz_Olympique_Pays_Basque,,
Q3018725,David Roumieu,David Roumieu,David_Roumieu,2017,2018,Stade Toulousain,/wiki/Stade_Toulousain,,
Q3018959,David Watkins,David Watkins,David_Watkins,1963,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,37,3201
Q3020652,Dean Mumm,Dean Mumm,Dean_Mumm,,,Australia,/wiki/Selecci%C3%B3n_de_rugby_de_Australia,44,20
Q3020652,Dean Mumm,Dean Mumm,Dean_Mumm,2007,,Sydney Fleet,/w/index.php?title=Sydney_Fleet&action=edit&redlink=1,,
Q3020652,Dean Mumm,Dean Mumm,Dean_Mumm,2007,12,Waratahs,/wiki/NSW_Waratahs,,
Q3020652,Dean Mumm,Dean Mumm,Dean_Mumm,2012,15,Exeter Chiefs,/wiki/Exeter_Chiefs,,
Q3020652,Dean Mumm,Dean Mumm,Dean_Mumm,2015,,Waratahs,/wiki/NSW_Waratahs,,
Q3021031,Declan Kidney,Declan Kidney,Declan_Kidney,1980,1984,Universidad Colegio Cork,/wiki/Universidad_Colegio_Cork,,
Q3021031,Declan Kidney,Declan Kidney,Declan_Kidney,1984,1994,Dolphin RFC,/w/index.php?title=Dolphin_RFC&action=edit&redlink=1,,
Q3022595,Denis Charvet,Denis Charvet,Denis_Charvet,,,Francia,/wiki/Selecci%C3%B3n_de_rugby_de_Francia,23,
Q3022595,Denis Charvet,Denis Charvet,Denis_Charvet,1982,1990,Stade Toulousain,/wiki/Stade_Toulousain,,
Q3022595,Denis Charvet,Denis Charvet,Denis_Charvet,1990,1996,Racing Métro 92,/wiki/Racing_M%C3%A9tro_92,,
Q3022595,Denis Charvet,Denis Charvet,Denis_Charvet,1996,1997,Stade Français Paris,/wiki/Stade_Fran%C3%A7ais_Paris,,
Q3022739,Denis Hickie,Denis Hickie,Denis_Hickie,,,Irlanda,/wiki/Selecci%C3%B3n_de_rugby_de_Irlanda,62,
Q3022739,Denis Hickie,Denis Hickie,Denis_Hickie,1996,2007,Leinster Rugby ,,,
Q3023770,Derek Turnbull,Derek Turnbull,Derek_Turnbull,,,Escocia,/wiki/Selecci%C3%B3n_de_rugby_de_Escocia,15,
Q3023770,Derek Turnbull,Derek Turnbull,Derek_Turnbull,1980,1994,Hawick RFC,/wiki/Hawick_RFC,,
Q3023780,Derek White,Derek White,Derek_White,,,Escocia,/wiki/Selecci%C3%B3n_de_rugby_de_Escocia,41,
Q3023780,Derek White,Derek White,Derek_White,1978,1980,Dunbar RFC ,,,
Q3023780,Derek White,Derek White,Derek_White,1980,1982,Haddington RFC ,,,
Q3023780,Derek White,Derek White,Derek_White,1982,1985,Gala RFC,/wiki/Gala_RFC,,
Q3023780,Derek White,Derek White,Derek_White,1985,1992,London Scottish,/wiki/London_Scottish,,
Q3025558,Dewald Senekal,Dewald Senekal,Dewald_Senekal,2005,2007,Atlantic Pumas,/w/index.php?title=Atlantic_Pumas&action=edit&redlink=1,,
Q3025558,Dewald Senekal,Dewald Senekal,Dewald_Senekal,2007,2008,Cheetahs,/wiki/Cheetahs,,
Q3025558,Dewald Senekal,Dewald Senekal,Dewald_Senekal,2008,2009,Lions,/wiki/Lions_(Super_Rugby),,
Q3025558,Dewald Senekal,Dewald Senekal,Dewald_Senekal,2009,2011,RC Toulon,/wiki/Rugby-Club_Toulonnais,,
Q3025558,Dewald Senekal,Dewald Senekal,Dewald_Senekal,2011,2012,SU Agen,/wiki/Sporting_Union_Agen,,
Q3025558,Dewald Senekal,Dewald Senekal,Dewald_Senekal,2012,2015,Aviron Bayonnais,/wiki/Aviron_Bayonnais,,
Q3026609,Dick Moriarty,Dick Moriarty,Dick_Moriarty,1981,,Gales,/wiki/Selecci%C3%B3n_de_rugby_de_Gales,22,8
Q3026609,Dick Moriarty,Dick Moriarty,Dick_Moriarty,1976,1998,Swansea RFC,/wiki/Swansea_RFC,,
Q3027380,Diego Cuesta Silva,Diego Cuesta Silva,Diego_Cuesta_Silva,1983,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,63,125
Q3027380,Diego Cuesta Silva,Diego Cuesta Silva,Diego_Cuesta_Silva,1981,1983,La Salle Rugby Club ,,,
Q3027380,Diego Cuesta Silva,Diego Cuesta Silva,Diego_Cuesta_Silva,1984,1998,San Isidro Club ,,,
Q3027390,Diego Giannantonio,Diego Giannantonio,Diego_Giannantonio,1996,,Argentina,/wiki/Selecci%C3%B3n_de_rugby_de_la_Argentina,10,38
Q3027390,Diego Giannantonio,Diego Giannantonio,Diego_Giannantonio,1992,2000,Tala Rugby Club ,,,
Q3027390,Diego Giannantonio,Diego Giannantonio,Diego_Giannantonio,2000,2002,Stade Rochelais,/wiki/Stade_Rochelais,,
Q3027390,Diego Giannantonio,Diego Giannantonio,Diego_Giannantonio,2002,2004,Colomiers Rugby,/wiki/Colomiers_Rugby,,
Q3027390,Diego Giannantonio,Diego Giannantonio,Diego_Giannantonio,2004,2006,US Arlequine Perpignan,/wiki/Union_Sportive_Arlequine_Perpignan,,
Q3027390,Diego Giannantonio,Diego Giannantonio,Diego_Giannantonio,2006,2009,AS Béziers Hérault ,,,
Q3027432,Diego Ormaechea,Diego Ormaechea,Diego_Ormaechea,,,Uruguay,/wiki/Selecci%C3%B3n_de_rugby_del_Uruguay,57,
Q3027432,Diego Ormaechea,Diego Ormaechea,Diego_Ormaechea,1978,2001,Carrasco Polo Club ,,,
Q3027456,Diego Zarzosa,Diego Zarzosa,Diego_Zarzosa_Pe%C3%B1a,,,EspañaBarbarians,/wiki/Selecci%C3%B3n_de_rugby_de_Espa%C3%B1a,,
