origWdId,origName,itName,wpPage,stintType,timePeriod,teamName,teamWP,matchesPlayed,pointsScored
Q3953568,Sean Hohneck,Sean Hohneck,Sean_Hohneck,International,2004-2005,NZ Māori,/wiki/M%C4%81ori_All_Blacks,3,0
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2008-09,Calvisano,/wiki/Rugby_Calvisano,2,0
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2009,Piacenza,/wiki/Piacenza_Rugby_Club,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2010,Bury St Edmunds,,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2010-11,GranDucato,/wiki/GranDucato_Parma_Rugby,10,5
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2011-12,L’Aquila,/wiki/L%27Aquila_Rugby_Club,9,0
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2012-13,San Gregorio,/wiki/San_Gregorio_Catania_Rugby,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2013-14,Colorno,/wiki/Rugby_Colorno,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2014-15,Clisson,,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2015-16,Nantes,,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2016-17,Colorno,/wiki/Rugby_Colorno,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2017-19,Template:CUS Milano rugby,/w/index.php?title=Template:CUS_Milano_rugby&action=edit&redlink=1,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2019-21,Template:Bury at Edmunds,/w/index.php?title=Template:Bury_at_Edmunds&action=edit&redlink=1,,
Q3953752,Sebastiano Dusi,Sebastiano Dusi,Sebastiano_Dusi,Senior,2021-22,Template:Centurioni rugby,/w/index.php?title=Template:Centurioni_rugby&action=edit&redlink=1,,
Q3956056,Sergio Carossio,Sergio Carossio,Sergio_Carossio,Senior,,Olivos,,,
Q3956056,Sergio Carossio,Sergio Carossio,Sergio_Carossio,International,1985-87,Argentina,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Argentina,3,0
Q3956345,Sergio Zorzi,Sergio Zorzi,Sergio_Zorzi,Senior,,Tarvisium,/wiki/Ruggers_Tarvisium,,
Q3956345,Sergio Zorzi,Sergio Zorzi,Sergio_Zorzi,Senior,,Benetton,/wiki/Benetton_Rugby_Treviso,163,?
Q3956345,Sergio Zorzi,Sergio Zorzi,Sergio_Zorzi,International,1985-92,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,7,0
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Regional,1998-2000,Ulster,/wiki/Ulster_Rugby,,
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Senior,1991-1997,Liverpool St Helens,/wiki/Liverpool_St_Helens_Football_Club,,
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Senior,1997-1998,Richmond,/wiki/Richmond_Football_Club,3,11
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Senior,2000-2001,Stade français,/wiki/Stade_fran%C3%A7ais_Paris_rugby,,
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Senior,2001-2004,Benetton,/wiki/Benetton_Rugby_Treviso,51,867
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Senior,2004-2006,Orrell,/wiki/Orrell_Rugby_Union_Football_Club,,
Q3961123,Simon Mason,Simon Mason,Simon_Mason,Senior,2006-2008,Caldy,,,
Q3961123,Simon Mason,Simon Mason,Simon_Mason,International,1996,Irlanda,/wiki/Nazionale_di_rugby_a_15_dell%27Irlanda,3,42
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Youth,2000-08,Benetton,/wiki/Benetton_Rugby_Treviso,,
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Senior,2008-09,Rovigo,/wiki/Rugby_Rovigo_Delta,18,10
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Senior,2009-10,Parma,/wiki/Rugby_Parma_F.C._1931,13,0
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Senior,2017-19,Fiamme Oro,/wiki/Fiamme_Oro_Rugby,22,10
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Senior,2010-12,Aironi,/wiki/Aironi_Rugby,22,0
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Senior,2012-15,Benetton,/wiki/Benetton_Rugby_Treviso,26,10
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,Senior,2015-17,Glasgow Warriors,/wiki/Glasgow_Warriors,23,15
Q3961221,Simone Favaro,Simone Favaro,Simone_Favaro,International,2009-17,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,36,10
Q3972353,Stefano Annibal,Stefano Annibal,Stefano_Annibal,Senior,1979-81,Villorba,,,
Q3972353,Stefano Annibal,Stefano Annibal,Stefano_Annibal,Senior,1981-96,Benetton,/wiki/Benetton_Rugby_Treviso,313,?
Q3972353,Stefano Annibal,Stefano Annibal,Stefano_Annibal,International,1980-90,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,23,0
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1982-1983,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1983-1985,Petrarca,/wiki/Petrarca_Rugby,40,120
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1985-1990,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1990-1993,Amatori Milano,/wiki/Amatori_Rugby_Milano,60,?
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1993-1994,CUS Roma,/wiki/CUS_Roma_Rugby,,
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1994-1995,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,19,?
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,Senior,1997-1999,S.S. Lazio,/wiki/Polisportiva_S.S._Lazio_Rugby_1927,,
Q3972362,Stefano Barba,Stefano Barba,Stefano_Barba,International,1985-1993,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,35,30
Q3972693,Stefano Romagnoli,Stefano Romagnoli,Stefano_Romagnoli,Senior,1971-1973,Bologna,/wiki/Rugby_Bologna_1928,,
Q3972693,Stefano Romagnoli,Stefano Romagnoli,Stefano_Romagnoli,Senior,1973-1975,Fiamme Oro,/wiki/Fiamme_Oro_Rugby,,
Q3972693,Stefano Romagnoli,Stefano Romagnoli,Stefano_Romagnoli,Senior,1975-1987,Parma,/wiki/Rugby_Parma_F.C._1931,,
Q3972693,Stefano Romagnoli,Stefano Romagnoli,Stefano_Romagnoli,Senior,1987-1990,Bologna,/wiki/Rugby_Bologna_1928,,
Q3972693,Stefano Romagnoli,Stefano Romagnoli,Stefano_Romagnoli,Senior,1990-1991,Noceto,/wiki/Rugby_Noceto_Football_Club,,
Q3972693,Stefano Romagnoli,Stefano Romagnoli,Stefano_Romagnoli,International,1982-1987,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,15,0
Q3972720,Stefano Scanferla,Stefano Scanferla,Stefano_Scanferla,Youth,2007-09,Calvisano,/wiki/Rugby_Calvisano,,
Q3972720,Stefano Scanferla,Stefano Scanferla,Stefano_Scanferla,Senior,2009-15,Calvisano,/wiki/Rugby_Calvisano,49,50
Q3972720,Stefano Scanferla,Stefano Scanferla,Stefano_Scanferla,Senior,2015-16,Avignone Le Pontet,,,
Q3972720,Stefano Scanferla,Stefano Scanferla,Stefano_Scanferla,Senior,2017-20,I Centurioni,,,
Q3972720,Stefano Scanferla,Stefano Scanferla,Stefano_Scanferla,Senior,2020-,Rugby Milano,/wiki/Rugby_Milano,,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2003-05,Calvisano,/wiki/Rugby_Calvisano,3,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2005-07,Brescia,/wiki/Rugby_Brescia,40,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2007-08,Piacenza,/wiki/Piacenza_Rugby_Club,15,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2008-10,Colorno,/wiki/Rugby_Colorno,35,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2010-11,Calvisano,/wiki/Rugby_Calvisano,22,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2011-12,Calvisano,/wiki/Rugby_Calvisano,10,0
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2012-14,CUS Brescia,/wiki/CUS_Brescia,40,
Q3973205,Stephen Nicol,Stephen Nicol,Stephen_Nicol,Senior,2014-15,Lumezzane,,,
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,xxxx-03,Parramatta,,,
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,2003-09,Viadana,/wiki/Rugby_Viadana,53,60
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,2009-10,Benetton,/wiki/Benetton_Rugby_Treviso,8,15
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,2010-13,Petrarca,/wiki/Petrarca_Rugby,53,120
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,2013-15,Rovigo,/wiki/Rugby_Rovigo_Delta,29,50
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,2015-17,San Donà,/wiki/Rugby_San_Don%C3%A0,21,10
Q3973423,Steven Bortolussi,Steven Bortolussi,Steven_Bortolussi,Senior,2017-19,Amatori Alghero,/wiki/Amatori_Rugby_Alghero,,
Q3991365,Tim Manawatu,Tim Manawatu,Tim_Manawatu,Regional,2001-05,Counties Manukau,/wiki/Counties_Manukau_Rugby_Football_Union,,
Q3991365,Tim Manawatu,Tim Manawatu,Tim_Manawatu,Senior,2005-08,Lyons,/wiki/Rugby_Lyons,41,631
Q3991365,Tim Manawatu,Tim Manawatu,Tim_Manawatu,Senior,2008-09,Capitolina,/wiki/Unione_Rugby_Capitolina,17,169
Q3991365,Tim Manawatu,Tim Manawatu,Tim_Manawatu,Senior,2009-10,L’Aquila,/wiki/L%27Aquila_Rugby_Club,11,17
Q3991365,Tim Manawatu,Tim Manawatu,Tim_Manawatu,Senior,2010-13,Francoforte 1880,,23,88
Q3991365,Tim Manawatu,Tim Manawatu,Tim_Manawatu,Senior,2013-16,Francoforte 1880II,,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,1996-1997,Livorno,/wiki/Rugby_Livorno_1931,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,1997-2000,Piacenza,/wiki/Piacenza_Rugby_Club,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2000-2001,La Rochelle,/wiki/Stade_rochelais,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2001-2003,Parma,/wiki/Rugby_Parma_F.C._1931,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2003-2005,Plymouth,,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2005-2006,Newcastle,/wiki/Newcastle_Falcons,6,0
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2006-2007,Parma,/wiki/Rugby_Parma_F.C._1931,17,0
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2007-2009,Petrarca,/wiki/Petrarca_Rugby,33,0
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2009-2010,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,10,0
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2010-2011,Firenze 1931,/wiki/U.S._Firenze_Rugby_1931,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,Senior,2011-2015,Lyons,/wiki/Rugby_Lyons,,
Q3991607,Tino Paoletti,Tino Paoletti,Tino_Paoletti,International,2000-2001,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,17,10
Q3991877,Tito Lupini,Tito Lupini,Tito_Lupini,Regional,,Transvaal,/wiki/Golden_Lions,,
Q3991877,Tito Lupini,Tito Lupini,Tito_Lupini,Senior,198X-92,Rovigo,/wiki/Rugby_Rovigo_Delta,,
Q3991877,Tito Lupini,Tito Lupini,Tito_Lupini,International,1987-89,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,11,0
Q3992106,Tobie Botes,Tobie Botes,Tobie_Botes,Regional,2006-08,Griquas,/wiki/Griqualand_West_Griquas,22,17
Q3992106,Tobie Botes,Tobie Botes,Tobie_Botes,Regional,2014,E.P. Kings,/wiki/Eastern_Province_Elephants,8,7
Q3992106,Tobie Botes,Tobie Botes,Tobie_Botes,Senior,2008-10,Benetton,/wiki/Benetton_Rugby_Treviso,15,95
Q3992106,Tobie Botes,Tobie Botes,Tobie_Botes,Senior,2008,Cheetahs,/wiki/Central_Cheetahs,3,0
Q3992106,Tobie Botes,Tobie Botes,Tobie_Botes,Senior,2010-14,Benetton,/wiki/Benetton_Rugby_Treviso,48,194
Q3992106,Tobie Botes,Tobie Botes,Tobie_Botes,International,2012-14,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,22,8
Q3992734,Tommaso Castello,Tommaso Castello,Tommaso_Castello,Youth,,CUS Genova,/wiki/CUS_Genova_Rugby,,
Q3992734,Tommaso Castello,Tommaso Castello,Tommaso_Castello,Senior,2011-16,Calvisano,/wiki/Rugby_Calvisano,89,75
Q3992734,Tommaso Castello,Tommaso Castello,Tommaso_Castello,Senior,2015-,Zebre,/wiki/Zebre_Rugby_Club,43,20
Q3992734,Tommaso Castello,Tommaso Castello,Tommaso_Castello,International,2016-,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,18,0
Q3992760,Tommaso Fattori,Tommaso Fattori,Tommaso_Fattori,Senior,1929-1934,S.S. Lazio,/wiki/Polisportiva_S.S._Lazio_Rugby_1927,,
Q3992760,Tommaso Fattori,Tommaso Fattori,Tommaso_Fattori,Senior,1934-1940,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,41,?
Q3992760,Tommaso Fattori,Tommaso Fattori,Tommaso_Fattori,International,1936-1940,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,10,0
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,1994-2006,San Cirano,,,
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2006-2007,Amatori Catania,/wiki/Amatori_Catania_Rugby,17,0
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2007-2008,Béziers,/wiki/Association_sportive_de_B%C3%A9ziers_H%C3%A9rault,21,0
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2008-2009,Rugby Roma,/wiki/Rugby_Roma_Olimpic_Club_1930,7,5
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2010-2011,Aironi,/wiki/Aironi_Rugby,4,0
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2011-2012,Edimburgo,/wiki/Edinburgh_Rugby,4,0
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2012-2013,San Cirano,,,
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2013-2014,L’Aquila,/wiki/L%27Aquila_Rugby_Club,,
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2014-2015,Viadana,/wiki/Rugby_Viadana,8,0
Q4003038,Ulises Gamboa,Ulises Gamboa,Ulises_Gamboa,Senior,2016-2017,Caimani,,1,0
Q4003343,Umberto Calcinai,Umberto Calcinai,Umberto_Calcinai,Senior,19XX-XX,Pōneke,,,
Q4007925,Valerio Vicerè,Valerio Vicerè,Valerio_Vicer%C3%A8,Senior,2003-06,Benevento,/wiki/U.S._Rugby_Benevento,,
Q4007925,Valerio Vicerè,Valerio Vicerè,Valerio_Vicer%C3%A8,Senior,2006-07,Amatori Catania,/wiki/Amatori_Catania_Rugby,13,0
Q4007925,Valerio Vicerè,Valerio Vicerè,Valerio_Vicer%C3%A8,Senior,2007-08,L’Aquila,/wiki/L%27Aquila_Rugby_Club,,
Q4007925,Valerio Vicerè,Valerio Vicerè,Valerio_Vicer%C3%A8,Senior,2008-09,Rovigo,/wiki/Rugby_Rovigo_Delta,3,0
Q4007925,Valerio Vicerè,Valerio Vicerè,Valerio_Vicer%C3%A8,Senior,2009-17,Fiamme Oro,/wiki/Fiamme_Oro_Rugby,,
Q4015869,Vladimír Pácl,Vladimír Pácl,Vladim%C3%ADr_P%C3%A1cl,Senior,194XX-47,Sparta Praga,/wiki/RC_Sparta_Praha,,
Q4019876,Will Johnson,Will Johnson,Will_Johnson_(rugbista_1984),Senior,2006-08,Olympic Club,,,
Q4019876,Will Johnson,Will Johnson,Will_Johnson_(rugbista_1984),Senior,2008-09,Oxford Harlequins,,2,0
Q4019876,Will Johnson,Will Johnson,Will_Johnson_(rugbista_1984),Senior,2009-10,Univ. di Oxford,,,
Q4019876,Will Johnson,Will Johnson,Will_Johnson_(rugbista_1984),Senior,2010-12,London Irish,/wiki/London_Irish_Rugby_Football_Club,1,0
Q4019876,Will Johnson,Will Johnson,Will_Johnson_(rugbista_1984),Senior,2012-13,Rosslyn Park,/wiki/Rosslyn_Park_Football_Club,3,0
Q4019876,Will Johnson,Will Johnson,Will_Johnson_(rugbista_1984),International,2009-,Stati Uniti,/wiki/Nazionale_maschile_di_rugby_a_15_degli_Stati_Uniti_d%27America,4,0
Q4020143,William Ryder,William Ryder,William_Ryder,Senior,2004-,Toyota Verblitz,/wiki/Toyota_Verblitz,,
Q4020143,William Ryder,William Ryder,William_Ryder,International,2005-,Figi,/wiki/Nazionale_maschile_di_rugby_a_7_delle_Figi,987,
Q4120957,Simon Zebo,Simon Zebo,Simon_Zebo,Senior,2018-,Racing 92,/wiki/Racing_92,26,55
Q4120957,Simon Zebo,Simon Zebo,Simon_Zebo,Senior,2009-18,Munster,/wiki/Munster_Rugby,98,180
Q4120957,Simon Zebo,Simon Zebo,Simon_Zebo,International,2012-,Irlanda,/wiki/Nazionale_di_rugby_a_15_dell%27Irlanda,35,45
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,,Abertillery,,,
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,1993-1994,Cross Keys,/wiki/Cross_Keys_Rugby_Football_Club,16,0
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,1994-1995,Pontypridd,/wiki/Pontypridd_Rugby_Football_Club,,
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,1995-1998,Ebbw Vale,/wiki/Ebbw_Vale_RFC,,
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,1998-2001,Gloucester,/wiki/Gloucester_Rugby,47,15
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,2001-2002,Worcester,/wiki/Worcester_Rugby,21,15
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,2002-2003,Pontypridd,/wiki/Pontypridd_Rugby_Football_Club,,
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,Senior,2003-2004,Doncaster,,23,20
Q4160419,Kingsley Jones,Kingsley Jones,Kingsley_Jones,International,1996-1998,Galles,/wiki/Nazionale_maschile_di_rugby_a_15_del_Galles,10,0
Q4410317,Marcel Garvey,Marcel Garvey,Marcel_Garvey,Senior,2001-06,Gloucester,/wiki/Gloucester_Rugby,62,95
Q4410317,Marcel Garvey,Marcel Garvey,Marcel_Garvey,Senior,2006-12,Worcester,/wiki/Worcester_Rugby,98,160
Q4410317,Marcel Garvey,Marcel Garvey,Marcel_Garvey,Senior,2012-15,Castres,/wiki/Castres_Olympique,37,40
Q4474828,Eddy Ben Arous,Eddy Ben Arous,Eddy_Ben_Arous,Senior,2010-,Racing Métro 92,/wiki/Racing_92,224,20
Q4474828,Eddy Ben Arous,Eddy Ben Arous,Eddy_Ben_Arous,International,2013-,Francia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Francia,20,0
Q4662456,Aaron Smith,Aaron Smith,Aaron_Smith,Regional,2008-,Manawatu,/wiki/Manawatu_Rugby_Union,38,45
Q4662456,Aaron Smith,Aaron Smith,Aaron_Smith,Senior,2011-2023,Highlanders,/wiki/Highlanders,185,175
Q4662456,Aaron Smith,Aaron Smith,Aaron_Smith,Senior,2023-,Toyota Verblitz,/wiki/Toyota_Verblitz,10,25
Q4662456,Aaron Smith,Aaron Smith,Aaron_Smith,International,2012-,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,124,132
Q4709631,Albert Anderson,Albert Anderson,Albert_Anderson,Regional,1981-90,Canterbury,/wiki/Canterbury_Rugby_Football_Union,143,?
Q4709631,Albert Anderson,Albert Anderson,Albert_Anderson,International,1983-87,Nuova Zelanda,/wiki/Nazionale_maschile_di_rugby_a_15_della_Nuova_Zelanda,6,0
Q4716935,Alex Dunbar,Alex Dunbar,Alex_Dunbar,Senior,2019,Newcastle,/wiki/Newcastle_Falcons,2,0
Q4716935,Alex Dunbar,Alex Dunbar,Alex_Dunbar,Senior,2019-20,Brive,/wiki/Club_athl%C3%A9tique_Brive_Corr%C3%A8ze_Limousin,7,5
Q4716935,Alex Dunbar,Alex Dunbar,Alex_Dunbar,Senior,2009-19,Glasgow Warriors,/wiki/Glasgow_Warriors,92,75
Q4716935,Alex Dunbar,Alex Dunbar,Alex_Dunbar,International,2013-,Scozia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia,31,35
Q4717065,Alex Goode,Alex Goode,Alex_Goode,Senior,2008-,Saracens,/wiki/Saracens_Football_Club,270,672
Q4717065,Alex Goode,Alex Goode,Alex_Goode,Senior,2020-21,→Green Rockets,,6,39
Q4717065,Alex Goode,Alex Goode,Alex_Goode,International,2012-,Inghilterra,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Inghilterra,21,8
Q4717951,Alex Waller,Alex Waller,Alex_Waller,Senior,2009-,Northampton,/wiki/Northampton_Saints,272,90
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2010-11,Steaua,/wiki/Rugby_Club_Steaua_Bucure%C8%99ti,,
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2011-12,Arad,,,
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2012-15,Timişoara,/wiki/Rugby_Club_Municipal_Timi%C8%99oara,27,0
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2015-17,Béziers,/wiki/Association_sportive_de_B%C3%A9ziers_H%C3%A9rault,42,15
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2017-19,Sale Sharks,/wiki/Sale_Sharks,14,0
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2021-,Rouen,,0,0
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2013-15,Bucarest,/wiki/Bucure%C8%99ti_Rugby,6,0
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,Senior,2019-21,Zebre,/wiki/Zebre_Rugby_Club,12,0
Q4721196,Alexandru Țăruș,Alexandru Țăruș,Alexandru_%C8%9A%C4%83ru%C8%99,International,2013-,Romania,/wiki/Nazionale_maschile_di_rugby_a_15_della_Romania,33,0
Q4730557,Allan Dell,Allan Dell,Allan_Dell,Regional,2011-14,Natal Sharks,/wiki/Natal_Sharks,1,0
Q4730557,Allan Dell,Allan Dell,Allan_Dell,Senior,2019-,London Irish,/wiki/London_Irish_Rugby_Football_Club,2,0
Q4730557,Allan Dell,Allan Dell,Allan_Dell,Senior,2014-19,Edimburgo,/wiki/Edinburgh_Rugby,40,5
Q4730557,Allan Dell,Allan Dell,Allan_Dell,International,2016-,Scozia,/wiki/Nazionale_maschile_di_rugby_a_15_della_Scozia,28,5
Q4756664,Andrew Conway,Andrew Conway,Andrew_Conway,Senior,2010-13,Leinster,/wiki/Leinster_Rugby,37,40
Q4756664,Andrew Conway,Andrew Conway,Andrew_Conway,Senior,2013-,Munster,/wiki/Munster_Rugby,87,145
Q4756664,Andrew Conway,Andrew Conway,Andrew_Conway,International,2017-,Irlanda,/wiki/Nazionale_di_rugby_a_15_dell%27Irlanda,19,45
Q4759311,Andries Coetzee,Andries Coetzee,Andries_Coetzee,Regional,2012-,Golden Lions,/wiki/Golden_Lions,48,66
Q4759311,Andries Coetzee,Andries Coetzee,Andries_Coetzee,Senior,2012,Lions,/wiki/Lions_(rugby_a_15),12,3
Q4759311,Andries Coetzee,Andries Coetzee,Andries_Coetzee,Senior,2013,Sharks,/wiki/Sharks_(rugby_a_15),1,0
Q4759311,Andries Coetzee,Andries Coetzee,Andries_Coetzee,Senior,2014-,Lions,/wiki/Lions_(rugby_a_15),83,84
Q4759311,Andries Coetzee,Andries Coetzee,Andries_Coetzee,International,2017-,Sudafrica,/wiki/Nazionale_maschile_di_rugby_a_15_del_Sudafrica,13,0
Q4762874,Angelo Esposito,Angelo Esposito,Angelo_Esposito,Youth,2001-11,Tarvisium,/wiki/Ruggers_Tarvisium,,
Q4762874,Angelo Esposito,Angelo Esposito,Angelo_Esposito,Youth,2011-12,Accademia FIR,,,
Q4762874,Angelo Esposito,Angelo Esposito,Angelo_Esposito,Senior,2012-21,Benetton,/wiki/Benetton_Rugby_Treviso,76,80
Q4762874,Angelo Esposito,Angelo Esposito,Angelo_Esposito,Senior,2021-,Petrarca,/wiki/Petrarca_Rugby,36,60
Q4762874,Angelo Esposito,Angelo Esposito,Angelo_Esposito,International,2014-19,Italia,/wiki/Nazionale_maschile_di_rugby_a_15_dell%27Italia,21,15
Q4764198,Angus McKeen,Angus McKeen,Angus_McKeen,Regional,1995-1999,Leinster,/wiki/Leinster_Rugby,17,0
Q4764198,Angus McKeen,Angus McKeen,Angus_McKeen,Senior,1990-2000,Lansdowne,/wiki/Lansdowne_Football_Club,130,0
Q4764198,Angus McKeen,Angus McKeen,Angus_McKeen,International,1999,Irlanda,/wiki/Nazionale_di_rugby_a_15_dell%27Irlanda,1,0
Q4779344,Apenisa Tuta Vodo,Apenisa Tuta Vodo,Apenisa_Tuta_Vodo,Regional,1997,North Harbour,/wiki/North_Harbour_Rugby_Union,7,?
Q4779344,Apenisa Tuta Vodo,Apenisa Tuta Vodo,Apenisa_Tuta_Vodo,Senior,1998-2002,Rovato,,,
